N	2gram	Propp_Isto	formyVre
209	с ними	4	5
210	что они	3	5
211	в этой	5	5
212	и они	5	5
213	одно и	2	5
214	числе и	2	5
215	хотя бы	2	5
216	мы имеем	22	5
217	в своей	3	5
218	в это	3	5
219	об этом	6	5
220	нет здесь	2	5
221	тем что	12	5
222	с этой	4	5
223	или как	3	5
224	чаще всего	3	5
225	не имеет	4	5
226	он может	4	5
227	человек в	2	5
228	и уже	2	5
229	или в	7	5
230	той же	2	5
231	мы и	3	5
232	даже в	4	4
233	смерти с	2	4
234	перед нами	2	4
235	так в	5	4
236	мы должны	7	4
237	его на	5	4
238	от него	2	4
239	в одной	5	4
240	по себе	2	4
241	чтобы они	2	4
242	по отношению	2	4
243	в другом	2	4
244	затем в	3	4
245	друг друга	5	4
246	и при	3	4
247	что он	29	4
248	и о	2	4
249	как он	6	4
250	как у	2	4
251	в одно	2	4
252	о которых	4	4
253	мы здесь	4	4
254	людей и	2	4
255	они были	2	4
256	сливается с	2	4
257	что не	3	4
258	другой стороны	10	4
259	загробном мире	2	4
260	формы и	3	4
261	а затем	7	4
262	связаны с	3	4
263	он был	2	4
264	на ней	2	4
265	в данном	3	4
266	на одном	2	4
267	только что	3	4
268	в последнем	2	4
269	находятся в	2	4
270	и вот	4	4
271	в фольклоре	2	4
272	себе и	2	4
273	или на	3	4
274	и более	3	4
275	связан с	7	4
276	этом случае	13	4
277	в своих	4	4
278	с большой	3	4
279	несмотря на	3	4
280	же что	2	4
281	это и	3	4
282	во всем	4	4
283	в лице	2	4
284	еще и	2	3
285	вопрос о	5	3
286	как можно	2	3
287	его к	3	3
288	но мы	5	3
289	том как	5	3
290	в тех	4	3
291	а на	2	3
292	не будем	6	3
293	без всяких	4	3
294	герой в	5	3
295	что здесь	9	3
296	всякого рода	3	3
297	как это	5	3
298	в другую	2	3
299	она не	7	3
300	но оно	3	3
301	это уже	2	3
302	в более	6	3
303	ему в	3	3
304	но это	10	3
305	для чего	2	3
306	они уже	2	3
307	же как	12	3
308	сюда же	3	3
309	здесь также	2	3
310	на этом	5	3
311	это значит	2	3
312	под влиянием	2	3
313	и затем	2	3
314	силу и	2	3
315	вот почему	2	3
316	очень часто	4	3
317	одна из	6	3
318	нет в	2	3
319	но при	2	3
320	я был	2	3
321	с этими	3	3
322	это было	2	3
323	к ней	2	3
324	из нее	2	3
325	по мере	4	3
326	борьбы с	3	3
327	в таких	3	3
328	и здесь	12	3
329	целый ряд	4	3
330	одна и	2	3
331	мы увидим	6	3
332	в царстве	2	3
333	имеется и	3	3
334	совершенно не	2	3
335	как на	3	3
336	его и	2	3
337	в течение	2	3
338	что есть	2	3
339	через него	3	3
340	можно сказать	2	3
341	их не	3	3
342	еще нет	2	3
343	другой пример	2	3
344	в свою	3	3
345	связь с	20	3
346	если не	4	3
347	главным образом	2	3
348	что мы	4	3
349	в море	5	3
350	которой он	2	3
351	находится в	2	3
352	и есть	3	3
353	не обязательно	2	3
354	не мог	3	3
355	данном случае	2	2
356	под землей	2	2
357	в очень	2	2
358	это то	2	2
359	ее и	3	2
360	в жертву	8	2
361	на себя	4	2
362	особенности в	2	2
363	одну из	5	2
364	приходит к	3	2
365	если в	4	2
366	оказывается что	2	2
367	а потом	3	2
368	попадает в	5	2
369	в иной	12	2
370	между прочим	2	2
371	он же	2	2
372	вера в	2	2
373	должен быть	2	2
374	он всегда	2	2
375	после этого	3	2
376	другую страну	2	2
377	героя в	11	2
378	самом деле	2	2
379	на место	2	2
380	и вместе	3	2
381	его не	3	2
382	на корабле	2	2
383	что даже	2	2
384	образом в	3	2
385	может иметь	2	2
386	значит что	2	2
387	от них	2	2
388	превращения и	2	2
389	также имеет	2	2
390	за которым	2	2
391	к нему	5	2
392	бросается в	2	2
393	живет в	6	2
394	этот мотив	10	2
395	но как	2	2
396	как таковые	2	2
397	на них	2	2
398	ссылаясь на	2	2
399	и пр	6	2
400	на более	2	2
401	на котором	3	2
402	никто не	4	2
403	не знал	2	2
404	даже не	2	2
405	должны быть	2	2
406	обрядов и	2	2
407	только один	3	2
408	истории этого	2	2
409	совершенно так	3	2
410	этот момент	2	2
411	его развития	2	2
412	мы видели	9	2
413	мира а	2	2
414	то в	2	2
415	оно уже	2	2
416	они сами	2	2
417	его с	3	2
418	то он	2	2
419	ее на	2	2
420	ступенях развития	2	2
421	представлений о	12	2
422	и тогда	2	2
423	но дело	2	2
424	себя в	6	2
425	животных и	2	2
426	все другие	2	2
427	этой стадии	4	2
428	также в	2	2
429	море и	2	2
430	в мифах	9	2
431	на следующий	2	2
432	о смерти	7	2
433	и может	2	2
434	в дом	3	2
435	в землю	2	2
436	для нас	6	2
437	когда они	3	2
438	к своему	2	2
439	одновременно с	2	2
440	развития это	2	2
441	но если	2	2
442	человек может	2	2
443	они стали	3	2
444	должна быть	3	2
445	с человеком	2	2
446	ее к	2	2
447	человека с	2	2
448	должны были	3	2
449	но уже	5	2
450	что у	6	2
451	со своими	3	2
452	превращение в	3	2
453	с собой	6	2
454	этот вопрос	2	2
455	из себя	4	2
456	но для	4	2
457	и стал	2	2
458	там же	2	2
459	и этим	6	2
460	где нет	2	2
461	тогда когда	3	2
462	здесь совершенно	2	2
463	еще в	2	2
464	драгоценные камни	3	2
465	и она	3	2
466	в человеческом	2	2
467	но когда	3	2
468	этом мы	2	2
469	в преисподнюю	4	2
470	что во	2	2
471	него и	6	2
472	в немецкой	3	2
473	не совсем	6	2
474	как только	2	2
475	и сам	2	2
476	них не	2	2
477	в другое	2	2
478	представление о	22	2
479	ясно что	5	2
