N	2gram	Bakhtin_Pr	Myshleni
242	со всеми	2	15
243	подобно тому	3	15
244	хотя бы	4	15
245	отличается от	5	15
246	вообще не	2	15
247	является не	2	15
248	ничего не	8	15
249	и это	8	15
250	в них	5	15
251	и является	2	15
252	он должен	2	14
253	точку зрения	7	14
254	значение для	3	14
255	точка зрения	13	14
256	и во	3	14
257	что для	2	14
258	что у	2	14
259	уже говорили	3	14
260	об этом	3	14
261	с его	11	14
262	одним из	7	14
263	и здесь	6	14
264	она не	10	13
265	благодаря этому	3	13
266	на его	2	13
267	но все	6	13
268	лишь в	4	13
269	человека и	2	13
270	слова как	3	13
271	они не	5	13
272	его к	4	13
273	в основном	2	13
274	стороны и	4	13
275	смысле слова	2	13
276	с другими	8	13
277	но на	3	13
278	функции в	2	12
279	были бы	5	12
280	и потому	7	12
281	в ее	2	12
282	в первом	2	12
283	никак не	4	12
284	тем не	2	12
285	входит в	9	12
286	даже в	6	12
287	выражение в	6	12
288	это и	5	12
289	несмотря на	7	12
290	в ней	2	12
291	нашей работы	2	12
292	с их	7	12
293	еще более	2	12
294	в одной	8	12
295	только на	3	12
296	к нему	11	12
297	к другому	6	12
298	за пределы	7	12
299	тому же	2	12
300	но он	4	12
301	на самом	5	11
302	в конце	8	11
303	одно из	2	11
304	идет о	5	11
305	что этот	2	11
306	с собой	3	11
307	друг другу	3	11
308	мы будем	2	11
309	и при	2	11
310	на котором	3	11
311	на том	2	11
312	находится в	2	11
313	например в	5	11
314	в других	2	11
315	в пределах	24	11
316	мы увидим	6	11
317	в один	2	11
318	лежит в	2	11
319	и наконец	7	11
320	или менее	4	11
321	слово в	10	11
322	он в	3	11
323	не знает	6	11
324	есть в	2	11
325	отношения к	5	11
326	здесь мы	4	10
327	и слова	2	10
328	у нас	3	10
329	что такое	2	10
330	в другой	4	10
331	опирается на	2	10
332	но для	3	10
333	является для	3	10
334	на друга	2	10
335	указывает на	2	10
336	и слово	4	10
337	во второй	2	10
338	что как	2	10
339	и у	3	10
340	не могло	2	10
341	друг на	2	10
342	в плане	6	9
343	к этим	2	9
344	само по	4	9
345	также и	3	9
346	он может	4	9
347	но эта	5	9
348	хотя и	5	9
349	и он	5	9
350	сама по	5	9
351	совершенно не	5	9
352	оно является	2	9
353	более или	4	9
354	находит свое	2	9
355	должны быть	3	9
356	понятно что	2	9
357	в самой	9	9
358	оно не	3	9
359	но с	4	9
360	и до	6	9
361	что же	9	9
362	в первой	3	9
363	представляется нам	2	9
364	или в	7	9
365	нисколько не	3	8
366	что не	3	8
367	себе и	5	8
368	осознания и	2	8
369	не возникает	2	8
370	мы его	2	8
371	и др	7	8
372	почти всегда	2	8
373	поэтому в	3	8
374	в направлении	4	8
375	не как	20	8
376	не на	7	8
377	уже и	2	8
378	все равно	2	8
379	и функции	2	8
380	от нее	2	8
381	сам по	2	8
382	что я	7	8
383	бы с	2	8
384	остается в	2	8
385	только то	3	8
386	отношении к	5	8
387	лучшем случае	2	7
388	здесь в	2	7
389	должна быть	8	7
390	с ними	2	7
391	переходит к	2	7
392	именно потому	2	7
393	образом и	4	7
394	слова не	2	7
395	структурные особенности	2	7
396	он говорит	2	7
397	же в	2	7
398	это в	2	7
399	всех этих	2	7
400	и особенно	2	7
401	его и	3	7
402	эти отношения	2	7
403	он сам	5	7
404	в таком	3	7
405	и сам	6	7
406	слова с	7	7
407	в жизни	5	7
408	сознания и	8	7
409	на него	6	7
410	за ним	4	7
411	но они	2	7
412	это слово	6	7
413	слово не	8	7
414	мы остановимся	3	7
415	и понимания	4	6
416	в каждом	15	6
417	не способен	2	6
418	наконец в	4	6
419	образом как	3	6
420	является как	2	6
421	себе что	2	6
422	для его	4	6
423	как таковой	2	6
424	как например	2	6
425	типа и	4	6
426	бы и	6	6
427	или даже	2	6
428	точек зрения	7	6
429	уже не	15	6
430	как его	4	6
431	его на	2	6
432	как к	3	6
433	слов в	2	6
434	знает что	2	6
435	всего в	2	6
436	словом как	3	6
437	но так	2	6
438	слова мы	2	6
439	дело в	2	6
440	ни на	3	6
441	в условиях	2	6
442	том и	2	6
443	и о	7	6
444	раз и	6	6
445	одна из	5	6
446	что может	4	6
447	может стать	5	6
448	что было	6	6
449	и мы	2	6
450	в словах	4	6
451	от одного	2	6
452	оно может	2	6
453	в лучшем	2	6
454	которая как	3	6
455	в различных	3	6
456	из тех	2	5
457	слова но	4	5
458	для другого	2	5
459	к самому	2	5
460	сам с	2	5
461	на их	2	5
462	бы он	4	5
463	все они	2	5
464	всей его	2	5
465	же что	5	5
466	не дает	3	5
467	не потому	2	5
468	на ряд	2	5
469	что говорит	2	5
470	в него	6	5
471	в контексте	2	5
472	только его	2	5
473	все его	3	5
474	и другого	3	5
475	слова на	5	5
476	себя в	3	5
477	первостепенное значение	2	5
478	в противоположность	2	5
479	менее всего	7	5
480	бы к	2	5
481	который не	2	5
482	чтобы сделать	2	5
483	как если	3	5
484	он является	3	5
485	сами по	4	5
486	заметить что	2	5
487	слово как	5	5
488	конце концов	7	5
489	более того	8	5
490	а потому	2	5
491	был бы	6	5
492	того и	4	5
493	приходит в	2	5
494	пути и	3	5
495	поэтому он	2	5
496	видеть в	2	5
497	есть нечто	2	5
498	ни один	3	5
499	может служить	3	5
500	чем у	2	5
501	лежащие в	2	5
502	только как	2	5
503	а следовательно	2	5
504	в форме	8	5
505	кроме того	5	5
506	в большей	2	5
507	однако не	3	5
508	все те	3	5
509	к более	2	4
510	на пути	2	4
511	а как	11	4
512	бы оно	2	4
513	однако в	3	4
514	почти не	3	4
515	нельзя сказать	2	4
516	как слово	5	4
517	рядом с	19	4
518	которую он	3	4
519	так сказать	9	4
520	если оно	3	4
521	целом ряде	3	4
522	поэтому не	2	4
523	зрения на	8	4
524	мысль как	2	4
525	совершенно иной	2	4
526	и если	2	4
527	в каждой	2	4
528	в одно	4	4
529	из его	3	4
530	бы то	3	4
531	есть то	3	4
532	но при	4	4
533	но эти	4	4
534	и самое	4	4
535	но ведь	3	4
536	ни было	4	4
537	про себя	2	4
538	выражения в	2	4
539	одну и	2	4
540	ту сторону	2	4
541	говорит сам	2	4
542	или к	3	4
543	и сама	2	4
544	она может	2	4
545	всеми своими	3	4
546	а именно	2	4
547	не из	3	4
548	ни одного	3	4
549	они действительно	2	4
550	себя и	5	4
551	входят в	2	4
552	в чисто	3	4
553	что вся	2	4
554	и эта	2	4
555	превращается в	5	4
556	и со	4	4
557	или как	8	4
558	то он	3	4
559	есть и	5	4
560	слова он	2	4
561	и могут	3	4
562	как будто	4	4
563	слов с	2	4
564	во все	2	4
565	на предмет	4	4
566	в приведенном	2	4
567	для построения	2	4
568	тем как	5	4
569	это последнее	2	4
570	была бы	5	4
571	известной степени	2	4
572	с которой	2	4
573	здесь не	7	4
574	жизни и	3	4
575	также не	2	4
576	всего этого	2	4
577	самое слово	2	4
578	то это	3	4
579	как их	4	4
580	и одновременно	3	4
581	не было	5	4
582	конечно не	4	4
583	и сами	3	4
584	не входит	5	3
585	следовательно и	3	3
586	к своему	2	3
587	как же	6	3
588	о мире	7	3
589	материал и	4	3
590	не слово	2	3
591	единство сознания	2	3
592	она является	2	3
593	эта форма	3	3
594	находиться в	3	3
595	в настоящем	2	3
596	по ту	2	3
597	благодаря чему	2	3
598	именно на	3	3
599	слово с	5	3
600	вот как	3	3
601	ее как	4	3
602	этого нового	2	3
603	образом все	2	3
604	должна была	4	3
605	дело идет	6	3
606	сливается с	6	3
607	словом но	2	3
608	к сожалению	2	3
609	себя как	3	3
610	речь а	2	3
611	направлено на	3	3
612	в речь	3	3
613	одной плоскости	7	3
614	всем этим	2	3
615	они могут	4	3
616	и еще	2	3
617	человек с	2	3
618	явления в	2	3
619	и лишь	2	3
620	на фоне	5	3
621	его собственного	2	3
622	он и	8	3
623	отдельной мысли	2	3
624	в книге	2	3
625	как можно	2	3
626	слово а	2	3
627	в структуре	3	3
628	и внутренне	4	3
629	ни были	3	3
630	и всегда	2	3
631	одном из	2	3
632	от ее	3	3
633	даны в	3	3
634	зрения и	5	3
635	по природе	2	3
636	и само	2	3
637	оно должно	2	3
638	же не	4	3
639	на слово	2	3
640	именно к	2	3
641	ним и	3	3
642	что так	2	3
643	месте и	2	3
644	кажется нам	2	3
645	этих трех	3	3
646	и чужого	2	3
647	и единство	3	3
648	что из	2	3
649	далеко не	7	3
650	и благодаря	2	3
651	они даны	2	3
652	от них	3	3
653	положение в	2	3
654	его речи	2	3
655	данное слово	2	3
656	в плоскости	6	3
657	если же	7	3
658	в настоящее	3	3
659	ведь это	4	3
660	о нем	15	3
661	друга и	2	3
662	настоящее время	3	3
663	нам кажется	7	3
664	да и	2	3
665	конечно в	2	3
666	для понимания	4	3
667	и различные	2	3
668	то ни	3	3
669	чужой речи	3	3
670	бы не	2	3
671	он ни	2	3
672	слову и	2	3
673	и пр	5	3
674	всего на	2	3
675	но именно	3	3
676	слово или	2	3
677	по своим	4	3
678	в большинстве	11	3
679	так чтобы	7	3
680	же время	13	3
681	мира и	7	3
682	этих случаях	2	3
683	в построении	4	2
684	эта особенность	4	2
685	своей жизни	2	2
686	большинстве случаев	10	2
687	одном слове	3	2
688	но здесь	4	2
689	зрения как	3	2
690	точками зрения	2	2
691	входящий в	2	2
692	форме в	2	2
693	вот это	2	2
694	слова слово	3	2
695	функций в	2	2
696	и самого	4	2
697	и они	2	2
698	к определенному	2	2
699	для самого	2	2
700	на ней	2	2
701	нами уже	2	2
702	на два	3	2
703	о своем	3	2
704	реакции на	3	2
705	нам важно	2	2
706	но у	4	2
707	он стремится	3	2
708	себе не	2	2
709	последнее слово	8	2
710	слово уже	2	2
711	и взаимодействие	2	2
712	в категориях	2	2
713	эту особенность	3	2
714	в художественной	2	2
715	ему не	2	2
716	части нашей	2	2
717	оно и	2	2
718	слова а	2	2
719	в конкретном	3	2
720	приводит его	2	2
721	общая черта	3	2
722	к каждому	2	2
723	в плоскость	4	2
724	может найти	2	2
725	воздерживается от	2	2
726	относится и	2	2
727	не всегда	2	2
728	увидим дальше	2	2
729	в другое	2	2
730	она только	2	2
731	а то	3	2
732	не давая	2	2
733	именно как	2	2
734	сознание и	6	2
735	с нею	2	2
736	том или	2	2
737	их основе	2	2
738	как вы	3	2
739	мы сказали	3	2
740	мир в	4	2
741	войти в	2	2
742	все то	5	2
743	каждая из	2	2
744	особенно в	2	2
745	установку на	2	2
746	него в	5	2
747	результате такого	2	2
748	вследствие этого	2	2
749	лишь как	9	2
750	в мире	7	2
751	автора и	7	2
752	или наоборот	2	2
753	их и	2	2
754	перестает быть	4	2
755	предмет в	2	2
756	в первых	2	2
757	точкой зрения	2	2
758	во времени	3	2
759	своими собственными	2	2
760	я вам	2	2
761	этот принцип	3	2
762	подходит к	2	2
763	не хочет	3	2
764	себе как	2	2
765	и внутренняя	2	2
766	заставляет его	3	2
767	слова что	2	2
768	все еще	2	2
769	в руках	3	2
770	для своего	2	2
771	только у	3	2
772	самого автора	8	2
773	его можно	2	2
774	и идеи	2	2
775	тем или	2	2
776	иметь в	2	2
777	и свой	2	2
778	и т	14	2
779	но зато	2	2
780	устную речь	7	2
781	какой бы	2	2
782	себе а	3	2
783	его как	5	2
784	время не	3	2
785	но этого	2	2
786	с самим	3	2
787	лишь на	5	2
788	как не	9	2
789	основная ошибка	2	2
790	из одного	8	2
791	не способны	2	2
792	внутренне не	2	2
793	словом в	4	2
794	видеть и	5	2
795	здесь нет	4	2
796	в сторону	2	2
797	не об	2	2
798	он только	2	2
799	другом случае	2	2
800	сознания как	2	2
801	слово может	4	2
802	не раз	2	2
803	к себе	6	2
804	не во	5	2
805	как выражение	2	2
806	ибо все	2	2
807	в единстве	9	2
808	идет не	2	2
809	построение в	2	2
810	этой особенности	2	2
811	заключенных в	2	2
812	до своих	3	2
813	если б	2	2
814	на себя	4	2
815	которого оно	2	2
816	и вызывает	2	2
817	сколько в	2	2
818	он был	2	2
819	совершенно иное	3	2
820	не исчерпывается	2	2
821	внешнего мира	3	2
822	вывод из	2	2
823	все он	2	2
824	ведь мы	2	2
825	не нужно	2	2
826	и уже	3	2
827	самостоятельных и	2	2
828	в драме	6	2
829	не служит	2	2
830	личности в	4	2
831	как целое	3	2
832	живым существом	2	2
833	и так	2	2
834	два слова	2	2
835	знает только	3	2
836	среди других	2	2
837	жизни а	3	2
838	слова совершенно	2	2
839	бы ни	3	2
840	могут оказаться	2	2
841	же и	5	2
842	себя на	2	2
843	они ни	2	2
844	этой действительности	2	2
