N	2gram	Vygotskiy_	FransuaR
187	несмотря на	7	14
188	и по	2	14
189	в чем	3	14
190	в котором	7	14
191	характер и	2	14
192	как он	2	13
193	что все	10	13
194	о мире	2	13
195	это было	4	13
196	или в	6	13
197	с этим	11	13
198	и еще	2	13
199	бы в	3	13
200	жизнь и	2	13
201	в жизни	6	13
202	в мире	3	13
203	и есть	3	13
204	и эта	3	13
205	его к	2	13
206	в одной	2	13
207	на все	2	13
208	только на	3	13
209	одной стороны	6	13
210	одновременно и	3	13
211	из всех	3	12
212	только для	3	12
213	у нас	4	12
214	здесь с	3	12
215	не могут	2	12
216	во всей	3	12
217	все то	15	12
218	благодаря этому	2	12
219	и ее	4	12
220	те же	2	12
221	та же	6	12
222	раз в	7	12
223	главным образом	6	12
224	он в	3	12
225	место в	6	12
226	можно сказать	2	12
227	мы слышим	2	12
228	о нем	2	12
229	другой стороны	5	12
230	об этом	4	12
231	так например	5	11
232	все время	36	11
233	и более	4	11
234	из этого	10	11
235	она была	5	11
236	в общем	4	11
237	он говорит	9	11
238	и самый	2	11
239	того как	4	11
240	уже не	2	11
241	и что	29	11
242	на эту	2	11
243	слова и	3	11
244	в течение	5	11
245	время в	5	11
246	что они	9	11
247	очень часто	2	11
248	и так	4	11
249	данном случае	5	10
250	образом и	3	10
251	по преимуществу	2	10
252	на этот	2	10
253	к тому	18	10
254	целый ряд	6	10
255	что для	6	10
256	для всех	2	10
257	к которому	3	10
258	он хочет	3	10
259	в целом	8	10
260	не просто	7	10
261	еще раз	3	9
262	что не	5	9
263	как известно	2	9
264	весь этот	3	9
265	говорит о	6	9
266	именно на	3	9
267	относится к	2	9
268	но как	3	9
269	как это	13	9
270	в основу	2	9
271	и то	10	9
272	на время	2	9
273	видим что	8	9
274	для нас	14	9
275	в тех	5	9
276	как к	6	9
277	что на	4	9
278	что образ	2	9
279	не имеет	8	9
280	в которых	9	9
281	же в	2	9
282	и вся	2	9
283	конечно в	3	9
284	мы можем	12	9
285	о котором	5	9
286	отношения к	3	9
287	от него	2	8
288	с этой	5	8
289	так что	10	8
290	здесь мы	6	8
291	с тем	14	8
292	от этого	4	8
293	с самого	10	8
294	и без	2	8
295	со всем	2	8
296	для этого	9	8
297	если бы	22	8
298	но эта	3	8
299	это был	2	8
300	мы увидим	14	8
301	как они	2	8
302	и она	4	8
303	в совершенно	3	8
304	все те	5	8
305	видели что	2	8
306	но с	2	8
307	и те	2	8
308	всего этого	3	8
309	он как	2	8
310	дело не	3	8
311	тому же	2	8
312	то время	4	8
313	к этим	2	7
314	шекспира и	2	7
315	и та	3	7
316	всего романа	2	7
317	в одну	2	7
318	на всю	2	7
319	никак не	12	7
320	и часто	2	7
321	что у	7	7
322	в свою	6	7
323	должен быть	4	7
324	мы говорили	3	7
325	мы будем	4	7
326	есть только	3	7
327	одного из	2	7
328	в виде	5	7
329	во всяком	6	7
330	к ним	3	7
331	к концу	4	7
332	где он	3	7
333	вот как	2	7
334	из области	4	7
335	из которых	6	7
336	в таком	6	7
337	том как	5	7
338	был бы	4	7
339	на него	3	7
340	думать что	3	7
341	и если	13	7
342	к себе	2	7
343	а на	2	7
344	и очень	3	7
345	и там	2	7
346	в некоторых	2	7
347	так много	2	7
348	мы найдем	2	7
349	это конечно	3	7
350	что по	3	7
351	в нее	3	6
352	и самая	2	6
353	за этим	3	6
354	что здесь	2	6
355	свою очередь	3	6
356	у них	2	6
357	мы знаем	3	6
358	в искусстве	2	6
359	видит в	3	6
360	на их	3	6
361	как у	2	6
362	он может	2	6
363	что эта	8	6
364	ее в	7	6
365	казалось бы	7	6
366	и такие	2	6
367	как я	2	6
368	что она	34	6
369	совершенно не	8	6
370	к его	2	6
371	и которые	3	6
372	и следовательно	2	6
373	в вино	2	6
374	и эти	2	6
375	но по	2	6
376	в один	4	6
377	самого начала	10	6
378	этого слова	5	6
379	не могли	5	6
380	хотя бы	3	6
381	вовсе нет	2	6
382	они как	2	6
383	принадлежит к	3	6
384	имеем в	3	6
385	с таким	4	6
386	как она	8	6
387	как будто	13	6
388	поэтому он	2	6
389	в обычном	2	6
390	говорить о	3	6
391	тем самым	4	5
392	тогда когда	2	5
393	к своему	2	5
394	своей жизни	2	5
395	но мы	4	5
396	к самому	4	5
397	почти не	2	5
398	нисколько не	3	5
399	в первом	3	5
400	должна быть	5	5
401	которую он	2	5
402	тем более	2	5
403	говорит что	17	5
404	друг с	2	5
405	по словам	2	5
406	но только	10	5
407	когда он	8	5
408	не является	2	5
409	что мы	6	5
410	из него	4	5
411	мире в	2	5
412	каждый из	3	5
413	есть не	2	5
414	вместо того	3	5
415	места в	2	5
416	ничем не	3	5
417	и дает	3	5
418	с другом	2	5
419	у всех	4	5
420	совсем не	3	5
421	и когда	8	5
422	почти всегда	3	5
423	имеет в	2	5
424	с этими	2	5
425	и этот	6	5
426	должен был	4	5
427	одного и	2	5
428	в несколько	2	5
429	смысл и	8	5
430	автора и	2	5
431	если мы	19	5
432	бы и	2	5
433	всяком случае	6	5
434	по его	3	5
435	и только	8	5
436	же самое	14	5
437	бы не	5	5
438	оказывается что	2	5
439	и всегда	2	5
440	со всей	3	5
441	без всякой	2	5
442	не могла	2	5
443	которой мы	4	5
444	из одного	3	5
445	дано в	4	5
446	к первой	2	5
447	слово в	2	5
448	он с	2	5
449	же как	3	5
450	мы в	4	5
451	независимо от	2	5
452	мы имеем	2	5
453	только то	3	5
454	больше чем	5	5
455	на свете	2	5
456	значение имеет	2	5
457	не к	5	5
458	на то	25	5
459	он должен	2	4
460	же мы	2	4
461	рассказ о	2	4
462	этой истории	2	4
463	мы узнаем	3	4
464	что этот	5	4
465	такое же	3	4
466	совершенно иначе	2	4
467	ее не	3	4
468	была в	2	4
469	у нее	2	4
470	но если	6	4
471	что только	3	4
472	в день	3	4
473	что за	4	4
474	я не	9	4
475	чтобы не	2	4
476	и заставляет	3	4
477	кажется что	2	4
478	друг другу	2	4
479	одной и	4	4
480	в отдельности	2	4
481	говорит он	3	4
482	дело с	5	4
483	к этой	3	4
484	что самая	3	4
485	дело идет	2	4
486	предисловии к	2	4
487	и больше	2	4
488	они дают	2	4
489	это есть	3	4
490	что эти	5	4
491	есть именно	2	4
492	ее на	2	4
493	на это	6	4
494	животных и	3	4
495	что касается	2	4
496	заключается в	13	4
497	он считает	2	4
498	если же	3	4
499	и сейчас	2	4
500	отражение в	2	4
501	и где	2	4
502	о которых	10	4
503	ссылается на	6	4
504	что даже	2	4
505	даны в	3	4
506	не так	4	4
507	при анализе	2	4
508	заметить что	2	4
509	ли он	4	4
510	свое отражение	2	4
511	одно и	4	4
512	однако и	3	4
513	всего того	3	4
514	которых мы	6	4
515	но вся	2	4
516	или же	2	4
517	этот вопрос	5	4
518	из своей	2	4
519	только не	3	4
520	внимание на	4	4
521	в предисловии	2	4
522	имеет дело	2	4
523	он начинает	3	4
524	у меня	2	4
525	и всю	2	4
526	в действительности	3	4
527	если в	2	4
528	роль и	2	4
529	и тем	4	4
530	утверждает что	3	4
531	над ним	2	4
532	все события	2	4
533	когда в	4	4
534	о его	2	4
535	считает что	2	4
536	и той	4	4
537	из этой	2	4
538	в словах	2	4
539	к ней	3	4
540	эти три	2	4
541	нами в	3	4
542	не по	3	4
543	каждый раз	2	4
544	обратимся к	3	4
545	она и	2	4
546	и значение	4	4
547	можно найти	2	4
548	на тему	4	4
549	уже здесь	2	4
550	знаем что	4	4
551	по себе	5	4
552	в каком	8	3
553	он видит	2	3
554	само собой	3	3
555	в речи	3	3
556	это только	4	3
557	смысле этого	5	3
558	она не	10	3
559	много в	2	3
560	когда она	4	3
561	смысла и	3	3
562	переходит к	2	3
563	должны были	2	3
564	материал и	2	3
565	и всякий	2	3
566	совершенно правильно	2	3
567	указывает на	8	3
568	ни одной	2	3
569	со стороны	4	3
570	после этого	5	3
571	тому что	10	3
572	и другая	2	3
573	не знаем	2	3
574	и совершенно	9	3
575	эти слова	5	3
576	в которую	3	3
577	имеет место	2	3
578	но при	2	3
579	с конца	2	3
580	вводит в	2	3
581	из нее	3	3
582	и конечно	3	3
583	в первый	2	3
584	ее с	5	3
585	что его	3	3
586	время как	6	3
587	рассказывает о	3	3
588	это совершенно	2	3
589	был не	2	3
590	всякий раз	6	3
591	из ее	2	3
592	которое он	2	3
593	нам придется	2	3
594	этой жизни	4	3
595	для нее	2	3
596	не находим	2	3
597	и формы	2	3
598	в силу	2	3
599	наряду с	4	3
600	и тут	2	3
601	от своего	2	3
602	между собой	2	3
603	а с	4	3
604	действующих лиц	6	3
605	нам в	3	3
606	и другими	2	3
607	как именно	2	3
608	не будет	2	3
609	между двумя	3	3
610	эти два	4	3
611	от этой	2	3
612	по своим	2	3
613	степени в	2	3
614	нашего исследования	2	3
615	том чтобы	2	3
616	свой смысл	2	3
617	где она	3	3
618	развития и	2	3
619	исторической действительности	2	3
620	со своей	3	3
621	которую мы	5	3
622	характера и	3	3
623	ясно что	11	3
624	будто бы	3	3
625	все более	4	3
626	в глаза	3	3
627	что именно	3	3
628	на две	3	3
629	на которых	4	3
630	ней и	2	3
631	что с	4	3
632	и может	5	3
633	же точно	6	3
634	человеком и	3	3
635	признать что	2	3
636	и мы	19	3
637	могла бы	6	3
638	и уже	5	3
639	к самой	2	3
640	то это	5	3
641	которые не	2	3
642	указывает что	2	3
643	уже давно	3	3
644	объединяет в	2	3
645	есть все	2	3
646	именно это	3	3
647	здесь совершенно	4	3
648	в лучшем	2	3
649	но когда	2	3
650	чтобы показать	2	3
651	мы все	6	3
652	он все	4	2
653	находятся в	2	2
654	при помощи	7	2
655	о человеке	2	2
656	как же	2	2
657	мы должны	3	2
658	действия и	3	2
659	и поэтому	3	2
660	то мы	2	2
661	бы его	2	2
662	мы сейчас	2	2
663	ни одно	2	2
664	не надо	2	2
665	тем в	3	2
666	никак нельзя	2	2
667	бросается в	2	2
668	что одна	2	2
669	к своим	2	2
670	применяется к	2	2
671	первый раз	3	2
672	стиле и	2	2
673	только один	2	2
674	плане и	2	2
675	смысл этой	3	2
676	бы быть	2	2
677	при таком	4	2
678	нам о	3	2
679	с кем	2	2
680	и я	3	2
681	так называемой	4	2
682	формы в	2	2
683	что такое	2	2
684	тем сильнее	2	2
685	здравого смысла	2	2
686	ко второй	2	2
687	из себя	3	2
688	как все	4	2
689	если он	5	2
690	это можно	2	2
691	есть как	2	2
692	это же	2	2
693	уже знаем	2	2
694	тем и	2	2
695	король и	2	2
696	вслед за	4	2
697	с которыми	2	2
698	на свою	2	2
699	к смерти	2	2
700	одна и	2	2
701	речь идет	7	2
702	именно как	3	2
703	что всякий	2	2
704	на самой	2	2
705	в такой	5	2
706	с теми	4	2
707	в двух	11	2
708	по прямой	2	2
709	и действительно	2	2
710	не от	2	2
711	что если	6	2
712	более и	4	2
713	же с	2	2
714	если она	2	2
715	нам кажется	2	2
716	совершенно справедливо	2	2
717	которые с	2	2
718	для своей	2	2
719	силы и	3	2
720	второй план	6	2
721	в какой	8	2
722	тенденцию к	2	2
723	и другую	2	2
724	бы совершенно	6	2
725	почему он	4	2
726	как с	2	2
727	совпадает с	2	2
728	образом что	2	2
729	этот материал	2	2
730	и придает	2	2
731	что сам	2	2
732	части и	2	2
733	все дело	2	2
734	своем роде	2	2
735	однако он	2	2
736	о браке	2	2
737	и чем	3	2
738	что ни	3	2
739	две части	3	2
740	общего с	2	2
741	гораздо более	2	2
742	слишком много	3	2
743	ним в	2	2
744	человеке и	2	2
745	деле здесь	2	2
746	с такой	7	2
747	он именно	2	2
748	и дальше	3	2
749	можем сказать	2	2
750	в нашей	2	2
751	этими двумя	2	2
752	которую они	2	2
753	отличается от	2	2
754	это делает	2	2
755	точном смысле	3	2
756	или как	2	2
757	заключено в	2	2
758	том и	3	2
759	с каждым	2	2
760	с совершенно	3	2
761	узнаем что	2	2
762	нас от	2	2
763	такое понимание	2	2
764	говорит не	2	2
765	бы нам	2	2
766	внутреннее противоречие	2	2
767	полагает что	5	2
768	оба эти	4	2
769	в сторону	2	2
770	сам по	2	2
771	только после	4	2
772	и своим	2	2
773	не более	3	2
774	что кроме	2	2
775	в конечном	2	2
776	или во	2	2
777	что под	4	2
778	одним словом	2	2
779	которые мы	2	2
780	в сборнике	4	2
781	и столь	2	2
782	плана в	4	2
783	это все	2	2
784	борьбу с	4	2
785	не можем	4	2
786	на той	2	2
787	что оно	5	2
788	и вместе	3	2
789	действительно не	3	2
790	ее так	2	2
791	свою особую	2	2
792	говорит если	2	2
793	первой половине	3	2
794	авторов в	2	2
795	бы на	2	2
796	которое мы	4	2
797	который как	2	2
798	на те	2	2
799	эту борьбу	2	2
800	как только	4	2
801	не с	2	2
802	с историей	2	2
803	и говорит	4	2
804	что при	5	2
805	рассказ об	2	2
806	как два	2	2
807	и точно	2	2
808	сейчас же	9	2
809	см с	2	2
810	только как	2	2
811	от смерти	2	2
812	к тем	3	2
813	ничего общего	3	2
814	бы что	2	2
815	однако не	3	2
