N	2gram	Losev_Dial	Myshleni
144	ее в	3	21
145	и следовательно	2	21
146	и ее	8	21
147	не имеет	18	21
148	в свете	3	21
149	в котором	2	20
150	в виду	12	20
151	по существу	2	20
152	а в	3	20
153	должно быть	7	20
154	время как	6	20
155	из них	4	20
156	как раз	11	20
157	едва ли	2	20
158	на этом	3	20
159	не менее	11	20
160	из этих	5	20
161	в данном	6	19
162	в себя	4	19
163	с ним	3	19
164	из которых	4	19
165	как на	6	19
166	но если	11	19
167	и по	2	19
168	во всех	2	19
169	мы и	4	19
170	в связи	3	19
171	независимо от	3	19
172	отличие от	2	18
173	во всем	5	18
174	и другое	2	18
175	чем в	2	18
176	всяком случае	3	18
177	но это	10	18
178	для этого	3	17
179	мы находим	5	17
180	и для	5	17
181	все что	3	17
182	в своих	3	17
183	в одном	3	17
184	и от	4	17
185	этой точки	4	17
186	совпадает с	2	17
187	то и	5	17
188	и есть	24	17
189	и только	6	17
190	не есть	95	17
191	в этих	3	17
192	их в	2	17
193	я не	11	17
194	и той	4	17
195	у него	2	17
196	вовсе не	18	16
197	тому как	5	16
198	одной и	4	16
199	в мысли	2	16
200	для нас	2	16
201	то в	5	16
202	и даже	21	16
203	мы имеем	3	16
204	данном случае	3	15
205	вопрос об	3	15
206	тем более	5	15
207	когда он	3	15
208	но как	3	15
209	значит что	29	15
210	что если	5	15
211	от этого	5	15
212	со всеми	2	15
213	подобно тому	5	15
214	хотя бы	9	15
215	отличается от	9	15
216	вообще не	3	15
217	ничего не	29	15
218	и это	12	15
219	в них	6	15
220	и является	2	15
221	он должен	3	14
222	только тогда	7	14
223	точка зрения	5	14
224	и во	3	14
225	что для	5	14
226	что у	2	14
227	учения о	2	14
228	из этого	3	14
229	это значит	29	14
230	это есть	19	14
231	когда мы	3	14
232	последнее время	2	14
233	одной из	3	14
234	но что	11	14
235	одно и	6	14
236	о чем	2	14
237	об этом	8	14
238	содержится в	3	14
239	с его	7	14
240	и здесь	3	14
241	не можем	3	14
242	в понятии	2	13
243	она не	10	13
244	в виде	11	13
245	точно так	3	13
246	человека и	2	13
247	они не	3	13
248	отнюдь не	16	13
249	но на	2	13
250	были бы	2	12
251	и потому	6	12
252	в ее	5	12
253	в первом	2	12
254	никак не	3	12
255	тем не	10	12
256	но только	7	12
257	первый план	4	12
258	это и	12	12
259	несмотря на	2	12
260	в ней	4	12
261	от его	2	12
262	только к	3	12
263	с их	4	12
264	на первый	4	12
265	ясно что	16	12
266	в одной	4	12
267	только на	8	12
268	к нему	4	12
269	к другому	2	12
270	за пределы	3	12
271	мог бы	2	12
272	тому же	2	12
273	но он	3	12
274	на самом	2	11
275	в каком	9	11
276	в конце	2	11
277	одно из	8	11
278	а только	2	11
279	что этот	3	11
280	мы всегда	2	11
281	есть не	11	11
282	и при	4	11
283	на котором	2	11
284	находится в	2	11
285	например в	3	11
286	в последнее	2	11
287	этом вопросе	2	11
288	с ее	10	11
289	в один	2	11
290	что на	3	11
291	и наконец	2	11
292	нас в	3	11
293	слово в	2	11
294	не знает	4	11
295	вот почему	3	11
296	ничего общего	2	11
297	есть в	4	11
298	отношения к	4	11
299	у нас	7	10
300	что такое	25	10
301	в другой	2	10
302	если не	3	10
303	или иной	4	10
304	что его	5	10
305	как с	2	10
306	но для	3	10
307	в одинаковой	3	10
308	и у	3	10
309	и может	2	10
310	учение о	11	10
311	что именно	10	10
312	и во-вторых	2	9
313	само по	8	9
314	также и	6	9
315	он может	2	9
316	мы говорим	4	9
317	к этой	2	9
318	хотя и	9	9
319	и он	3	9
320	сама по	11	9
321	совершенно не	6	9
322	зависит от	4	9
323	как только	5	9
324	и притом	10	9
325	что уже	3	9
326	оно есть	4	9
327	не то	3	9
328	что можно	2	9
329	по одному	3	9
330	должны быть	7	9
331	то как	5	9
332	больше чем	2	9
333	та же	5	9
334	оно не	7	9
335	место в	2	9
336	может не	4	9
337	той или	3	9
338	что же	12	9
339	говорить о	13	9
340	или в	4	9
341	нисколько не	4	8
342	уже по	3	8
343	этого мы	2	8
344	что не	8	8
345	которая не	2	8
346	со стороны	5	8
347	функций и	2	8
348	не умеет	2	8
349	силу этого	3	8
350	в этот	3	8
351	из двух	4	8
352	с логической	2	8
353	тому чтобы	3	8
354	это понятие	3	8
355	нет никаких	3	8
356	не на	7	8
357	уже и	3	8
358	все равно	5	8
359	и из	2	8
360	от нее	3	8
361	сам по	6	8
362	во внимание	5	8
363	что я	3	8
364	не мог	3	8
365	том как	2	8
366	только и	3	8
367	только то	2	8
368	и тогда	6	8
369	о котором	4	8
370	в течение	4	8
371	известно что	4	8
372	при помощи	6	7
373	не имеют	2	7
374	лучшем случае	2	7
375	должна быть	11	7
376	с ними	3	7
377	понятие о	2	7
378	в разных	2	7
379	же в	2	7
380	всех этих	3	7
381	из нее	2	7
382	одинаковой мере	4	7
383	не существует	10	7
384	возможно только	7	7
385	в таком	15	7
386	содержит в	2	7
387	в жизни	4	7
388	сознания и	5	7
389	сознания в	2	7
390	но они	3	7
391	и делает	2	7
392	без всякого	2	7
393	ничем не	7	7
394	мере в	3	7
395	случае не	4	7
396	и понимания	2	6
397	что здесь	3	6
398	по законам	2	6
399	и вообще	7	6
400	это было	5	6
401	что иное	6	6
402	себе что	2	6
403	с другим	2	6
404	как таковой	6	6
405	это же	3	6
406	она должна	3	6
407	как например	2	6
408	и больше	5	6
409	раз навсегда	2	6
410	говорит о	5	6
411	бы и	2	6
412	уже не	9	6
413	еще и	2	6
414	как чисто	2	6
415	его на	3	6
416	иное как	6	6
417	как к	2	6
418	и эти	2	6
419	по самому	2	6
420	знает что	2	6
421	всего в	2	6
422	но так	2	6
423	в природе	5	6
424	фактов и	3	6
425	ни на	5	6
426	в условиях	2	6
427	и о	9	6
428	раз и	3	6
429	этот момент	2	6
430	что их	2	6
431	этого явления	2	6
432	одна из	4	6
433	а это	2	6
434	нет и	5	6
435	тех же	2	6
436	только потому	4	6
437	то о	2	6
438	что было	2	6
439	и мы	6	6
440	которую можно	2	6
441	не говорит	6	6
442	не что	6	6
443	от одного	2	6
444	только одно	4	6
445	в сферу	4	6
446	к чему	2	6
447	в лучшем	2	6
448	имеем дело	2	6
449	от него	2	5
450	могут не	2	5
451	то мы	3	5
452	это как	3	5
453	в вопросе	2	5
454	всей его	2	5
455	если это	2	5
456	это так	2	5
457	вопрос в	2	5
458	совершенно ясно	2	5
459	есть только	13	5
460	не потому	2	5
461	эти два	3	5
462	в область	2	5
463	значений и	2	5
464	мы только	3	5
465	в него	2	5
466	только его	2	5
467	все его	2	5
468	себя в	3	5
469	в противоположность	3	5
470	бы к	2	5
471	который не	2	5
472	социальная среда	2	5
473	сами по	3	5
474	есть прежде	4	5
475	говоря о	3	5
476	заметить что	2	5
477	другими словами	8	5
478	оказывается что	5	5
479	но даже	4	5
480	и оказывается	2	5
481	быть в	4	5
482	видим что	3	5
483	именно это	2	5
484	мы хотим	2	5
485	был бы	2	5
486	того и	2	5
487	но то	3	5
488	гласит что	2	5
489	если я	2	5
490	никто не	4	5
491	или на	2	5
492	прежде чем	2	5
493	есть нечто	26	5
494	ни один	2	5
495	утверждает что	3	5
496	всегда и	4	5
497	а из	3	5
498	дело не	2	5
499	что должно	2	5
500	есть все	2	5
501	свою собственную	2	5
502	только как	7	5
503	не просто	20	5
504	кроме того	8	5
505	однако не	2	5
506	и вот	13	4
507	а как	2	4
508	к ее	2	4
509	выше и	2	4
510	просто как	3	4
511	и та	4	4
512	она становится	2	4
513	или не	10	4
514	но совершенно	2	4
515	думать что	3	4
516	исходит из	2	4
517	если только	5	4
518	если оно	4	4
519	изменения и	3	4
520	идет речь	4	4
521	строго говоря	2	4
522	если он	2	4
523	и если	5	4
524	как таковое	5	4
525	его не	3	4
526	и логической	2	4
527	быть может	3	4
528	чего не	7	4
529	без которых	2	4
530	можно ли	6	4
531	когда она	4	4
532	и когда	4	4
533	и я	3	4
534	бы то	3	4
535	есть то	9	4
536	дает в	3	4
537	может существовать	4	4
538	но ведь	2	4
539	она в	3	4
540	психической жизни	2	4
541	что есть	6	4
542	мы как	2	4
543	вопросе о	2	4
544	ее от	2	4
545	или к	2	4
546	и сама	6	4
547	сила и	2	4
548	как о	6	4
549	не могу	2	4
550	из ее	3	4
551	а именно	7	4
552	ни одного	2	4
553	себя и	3	4
554	бы чудом	2	4
555	мы начинаем	3	4
556	того или	6	4
557	в чисто	2	4
558	превращается в	6	4
559	или как	3	4
560	в целях	4	4
561	есть и	14	4
562	как будто	3	4
563	и становится	2	4
564	по которому	3	4
565	может ли	4	4
566	от этих	2	4
567	и тех	2	4
568	или по	4	4
569	была бы	5	4
570	с которой	2	4
571	действительно не	2	4
572	здесь не	2	4
573	жизни и	8	4
574	также не	3	4
575	всего этого	2	4
576	самое слово	2	4
577	то это	9	4
578	своего собственного	2	4
579	следовательно не	2	4
580	ничто не	2	4
581	как видим	2	4
582	не было	6	4
583	в некоторых	3	4
584	конечно не	6	4
585	и сами	2	4
586	чем же	3	4
587	всем этом	2	3
588	скажем что	2	3
589	у человека	2	3
590	следовательно и	2	3
591	как же	9	3
592	же мы	5	3
593	влиять на	2	3
594	же самый	2	3
595	она есть	17	3
596	на ту	2	3
597	целое и	2	3
598	бы быть	2	3
599	при таком	2	3
600	и часто	3	3
601	и ничего	5	3
602	та или	4	3
603	вещей как	2	3
604	тех или	6	3
605	из себя	3	3
606	по смыслу	2	3
607	не объясняет	2	3
608	на другую	5	3
609	вот как	2	3
610	я могу	2	3
611	только от	2	3
612	есть ли	8	3
613	после этого	2	3
614	не надо	3	3
615	сущности и	6	3
616	как я	2	3
617	одна и	3	3
618	себя как	3	3
619	и совершенно	2	3
620	и можно	5	3
621	же это	4	3
622	если она	4	3
623	его внутренней	2	3
624	к признанию	2	3
625	в возможности	4	3
626	к истории	2	3
627	а главное	2	3
628	как нечто	2	3
629	не приходится	2	3
630	даже если	3	3
631	он и	3	3
632	абстрактное понятие	9	3
633	факты и	4	3
634	как таковая	5	3
635	по его	2	3
636	и без	4	3
637	но разве	2	3
638	или нет	8	3
639	не содержит	3	3
640	теми или	2	3
641	может и	3	3
642	что даже	2	3
643	от всякого	5	3
644	а для	2	3
645	и само	3	3
646	общения с	2	3
647	как именно	2	3
648	имеет никакого	3	3
649	чем заключается	2	3
650	в ущерб	3	3
651	или иных	2	3
652	этих последних	3	3
653	одних и	2	3
654	если же	8	3
655	для меня	2	3
656	в это	4	3
657	ведь это	2	3
658	его от	2	3
659	о нем	6	3
660	или иная	3	3
661	вещи не	2	3
662	не отличается	5	3
663	эти факты	3	3
664	да и	4	3
665	себя но	2	3
666	или иного	3	3
667	то ни	4	3
668	и пр	16	3
669	или иначе	2	3
670	стало быть	23	3
671	так чтобы	4	3
672	же время	5	3
673	только о	4	3
674	быть не	3	3
675	мира и	3	3
676	не больше	4	2
677	состоит из	2	2
678	ни вообще	4	2
679	как результат	2	2
680	что остается	2	2
681	не мешает	3	2
682	вот это	3	2
683	и они	3	2
684	без слова	2	2
685	чем именно	2	2
686	сама же	2	2
687	повествование о	2	2
688	бы это	3	2
689	так то	5	2
690	себе не	3	2
691	ни к	3	2
692	определенного рода	2	2
693	можно говорить	2	2
694	но я	2	2
695	и чисто	6	2
696	это привело	2	2
697	легко заметить	2	2
698	только мы	3	2
699	вплоть до	2	2
700	жизни он	2	2
701	не всегда	3	2
702	этого не	2	2
703	а то	2	2
704	именно как	3	2
705	это будет	6	2
706	сознание и	4	2
707	вещи и	3	2
708	не предполагает	2	2
709	есть еще	4	2
710	обычно не	2	2
711	говорим об	2	2
712	мир в	3	2
713	говорят что	3	2
714	особого рода	3	2
715	меньше чем	2	2
716	на стадии	2	2
717	обе стороны	2	2
718	первых двух	2	2
719	же невозможно	2	2
720	лишь как	4	2
721	в мире	2	2
722	она конечно	2	2
723	которое не	2	2
724	их не	3	2
725	при всем	5	2
726	говорили мы	2	2
727	речь именно	2	2
728	одному тому	3	2
729	вообще но	2	2
730	перестает быть	2	2
731	из самых	3	2
732	предмет в	2	2
733	вещь не	2	2
734	оно вообще	3	2
735	природы в	2	2
736	и этого	2	2
737	тот или	2	2
738	сам не	2	2
739	и формы	2	2
740	однако это	2	2
741	зрения в	3	2
742	цель и	2	2
743	я должен	4	2
744	от всего	6	2
745	все еще	2	2
746	тогда это	3	2
747	а если	5	2
748	и идеи	2	2
749	и вне	3	2
750	и она	4	2
751	не будет	5	2
752	тем или	3	2
753	природу как	2	2
754	иметь в	3	2
755	не имеем	3	2
756	но вот	3	2
757	и т	41	2
758	оказалось что	2	2
759	но зато	2	2
760	я хочу	2	2
761	можно только	5	2
762	себе а	2	2
763	его как	6	2
764	как не	4	2
765	как чистое	3	2
766	чтобы она	3	2
767	или другого	3	2
768	личности и	15	2
769	и всякая	2	2
770	чтобы быть	5	2
771	своим собственным	3	2
772	но еще	2	2
773	на свете	8	2
774	на что	2	2
775	когда же	2	2
776	даже не	8	2
777	он дает	2	2
778	ибо все	2	2
779	ни чисто	4	2
780	чтобы это	2	2
781	что существует	6	2
782	обоих планов	2	2
783	он всегда	3	2
784	я вижу	4	2
785	уже о	7	2
786	на себя	3	2
787	нет ничего	14	2
788	на них	2	2
789	и судьба	2	2
790	существует не	2	2
791	или об	3	2
792	тотчас же	3	2
793	если взять	2	2
794	но она	4	2
795	на словах	2	2
796	это или	2	2
797	не нужно	2	2
798	от другого	2	2
799	и уже	5	2
800	движения и	3	2
801	с полной	3	2
802	личности в	9	2
803	от самого	3	2
804	как целое	3	2
805	природе как	2	2
806	достаточно было	2	2
807	и так	2	2
808	на нем	3	2
809	знания и	2	2
810	же именно	3	2
811	того кто	4	2
812	в точном	2	2
813	можно назвать	3	2
814	но когда	2	2
815	если так	3	2
816	данный момент	2	2
817	же и	2	2
818	и значит	3	2
819	с научной	2	2
820	все решительно	3	2
