N	2gram	Bakhtin_Pr	Freidism
163	и до	6	5
164	в себя	6	5
165	данном случае	2	4
166	человека в	8	4
167	одна из	5	4
168	в мир	4	4
169	все время	3	4
170	его к	4	4
171	так же	8	4
172	подхода к	2	4
173	нисколько не	3	4
174	но это	6	4
175	мысли и	6	4
176	в другом	3	4
177	тем не	2	4
178	на него	6	4
179	этом отношении	3	4
180	если бы	12	4
181	это вовсе	2	4
182	мы увидим	6	4
183	именно и	3	4
184	в виду	3	4
185	в основном	2	4
186	не всегда	2	4
187	но ведь	3	4
188	только на	3	4
189	у него	11	4
190	может стать	5	4
191	как в	7	4
192	между собой	2	4
193	в своем	12	4
194	органическое единство	2	4
195	в котором	7	4
196	потому что	8	4
197	именно в	5	4
198	о себе	19	4
199	а потому	2	4
200	этот вопрос	4	4
201	что оно	2	4
202	выражение в	6	4
203	из тех	2	4
204	смысле слова	2	4
205	по себе	16	4
206	в целом	8	4
207	зависимости от	5	4
208	по ту	2	4
209	ту сторону	2	4
210	должны быть	3	4
211	только как	2	4
212	в зависимости	5	4
213	сам по	2	4
214	мы и	2	4
215	себя и	5	4
216	то ни	3	4
217	это и	5	4
218	войти в	2	4
219	в истории	2	4
220	в данном	2	4
221	слова и	8	4
222	в узком	2	4
223	я не	6	4
224	не дает	3	4
225	конечно в	2	3
226	и от	3	3
227	все то	5	3
228	бы он	4	3
229	в сознании	3	3
230	а вовсе	2	3
231	выйти за	2	3
232	в результате	7	3
233	к себе	6	3
234	и даже	5	3
235	тем же	3	3
236	и как	9	3
237	этот принцип	3	3
238	как не	9	3
239	нам важно	2	3
240	а как	11	3
241	он был	2	3
242	ни один	3	3
243	одним из	7	3
244	и при	2	3
245	у нас	3	3
246	и со	4	3
247	такой же	4	3
248	или как	8	3
249	как на	4	3
250	всем этим	2	3
251	себе и	5	3
252	сих пор	9	3
253	в какой	2	3
254	узком смысле	2	3
255	не поддается	2	3
256	ведь и	4	3
257	и следовательно	7	3
258	согласиться с	2	3
259	на этот	4	3
260	ни на	3	3
261	сказать о	2	3
262	значение в	2	3
263	и является	2	3
264	о том	5	3
265	они не	5	3
266	оно может	2	3
267	того же	3	3
268	на почве	5	3
269	все его	3	3
270	оно не	3	3
271	остается в	2	3
272	их в	8	3
273	на себя	4	3
274	которого оно	2	3
275	но для	3	3
276	приводит к	8	3
277	и этим	5	3
278	в объективном	2	3
279	разобраться в	2	3
280	в одном	20	3
281	в них	5	3
282	только не	2	3
283	уже в	5	3
284	к сознанию	2	3
285	себя в	3	3
286	раз и	6	3
287	со всею	5	3
288	находится в	2	3
289	так именно	2	3
290	мы видим	3	3
291	когда он	2	3
292	в условиях	2	3
293	мир в	4	3
294	ведь мы	2	3
295	и есть	3	3
296	а следовательно	2	3
297	и сам	6	3
298	во всей	3	3
299	переходим к	4	3
300	в нашем	2	3
301	социальной группы	2	3
302	до сих	9	3
303	между тем	7	3
304	представляется нам	2	3
305	себе самом	12	3
306	бы то	3	3
307	да и	2	2
308	для самого	2	2
309	в книге	2	2
310	в отношении	5	2
311	этого нового	2	2
312	вопрос о	3	2
313	не исчерпывается	2	2
314	части нашей	2	2
315	вот как	3	2
316	следовательно и	3	2
317	в различных	3	2
318	внешнего мира	3	2
319	точками зрения	2	2
320	то в	2	2
321	быть это	2	2
322	всего этого	2	2
323	но эти	4	2
324	к этим	2	2
325	дело и	2	2
326	что как	2	2
327	не входит	5	2
328	и сама	2	2
329	в одной	8	2
330	по преимуществу	2	2
331	для своего	2	2
332	бы и	6	2
333	дело в	2	2
334	должно быть	8	2
335	бы в	7	2
336	превращается в	5	2
337	не как	20	2
338	его целом	6	2
339	ибо не	3	2
340	его и	3	2
341	отличается от	5	2
342	в отличие	4	2
343	в конце	8	2
344	как к	3	2
345	есть и	5	2
346	для себя	3	2
347	или же	2	2
348	друг друга	4	2
349	что идея	2	2
350	конце концов	7	2
351	и самое	4	2
352	но так	2	2
353	все они	2	2
354	он должен	2	2
355	в их	6	2
356	другого человека	7	2
357	относится и	2	2
358	ни было	4	2
359	но именно	3	2
360	к своему	2	2
361	а именно	2	2
362	для нас	2	2
363	опирается на	2	2
364	между собою	5	2
365	всей его	2	2
366	жизни а	3	2
367	отличие от	4	2
368	должна быть	8	2
369	а с	2	2
370	о нем	15	2
371	для понимания	4	2
372	в мире	7	2
373	от этого	2	2
374	и так	2	2
375	в него	6	2
376	не имеет	2	2
377	сознания как	2	2
378	значение для	3	2
379	вообще не	2	2
380	также и	3	2
381	не есть	4	2
382	за пределами	2	2
383	же что	5	2
384	с другой	7	2
385	все остальное	2	2
386	правда в	2	2
387	в первых	2	2
388	и старается	4	2
389	только его	2	2
390	речи и	4	2
391	личной жизни	2	2
392	реагирует на	2	2
393	он в	3	2
394	знает только	3	2
395	заметить что	2	2
396	еще более	2	2
397	не укладывается	4	2
398	социальной жизни	2	2
399	и явления	2	2
400	входит в	9	2
401	его можно	2	2
402	но все	6	2
403	а его	2	2
404	речь и	2	2
405	он и	8	2
406	является для	3	2
407	этом смысле	12	2
408	не позволяет	2	2
409	жизнь в	2	2
410	из которых	3	2
411	и их	3	2
412	но как	4	2
413	же основной	2	2
414	там где	12	2
415	же как	2	2
416	и уже	3	2
417	и во	3	2
418	мир по	2	2
419	могли бы	2	2
420	в первом	2	2
421	отношения к	5	2
422	как его	4	2
423	совершенно иной	2	2
424	опоры для	2	2
425	если же	7	2
426	и они	2	2
427	рядом с	19	2
428	мира в	5	2
429	приходит в	2	2
430	ведь только	2	2
431	на языке	2	2
432	отсюда и	3	2
433	мы остановимся	3	2
434	вполне понятно	2	2
435	художественный образ	2	2
