N	2gram	Bakhtin_Pr	slovoVRo
224	большей или	2	6
225	или меньшей	2	6
226	нем в	3	6
227	двуголосого слова	3	6
228	мы сказали	3	6
229	можно сказать	2	6
230	автор не	2	6
231	одной плоскости	7	6
232	другой стороны	6	6
233	лежит в	2	6
234	последней смысловой	2	6
235	и здесь	6	6
236	стороны и	4	6
237	хотя бы	4	6
238	конечно и	3	6
239	он в	3	6
240	именно в	5	6
241	себя и	5	6
242	подхода к	2	6
243	по себе	16	6
244	в одном	20	6
245	со всею	5	6
246	слов и	2	6
247	мира и	7	6
248	по своим	4	6
249	между тем	7	6
250	слова не	2	5
251	в каждом	15	5
252	не как	20	5
253	в рамки	3	5
254	авантюрного романа	2	5
255	а как	11	5
256	героя в	7	5
257	только на	3	5
258	а вовсе	2	5
259	меньшей степени	2	5
260	слова с	7	5
261	не знает	6	5
262	не менее	3	5
263	в поэзии	2	5
264	отношению к	12	5
265	остается в	2	5
266	мы не	4	5
267	почти всегда	2	5
268	в других	2	5
269	хотя и	5	5
270	особенно в	2	5
271	для этого	3	5
272	в данном	2	5
273	и при	2	5
274	роман в	2	5
275	по отношению	12	5
276	с их	7	5
277	в результате	7	5
278	прямой и	3	5
279	с авторским	3	5
280	вне его	4	5
281	этом отношении	3	5
282	слова его	2	5
283	его и	3	5
284	должна быть	8	5
285	двуголосое слово	7	5
286	они не	5	5
287	о том	5	5
288	авторским словом	5	5
289	оно может	2	5
290	и этим	5	5
291	него нет	3	5
292	той же	8	5
293	в чужом	4	5
294	уже в	5	5
295	или даже	2	5
296	и сам	6	5
297	как его	4	5
298	но он	4	5
299	с помощью	2	5
300	от автора	6	4
301	оно и	2	4
302	следовательно и	3	4
303	в различных	3	4
304	точками зрения	2	4
305	на предмет	4	4
306	в построении	4	4
307	так же	8	4
308	его на	2	4
309	но как	4	4
310	и ее	5	4
311	в другом	3	4
312	и самая	2	4
313	чужом слове	4	4
314	что и	7	4
315	ни были	3	4
316	в виду	3	4
317	что он	15	4
318	он должен	2	4
319	том же	4	4
320	не всегда	2	4
321	однако в	3	4
322	остается вне	2	4
323	того что	3	4
324	как предмет	4	4
325	до сих	9	4
326	сочетается с	5	4
327	лучшем случае	2	4
328	речи и	4	4
329	с другом	3	4
330	романа но	3	4
331	слово может	4	4
332	голоса и	2	4
333	все его	3	4
334	те же	3	4
335	именно как	2	4
336	сознание и	6	4
337	что оно	2	4
338	момент его	2	4
339	того чтобы	2	4
340	и во	3	4
341	из одного	8	4
342	же как	2	4
343	это слово	6	4
344	в речах	2	4
345	но эти	4	4
346	но это	6	4
347	бы ни	3	4
348	его как	5	4
349	в которой	2	4
350	и слово	4	4
351	и как	9	4
352	если бы	12	4
353	вообще не	2	4
354	с этой	2	4
355	в условиях	2	4
356	со всеми	2	4
357	и о	7	4
358	или как	8	4
359	сих пор	9	4
360	к тому	4	4
361	друг с	4	4
362	зрения и	5	4
363	в литературе	4	4
364	значение в	2	4
365	слова на	5	4
366	он может	4	4
367	и чужого	2	4
368	авантюрный роман	2	4
369	прямое авторское	3	4
370	о себе	19	4
371	в другой	4	4
372	среди других	2	4
373	выражение в	6	4
374	пределах того	2	4
375	из них	3	4
376	художественный образ	2	4
377	в лучшем	2	4
378	и уже	3	4
379	материал в	2	4
380	именно на	3	4
381	отношения к	5	4
382	в себя	6	4
383	по существу	6	4
384	в большей	2	4
385	самого автора	8	4
386	как раз	9	4
387	романа который	2	3
388	данном случае	2	3
389	речь и	2	3
390	лишь одним	2	3
391	или к	3	3
392	нисколько не	3	3
393	речи как	3	3
394	материал и	4	3
395	с идеей	4	3
396	в духе	4	3
397	в чужих	2	3
398	не был	2	3
399	а лишь	3	3
400	себе как	2	3
401	но эта	5	3
402	в одно	4	3
403	изображения в	3	3
404	интенций в	6	3
405	чужую речь	4	3
406	является лишь	4	3
407	на котором	3	3
408	и различные	2	3
409	в свете	4	3
410	тому что	3	3
411	всем этим	2	3
412	на том	2	3
413	авторского слова	10	3
414	быть весьма	3	3
415	к слову	2	3
416	между собой	2	3
417	слово здесь	4	3
418	смысле слова	2	3
419	не была	4	3
420	идеологического творчества	2	3
421	именно к	2	3
422	и до	6	3
423	было бы	8	3
424	того и	4	3
425	в первом	2	3
426	этого слова	3	3
427	ведь и	4	3
428	и они	2	3
429	входят в	2	3
430	как слово	5	3
431	не исчерпывается	2	3
432	конечно в	2	3
433	и оценок	2	3
434	даны в	3	3
435	произведения как	2	3
436	чужое высказывание	2	3
437	в сознании	3	3
438	ним и	3	3
439	из этих	3	3
440	от этого	2	3
441	высказывания и	3	3
442	дело в	2	3
443	должно быть	8	3
444	менее всего	7	3
445	другом случае	2	3
446	отличается от	5	3
447	на него	6	3
448	и изображения	7	3
449	свой предмет	8	3
450	сама по	5	3
451	лишь на	5	3
452	стиль и	2	3
453	во второй	2	3
454	и самое	4	3
455	и единого	2	3
456	как если	3	3
457	тем что	6	3
458	такой же	4	3
459	нами в	3	3
460	интенции автора	2	3
461	не могло	2	3
462	лишь как	9	3
463	рассказ в	3	3
464	и единство	3	3
465	и свой	2	3
466	не укладывается	4	3
467	за пределами	2	3
468	эта форма	3	3
469	оно лишь	2	3
470	автора но	3	3
471	не есть	4	3
472	мир и	5	3
473	в этой	5	3
474	или наоборот	2	3
475	потому что	8	3
476	самом предмете	3	3
477	все что	4	3
478	плоскости с	4	3
479	целый ряд	2	3
480	слово героя	10	3
481	если мы	3	3
482	и это	8	3
483	бульварного романа	2	3
484	в диалоге	3	3
485	п все	2	3
486	произведения и	2	3
487	в устах	2	3
488	словом о	2	3
489	глубокое и	3	3
490	по ту	2	3
491	ту сторону	2	3
492	слово у	3	3
493	романа как	3	3
494	в форме	8	3
495	данного произведения	2	3
496	быть более	3	3
497	и нет	6	3
498	чем в	3	3
499	в художественной	2	2
500	на самом	5	2
501	ему не	2	2
502	во все	2	2
503	пародийного слова	2	2
504	слова но	4	2
505	заставляет его	3	2
506	этого стиля	3	2
507	слова а	2	2
508	голосов и	4	2
509	диалог в	3	2
510	она может	2	2
511	по замыслу	2	2
512	к себе	6	2
513	и внутренне	4	2
514	на ряд	2	2
515	и у	3	2
516	и могут	3	2
517	и есть	3	2
518	от характера	3	2
519	слов в	2	2
520	на пути	2	2
521	это и	5	2
522	даже там	2	2
523	как он	3	2
524	слово языка	2	2
525	ни одной	2	2
526	рассказ рассказчика	5	2
527	так что	6	2
528	тем как	5	2
529	одном слове	3	2
530	изображения и	6	2
531	в один	2	2
532	своего времени	2	2
533	а его	2	2
534	к различным	2	2
535	есть в	2	2
536	самого начала	2	2
537	произведения не	2	2
538	а с	2	2
539	слово слово	4	2
540	то что	21	2
541	словом как	3	2
542	самое слово	2	2
543	в руках	3	2
544	что все	2	2
545	значение для	3	2
546	только не	2	2
547	и среди	2	2
548	в едином	4	2
549	произведения в	2	2
550	объектная тень	2	2
551	без дистанции	2	2
552	могли бы	2	2
553	жизнь в	2	2
554	на себе	3	2
555	не из	3	2
556	в сторону	2	2
557	дело идет	6	2
558	и само	2	2
559	в образе	2	2
560	которые были	2	2
561	романа с	2	2
562	достоевский был	3	2
563	и функции	2	2
564	этой точки	2	2
565	в стиле	4	2
566	словом но	2	2
567	между ними	6	2
568	себя как	3	2
569	диалога в	2	2
570	не образ	2	2
571	в единство	9	2
572	что не	3	2
573	они уже	3	2
574	их основе	2	2
575	и герой	3	2
576	в ее	2	2
577	ведь в	2	2
578	мы видим	3	2
579	только как	2	2
580	войти в	2	2
581	был бы	6	2
582	в драме	6	2
583	речи героя	2	2
584	во всей	3	2
585	его мире	2	2
586	с прямым	2	2
587	для автора	4	2
588	становится объектом	2	2
589	на языке	2	2
590	себе самому	6	2
591	чужой акцент	5	2
592	того как	3	2
593	да и	2	2
594	это очень	2	2
595	в монологическом	7	2
596	все то	5	2
597	время как	2	2
598	то в	2	2
599	как например	2	2
600	то и	3	2
601	дело и	2	2
602	и что	5	2
603	существенно и	3	2
604	пародийной стилизации	2	2
605	первостепенное значение	2	2
606	можно было	3	2
607	и эта	2	2
608	что она	7	2
609	не нужно	2	2
610	стилизации и	2	2
611	же в	2	2
612	кажется нам	2	2
613	перестает быть	4	2
614	он был	2	2
615	такой образ	3	2
616	автора в	4	2
617	при всех	2	2
618	к одному	7	2
619	мира в	5	2
620	об этом	3	2
621	и всякое	3	2
622	романа не	4	2
623	он стремится	3	2
624	если оно	3	2
625	его художественного	6	2
626	значит конечно	2	2
627	ни было	4	2
628	в жизни	5	2
629	тем не	2	2
630	ее с	2	2
631	у нас	3	2
632	на материале	5	2
633	иметь в	2	2
634	совершенно не	5	2
635	а именно	2	2
636	и со	4	2
637	героев и	4	2
638	становится предметом	2	2
639	за всеми	2	2
640	конечно что	2	2
641	но они	2	2
642	речь в	2	2
643	образ человека	2	2
644	с авторской	3	2
645	и романа	2	2
646	в какой	2	2
647	том и	2	2
648	образ в	2	2
649	за ним	4	2
650	на то	5	2
651	же тему	2	2
652	что для	2	2
653	мы увидим	6	2
654	принадлежащих к	2	2
655	в котором	7	2
656	из его	3	2
657	знает только	3	2
658	и глубоко	2	2
659	а между	2	2
660	есть свой	2	2
661	в своих	4	2
662	всех возможных	4	2
663	голоса в	3	2
664	героя но	4	2
665	приводит к	8	2
666	точке зрения	3	2
667	слова о	3	2
668	разобранные нами	3	2
669	и одновременно	3	2
670	дано в	3	2
671	несмотря на	7	2
672	основная особенность	2	2
673	в направлении	4	2
674	уже говорили	3	2
675	его именно	2	2
676	для осуществления	2	2
677	то время	2	2
678	и особенно	2	2
679	он есть	6	2
680	что как	2	2
681	и только	3	2
682	нового времени	3	2
683	друг другу	3	2
684	в плоскости	6	2
685	в нашем	2	2
686	они ни	2	2
687	не значит	4	2
688	социальной группы	2	2
689	жизнь слова	3	2
690	однако не	3	2
691	этих случаях	2	2
692	мы и	2	2
693	а следовательно	2	2
694	ибо в	2	2
695	не входят	2	2
