N	2gram	Vygotskiy_	KulturaY
132	ясно что	2	12
133	еще и	3	11
134	в их	4	11
135	в своем	11	11
136	речи и	8	11
137	те же	6	11
138	из этих	2	11
139	должна быть	7	11
140	в нем	10	11
141	этом отношении	7	11
142	совершенно не	5	11
143	и здесь	2	11
144	и то	9	11
145	слова в	3	11
146	в какой	8	11
147	уже в	4	11
148	он не	13	11
149	в каком	2	10
150	тем самым	13	10
151	так же	22	10
152	в то	5	10
153	к этому	7	10
154	со стороны	3	10
155	они не	7	10
156	как и	13	10
157	ту же	5	10
158	с этим	9	10
159	тем более	5	10
160	бы в	6	10
161	несмотря на	3	10
162	в речи	3	10
163	от того	8	10
164	в первом	4	10
165	после того	2	10
166	этом смысле	5	10
167	очевидно что	2	9
168	ли не	2	9
169	в целом	8	9
170	что все	9	9
171	и для	3	9
172	в своей	5	9
173	можно сказать	7	9
174	но это	4	9
175	в которой	8	9
176	но уже	2	9
177	не имеет	7	9
178	на то	6	9
179	но для	3	9
180	мы говорим	4	9
181	что мы	11	9
182	и есть	8	9
183	на самом	3	8
184	в первую	4	8
185	в частности	9	8
186	мере в	5	8
187	только тогда	5	8
188	мы видели	10	8
189	в своих	5	8
190	состоит в	11	8
191	а потому	3	8
192	что на	2	8
193	в чем	10	8
194	с одной	10	8
195	в тех	2	8
196	что они	8	8
197	этом случае	5	8
198	слов и	3	8
199	с его	3	8
200	это слово	3	8
201	само по	2	8
202	то и	2	8
203	независимо от	3	8
204	и как	7	8
205	в этих	7	8
206	тому что	14	8
207	на практике	3	8
208	заключается в	15	8
209	но все	2	8
210	что я	4	8
211	не есть	4	8
212	отнюдь не	2	8
213	тому же	3	8
214	же в	2	8
215	до конца	3	7
216	в свою	5	7
217	той мере	3	7
218	в процессе	37	7
219	казалось бы	5	7
220	как он	7	7
221	свою очередь	4	7
222	и потому	3	7
223	не знает	6	7
224	смысле этого	2	7
225	бы сказать	4	7
226	а с	3	7
227	она не	2	7
228	на том	4	7
229	одной стороны	10	7
230	нисколько не	2	7
231	с ними	4	7
232	стоит в	5	7
233	речи не	4	7
234	никак не	6	7
235	когда мы	4	7
236	в истории	3	7
237	все равно	2	7
238	и более	8	7
239	есть в	2	7
240	на этот	9	7
241	столь же	5	7
242	в котором	2	7
243	когда он	3	7
244	с ним	6	7
245	в одном	3	7
246	во внимание	4	7
247	учение о	3	7
248	свое время	2	6
249	данном случае	3	6
250	его к	2	6
251	в себе	4	6
252	нуждается в	3	6
253	говоря о	2	6
254	на этом	8	6
255	отличие от	3	6
256	мы знаем	5	6
257	в свое	2	6
258	может иметь	3	6
259	которые в	4	6
260	а если	2	6
261	уже о	2	6
262	этой точки	7	6
263	в отличие	3	6
264	что оно	9	6
265	не столько	3	6
266	должны быть	2	6
267	что с	7	6
268	первую очередь	4	6
269	не на	5	6
270	что эти	4	6
271	в корне	2	6
272	что значит	3	6
273	как будто	2	6
274	по поводу	3	6
275	что если	6	6
276	только то	4	6
277	то это	2	6
278	за пределы	4	6
279	дело не	2	6
280	мы не	6	6
281	отличается от	2	6
282	прежде чем	2	6
283	только для	2	6
284	но только	4	6
285	не с	2	6
286	только что	6	6
287	оно не	2	6
288	языка не	2	6
289	приводит к	10	6
290	могли бы	15	6
291	если не	3	6
292	что именно	4	6
293	в сфере	9	6
294	на основе	6	6
295	никогда не	10	5
296	в отношении	18	5
297	к его	4	5
298	в область	2	5
299	как же	2	5
300	и к	7	5
301	мы должны	13	5
302	относится к	3	5
303	речи как	4	5
304	в другом	7	5
305	а это	3	5
306	в конце	3	5
307	но если	7	5
308	слово в	3	5
309	и при	4	5
310	в современной	3	5
311	так что	8	5
312	по своему	4	5
313	вопросу о	2	5
314	учения о	2	5
315	на вопрос	7	5
316	говорим о	2	5
317	но как	6	5
318	не то	5	5
319	ни одного	2	5
320	и от	2	5
321	из того	12	5
322	и он	3	5
323	не как	3	5
324	речи но	3	5
325	и даже	3	5
326	переход от	7	5
327	кроме того	2	5
328	одного и	9	5
329	уже из	2	5
330	у него	8	5
331	на протяжении	2	5
332	отношение к	12	5
333	и является	6	5
334	язык и	2	5
335	еще более	5	5
336	есть не	3	5
337	но что	6	5
338	и их	4	5
339	только не	7	5
340	и того	8	5
341	мы в	2	5
342	с проблемой	2	5
343	на примере	5	5
344	точка зрения	8	5
345	и только	4	5
346	но с	2	5
347	чем в	6	5
348	к одному	4	4
349	его в	6	4
350	о которых	2	4
351	на который	2	4
352	различие между	4	4
353	не имеют	4	4
354	о чем	3	4
355	обе эти	8	4
356	к которому	7	4
357	уже на	3	4
358	случае мы	2	4
359	не говорит	3	4
360	первом случае	2	4
361	в виде	3	4
362	быть в	3	4
363	же мы	2	4
364	в такой	5	4
365	нам в	2	4
366	и все	2	4
367	к нему	4	4
368	к этой	3	4
369	в письменной	7	4
370	в различных	3	4
371	совершенно ясно	2	4
372	во втором	2	4
373	между ними	5	4
374	в известном	9	4
375	аналогии с	2	4
376	речи с	2	4
377	же как	9	4
378	вот почему	3	4
379	речи к	2	4
380	ответить на	4	4
381	что когда	2	4
382	почти всегда	2	4
383	на все	7	4
384	иначе говоря	2	4
385	это есть	5	4
386	именно поэтому	3	4
387	как известно	7	4
388	представление о	2	4
389	то в	7	4
390	по сравнению	9	4
391	к другой	2	4
392	это в	2	4
393	чтобы понять	2	4
394	в данной	2	4
395	и по	5	4
396	как я	3	4
397	из области	4	4
398	мы можем	15	4
399	мы увидим	3	4
400	как они	4	4
401	в условиях	3	4
402	такой же	4	4
403	отношения к	2	4
404	иначе как	4	4
405	ни на	3	4
406	что для	2	4
407	или иных	2	4
408	в смысле	3	4
409	связанные с	6	4
410	отношения между	3	4
411	и это	3	4
412	но на	2	4
413	как таковой	2	4
414	из которых	3	4
415	из них	6	4
416	в лучшем	3	4
417	до того	4	4
418	этой области	3	4
419	вопросе о	3	4
420	как только	4	4
421	но он	8	4
422	не дает	2	4
423	мы и	6	4
424	состоит не	2	3
425	отношений в	4	3
426	эта фраза	2	3
427	этого вопроса	5	3
428	с первого	2	3
429	но мы	7	3
430	слова не	2	3
431	и следовательно	7	3
432	том как	3	3
433	в настоящее	2	3
434	те или	2	3
435	иное как	2	3
436	наряду с	3	3
437	который в	2	3
438	конце концов	2	3
439	и эти	2	3
440	это на	3	3
441	вместо того	5	3
442	роли в	2	3
443	и другие	13	3
444	с таким	4	3
445	показать что	4	3
446	не находится	2	3
447	знает что	5	3
448	языковых форм	2	3
449	на место	2	3
450	образом в	2	3
451	все время	3	3
452	его и	4	3
453	который мы	2	3
454	в свете	4	3
455	значение для	4	3
456	лучшем случае	4	3
457	к ним	2	3
458	тому чтобы	4	3
459	в более	2	3
460	условия в	2	3
461	предположить что	3	3
462	с того	3	3
463	своей собственной	2	3
464	потребность в	4	3
465	настоящее время	2	3
466	естественно что	4	3
467	представить себе	2	3
468	на его	4	3
469	в начале	2	3
470	содержания и	2	3
471	в собственном	2	3
472	культурного развития	2	3
473	под влиянием	4	3
474	и может	4	3
475	на котором	3	3
476	значение в	3	3
477	принять во	3	3
478	помощью которого	3	3
479	вопрос об	4	3
480	показывает что	9	3
481	если в	4	3
482	устной речи	24	3
483	работа над	3	3
484	тогда как	3	3
485	известном смысле	7	3
486	говорит что	7	3
487	по аналогии	2	3
488	то время	4	3
489	не нужно	2	3
490	все дело	2	3
491	мысли и	7	3
492	согласно которому	9	3
493	по мере	6	3
494	речи мы	3	3
495	сама по	4	3
496	в других	2	3
497	одним из	4	3
498	что его	2	3
499	в целях	2	3
500	различие в	3	3
501	для него	9	3
502	именно потому	3	3
503	понять что	2	3
504	что у	4	3
505	тех или	2	3
506	на нем	2	3
507	он в	3	3
508	знаем что	2	3
509	за собой	4	3
510	все что	2	3
511	собственном смысле	2	3
512	в наших	2	3
513	или иным	2	3
514	раз и	3	3
515	к жизни	7	3
516	с их	4	3
517	или даже	2	3
518	и делает	2	3
519	таким же	3	3
520	и сами	2	3
521	мы могли	16	3
522	бы то	2	3
523	значение слова	4	3
524	мы будем	4	3
525	без всякого	2	3
526	в системе	4	3
527	лежат в	3	2
528	в ходе	17	2
529	все более	4	2
530	может идти	3	2
531	что их	2	2
532	что сказать	2	2
533	первостепенной важности	2	2
534	слов которые	2	2
535	в действительности	6	2
536	письменную речь	3	2
537	не станем	2	2
538	более сложных	3	2
539	понятие о	3	2
540	он имеет	6	2
541	от него	3	2
542	в одной	2	2
543	он приходит	2	2
544	приходит к	6	2
545	который по	2	2
546	в состоянии	6	2
547	и должен	2	2
548	и той	3	2
549	не что	2	2
550	является его	2	2
551	даже для	2	2
552	когда оно	2	2
553	уже по	5	2
554	что между	5	2
555	того в	2	2
556	чтобы выяснить	2	2
557	об отношении	2	2
558	что система	2	2
559	в основном	2	2
560	он должен	9	2
561	нас к	6	2
562	это понятие	3	2
563	отношение между	4	2
564	друг от	5	2
565	нет никаких	2	2
566	и составляет	5	2
567	одной и	3	2
568	известным образом	2	2
569	что иное	2	2
570	нами в	4	2
571	связанная с	3	2
572	одной из	5	2
573	из истории	2	2
574	с которыми	2	2
575	самым мы	2	2
576	речь не	3	2
577	родного языка	11	2
578	в классе	2	2
579	никаких оснований	2	2
580	к овладению	4	2
581	письменная речь	23	2
582	говорит он	3	2
583	указывает на	3	2
584	он пользуется	2	2
585	он говорит	3	2
586	это положение	2	2
587	именно это	2	2
588	том числе	2	2
589	которая в	3	2
590	на улице	2	2
591	ответ на	3	2
592	и те	2	2
593	не умеет	6	2
594	к действию	2	2
595	к другому	3	2
596	смысле можно	2	2
597	тем или	2	2
598	речи то	2	2
599	жизни и	2	2
600	в вопросе	4	2
601	в систему	2	2
602	находится в	2	2
603	в научном	5	2
604	внимание и	3	2
605	потому и	4	2
606	и самый	2	2
607	этого понятия	3	2
608	никто не	2	2
609	задолго до	4	2
610	они являются	2	2
611	прав когда	2	2
612	приходит в	2	2
613	к осознанию	11	2
614	ее в	3	2
615	вслед за	3	2
616	слова из	2	2
617	отношений между	4	2
618	через которые	2	2
619	на которые	3	2
620	функции не	2	2
621	речи так	3	2
622	самое слово	2	2
623	большей степени	2	2
624	которая как	2	2
625	можно только	2	2
626	не до	2	2
627	лежит в	5	2
628	другом месте	4	2
629	мы сталкиваемся	2	2
630	сознания и	3	2
631	этот процесс	5	2
632	только к	4	2
633	оно совершается	2	2
634	которые не	5	2
635	в теории	4	2
636	обоих этих	6	2
637	имеет место	4	2
638	этого процесса	2	2
639	и тот	5	2
640	дело с	2	2
641	речи является	2	2
642	исходит из	2	2
643	можем говорить	2	2
644	общего с	3	2
645	известно что	2	2
646	между отдельными	2	2
647	должен был	3	2
648	не является	7	2
649	отличаются от	2	2
650	ничего общего	6	2
651	может оказаться	2	2
652	это очевидно	2	2
653	нами выше	2	2
654	от всякого	2	2
655	ведет к	2	2
656	не означает	5	2
657	в известной	3	2
658	но они	2	2
659	отношении к	2	2
660	бы что	2	2
661	связи и	2	2
662	в некоторой	2	2
663	что только	3	2
664	время как	4	2
665	едва ли	2	2
666	в жизни	2	2
667	от одной	2	2
668	о таких	2	2
669	в самых	4	2
670	вообще не	5	2
671	точек зрения	4	2
672	между понятиями	4	2
673	зависит от	4	2
674	от друга	5	2
675	этот закон	3	2
676	отношения и	2	2
677	перейти к	4	2
678	в ряде	2	2
679	речь и	4	2
680	синтаксис и	2	2
681	быть совершенно	2	2
682	что само	2	2
683	не можем	2	2
684	тому как	6	2
685	видели уже	2	2
686	действительно ли	3	2
687	в случае	2	2
688	устной и	3	2
689	речи что	2	2
690	что эта	7	2
691	последнего времени	2	2
692	чем это	2	2
693	что было	2	2
694	является не	2	2
695	друг другу	2	2
696	в плоскости	2	2
697	сравнению с	9	2
698	знания о	2	2
699	во всем	2	2
700	из основных	7	2
701	а тем	2	2
702	совершенно иной	3	2
703	в себя	4	2
704	один и	5	2
705	в совершенно	2	2
706	связана с	2	2
707	письменной речью	7	2
708	тем и	2	2
709	как с	5	2
