N	2gram	Propp_Isto	KulturaY
240	в форме	4	5
241	к себе	4	5
242	в другом	2	5
243	в конце	4	5
244	но если	2	5
245	и у	3	5
246	и при	2	5
247	в современной	2	5
248	или менее	3	5
249	так что	6	5
250	не так	4	5
251	более или	3	5
252	на вопрос	5	5
253	так в	10	5
254	но как	4	5
255	то не	5	5
256	отметить что	2	5
257	и от	5	5
258	и он	8	5
259	уже выше	7	5
260	всех этих	6	5
261	и даже	3	5
262	кроме того	6	5
263	превращается в	10	5
264	у него	16	5
265	отношение к	6	5
266	то он	2	5
267	очень много	2	5
268	или иначе	2	5
269	кто в	2	5
270	но что	2	5
271	только о	2	5
272	и только	4	5
273	но с	2	5
274	его в	7	4
275	не имеют	3	4
276	о чем	2	4
277	такие случаи	3	4
278	в виде	5	4
279	в доказательство	2	4
280	связано с	7	4
281	же мы	6	4
282	увидим что	2	4
283	так например	5	4
284	и все	6	4
285	к нему	8	4
286	к этой	2	4
287	себе и	3	4
288	в различных	3	4
289	совершенно ясно	8	4
290	однако в	2	4
291	точно так	2	4
292	же как	6	4
293	ответить на	2	4
294	почти всегда	6	4
295	здесь мы	11	4
296	представление о	9	4
297	утверждать что	3	4
298	сюда же	2	4
299	к другой	2	4
300	это в	3	4
301	и по	7	4
302	мы можем	11	4
303	мы увидим	6	4
304	такой же	3	4
305	формы и	2	4
306	отношения к	2	4
307	связанные с	3	4
308	и это	9	4
309	из которых	3	4
310	из них	2	4
311	что за	3	4
312	только после	3	4
313	так или	2	4
314	как только	5	4
315	именно на	2	4
316	но он	4	4
317	и становится	4	4
318	есть явление	2	3
319	этого вопроса	2	3
320	еще один	3	3
321	указать что	2	3
322	но мы	3	3
323	чаще всего	8	3
324	случае в	2	3
325	том как	3	3
326	эти случаи	8	3
327	в это	3	3
328	во многих	2	3
329	что здесь	10	3
330	наряду с	2	3
331	и вместе	3	3
332	и эти	5	3
333	а как	2	3
334	не сказано	2	3
335	и другие	10	3
336	в одно	2	3
337	прямой связи	2	3
338	и такие	3	3
339	знает что	2	3
340	на место	2	3
341	себе в	3	3
342	все время	2	3
343	от них	2	3
344	в него	4	3
345	в свете	4	3
346	для этой	2	3
347	но так	4	3
348	случаях когда	7	3
349	на него	3	3
350	к ним	3	3
351	в более	3	3
352	предположить что	6	3
353	с того	5	3
354	тех случаях	7	3
355	меня и	2	3
356	но здесь	5	3
357	на его	6	3
358	и под	3	3
359	в начале	2	3
360	не представляет	5	3
361	еще одно	2	3
362	и дело	2	3
363	под влиянием	2	3
364	на котором	3	3
365	становится и	2	3
366	во время	7	3
367	из одного	3	3
368	из самых	2	3
369	в дальнейшем	3	3
370	в одну	3	3
371	под этим	2	3
372	также не	3	3
373	показывает что	12	3
374	если в	3	3
375	но она	2	3
376	тогда как	4	3
377	не знаю	3	3
378	то время	4	3
379	все дело	2	3
380	в прямой	2	3
381	по своим	3	3
382	та же	5	3
383	в других	6	3
384	как у	2	3
385	не по	2	3
386	что его	2	3
387	в целях	2	3
388	быть только	2	3
389	не могло	2	3
390	на западе	2	3
391	в том-то	2	3
392	из всего	3	3
393	что у	6	3
394	если это	2	3
395	он в	4	3
396	знаем что	5	3
397	за собой	2	3
398	все что	4	3
399	со своей	2	3
400	и действительно	4	3
401	же что	2	3
402	на своем	4	3
403	в некоторых	2	3
404	или даже	3	3
405	и делает	2	3
406	таким же	2	3
407	на ту	2	3
408	без всякого	2	3
409	за это	2	2
410	стоит на	3	2
411	может идти	2	2
412	начиная с	2	2
413	в действительности	2	2
414	возможно что	4	2
415	в греческой	2	2
416	показывают что	7	2
417	только у	2	2
418	он имеет	2	2
419	от него	6	2
420	и новые	2	2
421	в одной	3	2
422	для нее	2	2
423	с целью	2	2
424	приходит к	4	2
425	в состоянии	4	2
426	доходит до	3	2
427	и через	2	2
428	у них	3	2
429	вместе со	2	2
430	есть и	6	2
431	но есть	5	2
432	что между	4	2
433	в основном	2	2
434	нас к	5	2
435	доказывает что	5	2
436	себе не	2	2
437	это как	2	2
438	к своему	4	2
439	здесь совершенно	2	2
440	ничем не	2	2
441	что иное	2	2
442	нами в	2	2
443	имеют целью	2	2
444	одной из	4	2
445	и др	4	2
446	с неба	2	2
447	в руки	2	2
448	только через	3	2
449	он говорит	4	2
450	это положение	2	2
451	что этот	4	2
452	связи со	3	2
453	к самому	2	2
454	на той	2	2
455	ответ на	6	2
456	и те	2	2
457	когда она	2	2
458	по этому	3	2
459	же не	2	2
460	враг и	2	2
461	и говорит	5	2
462	но тут	2	2
463	к другому	2	2
464	жизни и	3	2
465	думать что	3	2
466	в точности	2	2
467	находится в	2	2
468	и когда	2	2
469	и до	2	2
470	никто не	2	2
471	приходит в	2	2
472	могут служить	2	2
473	он стал	2	2
474	ее в	3	2
475	вслед за	2	2
476	очень часто	3	2
477	например на	2	2
478	собственно не	3	2
479	одна из	7	2
480	нет в	2	2
481	но эти	3	2
482	оказывается что	3	2
483	случай когда	2	2
484	лежит в	2	2
485	другом месте	2	2
486	же с	2	2
487	его как	2	2
488	у нее	3	2
489	он иногда	3	2
490	от которого	2	2
491	которые не	2	2
492	и там	6	2
493	том-то и	2	2
494	и тот	3	2
495	мы найдем	2	2
496	дело с	2	2
497	это указание	2	2
498	и часто	2	2
499	чтобы получить	2	2
500	известно что	3	2
501	после чего	5	2
502	должен был	2	2
503	имеется в	4	2
504	по его	2	2
505	это очевидно	2	2
506	нами выше	3	2
507	где он	3	2
508	вот и	2	2
509	но они	4	2
510	бы что	2	2
511	не видел	2	2
512	на тот	2	2
513	время как	4	2
514	этих задач	5	2
515	связан с	5	2
516	в жизни	2	2
517	нами как	2	2
518	в литературе	2	2
519	и так	2	2
520	вообще не	4	2
521	не будет	6	2
522	их не	3	2
523	меня в	2	2
524	был в	2	2
525	имеем в	8	2
526	ему все	2	2
527	в день	2	2
528	а по	2	2
529	того кто	3	2
530	видно что	7	2
531	не стоит	2	2
532	он и	3	2
533	не можем	3	2
534	он будет	2	2
535	действительно ли	2	2
536	свое место	2	2
537	в сказке	57	2
538	в русской	8	2
539	где это	2	2
540	большей частью	2	2
541	во всем	2	2
542	и после	2	2
543	но оно	3	2
544	каким-то образом	3	2
545	мы легко	2	2
546	все в	2	2
547	связана с	4	2
548	этих случаях	18	2
