N	2gram	Vygotskiy_	Istorich
165	в котором	3	16
166	этот вопрос	5	16
167	во всех	3	16
168	в целом	22	15
169	на его	5	15
170	в своей	9	15
171	даже в	5	15
172	и то	9	15
173	друг друга	7	15
174	и эти	2	15
175	и даже	4	15
176	в которых	3	15
177	и тем	8	15
178	увидим что	5	15
179	что при	3	15
180	такое же	2	14
181	а также	6	14
182	с этой	6	14
183	в него	4	14
184	должен был	2	14
185	можно было	10	14
186	с ней	4	14
187	отношению к	3	14
188	из которых	6	14
189	по отношению	4	14
190	но они	4	14
191	находится в	4	14
192	на себя	2	14
193	что иное	2	13
194	и для	4	13
195	все что	4	13
196	и от	5	13
197	на котором	3	13
198	на этом	3	13
199	в своем	9	13
200	время как	5	13
201	и у	7	13
202	не имеет	3	13
203	в себе	9	13
204	с ними	3	13
205	не просто	3	13
206	в форме	2	13
207	по себе	11	13
208	то время	5	13
209	таким же	4	13
210	а потом	2	12
211	во всем	7	12
212	в их	12	12
213	и их	4	12
214	одним из	6	12
215	хотя бы	2	12
216	ни один	5	12
217	только после	2	12
218	в основном	6	12
219	о нем	2	12
220	на более	3	12
221	к ней	2	12
222	от этого	6	11
223	и более	4	11
224	связанные с	3	11
225	главным образом	3	11
226	точки зрения	27	11
227	хотя и	2	11
228	уже в	10	11
229	иное как	2	11
230	далеко не	2	11
231	же в	3	11
232	ясно что	4	11
233	на которой	2	11
234	к которому	6	11
235	некоторое время	2	11
236	не что	2	11
237	такой же	4	11
238	приходит к	7	10
239	на этой	7	10
240	и тот	6	10
241	известно что	2	10
242	но если	2	10
243	эта форма	3	10
244	вступает в	3	10
245	что эта	2	10
246	указывает на	3	10
247	но как	4	10
248	вслед за	4	10
249	как правило	2	10
250	не знаем	2	10
251	что эти	4	10
252	не мог	4	10
253	на основе	29	10
254	не как	3	10
255	и других	4	10
256	а с	4	10
257	но так	2	10
258	связаны с	4	10
259	в которой	4	10
260	ни в	12	10
261	его к	6	10
262	не можем	4	10
263	друг с	10	10
264	и к	9	10
265	бы мы	2	9
266	а как	2	9
267	в истории	9	9
268	тот же	10	9
269	в основе	32	9
270	если это	2	9
271	в свою	4	9
272	это так	2	9
273	которой он	2	9
274	в себя	3	9
275	не могут	5	9
276	означает что	2	9
277	а по	3	9
278	тогда когда	10	9
279	по этому	6	9
280	не представляет	4	9
281	зависимости от	7	9
282	следующим образом	4	9
283	на этот	5	9
284	более или	3	9
285	но для	2	9
286	в первую	2	9
287	с другом	10	9
288	но по	3	9
289	что на	2	9
290	не будет	2	9
291	на первый	5	9
292	том чтобы	2	9
293	или менее	5	9
294	совершенно так	2	9
295	он имеет	3	9
296	же не	3	9
297	только на	2	9
298	в чем	2	9
299	и вместе	2	9
300	с его	3	9
301	также не	2	9
302	в течение	2	9
303	целый ряд	4	9
304	приводит к	5	9
305	тем самым	6	8
306	не имеют	2	8
307	роль в	5	8
308	у них	3	8
309	одно из	2	8
310	здесь в	2	8
311	для этого	3	8
312	только что	5	8
313	вообще не	3	8
314	именно в	6	8
315	входит в	7	8
316	тому как	2	8
317	во всяком	10	8
318	или даже	2	8
319	не дает	2	8
320	мы будем	4	8
321	смысле этого	10	8
322	на другой	2	8
323	есть еще	2	8
324	это значит	6	8
325	приводит нас	6	8
326	это положение	6	8
327	в жизни	3	8
328	же самое	9	8
329	и потому	2	8
330	и другое	7	8
331	это явление	2	8
332	ту же	2	8
333	в зависимости	6	8
334	та же	3	8
335	встречается в	5	8
336	в приведенных	2	8
337	с целью	2	8
338	которые в	5	8
339	от того	8	8
340	или по	2	8
341	эти задачи	2	8
342	и эта	4	8
343	и сам	4	8
344	можно сказать	2	8
345	независимо от	5	8
346	с другими	3	8
347	значит что	6	8
348	это означает	3	7
349	с самого	6	7
350	состоит в	4	7
351	однако в	2	7
352	того чтобы	15	7
353	этот момент	4	7
354	если в	3	7
355	тех же	2	7
356	и часто	2	7
357	как у	2	7
358	себе и	2	7
359	еще в	2	7
360	связь между	7	7
361	только у	2	7
362	когда мы	2	7
363	тому что	3	7
364	как она	4	7
365	одного из	3	7
366	составные части	3	7
367	и когда	3	7
368	в начале	5	7
369	также в	2	7
370	в какой	5	7
371	того же	12	7
372	если мы	12	7
373	ключ к	5	7
374	всяком случае	10	7
375	как на	2	7
376	это мы	3	7
377	между тем	10	7
378	и при	3	7
379	в эту	3	7
380	те же	6	7
381	между собой	15	7
382	был бы	2	7
383	этого слова	13	7
384	уже и	5	7
385	во многих	3	7
386	эти формы	2	7
387	для объяснения	2	7
388	им в	3	7
389	не есть	5	7
390	в области	9	7
391	самом деле	4	7
392	по которому	3	7
393	что оно	8	7
394	не столько	4	7
395	указать на	2	7
396	не по	2	7
397	для него	6	7
398	к которым	8	7
399	этого явления	3	6
400	с той	3	6
401	для того	14	6
402	видим в	2	6
403	отличие от	8	6
404	можно ли	2	6
405	вступают в	2	6
406	как говорит	7	6
407	же что	2	6
408	были бы	3	6
409	ничем не	2	6
410	в другое	2	6
411	дело с	3	6
412	этой точки	4	6
413	часто в	2	6
414	между ними	6	6
415	что все	2	6
416	формы и	3	6
417	в роли	4	6
418	от его	2	6
419	на место	2	6
420	самого начала	6	6
421	той же	8	6
422	то в	3	6
423	что как	3	6
424	не на	2	6
425	или как	2	6
426	но тем	2	6
427	также и	3	6
428	что там	3	6
429	но что	3	6
430	связь и	2	6
431	видеть в	4	6
432	как показал	2	6
433	мог бы	5	6
434	к жизни	2	6
435	и тогда	2	6
436	этой стадии	6	6
437	тому же	6	6
438	что по	2	6
439	оно может	2	6
440	не происходит	2	6
441	все его	2	6
442	на одной	2	6
443	же и	2	6
444	в область	2	5
445	в каком	3	5
446	такого рода	7	5
447	видит в	2	5
448	бы быть	2	5
449	в своих	3	5
450	животных и	5	5
451	по своей	12	5
452	в свое	2	5
453	по своему	14	5
454	говорит он	8	5
455	том числе	3	5
456	для них	3	5
457	что задача	2	5
458	что если	3	5
459	другом месте	3	5
460	это же	2	5
461	бы в	5	5
462	с ее	5	5
463	не означает	2	5
464	мы узнаем	2	5
465	связи в	2	5
466	основана на	2	5
467	о котором	2	5
468	связи со	2	5
469	мы в	3	5
470	указывают на	4	5
471	в совершенно	5	5
472	в связь	3	5
473	в виду	4	5
474	в один	4	5
475	как уже	8	5
476	показывают как	2	5
477	в нашей	4	5
478	лежит в	3	5
479	они стали	2	5
480	отличается от	5	5
481	и связь	2	5
482	очень рано	3	5
483	оно не	3	5
484	или другого	2	5
485	или иначе	2	5
486	мы и	4	5
487	чтобы они	2	5
488	на все	2	5
489	нас не	2	5
490	и может	4	5
491	и мы	2	5
492	которые не	5	5
493	но этот	2	5
494	в таком	4	5
495	нами в	4	5
496	обратимся к	4	5
497	в отличие	8	5
498	однако не	3	5
499	к этим	2	4
500	действия и	2	4
501	связанное с	2	4
502	на пути	2	4
503	он получает	2	4
504	нисколько не	3	4
505	и во	4	4
506	могут служить	2	4
507	все время	6	4
508	тем более	2	4
509	ранних ступенях	3	4
510	все они	2	4
511	в наших	2	4
512	к пониманию	3	4
513	формы в	3	4
514	столь же	7	4
515	наталкивается на	2	4
516	он находит	2	4
517	нами выше	3	4
518	чем в	4	4
519	каждый из	2	4
520	так называемая	4	4
521	эти три	2	4
522	этой задачи	2	4
523	во всей	3	4
524	они могут	3	4
525	особенно в	2	4
526	в результате	6	4
527	задачи и	5	4
528	в животном	7	4
529	сами по	4	4
530	слова в	8	4
531	которых он	2	4
532	ребенка в	14	4
533	в человеческом	2	4
534	перед ним	4	4
535	в пользу	7	4
536	они имеют	3	4
537	что уже	3	4
538	человека и	6	4
539	или нет	2	4
540	на друга	3	4
541	вывод что	2	4
542	могло бы	4	4
543	стороны он	2	4
544	случае в	2	4
545	который в	4	4
546	содержит в	2	4
547	идет по	2	4
548	по сравнению	6	4
549	в глаза	2	4
550	нас в	4	4
551	вытекает из	2	4
552	путь к	3	4
553	отнюдь не	6	4
554	с точки	11	4
555	в стороне	2	4
556	от нее	4	4
557	многих других	3	4
558	в действительности	3	4
559	еще и	2	4
560	их с	3	4
561	говорит об	2	4
562	и те	3	4
563	когда в	3	4
564	привести к	2	4
565	под этим	3	4
566	на которых	3	4
567	затем уже	2	4
568	нет никаких	6	4
569	и между	4	4
570	новые и	2	4
571	указывает что	3	4
572	уже у	2	4
573	и которые	5	4
574	друг на	3	4
575	в самом	8	4
576	знаем о	4	4
577	но на	3	4
578	так чтобы	2	4
579	мы проследим	3	4
580	бы что	4	4
581	быть не	2	4
582	что именно	3	4
583	и поэтому	4	3
584	которого он	2	3
585	на основании	11	3
586	относятся к	4	3
587	в такой	3	3
588	из всех	2	3
589	уже говорили	6	3
590	только при	2	3
591	не могли	3	3
592	этом же	2	3
593	одновременно с	2	3
594	представить себе	3	3
595	речь идет	4	3
596	именно с	2	3
597	переход от	5	3
598	этих представлений	3	3
599	когда они	2	3
600	связи и	4	3
601	обоих случаях	2	3
602	к одной	3	3
603	мы могли	14	3
604	увидим дальше	2	3
605	сравнению с	4	3
606	предметы в	5	3
607	все виды	2	3
608	собой и	2	3
609	долгое время	2	3
610	мы обратимся	4	3
611	они представляют	2	3
612	на один	5	3
613	является в	4	3
614	том смысле	3	3
615	в другую	3	3
616	говорит и	2	3
617	ребенка и	20	3
618	мы находим	3	3
619	с теми	2	3
620	что такие	2	3
621	как оно	5	3
622	должно быть	3	3
623	на одном	2	3
624	из нее	2	3
625	которые могут	3	3
626	он стоит	2	3
627	как если	2	3
628	как они	5	3
629	ни было	2	3
630	это очевидно	2	3
631	а другой	3	3
632	из ряда	3	3
633	поэтому в	3	3
634	он начинает	2	3
635	нечто подобное	2	3
636	всякий раз	2	3
637	которую мы	5	3
638	к другому	2	3
639	тем же	8	3
640	мы также	2	3
641	из того	4	3
642	начиная с	2	3
643	и могут	2	3
644	с началом	2	3
645	этому поводу	4	3
646	при анализе	2	3
647	могли бы	16	3
648	знаем об	2	3
649	его развития	3	3
650	в наши	2	3
651	в обоих	2	3
652	можно считать	3	3
653	в языке	3	3
654	все равно	4	3
655	остановиться на	3	3
656	с несомненностью	5	3
657	от всех	2	3
658	только не	2	3
659	внимание на	4	3
660	является не	6	3
661	один и	6	3
662	бы с	3	3
663	объясняет нам	2	3
664	имеет в	2	3
665	до известного	4	3
666	едва ли	6	3
667	на новые	2	3
668	связаны между	2	3
669	тем как	4	3
670	к изучению	2	3
671	где они	2	3
672	как отражение	2	3
673	и той	7	3
674	больше чем	2	3
675	как их	2	3
676	не обладает	2	3
677	говорили что	3	3
678	само по	3	3
679	с которым	2	3
680	что еще	2	3
681	самые разнообразные	2	3
682	имеем дело	2	3
683	образов и	2	2
684	другие предметы	2	2
685	для всего	2	2
686	все более	2	2
687	материал и	2	2
688	в каждом	2	2
689	поэтому мы	2	2
690	видим таким	5	2
691	свою очередь	3	2
692	друг от	2	2
693	он приходит	2	2
694	это обстоятельство	4	2
695	высокой ступени	2	2
696	как устанавливает	2	2
697	числе и	3	2
698	не стоит	2	2
699	наблюдать как	2	2
700	вопрос об	2	2
701	же этот	2	2
702	этом и	2	2
703	что одно	2	2
704	по пути	5	2
705	часто не	3	2
706	в мышлении	27	2
707	и другими	2	2
708	и другой	4	2
709	для его	2	2
710	приводят нас	3	2
711	по которым	2	2
712	свое место	2	2
713	всем их	2	2
714	о цели	2	2
715	все исследование	2	2
716	первый план	5	2
717	в нашем	2	2
718	тем и	5	2
719	с помощью	64	2
720	в избе	2	2
721	обе эти	5	2
722	со словами	2	2
723	одной и	6	2
724	его состав	4	2
725	развития как	2	2
726	становится таким	3	2
727	не создает	3	2
728	выступает в	3	2
729	в основу	5	2
730	к той	2	2
731	в сущности	3	2
732	они являются	8	2
733	все остальные	2	2
734	самого себя	2	2
735	как например	2	2
736	свое имя	2	2
737	формы мышления	10	2
738	со всей	5	2
739	подходит к	2	2
740	при всем	2	2
741	в мире	2	2
742	как с	4	2
743	в конечном	2	2
744	том отношении	2	2
745	к совершенно	2	2
746	нам остается	2	2
747	совпадает с	7	2
748	различные предметы	3	2
749	связанной с	2	2
750	этот вывод	3	2
751	к одному	10	2
752	имеет еще	2	2
753	тому чтобы	2	2
754	в процессе	33	2
755	к другим	2	2
756	отличаются от	5	2
757	которой они	2	2
758	общего с	3	2
759	абстрактное понятие	3	2
760	именно это	3	2
761	показал как	2	2
762	обстоятельство что	4	2
763	это делают	2	2
764	по одному	3	2
765	особого исследования	2	2
766	совпадают с	5	2
767	одно и	7	2
768	мы имели	7	2
769	характер и	2	2
770	с развитием	5	2
771	пути к	3	2
772	он пользуется	2	2
773	которые мы	3	2
774	мы остановимся	2	2
775	рассматриваться как	4	2
776	говорит не	3	2
777	от друга	2	2
778	различные формы	2	2
779	от других	2	2
780	в ряде	4	2
781	то обстоятельство	4	2
782	и другим	2	2
783	ребенок не	11	2
784	полагает что	2	2
785	выражается в	2	2
786	сам по	2	2
787	на который	2	2
788	остается в	2	2
789	в развитии	46	2
790	с нашей	4	2
791	которых мы	2	2
792	между этими	2	2
793	которым он	2	2
794	с полным	3	2
795	встречаются в	3	2
796	поздно в	2	2
797	того или	2	2
798	только потому	2	2
799	и тех	2	2
800	ступени развития	7	2
801	он так	2	2
802	каких условиях	2	2
803	место в	3	2
804	другие авторы	2	2
805	что с	8	2
806	это утверждение	2	2
807	задачи мы	2	2
808	этого момента	2	2
809	образом что	6	2
810	с которыми	4	2
811	мышления и	39	2
812	от этих	2	2
813	силу того	2	2
814	это значение	2	2
815	этот процесс	4	2
816	все другие	2	2
817	случае если	2	2
818	от другого	2	2
819	в прямой	2	2
820	ничего общего	4	2
821	следовательно не	2	2
822	от одного	2	2
823	же образом	2	2
824	не имеющие	2	2
825	функции и	2	2
826	и третий	2	2
827	смысле и	2	2
828	бы ни	2	2
829	нельзя не	2	2
830	примитивных народов	4	2
