N	2gram	Tiupa_Narr	DiskursI
129	в пределах	2	7
130	ни для	7	7
131	ни в	3	7
132	присутствия в	3	7
133	и его	5	7
134	нового времени	2	7
135	тому же	5	7
136	основе своей	4	7
137	никогда не	3	6
138	значении этого	3	6
139	о.м фрейденберг	3	6
140	не как	2	6
141	отношение к	2	6
142	что он	6	6
143	картину мира	2	6
144	одно из	2	6
145	именно в	6	6
146	тому как	2	6
147	времени в	2	6
148	одного из	4	6
149	однако в	2	6
150	здесь не	4	6
151	в принципе	4	6
152	в сущности	3	6
153	в ее	3	6
154	анекдота и	2	6
155	имеет место	4	6
156	одна из	3	6
157	то в	6	6
158	литературные жанры	3	6
159	конечном счете	2	6
160	и одновременно	2	6
161	в особенности	4	6
162	героя и	4	6
163	времени и	7	6
164	в конечном	3	6
165	с точки	2	6
166	и того	2	6
167	в сказании	2	6
168	в противовес	4	6
169	ничего не	2	5
170	события рассказывания	5	5
171	к себе	5	5
172	нарративного дискурса	9	5
173	ситуации рассказывания	2	5
174	не всегда	2	5
175	свою очередь	3	5
176	и потому	2	5
177	того что	2	5
178	о нем	4	5
179	биографического дискурса	2	5
180	в прошлом	3	5
181	мира и	2	5
182	во втором	4	5
183	несмотря на	2	5
184	художественного дискурса	2	5
185	один из	3	5
186	не предполагает	5	5
187	исходя из	2	5
188	по бахтину	3	5
189	представляют собой	2	5
190	было в	2	5
191	как будто	3	5
192	сказать что	4	5
193	значительной степени	2	5
194	из этих	3	5
195	подход к	2	5
196	не обязательно	3	5
197	с ее	3	5
198	форма авторства	2	5
199	переход от	4	5
200	во второй	2	5
201	адресата в	2	5
202	из двух	3	5
203	в значительной	2	5
204	себе не	2	5
205	что касается	2	5
206	за рамки	2	5
207	на протяжении	6	5
208	в свою	3	5
209	в литературе	2	5
210	сказания или	4	5
211	с.с аверинцева	2	5
212	подобно тому	2	5
213	оно не	2	5
214	следует признать	2	5
215	зрения на	2	5
216	в той	6	5
217	как раз	2	5
218	коммуникативной стратегии	3	5
219	говорить о	2	5
220	в ней	3	5
221	тем что	3	5
222	не о	3	4
223	одну из	2	4
224	который по	3	4
225	вследствие чего	2	4
226	события в	2	4
227	и тем	4	4
228	стороны адресата	2	4
229	или напротив	4	4
230	действующее лицо	2	4
231	и др	2	4
232	того или	2	4
233	в произведении	3	4
234	как это	6	4
235	в анекдоте	2	4
236	жизненной позиции	4	4
237	что не	4	4
238	на эпизоды	2	4
239	между двумя	5	4
240	и до	2	4
241	по выражению	2	4
242	что они	3	4
243	в первом	3	4
244	нарративный дискурс	5	4
245	во внешнем	2	4
246	речевой акт	2	4
247	или иного	2	4
248	мы имеем	2	4
249	н.д тамарченко	4	4
250	хотя в	2	4
251	и представляет	2	4
252	в результате	2	4
253	отличается от	4	4
254	тем не	3	4
255	связи с	4	4
256	коммуникативным событием	2	4
257	в культуре	2	4
258	одним из	2	4
259	этического выбора	2	4
260	в какой	2	4
261	организации текста	2	4
262	есть в	2	4
263	восходит к	3	4
264	сути дела	2	4
265	будто бы	3	4
266	не есть	3	4
267	рассказывания в	2	4
268	а по	2	4
269	жизни а	2	4
270	зависит от	2	4
271	по себе	5	4
272	и судии	2	4
273	к другому	2	4
274	говорит о	2	4
275	высказывания и	3	4
276	точка зрения	6	4
277	или в	2	4
278	и есть	2	4
279	коммуникативную стратегию	2	4
280	поведения в	2	4
281	в нарративном	2	4
282	текста в	2	4
283	первый взгляд	2	3
284	истории в	3	3
285	идет о	2	3
286	различие между	2	3
287	в полном	2	3
288	вплоть до	2	3
289	дискурс в	2	3
290	в обоих	2	3
291	в форме	5	3
292	к которому	2	3
293	это и	3	3
294	языка и	2	3
295	в области	2	3
296	то она	2	3
297	жанры как	2	3
298	в структуре	2	3
299	рассказывания а	2	3
300	они и	2	3
301	но как	2	3
302	бытия в	3	3
303	она не	2	3
304	на том	3	3
305	они не	2	3
306	более или	2	3
307	или притчи	3	3
308	ему в	2	3
309	которая в	2	3
310	что на	2	3
311	на себя	3	3
312	нарративного высказывания	6	3
313	событие не	4	3
314	рассказ в	2	3
315	между собой	2	3
316	и он	3	3
317	высказывания состоит	3	3
318	или анекдота	3	3
319	выступает в	2	3
320	числе и	4	3
321	все эти	2	3
322	о ней	3	3
323	было бы	4	3
324	более не	2	3
325	должна быть	2	3
326	том числе	6	3
327	некоторого рода	2	3
328	как мы	3	3
329	возможность иного	2	3
330	да и	4	3
331	бы быть	3	3
332	его как	2	3
333	особенно в	3	3
334	хотя бы	4	3
335	дискурса в	2	3
336	речевая маска	5	3
337	на первый	2	3
338	при всем	2	3
339	дело с	2	3
340	с человеком	2	3
341	как представляется	2	3
342	или менее	2	3
343	но все	4	3
344	отношения к	2	3
345	не имеет	2	3
346	всей своей	2	3
347	не случайно	2	3
348	различного рода	3	3
349	референтная компетенция	3	3
350	когда он	3	3
351	к содержанию	3	3
352	личности в	2	3
353	уже в	3	3
354	жизни и	3	3
355	рассказываемое событие	2	3
356	от мифа	2	3
357	то ни	3	3
358	или даже	2	3
359	событийного ряда	5	3
360	может оказаться	2	3
361	жизни но	2	3
362	в организации	2	3
363	имеем дело	2	3
364	анекдот не	2	2
365	точкой зрения	2	2
366	в третьем	3	2
367	его событийной	2	2
368	всего лишь	2	2
369	восходящей к	2	2
370	надо полагать	2	2
371	как было	3	2
372	вслед за	4	2
373	в классическом	2	2
374	каждый из	2	2
375	включает в	2	2
376	организующий принцип	2	2
377	как формы	2	2
378	все то	2	2
379	как к	2	2
380	сами по	2	2
381	во времени	8	2
382	самом деле	2	2
383	жизнеописания как	2	2
384	м.м бахтин	2	2
385	этого понятия	2	2
386	не являются	2	2
387	я героя	2	2
388	по существу	2	2
389	к нему	5	2
390	существует благодаря	2	2
391	и судия	2	2
392	те же	4	2
393	всякое событие	2	2
394	говорит и	2	2
395	благодаря связи	2	2
396	не то	2	2
397	или субъектом	2	2
398	же не	4	2
399	речь идет	4	2
400	не могло	2	2
401	речевого замысла	2	2
402	ни столь	2	2
403	о своей	2	2
404	события но	2	2
405	в собственном	2	2
406	себя и	2	2
407	в памяти	2	2
408	жизнью и	2	2
409	или невольно	3	2
410	мифологического предания	2	2
411	который в	2	2
412	этого слова	2	2
413	же как	3	2
414	главного героя	2	2
415	одного сознания	2	2
416	бы то	3	2
417	собой не	2	2
418	не от	2	2
419	событием не	2	2
420	утверждать что	2	2
421	время в	2	2
422	события а	2	2
423	складывается из	2	2
424	тем более	2	2
425	текста на	3	2
426	свидетель и	3	2
427	один голос	2	2
428	на него	3	2
429	и возможность	2	2
430	коммуникативные стратегии	2	2
431	в чужой	2	2
432	художественного высказывания	2	2
433	ни было	3	2
434	к сообщаемому	2	2
435	сказание или	2	2
436	у него	4	2
437	событие в	2	2
438	всей его	2	2
439	в роли	2	2
440	форма высказывания	2	2
441	событий в	2	2
442	словами бахтина	2	2
443	лица и	2	2
444	и с	4	2
445	жизни как	3	2
446	вольно или	3	2
447	из которых	4	2
448	из анекдота	2	2
449	начала жизни	2	2
450	сказания это	2	2
451	ценностного центра	2	2
452	могло произойти	2	2
453	может не	3	2
454	произойти по-другому	2	2
455	в случае	7	2
456	он сам	2	2
457	индивидуального речевого	2	2
458	только о	2	2
459	и только	2	2
460	рецептивная установка	3	2
461	чтобы стать	2	2
