N	2gram	Vygotskiy_	Vladivir
162	себя в	4	8
163	как бы	11	8
164	тот же	7	8
165	из этих	2	8
166	и он	3	8
167	должно быть	10	8
168	в этот	4	8
169	тем что	12	8
170	это значит	5	8
171	с этой	8	8
172	в этих	7	8
173	как в	7	8
174	и для	3	8
175	когда он	3	8
176	со стороны	3	8
177	значит что	6	8
178	в смысле	3	8
179	в каком	2	7
180	к его	4	7
181	в свое	2	7
182	как он	7	7
183	не имеет	7	7
184	к этой	3	7
185	на его	4	7
186	нисколько не	2	7
187	того чтобы	26	7
188	же в	2	7
189	из его	2	7
190	мы видели	10	7
191	то и	2	7
192	за пределы	4	7
193	если бы	13	7
194	ничего общего	6	7
195	но если	7	7
196	но все	2	7
197	в одном	3	7
198	на первый	2	7
199	и есть	8	7
200	первый план	2	7
201	в нашем	5	7
202	в них	3	7
203	мы и	6	7
204	данном случае	3	6
205	его в	6	6
206	те же	6	6
207	в настоящее	2	6
208	в отличие	3	6
209	само собой	3	6
210	а это	3	6
211	от того	8	6
212	есть не	3	6
213	уже на	3	6
214	на основании	2	6
215	в виду	4	6
216	само по	2	6
217	отличие от	3	6
218	что на	2	6
219	тому что	14	6
220	его на	2	6
221	настоящее время	2	6
222	то как	3	6
223	под влиянием	4	6
224	по своему	4	6
225	время как	4	6
226	другой стороны	9	6
227	тем более	5	6
228	что она	3	6
229	по мнению	2	6
230	мысли и	7	6
231	должен был	3	6
232	и наконец	3	6
233	для того	20	6
234	такой же	4	6
235	но только	4	6
236	мы не	6	6
237	и из	2	6
238	не с	2	6
239	в жизни	2	6
240	если мы	9	6
241	знания и	2	6
242	которых он	2	6
243	но на	2	6
244	той же	7	6
245	по своей	7	6
246	он сам	2	6
247	не говорит	3	6
248	взгляд на	3	6
249	чем в	6	6
250	но мы	7	5
251	понятие о	3	5
252	вопрос о	15	5
253	на все	7	5
254	и тем	5	5
255	в их	4	5
256	в частности	9	5
257	быть в	3	5
258	эти три	2	5
259	она не	2	5
260	с самого	8	5
261	он в	3	5
262	можно только	2	5
263	один из	4	5
264	место в	2	5
265	что с	7	5
266	что они	8	5
267	в области	19	5
268	ее в	3	5
269	отношением к	3	5
270	бы то	2	5
271	только к	4	5
272	мы имеем	4	5
273	только то	4	5
274	во всех	3	5
275	говорит что	7	5
276	что я	4	5
277	но уже	2	5
278	что у	4	5
279	еще более	5	5
280	в свою	5	5
281	для его	2	5
282	с которым	2	5
283	из них	6	5
284	говорит о	4	5
285	и только	4	5
286	как на	4	5
287	без всякого	2	5
288	все дело	2	4
289	на самом	3	4
290	тем самым	13	4
291	о которых	2	4
292	не могут	7	4
293	в тех	2	4
294	но для	3	4
295	ясно что	2	4
296	иное как	2	4
297	не что	2	4
298	наряду с	3	4
299	на свою	2	4
300	того в	2	4
301	это и	3	4
302	вообще в	2	4
303	и других	7	4
304	совершенно не	5	4
305	оно должно	2	4
306	одной из	5	4
307	нам кажется	2	4
308	он говорит	3	4
309	в более	2	4
310	уже о	2	4
311	одной стороны	10	4
312	не то	5	4
313	с которой	2	4
314	в такой	5	4
315	и во	2	4
316	себя и	2	4
317	в сущности	17	4
318	раз навсегда	2	4
319	об отношении	2	4
320	больше чем	6	4
321	что иное	2	4
322	представление о	2	4
323	с которыми	2	4
324	или не	2	4
325	когда мы	4	4
326	независимо от	3	4
327	с ней	3	4
328	которые не	5	4
329	в теории	4	4
330	но этот	3	4
331	мы можем	15	4
332	во второй	4	4
333	только что	6	4
334	мы увидим	3	4
335	этом отношении	7	4
336	не на	5	4
337	и другие	13	4
338	с одной	10	4
339	заключается в	15	4
340	всего на	2	4
341	и более	8	4
342	том чтобы	3	4
343	их в	3	4
344	знаем что	2	4
345	на этом	8	4
346	только не	7	4
347	ему в	2	4
348	вопросе о	3	4
349	же самое	7	4
350	но с	2	4
351	является как	2	4
352	как с	5	4
353	в первую	4	3
354	что является	2	3
355	что их	2	3
356	с таким	4	3
357	которые в	4	3
358	к этим	2	3
359	указывает на	3	3
360	не имеют	4	3
361	от него	3	3
362	на всю	2	3
363	и ее	2	3
364	это будет	2	3
365	без всяких	2	3
366	не как	3	3
367	больше того	3	3
368	в другом	7	3
369	свою очередь	4	3
370	в силу	14	3
371	остановиться на	3	3
372	в лет	2	3
373	говоря о	2	3
374	который в	2	3
375	эта работа	2	3
376	мы действительно	2	3
377	между ними	5	3
378	казалось бы	5	3
379	и при	4	3
380	нет никаких	2	3
381	точка зрения	8	3
382	самом деле	9	3
383	на вопрос	7	3
384	на котором	3	3
385	этот факт	3	3
386	значение для	4	3
387	общего с	3	3
388	его к	2	3
389	с того	3	3
390	а если	2	3
391	которая в	3	3
392	не нужно	2	3
393	что не	2	3
394	является для	2	3
395	речи с	2	3
396	же как	9	3
397	самого начала	8	3
398	находится в	2	3
399	этот период	4	3
400	по одному	5	3
401	первую очередь	4	3
402	до того	4	3
403	том числе	2	3
404	того как	6	3
405	раз он	3	3
406	одно и	2	3
407	с ними	4	3
408	это в	2	3
409	дело не	2	3
410	с каким	2	3
411	с их	4	3
412	бы в	6	3
413	отличается от	2	3
414	является не	2	3
415	только его	2	3
416	кто не	2	3
417	как говорит	2	3
418	одним из	4	3
419	в тот	4	3
420	отношении к	2	3
421	влияние на	2	3
422	как известно	7	3
423	и хотя	2	3
424	ни на	3	3
425	которого мы	2	3
426	что такое	6	3
427	в состоянии	6	3
428	все что	2	3
429	в какой	8	3
430	оно не	2	3
431	в которых	2	3
432	к жизни	7	3
433	сейчас же	2	3
434	но когда	2	3
435	что к	2	3
436	этой области	3	3
437	как будто	2	3
438	один и	5	3
439	для выяснения	2	2
440	к одному	4	2
441	отношений в	4	2
442	когда оно	2	2
443	слов которые	2	2
444	в действительности	6	2
445	не подлежит	2	2
446	слова не	2	2
447	том как	3	2
448	не является	7	2
449	что уже	3	2
450	приходит к	6	2
451	те или	2	2
452	ничего кроме	3	2
453	только для	2	2
454	собой и	3	2
455	эту мысль	2	2
456	более ранней	2	2
457	этот путь	2	2
458	ни одного	2	2
459	этой теории	9	2
460	без влияния	2	2
461	чего он	3	2
462	он еще	3	2
463	которого он	2	2
464	на всех	2	2
465	которое является	2	2
466	в момент	4	2
467	употребляет слово	2	2
468	знает что	5	2
469	же мы	2	2
470	если он	4	2
471	со всеми	2	2
472	образом в	2	2
473	для всей	3	2
474	только тогда	5	2
475	этого факта	4	2
476	как уже	5	2
477	чтобы понять	2	2
478	стороны и	3	2
479	вопросу о	2	2
480	без всякой	2	2
481	одному тому	2	2
482	дальше и	2	2
483	для всех	2	2
484	на том	4	2
485	они не	7	2
486	и заключается	2	2
487	ответ на	3	2
488	и те	2	2
489	по двум	2	2
490	обстоятельство что	5	2
491	толстой и	2	2
492	в вопросе	4	2
493	содержания и	2	2
494	но вместе	3	2
495	даже для	2	2
496	в собственном	2	2
497	ответить на	4	2
498	этому вопросу	3	2
499	как я	3	2
500	а этот	2	2
501	почти всегда	2	2
502	и может	4	2
503	у одного	3	2
504	не иначе	3	2
505	все равно	2	2
506	должна быть	7	2
507	что эти	4	2
508	сила и	3	2
509	этого слова	3	2
510	этом случае	5	2
511	своего развития	11	2
512	и другим	2	2
513	в основе	12	2
514	этот момент	2	2
515	на их	3	2
516	вопрос об	4	2
517	если в	4	2
518	оно имеет	4	2
519	хотя в	2	2
520	с первого	2	2
521	что только	3	2
522	в первой	2	2
523	тем чем	2	2
524	этом и	2	2
525	и тот	5	2
526	дело с	2	2
527	известно что	2	2
528	в меру	4	2
529	нигде не	2	2
530	и которые	2	2
531	нам в	2	2
532	и их	4	2
533	его и	4	2
534	от всякого	2	2
535	думается что	5	2
536	на отдельные	2	2
537	одновременно с	4	2
538	сих пор	3	2
539	во всей	3	2
540	которые мы	2	2
541	после того	2	2
542	или на	2	2
543	имеет свою	5	2
544	в самых	4	2
545	и является	6	2
546	речи в	7	2
547	потому и	4	2
548	язык и	2	2
549	является в	2	2
550	из которых	3	2
551	то обстоятельство	5	2
552	развития и	21	2
553	должны быть	2	2
554	о понятии	2	2
555	нас интересует	3	2
556	тогда когда	10	2
557	этих двух	4	2
558	не можем	2	2
559	и поэтому	2	2
560	в той	8	2
561	что оба	4	2
562	может не	3	2
563	далеко за	4	2
564	и того	8	2
565	которая как	2	2
566	во внимание	4	2
567	что эта	7	2
568	говорить о	3	2
569	на другие	2	2
570	чем это	2	2
571	по необходимости	2	2
572	чем оно	3	2
573	в высшей	3	2
574	на слово	2	2
575	эта проблема	4	2
576	а тем	2	2
577	в себя	4	2
578	относится к	3	2
579	состояла в	2	2
580	отдает себе	2	2
581	тем и	2	2
582	до сих	3	2
583	случае мы	2	2
