N	2gram	Vygotskiy_	Marksizm
499	и во	2	2
500	различие в	3	2
501	речи к	2	2
502	и самый	2	2
503	ответить на	4	2
504	себя и	2	2
505	заключается в	15	2
506	это значит	5	2
507	никто не	2	2
508	принадлежит к	2	2
509	данном случае	3	2
510	из виду	2	2
511	как из	2	2
512	этот момент	2	2
513	собой и	3	2
514	но прежде	2	2
515	мышления и	8	2
516	на которые	3	2
517	когда мы	4	2
518	само по	2	2
519	эти особенности	2	2
520	в сознании	5	2
521	можно только	2	2
522	для решения	2	2
523	по аналогии	2	2
524	в собственном	2	2
525	в первой	2	2
526	это речь	4	2
527	словом и	2	2
528	отличается от	2	2
529	этом вопросе	4	2
530	к данному	2	2
531	этом и	2	2
532	этого процесса	2	2
533	сама по	4	2
534	но уже	2	2
535	не что	2	2
536	от друга	5	2
537	во второй	4	2
538	из нее	5	2
539	сознания в	3	2
540	и наконец	3	2
541	развивается и	2	2
542	в речи	3	2
543	только по	4	2
544	с этой	8	2
545	и другие	13	2
546	говорит он	3	2
547	в чем	10	2
548	опирается на	4	2
549	что его	2	2
550	но только	4	2
551	это положение	2	2
552	бы что	2	2
553	дело с	2	2
554	есть в	2	2
555	в жизни	2	2
556	во всем	2	2
557	исследования мы	2	2
558	вообще не	5	2
559	язык и	2	2
560	что эти	4	2
561	видели что	2	2
562	что само	2	2
563	своего развития	11	2
564	этот предмет	2	2
565	их в	3	2
566	зависит от	4	2
567	и другой	2	2
568	как они	4	2
569	как с	5	2
570	оно не	2	2
571	этом смысле	5	2
572	что мы	11	2
573	действительно ли	3	2
574	далеко за	4	2
575	нашем примере	2	2
576	этого вопроса	5	2
577	не совсем	2	2
578	и мышление	4	2
579	друг другу	2	2
580	в плоскости	2	2
581	тому же	3	2
582	отношения к	2	2
583	в совершенно	2	2
584	ту же	5	2
585	но с	2	2
586	собственном смысле	2	2
587	мышление в	2	2
588	и осуществляется	2	2
589	мы и	6	2
590	а просто	2	2
591	оно является	4	2
592	но он	8	2
