N	2gram	Losev_Prob	formyVre
193	не является	12	6
194	только для	3	6
195	смысле слова	11	6
196	нет и	5	6
197	о том	25	6
198	именно в	5	6
199	все что	2	6
200	время и	2	6
201	в которых	4	6
202	уже на	3	6
203	что было	2	6
204	в таком	18	6
205	слова и	5	6
206	и речи	3	6
207	следовательно и	3	5
208	стороны и	3	5
209	как человек	2	5
210	не имеют	6	5
211	о чем	11	5
212	и вообще	13	5
213	был бы	6	5
214	он должен	2	5
215	только на	13	5
216	так что	12	5
217	ничем не	2	5
218	в какой-то	3	5
219	и ни	7	5
220	одно из	2	5
221	от этого	2	5
222	в него	3	5
223	с другими	6	5
224	пространстве и	2	5
225	что все	9	5
226	той или	10	5
227	не на	4	5
228	что они	5	5
229	в этой	14	5
230	и от	3	5
231	числе и	2	5
232	хотя бы	15	5
233	бы он	2	5
234	мы имеем	3	5
235	в своей	8	5
236	по преимуществу	4	5
237	в это	2	5
238	об этом	10	5
239	тем что	10	5
240	всем этим	3	5
241	или как	4	5
242	было и	2	5
243	быть только	3	5
244	первый план	3	5
245	не имеет	8	5
246	и является	9	5
247	далеко не	9	5
248	вообще не	5	5
249	да и	11	5
250	в смысле	2	5
251	и уже	4	5
252	или в	5	5
253	и только	7	5
254	как его	2	5
255	той же	2	5
256	мы будем	3	5
257	мы и	8	5
258	даже в	2	4
259	перед нами	7	4
260	не для	3	4
261	мы должны	5	4
262	по себе	20	4
263	в другом	2	4
264	которых мы	2	4
265	не был	4	4
266	и при	4	4
267	что он	11	4
268	и о	11	4
269	между этими	2	4
270	как он	4	4
271	в одно	5	4
272	о которых	6	4
273	мы здесь	4	4
274	его от	4	4
275	не являются	8	4
276	мы наблюдаем	2	4
277	именно как	7	4
278	большую роль	2	4
279	в чем	3	4
280	что не	8	4
281	другой стороны	7	4
282	и те	2	4
283	вещи и	13	4
284	на его	2	4
285	совсем не	9	4
286	для них	5	4
287	языка и	5	4
288	он был	2	4
289	войти в	3	4
290	мы сказали	2	4
291	из самых	3	4
292	в корне	2	4
293	быть и	5	4
294	в данном	16	4
295	тем более	13	4
296	на одном	2	4
297	только что	2	4
298	находятся в	2	4
299	у нас	31	4
300	все равно	7	4
301	себе и	2	4
302	же и	4	4
303	или на	3	4
304	и более	4	4
305	прежде чем	3	4
306	этом случае	6	4
307	в своих	3	4
308	момент в	2	4
309	несмотря на	6	4
310	всяком случае	11	4
311	раз и	13	4
312	а следовательно	2	4
313	друг другу	2	4
314	же самое	9	4
315	в нашем	3	4
316	часто и	2	4
317	еще и	9	3
318	вопрос о	4	3
319	и всегда	3	3
320	и которые	6	3
321	которые в	4	3
322	но мы	3	3
323	том как	2	3
324	в тех	2	3
325	есть только	16	3
326	не будем	5	3
327	без всяких	2	3
328	что здесь	4	3
329	человека но	2	3
330	всякого рода	3	3
331	как это	7	3
332	самого начала	2	3
333	тому что	6	3
334	она не	5	3
335	но оно	2	3
336	в чисто	2	3
337	все прочие	2	3
338	что на	4	3
339	но это	11	3
340	для чего	2	3
341	здесь является	2	3
342	же как	2	3
343	в зависимости	2	3
344	и самый	3	3
345	как нечто	10	3
346	это значит	4	3
347	конечно в	2	3
348	известной степени	2	3
349	с самого	3	3
350	и так	2	3
351	здесь только	5	3
352	литературы и	5	3
353	одна из	4	3
354	но она	3	3
355	с которыми	4	3
356	бы в	3	3
357	все время	3	3
358	но при	2	3
359	с этими	4	3
360	и еще	3	3
361	бы и	5	3
362	дело в	3	3
363	время не	2	3
364	это было	3	3
365	в данной	2	3
366	в значительной	2	3
367	в таких	5	3
368	самое время	4	3
369	и здесь	8	3
370	к другу	2	3
371	зависимости от	2	3
372	и ничего	4	3
373	мы увидим	3	3
374	и весь	4	3
375	бы не	4	3
376	тот или	4	3
377	совершенно не	7	3
378	как на	3	3
379	точном смысле	2	3
380	но только	3	3
381	нас в	4	3
382	по своему	14	3
383	сами по	5	3
384	можно говорить	3	3
385	от всех	2	3
386	можно сказать	9	3
387	говорили в	2	3
388	на почве	2	3
389	если мы	16	3
390	литературе и	4	3
391	если не	6	3
392	что мы	23	3
393	внимание на	4	3
394	которой он	4	3
395	находится в	2	3
396	друг к	2	3
397	мы в	4	3
398	и есть	7	3
399	не быть	2	3
400	мы говорили	5	3
401	однако не	3	3
402	без всякого	5	3
403	не обязательно	3	3
404	и внутреннее	2	3
405	по самому	3	3
406	тем же	2	3
407	не о	7	2
408	данном случае	10	2
409	в каком	7	2
410	в область	3	2
411	что их	4	2
412	или даже	3	2
413	это то	4	2
414	в плане	2	2
415	от всего	4	2
416	на себя	2	2
417	для всего	2	2
418	и поэтому	2	2
419	каждый из	3	2
420	если в	2	2
421	само собой	3	2
422	оказывается что	4	2
423	а потом	2	2
424	и притом	6	2
425	на один	2	2
426	смысла и	2	2
427	между прочим	3	2
428	в наших	2	2
429	во всякой	2	2
430	столько же	2	2
431	ведь это	4	2
432	в чистом	3	2
433	бы его	3	2
434	имел в	2	2
435	здесь идет	2	2
436	он всегда	3	2
437	после этого	4	2
438	они должны	2	2
439	существует только	3	2
440	самом деле	10	2
441	входили в	2	2
442	но по	2	2
443	же мы	4	2
444	от других	3	2
445	и очень	3	2
446	в искусстве	3	2
447	которой они	2	2
448	может иметь	3	2
449	значит что	6	2
450	в буквальном	3	2
451	больше и	2	2
452	здесь то	2	2
453	для своего	3	2
454	к нему	5	2
455	а только	9	2
456	была бы	2	2
457	разного рода	9	2
458	виде но	2	2
459	мы это	3	2
460	с которой	3	2
461	до наших	3	2
462	слова то	3	2
463	и та	2	2
464	но как	11	2
465	мы скажем	3	2
466	по этому	6	2
467	с нею	2	2
468	переходит в	2	2
469	о его	2	2
470	и пр	4	2
471	они все	3	2
472	значительной мере	2	2
473	никто не	2	2
474	не знал	5	2
475	даже не	3	2
476	как для	2	2
477	должны быть	2	2
478	только один	3	2
479	самому своему	2	2
480	правда в	3	2
481	внутренняя жизнь	2	2
482	не столь	2	2
483	или не	5	2
484	тут же	3	2
485	и нет	2	2
486	когда мы	10	2
487	перестает быть	3	2
488	то в	6	2
489	то и	7	2
490	можно только	2	2
491	есть именно	7	2
492	то он	3	2
493	как оно	3	2
494	необходимо чтобы	4	2
495	и тогда	2	2
496	хотя в	3	2
497	и вещи	2	2
498	его как	2	2
499	все другие	4	2
500	о котором	4	2
501	для такого	2	2
502	которое мы	2	2
503	отличается от	2	2
504	со всем	2	2
505	и тот	2	2
506	сколько угодно	4	2
507	xix и	3	2
508	отдельных моментов	2	2
509	и может	2	2
510	иной раз	3	2
511	чистом виде	4	2
512	как они	3	2
513	но повторяем	2	2
514	себе не	3	2
515	для нас	11	2
516	нами в	3	2
517	между собою	9	2
518	смысл и	3	2
519	к своему	2	2
520	но если	6	2
521	которые мы	3	2
522	должна быть	2	2
523	не можем	2	2
524	буквальном смысле	3	2
525	и строго	2	2
526	и должно	2	2
527	чем больше	4	2
528	человека с	2	2
529	должны были	3	2
530	но уже	9	2
531	этим мы	2	2
532	частности в	2	2
533	отношения в	2	2
534	они вовсе	2	2
535	нет никакой	3	2
536	с собой	3	2
537	образом и	3	2
538	этот вопрос	2	2
539	но для	3	2
540	мы говорим	3	2
541	как таковой	4	2
542	не существует	12	2
543	тогда когда	4	2
544	еще в	2	2
545	в человеческом	2	2
546	но когда	2	2
547	эти элементы	3	2
548	он сам	2	2
549	в разные	3	2
550	говорить о	14	2
551	и сама	2	2
552	и особенно	4	2
553	является не	4	2
554	как только	3	2
555	в языке	13	2
556	только о	8	2
557	и сам	3	2
558	если же	4	2
559	в другое	2	2
560	представление о	6	2
561	нам в	3	2
562	ясно что	7	2
