N	2gram	Bakhtin_Pr	Myshleni
227	на все	4	15
228	и это	3	15
229	в них	4	15
230	друг от	2	14
231	значение для	5	14
232	и во	6	14
233	одной из	6	14
234	от друга	2	14
235	уже говорили	3	14
236	связанные с	3	14
237	о чем	2	14
238	об этом	3	14
239	с его	4	14
240	одним из	6	14
241	и здесь	4	14
242	этих двух	5	14
243	все более	2	13
244	совершается в	2	13
245	она не	4	13
246	на его	4	13
247	и тот	4	13
248	с ней	4	13
249	связана с	3	13
250	человека и	10	13
251	они не	5	13
252	к его	2	13
253	для всех	2	13
254	если в	2	13
255	смысле слова	2	13
256	с другими	6	13
257	но на	2	13
258	и потому	6	12
259	а затем	5	12
260	в ее	3	12
261	тем не	2	12
262	но только	2	12
263	даже в	3	12
264	в самых	2	12
265	ко всем	2	12
266	несмотря на	3	12
267	в ней	8	12
268	которые мы	3	12
269	нашей работы	3	12
270	с их	3	12
271	еще более	6	12
272	в одной	4	12
273	только на	3	12
274	к нему	3	12
275	за пределы	7	12
276	и между	5	12
277	тому же	3	12
278	но он	3	12
279	на самом	2	11
280	в конце	5	11
281	а только	2	11
282	и другой	4	11
283	мы будем	3	11
284	и при	2	11
285	например в	8	11
286	в других	2	11
287	в пределах	8	11
288	с ее	3	11
289	раз в	2	11
290	наряду с	6	11
291	в один	3	11
292	что на	2	11
293	не могли	2	11
294	и наконец	4	11
295	на пороге	22	11
296	или менее	3	11
297	слово в	5	11
298	он в	2	11
299	не знает	8	11
300	по типу	2	11
301	есть в	7	11
302	здесь мы	3	10
303	у нас	2	10
304	о которых	2	10
305	или иной	2	10
306	том числе	15	10
307	опирается на	2	10
308	но для	2	10
309	указывает на	2	10
310	и слово	2	10
311	и т.п	42	10
312	и у	8	10
313	числе и	13	10
314	к жизни	2	10
315	но этот	2	10
316	и которые	2	10
317	перейти к	2	10
318	что именно	2	10
319	в плане	3	9
320	и заключается	2	9
321	и поэтому	2	9
322	также и	5	9
323	он может	2	9
324	мы говорим	2	9
325	но эта	2	9
326	к этой	3	9
327	хотя и	10	9
328	и он	5	9
329	сама по	2	9
330	совершенно не	4	9
331	мы в	2	9
332	и притом	2	9
333	в тех	2	9
334	что уже	2	9
335	не то	3	9
336	более или	3	9
337	по одному	2	9
338	должны быть	2	9
339	в самой	2	9
340	основе этого	2	9
341	но с	2	9
342	развития но	2	9
343	место в	3	9
344	и до	6	9
345	той или	2	9
346	в первой	2	9
347	говорить о	2	9
348	или в	7	9
349	форм и	2	8
350	действительности и	2	8
351	в зоне	3	8
352	связь с	4	8
353	в заключение	4	8
354	себе и	2	8
355	на которой	2	8
356	мы старались	3	8
357	главным образом	3	8
358	и др	18	8
359	почти всегда	6	8
360	все остальные	2	8
361	и внутренней	2	8
362	в направлении	2	8
363	не как	5	8
364	в эту	3	8
365	мы наблюдаем	4	8
366	в более	5	8
367	все равно	6	8
368	в известной	3	8
369	и из	3	8
370	этой области	2	8
371	что я	2	8
372	остается в	2	8
373	одному и	2	8
374	образом в	2	8
375	и которая	2	8
376	самой своей	2	8
377	отношении к	2	8
378	связан с	2	8
379	и тому	2	8
380	представления о	3	7
381	здесь в	11	7
382	с ними	2	7
383	а также	4	7
384	образом и	3	7
385	слова не	2	7
386	в разных	4	7
387	в общем	2	7
388	всех этих	2	7
389	и особенно	3	7
390	эти отношения	3	7
391	он сам	5	7
392	в таком	3	7
393	связаны с	3	7
394	которой мы	3	7
395	в жизни	14	7
396	на него	2	7
397	но они	5	7
398	ничем не	3	7
399	его с	2	7
400	говорили что	2	7
401	мы остановимся	5	7
402	в каждом	5	6
403	наконец в	3	6
404	значение и	2	6
405	и вообще	3	6
406	это было	3	6
407	на язык	4	6
408	находим в	3	6
409	начиная с	4	6
410	на ее	2	6
411	и самый	6	6
412	в двух	3	6
413	говорит о	2	6
414	бы и	3	6
415	могло бы	3	6
416	уже не	5	6
417	как его	2	6
418	еще и	4	6
419	знает что	2	6
420	именно поэтому	2	6
421	дело в	3	6
422	в условиях	7	6
423	к годам	2	6
424	и о	3	6
425	нас интересует	4	6
426	раз и	2	6
427	одна из	9	6
428	а это	2	6
429	нет и	3	6
430	может стать	4	6
431	что было	2	6
432	очень часто	4	6
433	он как	2	6
434	которую можно	4	6
435	в словах	2	6
436	к ней	3	6
437	всей своей	2	6
438	от него	3	5
439	вообще в	2	5
440	слова но	3	5
441	к самому	5	5
442	все они	2	5
443	как у	5	5
444	от всех	2	5
445	подняться над	2	5
446	не дает	3	5
447	эти два	3	5
448	в область	2	5
449	так называемая	2	5
450	в свое	4	5
451	в него	4	5
452	только с	3	5
453	все его	3	5
454	для них	2	5
455	и другого	2	5
456	слова на	2	5
457	к ним	5	5
458	первостепенное значение	2	5
459	менее всего	4	5
460	который не	2	5
461	ведет к	3	5
462	он является	2	5
463	стадии своего	2	5
464	более того	9	5
465	человека к	3	5
466	того и	3	5
467	или на	3	5
468	прежде чем	2	5
469	и человека	5	5
470	может служить	2	5
471	и ту	2	5
472	всегда и	3	5
473	на протяжении	5	5
474	человека с	3	5
475	свое время	4	5
476	а следовательно	2	5
477	в форме	6	5
478	кроме того	6	5
479	в большей	5	5
480	образов и	7	4
481	а как	4	4
482	выше и	2	4
483	так например	2	4
484	до минимума	3	4
485	внешней и	2	4
486	почти не	2	4
487	нельзя сказать	2	4
488	как слово	3	4
489	в дальнейшем	8	4
490	рядом с	2	4
491	которую он	3	4
492	время в	2	4
493	так сказать	8	4
494	в центре	4	4
495	если только	3	4
496	линии развития	4	4
497	если оно	3	4
498	к области	2	4
499	строго говоря	2	4
500	и если	4	4
501	и характер	2	4
502	связанная с	2	4
503	одновременно и	5	4
504	но при	2	4
505	но эти	3	4
506	и самое	2	4
507	но ведь	3	4
508	не к	3	4
509	или к	2	4
510	не могу	3	4
511	слова то	2	4
512	формы и	3	4
513	себя и	3	4
514	представлен в	2	4
515	в чисто	2	4
516	превращается в	5	4
517	есть и	4	4
518	в роли	2	4
519	и могут	2	4
520	этом мы	3	4
521	как будто	3	4
522	в очень	2	4
523	во все	5	4
524	на предмет	5	4
525	вот что	2	4
526	для построения	2	4
527	и вся	4	4
528	это последнее	2	4
529	или по	3	4
530	здесь не	5	4
531	жизни и	13	4
532	всего этого	4	4
533	к самой	2	4
534	то это	4	4
535	и одновременно	6	4
536	уже на	4	4
537	здесь и	7	4
538	не было	5	4
539	в некоторых	7	4
540	конечно не	11	4
541	следовательно и	2	3
542	здесь как	3	3
543	к своему	4	3
544	является одним	2	3
545	я видел	3	3
546	основе и	2	3
547	развитие в	2	3
548	можем говорить	2	3
549	тех или	2	3
550	напомним что	2	3
551	но к	4	3
552	именно на	2	3
553	связанных с	2	3
554	соответствии с	2	3
555	форме и	2	3
556	себя как	2	3
557	и совершенно	3	3
558	это еще	2	3
559	одной плоскости	2	3
560	всем этим	2	3
561	они могут	3	3
562	и еще	2	3
563	и мысли	4	3
564	а главное	3	3
565	что касается	2	3
566	в жизнь	2	3
567	но уже	2	3
568	он и	2	3
569	и без	4	3
570	в соответствии	3	3
571	всей их	2	3
572	в структуре	4	3
573	некоторое время	2	3
574	из главных	2	3
575	всем их	2	3
576	и всегда	2	3
577	известной мере	3	3
578	всех других	2	3
579	а для	2	3
580	зрения и	2	3
581	оно должно	2	3
582	показать в	2	3
583	же не	2	3
584	это все	2	3
585	из своей	3	3
586	во многих	2	3
587	не исключает	2	3
588	в новое	4	3
589	далеко не	4	3
590	или иных	2	3
591	имеем в	3	3
592	от них	2	3
593	положение в	2	3
594	данное слово	2	3
595	если же	5	3
596	ведь это	2	3
597	о нем	2	3
598	живет в	3	3
599	нам кажется	4	3
600	впервые в	3	3
601	да и	3	3
602	конечно в	2	3
603	для понимания	3	3
604	мы найдем	4	3
605	чужой речи	2	3
606	уже у	3	3
607	всего его	2	3
608	но именно	4	3
609	по своим	2	3
610	в большинстве	9	3
611	смысле и	3	3
612	же время	8	3
613	мира и	3	3
614	к человеческой	2	2
615	своей жизни	3	2
616	большинстве случаев	9	2
617	а во	3	2
618	но здесь	2	2
619	никак нельзя	2	2
620	мысли о	3	2
621	вступают в	3	2
622	например как	2	2
623	и социальной	2	2
624	из величайших	3	2
625	для ее	3	2
626	проникнуть в	2	2
627	и они	4	2
628	них в	3	2
629	других людей	2	2
630	нами уже	2	2
631	самом же	2	2
632	могли быть	2	2
633	только они	2	2
634	будем говорить	2	2
635	последнее слово	2	2
636	которые имеют	3	2
637	причем в	2	2
638	жить и	4	2
639	за него	2	2
640	оба полюса	4	2
641	начала в	2	2
642	раз что	2	2
643	раскрыть в	2	2
644	другую сторону	2	2
645	остается на	2	2
646	оно и	2	2
647	эти явления	3	2
648	и почти	3	2
649	вплоть до	5	2
650	не всегда	3	2
651	влияние на	14	2
652	именно как	3	2
653	особенности этого	5	2
654	основные функции	2	2
655	мы сказали	4	2
656	войти в	3	2
657	все то	4	2
658	и самые	2	2
659	особенно в	7	2
660	установку на	2	2
661	это позволяет	2	2
662	в мире	8	2
663	при всем	3	2
664	или наоборот	3	2
665	во-вторых в	2	2
666	ни одному	2	2
667	представлений о	2	2
668	и действительно	3	2
669	мы конечно	2	2
670	между людьми	5	2
671	из самых	3	2
672	и формы	2	2
673	играют в	2	2
674	они должны	3	2
675	тот и	2	2
676	все еще	3	2
677	для этой	2	2
678	по данному	2	2
679	и идеи	7	2
680	и она	2	2
681	основные особенности	4	2
682	и свой	2	2
683	и главное	2	2
684	устную речь	3	2
685	его как	3	2
686	первая особенность	2	2
687	с самим	7	2
688	о влиянии	2	2
689	лишь на	3	2
690	каждого из	2	2
691	из одного	2	2
692	всех его	3	2
693	остановимся на	5	2
694	личности и	2	2
695	видеть и	3	2
696	здесь нет	2	2
697	и отдельных	2	2
698	на свете	2	2
699	в другие	4	2
700	очень хорошо	3	2
701	всеми другими	2	2
702	и через	5	2
703	к себе	8	2
704	контакта с	3	2
705	здесь на	3	2
706	направление и	2	2
707	более глубокое	3	2
708	направленных на	3	2
709	они и	3	2
710	если б	7	2
711	на себя	3	2
712	которого оно	2	2
713	котором он	2	2
714	нет ничего	3	2
715	на них	2	2
716	но она	3	2
717	там и	2	2
718	что та	2	2
719	он знал	2	2
720	и уже	2	2
721	и никогда	2	2
722	в самое	3	2
723	и так	4	2
724	время и	3	2
725	среди других	2	2
726	ни у	3	2
727	жизни а	2	2
728	почти в	2	2
729	слову как	2	2
730	же деле	2	2
731	можно назвать	2	2
732	могут оказаться	2	2
733	так можно	2	2
734	говорили в	2	2
