N	2gram	Bakhtin_Fr	Problemy
128	в самой	8	10
129	той же	6	10
130	с самого	3	9
131	или в	3	9
132	самим собой	2	9
133	в них	12	9
134	хотя и	6	9
135	да и	2	9
136	другой стороны	2	9
137	хотя бы	2	9
138	друг с	2	9
139	что у	2	9
140	ни в	5	9
141	зрения на	5	9
142	в той	2	9
143	но он	5	9
144	никак не	3	8
145	как к	2	8
146	одним из	7	8
147	это и	10	8
148	и о	8	8
149	того что	4	8
150	здесь не	7	8
151	несмотря на	3	8
152	же не	2	8
153	и до	3	8
154	из его	2	8
155	и от	6	8
156	менее всего	4	8
157	что это	4	8
158	бы он	2	8
159	все время	3	8
160	и он	4	8
161	в результате	5	8
162	о том	8	8
163	и у	7	8
164	с другом	2	8
165	из них	5	8
166	же и	2	8
167	самого автора	2	8
168	от него	2	7
169	но эта	3	7
170	в их	4	7
171	к своему	2	7
172	точку зрения	3	7
173	в виду	2	7
174	и др	11	7
175	его и	2	7
176	тем как	2	7
177	он в	4	7
178	мира и	10	7
179	между ними	4	7
180	что все	4	7
181	что они	3	7
182	и ее	2	7
183	например в	6	7
184	тот же	4	7
185	сказать что	12	7
186	кажется что	2	7
187	ее как	2	7
188	в жизни	4	7
189	что она	4	7
190	мысли и	6	7
191	и их	6	7
192	такой же	5	7
193	во всех	20	7
194	на этот	4	7
195	если же	2	7
196	но на	3	7
197	на мир	7	7
198	не было	3	7
199	уже говорили	7	7
200	как его	2	7
201	в себя	6	7
202	здесь с	2	6
203	все те	2	6
204	как он	3	6
205	отличие от	3	6
206	он знает	2	6
207	по существу	4	6
208	сочетается с	2	6
209	не менее	4	6
210	и этим	2	6
211	на его	2	6
212	и во	4	6
213	во время	15	6
214	и здесь	6	6
215	на них	2	6
216	для этого	2	6
217	с этим	6	6
218	словом и	4	6
219	в начале	2	6
220	можно было	5	6
221	кроме того	11	6
222	превращается в	5	6
223	и вот	4	6
224	в отличие	3	6
225	и только	2	6
226	в этой	13	6
227	на то	2	6
228	он может	2	6
229	в которых	3	6
230	на этом	7	6
231	и внутренне	2	6
232	жизни и	11	6
233	конечно не	5	6
234	в основе	6	6
235	как на	6	6
236	на фоне	4	6
237	не мог	8	6
238	нисколько не	4	5
239	и то	2	5
240	он это	2	5
241	есть и	8	5
242	не хочет	3	5
243	ведь это	3	5
244	том же	3	5
245	но именно	2	5
246	слова но	2	5
247	говорили что	2	5
248	со всеми	6	5
249	по своему	5	5
250	с тем	3	5
251	они не	5	5
252	в общем	5	5
253	того же	6	5
254	в уста	2	5
255	благодаря этому	3	5
256	в чем	6	5
257	но здесь	3	5
258	один из	6	5
259	мы не	6	5
260	в ее	2	5
261	все то	6	5
262	его как	4	5
263	то есть	49	5
264	та же	2	5
265	где он	2	5
266	между собою	6	5
267	на протяжении	2	5
268	нет и	4	5
269	человека с	5	5
270	подобно тому	2	5
271	него не	2	5
272	тому же	5	5
273	мир и	5	5
274	о своей	2	5
275	именно в	5	5
276	когда он	2	5
277	тому как	2	5
278	поэтому и	8	5
279	в ней	10	5
280	вместе с	5	5
281	нет ни	2	4
282	и слова	2	4
283	в духе	4	4
284	конечно в	4	4
285	от того	3	4
286	и прежде	4	4
287	у вас	2	4
288	он должен	2	4
289	в одно	2	4
290	сущности не	2	4
291	он хочет	3	4
292	или менее	2	4
293	мы видели	11	4
294	в эту	2	4
295	более или	2	4
296	романа но	2	4
297	в сторону	2	4
298	и без	3	4
299	на котором	2	4
300	здесь в	9	4
301	переходит в	3	4
302	находится в	2	4
303	связи с	7	4
304	мир в	4	4
305	он был	8	4
306	в первом	3	4
307	мы сказали	2	4
308	которую он	3	4
309	уже и	3	4
310	в первой	5	4
311	всего этого	3	4
312	то в	3	4
313	характер и	2	4
314	в литературе	4	4
315	это в	3	4
316	особенно в	4	4
317	всех этих	9	4
318	это было	4	4
319	с ее	7	4
320	к концу	2	4
321	но этот	5	4
322	в свете	3	4
323	конечно и	4	4
324	с миром	10	4
325	об этом	5	4
326	бы не	2	4
327	и мысли	2	4
328	этом отношении	7	4
329	принимает форму	2	4
330	времени и	4	4
331	нами в	2	4
332	жизнь и	5	4
333	то он	2	4
334	вообще не	3	4
335	также и	11	4
336	поэтому в	4	4
337	романа в	2	4
338	все что	3	4
339	образом и	2	4
340	и если	3	4
341	еще в	3	4
342	перестает быть	3	4
343	здесь нет	4	4
344	со словом	2	4
345	данном случае	4	3
346	чтобы не	2	3
347	следовательно и	2	3
348	во времени	2	3
349	о чем	5	3
350	и отчасти	3	3
351	в приведенном	3	3
352	всеми своими	2	3
353	есть нечто	2	3
354	что даже	2	3
355	своего рода	7	3
356	и само	2	3
357	так в	3	3
358	что на	3	3
359	здесь же	4	3
360	почти не	2	3
361	и та	2	3
362	в эти	2	3
363	нуждается в	3	3
364	всего романа	2	3
365	того чтобы	9	3
366	а затем	7	3
367	вы и	2	3
368	и по	3	3
369	существенный момент	2	3
370	можно сказать	4	3
371	выходит за	3	3
372	еще один	2	3
373	признать что	2	3
374	в других	2	3
375	мы видим	6	3
376	очень часто	4	3
377	и вообще	3	3
378	одной из	6	3
379	меньшей степени	2	3
380	в данном	4	3
381	из этих	4	3
382	говорить о	5	3
383	противоречии с	2	3
384	дело в	5	3
385	то время	4	3
386	вводит в	2	3
387	по преимуществу	2	3
388	и больше	2	3
389	в такие	2	3
390	тенденция к	4	3
391	это очень	2	3
392	все они	7	3
393	дан в	2	3
394	и при	2	3
395	и есть	5	3
396	у нас	3	3
397	по всему	2	3
398	но они	6	3
399	мы можем	5	3
400	связан с	2	3
401	есть в	5	3
402	а за	2	3
403	раз в	2	3
404	им в	3	3
405	если мы	3	3
406	же вы	2	3
407	и одновременно	5	3
408	правда в	3	3
409	в один	2	3
410	уверен что	3	3
411	в таком	2	3
412	нового времени	6	3
413	именно на	3	3
414	в различных	3	3
415	и эта	2	3
416	ту же	3	3
417	в большей	2	3
418	не дает	2	3
419	мы будем	2	3
420	еще и	6	2
421	в книге	2	2
422	между отдельными	2	2
423	во все	2	2
424	вернемся к	6	2
425	эти явления	2	2
426	разобранной нами	2	2
427	и почти	2	2
428	которые были	2	2
429	внешнее и	2	2
430	что дело	3	2
431	для всего	3	2
432	но она	5	2
433	и земли	2	2
434	к этому	4	2
435	очень важно	2	2
436	он дает	2	2
437	должен быть	2	2
438	тех кто	2	2
439	и других	2	2
440	в другое	3	2
441	здесь как	4	2
442	тогда когда	3	2
443	своей жизни	2	2
444	в образе	9	2
445	и ни	3	2
446	своего времени	3	2
447	мы говорили	2	2
448	нем не	4	2
449	одно из	2	2
450	чем не	3	2
451	они и	3	2
452	в особенности	7	2
453	от этого	2	2
454	в поэзии	3	2
455	здесь он	2	2
456	в г	2	2
457	на том	2	2
458	заметить что	2	2
459	вступают в	2	2
460	ведь он	2	2
461	и там	4	2
462	которая в	2	2
463	где они	3	2
464	образы и	4	2
465	с которой	2	2
466	и чувствует	2	2
467	в значительной	2	2
468	хотя он	2	2
469	между этими	3	2
470	вот это	3	2
471	для них	2	2
472	тогда и	2	2
473	это место	3	2
474	отметить что	3	2
475	же как	4	2
476	со всем	2	2
477	почти всегда	3	2
478	делает его	2	2
479	известной степени	4	2
480	образом в	4	2
481	на языке	3	2
482	в корне	2	2
483	почти все	6	2
484	но затем	2	2
485	независимо от	3	2
486	не все	2	2
487	этот процесс	3	2
488	их с	4	2
489	во второй	3	2
490	и этот	2	2
491	в этот	3	2
492	было в	2	2
493	целый ряд	2	2
494	что здесь	3	2
495	единство и	3	2
496	эпизод с	2	2
497	в заключение	3	2
498	в качестве	5	2
499	для того	8	2
500	в истории	2	2
501	и другие	5	2
502	в условиях	3	2
503	а именно	2	2
504	не столько	5	2
505	к ней	2	2
506	она и	2	2
507	не могло	3	2
508	с одной	2	2
509	не имеет	4	2
510	всей своей	2	2
511	не случайно	3	2
512	от всех	6	2
513	в нашем	3	2
514	и они	2	2
515	тело и	2	2
516	и она	3	2
517	мысль и	2	2
518	роль в	5	2
519	здесь и	12	2
520	идет не	2	2
521	из этого	5	2
522	своего героя	2	2
523	же самое	3	2
524	эти последние	3	2
525	дело здесь	3	2
526	но оно	4	2
527	и речи	2	2
528	во втором	3	2
529	с помощью	6	2
530	а потому	2	2
