N	2gram	Vygotskiy_	Dialekti
159	мы должны	3	11
160	нисколько не	3	11
161	в одну	2	11
162	оно есть	2	11
163	и тем	4	11
164	только на	3	11
165	ничем не	3	11
166	в них	4	11
167	что если	6	11
168	в данном	5	11
169	мы имеем	2	11
170	только то	3	11
171	как только	4	11
172	есть в	3	11
173	из них	10	11
174	или в	6	11
175	одно из	4	10
176	от этого	4	10
177	к тому	18	10
178	в ее	9	10
179	как мы	12	10
180	в его	11	10
181	это было	4	10
182	для того	18	10
183	с этой	5	10
184	и для	4	10
185	что для	6	10
186	если же	3	10
187	чтобы не	2	10
188	в их	3	10
189	в частности	3	10
190	это будет	3	10
191	мы видим	15	10
192	во всяком	6	10
193	и уже	5	10
194	то и	3	10
195	в результате	3	10
196	как будто	13	10
197	в жизни	6	10
198	во всем	2	10
199	если мы	19	10
200	только как	2	10
201	как он	2	9
202	смысл и	8	9
203	общего с	2	9
204	и по	2	9
205	в истории	3	9
206	в этих	3	9
207	и более	4	9
208	в котором	7	9
209	той же	6	9
210	в одном	9	9
211	была бы	5	9
212	утверждать что	2	9
213	тому что	10	9
214	же как	3	9
215	при этом	10	9
216	и когда	8	9
217	и он	5	9
218	то время	4	9
219	всех этих	2	9
220	бы в	3	9
221	мы можем	12	9
222	на этом	6	9
223	и на	7	9
224	на самом	3	8
225	от него	2	8
226	если она	2	8
227	и без	2	8
228	не будет	2	8
229	то как	4	8
230	в этой	20	8
231	все время	36	8
232	по одному	2	8
233	того или	2	8
234	у нас	4	8
235	с одной	7	8
236	но все	2	8
237	что эта	8	8
238	у меня	2	8
239	даже в	2	8
240	в одной	2	8
241	при помощи	7	8
242	одна и	2	8
243	один из	7	8
244	когда мы	5	8
245	ничего общего	3	8
246	бы и	2	8
247	или иначе	2	8
248	как не	3	8
249	так то	2	8
250	это мы	2	8
251	тем самым	4	7
252	что здесь	2	7
253	и где	2	7
254	в конце	5	7
255	из этих	6	7
256	он должен	2	7
257	что этот	5	7
258	связи с	2	7
259	тем что	7	7
260	думать что	3	7
261	все что	2	7
262	как она	8	7
263	и всякий	2	7
264	она должна	3	7
265	эти два	4	7
266	сами по	3	7
267	со стороны	4	7
268	точно так	3	7
269	и больше	2	7
270	и я	3	7
271	с его	2	7
272	есть именно	2	7
273	и их	2	7
274	как в	8	7
275	заключается в	13	7
276	это конечно	3	7
277	в мире	3	7
278	из которых	6	7
279	и ничего	2	7
280	как на	9	7
281	только одно	3	7
282	отношения к	3	7
283	но он	5	7
284	еще и	2	6
285	оказывается что	2	6
286	в другом	6	6
287	отношение к	2	6
288	то мы	2	6
289	на основании	2	6
290	в один	4	6
291	с тем	14	6
292	они не	2	6
293	имеет никакого	3	6
294	того чтобы	21	6
295	на всю	2	6
296	одна из	6	6
297	для этого	9	6
298	смысла и	3	6
299	в которой	8	6
300	а я	5	6
301	но они	2	6
302	как все	4	6
303	она в	4	6
304	друг другу	2	6
305	но с	2	6
306	вместе с	10	6
307	его в	5	6
308	и прежде	2	6
309	это все	2	6
310	по существу	4	6
311	по своему	6	6
312	о нем	2	6
313	именно как	3	6
314	одной стороны	6	6
315	этой точки	2	6
316	себя как	3	6
317	и совершенно	9	6
318	когда она	4	6
319	можно было	7	6
320	того как	4	6
321	показывает что	4	6
322	во всех	4	6
323	о котором	5	6
324	дело не	3	6
325	она и	2	6
326	для него	4	6
327	не с	2	6
328	и часто	2	6
329	ее в	7	6
330	всяком случае	6	6
331	но мы	4	5
332	с той	8	5
333	были бы	5	5
334	же мы	2	5
335	даны в	3	5
336	надо было	3	5
337	или как	2	5
338	но так	2	5
339	гораздо более	2	5
340	что одна	2	5
341	что на	4	5
342	почти не	2	5
343	речь идет	7	5
344	для нее	2	5
345	что под	4	5
346	и во	3	5
347	только один	2	5
348	если в	2	5
349	ли это	3	5
350	бы это	5	5
351	не является	2	5
352	и наконец	2	5
353	сих пор	6	5
354	едва ли	4	5
355	например в	5	5
356	что у	7	5
357	он может	2	5
358	их в	4	5
359	в своих	6	5
360	когда он	8	5
361	если он	5	5
362	из этого	10	5
363	это понятие	2	5
364	после этого	5	5
365	одной и	4	5
366	том смысле	2	5
367	и она	4	5
368	тех пор	2	5
369	что с	4	5
370	в качестве	2	5
371	и еще	2	5
372	и той	4	5
373	независимо от	2	5
374	к этому	5	5
375	к ней	3	5
376	как я	2	5
377	и другое	6	5
378	одного и	2	5
379	со всей	3	5
380	что его	3	5
381	в течение	5	5
382	тому же	2	5
383	что по	3	5
384	есть все	2	5
385	и так	4	5
386	зависит от	2	5
387	я думаю	2	5
388	есть конечно	3	5
389	в той	8	5
390	можем сказать	2	5
391	форма и	2	5
392	до сих	7	5
393	данном случае	5	4
394	двух планов	2	4
395	он будет	2	4
396	и эти	2	4
397	из ее	2	4
398	это только	4	4
399	у них	2	4
400	что ни	3	4
401	мы знаем	3	4
402	что даже	2	4
403	видим что	8	4
404	заметить что	2	4
405	что касается	2	4
406	представить себе	2	4
407	здесь в	4	4
408	поэзии и	3	4
409	как с	2	4
410	в нас	7	4
411	был бы	4	4
412	это же	2	4
413	и эта	3	4
414	но совершенно	4	4
415	только для	3	4
416	себе что	2	4
417	есть по	2	4
418	с другим	2	4
419	еще более	2	4
420	уже знаем	2	4
421	из себя	3	4
422	главным образом	6	4
423	по смыслу	2	4
424	своим собственным	2	4
425	мы будем	4	4
426	том как	5	4
427	или же	2	4
428	из всего	3	4
429	но эта	3	4
430	на все	2	4
431	т п	7	4
432	и очень	3	4
433	говорил о	3	4
434	в общем	4	4
435	я говорил	2	4
436	и вместе	3	4
437	воли и	2	4
438	почти всегда	3	4
439	человек и	2	4
440	что эти	5	4
441	много раз	2	4
442	к ним	3	4
443	в словах	2	4
444	который не	7	4
445	из нее	3	4
446	как они	2	4
447	из двух	4	4
448	у него	6	4
449	такой же	2	4
450	со всеми	2	4
451	не по	3	4
452	и здесь	9	4
453	будто бы	3	4
454	к чему	6	4
455	не можем	4	4
456	можно назвать	2	4
457	же в	2	4
458	же самое	14	4
459	быть не	2	4
460	сейчас же	9	4
461	очевидно что	4	3
462	видим в	2	3
463	тому чтобы	4	3
464	для нас	14	3
465	самое что	2	3
466	без всяких	3	3
467	когда я	3	3
468	должен быть	4	3
469	же самого	2	3
470	уже с	2	3
471	и всегда	2	3
472	от своего	2	3
473	не надо	2	3
474	к своему	2	3
475	и чем	3	3
476	самого начала	10	3
477	в искусстве	2	3
478	а с	4	3
479	не так	4	3
480	и этот	6	3
481	идет о	8	3
482	с самого	10	3
483	и сейчас	2	3
484	или его	3	3
485	же самый	2	3
486	совершенно ясным	2	3
487	мы хотим	4	3
488	как именно	2	3
489	место в	6	3
490	такое же	3	3
491	со всем	2	3
492	в первом	3	3
493	мы получим	4	3
494	тот же	5	3
495	это можно	2	3
496	не могли	5	3
497	здесь не	3	3
498	указать на	3	3
499	всего этого	3	3
500	говорит что	17	3
501	при таком	4	3
502	мысли и	2	3
503	на него	3	3
504	целый ряд	6	3
505	что как	4	3
506	вовсе нет	2	3
507	о самом	2	3
508	все они	3	3
509	как у	2	3
510	как известно	2	3
511	я говорю	4	3
512	свой смысл	2	3
513	далеко не	3	3
514	что всякое	2	3
515	образом и	3	3
516	в свою	6	3
517	в которых	9	3
518	совершенно ясно	19	3
519	при чем	2	3
520	о которых	10	3
521	чувства и	3	3
522	указывает на	8	3
523	для всех	2	3
524	вслед за	4	3
525	что кроме	2	3
526	не должна	2	3
527	в отдельности	2	3
528	как нельзя	3	3
529	к этой	3	3
530	она была	5	3
531	утверждает что	3	3
532	мы воспринимаем	2	3
533	он с	2	3
534	для чего	2	3
535	в основу	2	3
536	действительно не	3	3
537	лежит в	4	3
538	совсем не	3	3
539	и смерти	3	3
540	во время	4	3
541	во всей	3	3
542	или иного	2	3
543	не от	2	3
544	ее на	2	3
545	по преимуществу	2	3
546	больше чем	5	3
547	не более	3	3
548	и которая	4	3
549	бы не	5	3
550	два плана	7	3
551	и которые	3	3
552	ее с	5	3
553	уже давно	3	3
554	именно это	3	3
555	о мире	2	3
556	в какой	8	3
557	не к	5	3
558	знаем что	4	3
559	к самому	4	3
560	мы в	4	3
561	в некоторых	2	3
562	что смысл	2	3
563	по его	3	3
564	не мог	4	3
565	не знаем	2	3
566	можно найти	2	3
567	однако не	3	3
568	между тем	10	3
569	если так	2	3
570	все решительно	2	3
571	совершенно в	3	2
572	не ясно	2	2
573	этой жизни	4	2
574	не имеют	4	2
575	она может	4	2
576	в тех	5	2
577	все те	5	2
578	еще раз	3	2
579	и поэтому	3	2
580	самый этот	3	2
581	и формы	2	2
582	наряду с	4	2
583	как к	6	2
584	заключается не	2	2
585	на свою	2	2
586	роль в	2	2
587	бы его	2	2
588	факт что	3	2
589	и других	5	2
590	ни одной	2	2
591	этом примере	2	2
592	свою очередь	3	2
593	своей жизни	2	2
594	больше и	3	2
595	на которую	2	2
596	лучшем случае	2	2
597	следует что	2	2
598	на его	2	2
599	сама собой	3	2
600	те же	2	2
601	все прочие	2	2
602	не могла	2	2
603	тогда мы	2	2
604	ли что	2	2
605	с такой	7	2
606	ли он	4	2
607	в полном	4	2
608	и дальше	3	2
609	вместе и	2	2
610	ее не	3	2
611	развития и	2	2
612	относится к	2	2
613	на их	3	2
614	и опять	3	2
615	и какая	2	2
616	в нашей	2	2
617	бы быть	2	2
618	у нее	2	2
619	и до	4	2
620	на деле	4	2
621	таком виде	2	2
622	слова и	3	2
623	находятся в	2	2
624	он был	3	2
625	мы сейчас	2	2
626	в воде	2	2
627	нашего исследования	2	2
628	что только	3	2
629	бы совершенно	6	2
630	бы действительно	2	2
631	такое понимание	2	2
632	говорит не	2	2
633	этот закон	2	2
634	в такой	5	2
635	имеем в	3	2
636	этот вопрос	5	2
637	и ясно	2	2
638	в сторону	2	2
639	есть как	2	2
640	внимание на	4	2
641	действительность и	4	2
642	только после	4	2
643	из него	4	2
644	ее основе	3	2
645	на нас	5	2
646	одно что	2	2
647	и остается	2	2
648	по самому	3	2
649	на одну	2	2
650	отдельных частей	2	2
651	это то	4	2
652	вот как	2	2
653	совершенно правильно	2	2
654	на который	2	2
655	в глаза	3	2
656	то есть	30	2
657	все то	15	2
658	которые мы	2	2
659	остановиться на	3	2
660	к которому	3	2
661	слово в	2	2
662	сам себя	2	2
663	мы могли	5	2
664	и вся	2	2
665	гибели и	5	2
666	показать что	13	2
667	мы на	2	2
668	же самая	4	2
669	который мы	4	2
670	эти три	2	2
671	бы на	2	2
672	от этой	2	2
673	с другом	2	2
674	в точном	2	2
675	в лучшем	2	2
676	одного из	2	2
677	бы она	2	2
678	и говорит	4	2
679	мораль и	2	2
680	с теми	4	2
681	там где	7	2
682	ней и	2	2
683	неодушевленные предметы	2	2
684	когда в	4	2
685	все их	2	2
686	как два	2	2
687	считает что	2	2
688	и самый	2	2
689	если взять	3	2
690	имеет место	2	2
691	мы сразу	2	2
692	он как	2	2
693	могла бы	6	2
694	и между	4	2
695	но при	2	2
696	с этими	2	2
697	более и	4	2
698	на словах	3	2
699	в целом	8	2
700	мы нашли	2	2
701	на это	6	2
702	которые не	2	2
703	в порядке	4	2
704	мы увидим	14	2
705	художественное произведение	2	2
706	что ничего	2	2
707	друг с	2	2
708	просто и	3	2
709	на этот	2	2
710	раз в	7	2
711	это одно	3	2
712	к его	2	2
713	с которым	2	2
714	совпадает с	2	2
715	но когда	2	2
716	мы все	6	2
717	именно на	3	2
718	бы что	2	2
719	мы совершенно	2	2
720	и поэтический	2	2
