N	2gram	Vygotskiy_	Stilisti
154	сказать что	16	3
155	на самом	4	3
156	связь и	2	3
157	и развития	2	3
158	это не	5	3
159	человеческой речи	12	3
160	том что	42	3
161	бы мы	3	3
162	нуждается в	2	3
163	а к	2	3
164	в начале	2	3
165	внутреннюю речь	4	3
166	в тех	2	3
167	но для	2	3
168	и поэтому	2	3
169	перед нами	7	3
170	словом и	3	3
171	чрезвычайно важно	2	3
172	об этом	6	3
173	и слово	2	3
174	и даже	5	3
175	этого слова	7	3
176	от того	7	3
177	целый ряд	6	3
178	в виду	5	3
179	в том	47	3
180	он должен	4	3
181	в частности	8	3
182	как в	7	3
183	и вот	3	3
184	для него	5	3
185	не с	2	3
186	то он	3	3
187	теперь в	2	3
188	и для	3	3
189	видели что	6	3
190	что у	3	3
191	в котором	6	3
192	их в	6	3
193	заметить что	3	3
194	короче говоря	2	3
195	и само	2	3
196	ответ на	4	3
197	что оно	6	3
198	как таковой	2	3
199	если не	3	3
200	между ними	2	3
201	из которых	6	3
202	главным образом	2	3
203	но что	3	3
204	из них	4	3
205	для нас	4	3
206	представить себе	5	3
207	хотя и	2	3
208	несмотря на	6	3
209	жизни и	2	3
210	что и	3	3
211	в ее	3	3
212	все эти	6	3
213	связи с	7	3
214	может показаться	2	3
215	отношения к	3	3
216	уже видели	2	3
217	что эти	3	3
218	является наиболее	3	3
219	между тем	10	3
220	связь между	10	3
221	в основе	9	3
222	возникновения и	2	2
223	в каком	3	2
224	в отношении	14	2
225	для этого	7	2
226	и вообще	2	2
227	вопрос о	11	2
228	и переживания	2	2
229	очевидно что	4	2
230	на эти	3	2
231	и потому	3	2
232	значительной степени	2	2
233	как например	2	2
234	которые в	2	2
235	с этим	8	2
236	для всех	8	2
237	с другими	5	2
238	мы имеем	2	2
239	из этих	6	2
240	на эту	2	2
241	человека и	6	2
242	в первой	3	2
243	бы и	4	2
244	но даже	2	2
245	должно быть	4	2
246	на одном	3	2
247	к этому	7	2
248	человек с	3	2
249	эти три	2	2
250	с ней	3	2
251	по отношению	12	2
252	с самим	2	2
253	с развитием	4	2
254	нашего сознания	3	2
255	должны были	6	2
256	друг друга	5	2
257	есть не	3	2
258	должен быть	6	2
259	к которому	4	2
260	на первый	3	2
261	речь есть	2	2
262	но эта	3	2
263	тем что	7	2
264	этом отношении	6	2
265	из двух	3	2
266	речи но	5	2
267	в их	5	2
268	том же	4	2
269	в значительной	2	2
270	и при	2	2
271	в этих	3	2
272	что он	16	2
273	что перед	3	2
274	по своей	9	2
275	останавливаться на	3	2
276	в наших	4	2
277	ничем не	3	2
278	и сам	2	2
279	связано с	3	2
280	должна была	2	2
281	отношению к	11	2
282	себе и	3	2
283	на отдельные	3	2
284	сих пор	4	2
285	его не	3	2
286	нашего исследования	8	2
287	в какой	5	2
288	на развитие	2	2
289	о языке	2	2
290	который мы	3	2
291	только тогда	4	2
292	увидим что	2	2
293	понимание и	2	2
294	одной из	4	2
295	в жизни	2	2
296	на этот	7	2
297	но не	6	2
298	как уже	9	2
299	про себя	2	2
300	также и	2	2
301	и речь	5	2
302	но мы	4	2
303	которое не	2	2
304	он говорит	2	2
305	связанные с	2	2
306	зависит от	2	2
307	в своих	6	2
308	связь с	2	2
309	с собой	5	2
310	ту же	3	2
311	тех случаях	2	2
312	этот вопрос	6	2
313	в которых	6	2
314	и те	2	2
315	иными словами	2	2
316	представляет собой	13	2
317	между собой	5	2
318	развития в	8	2
319	общение в	2	2
320	о чем	2	2
321	человека с	3	2
322	смысле этого	6	2
323	между двумя	2	2
324	в своей	7	2
325	или даже	2	2
326	как нечто	2	2
327	или в	2	2
328	в связи	3	2
329	таким же	4	2
330	был бы	2	2
331	он не	11	2
332	друг другу	4	2
333	речи это	2	2
334	с ним	3	2
335	мы говорили	4	2
336	стадии своего	2	2
337	тот же	7	2
338	социальной среде	5	2
339	вовсе не	5	2
340	тем и	3	2
341	объективной действительности	2	2
342	ясно что	2	2
343	от самых	2	2
