N	2gram	Bakhtin_Fr	Istorich
125	а затем	2	19
126	и как	5	19
127	что у	2	19
128	в другой	2	19
129	на том	2	19
130	есть и	4	19
131	но он	9	19
132	после этого	2	18
133	в данном	5	18
134	вовсе не	18	18
135	в то	14	18
136	в них	19	17
137	дело не	3	17
138	и они	5	16
139	всех этих	5	16
140	связана с	4	16
141	со стороны	2	16
142	перед нами	4	16
143	и все	16	16
144	в котором	3	16
145	во всех	8	16
146	данном случае	3	15
147	в целом	3	15
148	на его	4	15
149	в своей	11	15
150	даже в	4	15
151	и то	2	15
152	в особенности	6	15
153	друг друга	2	15
154	и даже	7	15
155	как будто	2	15
156	в одной	3	15
157	он в	2	15
158	отношение к	11	14
159	у нас	4	14
160	с того	2	14
161	а также	6	14
162	мы еще	8	14
163	право на	2	14
164	можно было	3	14
165	отношению к	2	14
166	и есть	5	14
167	его на	2	14
168	и ее	3	14
169	одной из	3	14
170	по отношению	3	14
171	и наконец	5	14
172	но они	4	14
173	него и	3	14
174	своего рода	5	13
175	и для	6	13
176	все что	4	13
177	в таких	3	13
178	и от	4	13
179	на котором	2	13
180	на этом	3	13
181	в книге	5	13
182	в своем	11	13
183	и у	2	13
184	и если	2	13
185	в себе	5	13
186	с ними	4	13
187	в форме	3	13
188	кроме того	5	12
189	во всем	4	12
190	в их	6	12
191	к этой	3	12
192	и их	5	12
193	одним из	2	12
194	в более	4	12
195	на землю	2	12
196	хотя бы	2	12
197	в основном	7	12
198	о нем	3	12
199	и вот	4	11
200	от этого	2	11
201	и более	2	11
202	связанные с	4	11
203	относится к	2	11
204	главным образом	3	11
205	точки зрения	8	11
206	хотя и	2	11
207	в этот	2	11
208	уже в	4	11
209	эту связь	2	11
210	имеется в	2	11
211	далеко не	3	11
212	же в	2	11
213	у меня	2	11
214	к которому	2	11
215	дает нам	4	11
216	огонь и	2	11
217	такой же	3	11
218	но оно	2	11
219	должны быть	2	11
220	он видит	2	10
221	в ее	5	10
222	и тот	4	10
223	говорит о	2	10
224	что эта	2	10
225	но как	5	10
226	там же	2	10
227	он и	10	10
228	на основе	3	10
229	в состоянии	2	10
230	и других	7	10
231	связаны с	6	10
232	в которой	6	10
233	ни в	6	10
234	его к	3	10
235	о чем	3	10
236	в это	2	10
237	от них	2	10
238	не было	7	10
239	себя в	2	10
240	и к	4	10
241	в различных	2	10
242	в истории	5	9
243	тот же	4	9
244	в основе	7	9
245	за него	2	9
246	в свою	3	9
247	из этого	3	9
248	в себя	2	9
249	это и	4	9
250	здесь нет	2	9
251	но эти	4	9
252	жизни и	6	9
253	что на	2	9
254	или же	2	9
255	только на	4	9
256	в чем	3	9
257	стороны и	2	9
258	но здесь	3	9
259	с его	6	9
260	в течение	3	9
261	и так	5	9
262	роль в	7	8
263	одно из	3	8
264	здесь в	6	8
265	для этого	3	8
266	именно в	5	8
267	входит в	2	8
268	тому как	2	8
269	во всяком	2	8
270	не дает	4	8
271	образом и	2	8
272	он говорит	6	8
273	смысле этого	2	8
274	из его	2	8
275	подобно тому	2	8
276	большинстве случаев	3	8
277	и потому	6	8
278	ни одной	2	8
279	они должны	2	8
280	не так	3	8
281	тут же	3	8
282	за это	2	8
283	которые в	2	8
284	он был	5	8
285	и сам	5	8
286	можно сказать	2	8
287	конечно не	4	8
288	на самом	7	7
289	руки и	4	7
290	в конце	8	7
291	и стали	2	7
292	и о	5	7
293	большую роль	3	7
294	того чтобы	6	7
295	под влиянием	2	7
296	этот момент	2	7
297	еще в	4	7
298	связь между	3	7
299	вплоть до	5	7
300	как она	2	7
301	одного из	3	7
302	приведем еще	2	7
303	в начале	5	7
304	также в	2	7
305	где он	2	7
306	по всему	2	7
307	что я	2	7
308	того же	4	7
309	будто бы	2	7
310	всяком случае	2	7
311	как на	3	7
312	между тем	3	7
313	и при	2	7
314	всякого рода	2	7
315	в эту	7	7
316	те же	6	7
317	этого слова	3	7
318	уже и	2	7
319	не видят	3	7
320	думать что	2	7
321	им в	2	7
322	мы пока	2	7
323	в области	5	7
324	превращаются в	2	7
325	самом деле	5	7
326	образом в	3	7
327	на них	3	7
328	здесь и	6	7
329	уже давно	2	7
330	для него	7	7
331	со своими	2	7
332	в большинстве	3	7
333	этого явления	2	6
334	для того	5	6
335	отличие от	3	6
336	он стал	3	6
337	равно как	2	6
338	и за	3	6
339	характерно что	2	6
340	дело с	2	6
341	между ними	4	6
342	же он	2	6
343	его за	2	6
344	но дело	4	6
345	что все	2	6
346	на эту	2	6
347	той же	9	6
348	до того	2	6
349	сам он	3	6
350	быть и	2	6
351	то в	2	6
352	не на	2	6
353	говорят о	3	6
354	также и	6	6
355	связь и	2	6
356	он дает	3	6
357	видеть в	2	6
358	они и	4	6
359	к жизни	2	6
360	все его	2	6
361	же и	4	6
362	отношения к	2	6
363	он также	3	5
364	такого рода	5	5
365	это уже	2	5
366	видит в	3	5
367	как нечто	3	5
368	ее не	2	5
369	никак не	3	5
370	это было	2	5
371	только для	6	5
372	в своих	7	5
373	с образом	2	5
374	вот как	4	5
375	не видит	4	5
376	по своей	4	5
377	что из	2	5
378	xix века	5	5
379	по своему	3	5
380	говорит он	2	5
381	том числе	4	5
382	мира и	4	5
383	это в	4	5
384	хотя в	2	5
385	они дают	2	5
386	части тела	4	5
387	здесь он	2	5
388	наших дней	5	5
389	о котором	2	5
390	связи со	2	5
391	но даже	2	5
392	в виду	8	5
393	в один	2	5
394	они были	4	5
395	до наших	5	5
396	в нашей	2	5
397	еще более	5	5
398	них не	2	5
399	во все	3	5
400	и очень	2	5
401	да и	2	5
402	и мы	2	5
403	всех сторон	2	5
404	как о	2	5
405	в таком	2	5
406	в отличие	3	5
407	особое внимание	2	4
408	женщин и	2	4
409	и под	4	4
410	и во	6	4
411	и вообще	3	4
412	все время	3	4
413	все они	5	4
414	в наших	2	4
415	чем в	2	4
416	во второй	2	4
417	каждый из	2	4
418	одном из	2	4
419	в разных	3	4
420	и дает	2	4
421	эти три	2	4
422	с этими	2	4
423	во всей	3	4
424	особенно в	6	4
425	нельзя было	3	4
426	для этой	3	4
427	силы и	2	4
428	в ту	8	4
429	слова в	3	4
430	но его	2	4
431	которых он	2	4
432	как раз	8	4
433	что было	3	4
434	как человек	2	4
435	что уже	2	4
436	хотя он	3	4
437	он мог	2	4
438	ноги и	2	4
439	и этот	2	4
440	что тот	2	4
441	случае в	2	4
442	это место	4	4
443	принадлежит к	2	4
444	который в	2	4
445	в литературе	10	4
446	на волю	2	4
447	по сравнению	2	4
448	нас в	2	4
449	здесь только	3	4
450	он становится	2	4
451	с точки	4	4
452	за то	2	4
453	все в	2	4
454	не раз	2	4
455	еще и	6	4
456	но конечно	5	4
457	говорит об	2	4
458	о его	2	4
459	считает что	3	4
460	в числе	3	4
461	дело в	4	4
462	на которых	2	4
463	только то	2	4
464	так много	3	4
465	в самом	6	4
466	книге о	3	4
467	к тем	2	4
468	это как	2	3
469	своей жизни	3	3
470	из всех	4	3
471	уже говорили	5	3
472	этого он	2	3
473	со всем	2	3
474	на языке	2	3
475	них и	2	3
476	так сказать	7	3
477	переход от	2	3
478	и весь	2	3
479	связи и	2	3
480	человеческого тела	2	3
481	увидим дальше	3	3
482	в эти	2	3
483	вряд ли	3	3
484	этой же	2	3
485	сравнению с	2	3
486	и после	2	3
487	ему не	2	3
488	ему и	2	3
489	и такие	2	3
490	того он	3	3
491	чудесным образом	2	3
492	мы находим	3	3
493	все то	2	3
494	других местах	3	3
495	в противоположность	2	3
496	они всегда	2	3
497	как они	2	3
498	вследствие этого	2	3
499	средние века	2	3
500	поэтому в	2	3
501	если кто	3	3
502	всякий раз	2	3
503	как его	2	3
504	тем же	2	3
505	и смертью	4	3
506	в системе	3	3
507	все те	2	3
508	начиная с	3	3
509	играют в	2	3
510	особое значение	2	3
511	без всякой	2	3
512	при анализе	3	3
513	отметить что	2	3
514	в языке	2	3
515	которые он	2	3
516	раз и	2	3
517	в уже	2	3
518	один и	3	3
519	поэтому он	4	3
520	имеет в	2	3
521	же еще	2	3
522	с начала	7	3
523	в эпоху	18	3
524	жизнью и	4	3
525	даже и	3	3
526	он с	2	3
527	и до	14	3
528	понятно почему	2	3
529	и ноги	3	3
530	и той	2	3
531	из этой	3	3
532	больше чем	3	3
533	и вполне	2	3
534	этот образ	11	3
535	язык и	2	3
536	того света	2	3
537	вследствие чего	2	3
538	момент в	2	3
539	его связь	3	2
540	не были	3	2
541	образов и	2	2
542	за этим	4	2
543	материал и	2	2
544	наконец в	3	2
545	чего он	2	2
546	свою очередь	2	2
547	этой системы	3	2
548	свидетельствует о	2	2
549	к нашему	2	2
550	дело вовсе	2	2
551	или меньшей	3	2
552	функций в	2	2
553	числе и	3	2
554	его так	2	2
555	в обычае	3	2
556	много в	2	2
557	них в	2	2
558	почти все	2	2
559	в риме	3	2
560	лишь в	3	2
561	с рождением	3	2
562	шире и	4	2
563	одному из	2	2
564	весь этот	5	2
565	в нашем	5	2
566	с помощью	5	2
567	здесь с	3	2
568	эти явления	2	2
569	в описании	2	2
570	основываясь на	3	2
571	одной и	2	2
572	старого и	3	2
573	одновременно и	3	2
574	не находит	2	2
575	в прошлом	2	2
576	жизнь в	3	2
577	быть в	2	2
578	в основу	2	2
579	и самый	2	2
580	в сущности	15	2
581	и сделал	2	2
582	все остальные	3	2
583	и еще	3	2
584	же к	2	2
585	церковь и	2	2
586	именно и	2	2
587	к образу	2	2
588	источником для	2	2
589	здесь они	2	2
590	жизнь и	2	2
591	в мире	6	2
592	характерно для	2	2
593	характер этого	4	2
594	в бочку	4	2
595	перестает быть	2	2
596	не к	2	2
597	к одному	2	2
598	и следовательно	3	2
599	встречаются и	2	2
600	со смертью	3	2
601	и далее	3	2
602	и прежде	4	2
603	конечно эти	2	2
604	века и	5	2
605	стал он	2	2
606	связаны со	3	2
607	из самых	2	2
608	в приведенном	5	2
609	меньшей степени	2	2
610	характер и	3	2
611	или точнее	2	2
612	он знал	3	2
613	носит характер	2	2
614	было ни	3	2
615	мы остановимся	3	2
616	или иных	2	2
617	мы встречаем	6	2
618	все как	2	2
619	к новому	2	2
620	остается в	2	2
621	в развитии	2	2
622	в последнем	2	2
623	что для	2	2
624	за счет	3	2
625	и глубже	5	2
626	силой и	2	2
627	от лица	2	2
628	одном месте	2	2
629	уже к	2	2
630	не входит	2	2
631	он так	2	2
632	то его	2	2
633	и свои	3	2
634	и несколько	2	2
635	и со	2	2
636	не исчерпывается	2	2
637	в свет	3	2
638	гораздо больше	3	2
639	это значение	2	2
640	этот процесс	4	2
641	на свете	2	2
642	полной ясностью	2	2
643	с полной	3	2
644	вот этот	2	2
645	как по	2	2
646	прямо на	2	2
647	и перед	2	2
648	она была	3	2
649	вы не	4	2
650	большей или	3	2
651	не боится	2	2
652	влияния на	2	2
653	этого образа	2	2
654	в большей	2	2
