N	2gram	Ircho_Kome	Tvorches
334	ли в	3	2
335	он в	2	2
336	того же	9	2
337	была бы	2	2
338	не он	3	2
339	и без	2	2
340	ответ на	7	2
341	он с	2	2
342	то это	5	2
343	между собой	5	2
344	что же	2	2
345	нуждается в	2	2
346	не будет	2	2
347	у меня	5	2
348	мы понимаем	3	2
349	того чтобы	9	2
350	числе и	2	2
351	это время	2	2
352	было бы	7	2
353	представляют собой	3	2
354	же в	3	2
355	связи с	5	2
356	первую очередь	2	2
357	в сущности	3	2
358	в связи	4	2
359	он был	6	2
360	в качестве	4	2
361	во время	8	2
362	сам он	3	2
363	в двух	7	2
364	в честь	2	2
365	этой сцены	3	2
366	в эпоху	2	2
367	но при	2	2
368	с другими	2	2
369	сочувствия к	2	2
370	во всех	4	2
371	высшей степени	2	2
372	в которые	2	2
373	тем не	3	2
374	в глаза	3	2
375	сам же	2	2
376	даже если	2	2
377	должен был	6	2
378	как о	3	2
379	в комедии	22	2
380	и со	2	2
381	в результате	2	2
382	и о	3	2
383	чаще всего	2	2
384	в глазах	10	2
385	с одной	5	2
386	не похож	2	2
387	человека с	2	2
388	не имеет	6	2
389	за пределами	3	2
390	ни в	14	2
391	столь же	5	2
392	и здесь	11	2
393	их в	3	2
394	все что	6	2
395	представляется нам	2	2
396	г в	2	2
397	с просьбой	3	2
398	к его	4	2
399	из себя	3	2
400	в диалоге	2	2
401	с которым	3	2
402	и теперь	2	2
403	свою вину	2	2
404	только как	2	2
405	из этого	2	2
406	конце концов	3	2
407	том числе	2	2
408	доводит до	2	2
409	от людей	2	2
410	в высшей	2	2
411	сюжета в	2	2
412	же и	2	2
413	как его	4	2
414	комический эффект	3	2
415	если же	2	2
416	за то	2	2
417	о которой	2	2
418	меня в	2	2
419	как раз	9	2
420	не дает	5	2
421	и всякий	2	2
422	согласии с	2	2
423	ясно что	12	2
