N	2gram	Losev_Prob	Psycholo
618	не о	2	3
619	ни о	8	3
620	как же	3	3
621	с чем	3	3
622	но ведь	2	3
623	одним из	2	3
624	этого произведения	4	3
625	скажем что	2	3
626	ни было	5	3
627	для себя	6	3
628	или ином	3	3
629	состоит из	6	3
630	и тут	3	3
631	это понятие	3	3
632	друг от	3	3
633	а вовсе	3	3
634	от нас	3	3
635	с первого	3	3
636	общего с	3	3
637	что тут	4	3
638	слова а	2	3
639	в узком	2	3
640	вот эта	2	3
641	же не	2	3
642	о самой	2	3
643	иметь в	2	3
644	по одному	2	3
645	со всем	2	3
646	как нечто	9	3
647	от тех	3	3
648	уже и	2	3
649	жизни а	4	3
650	она является	3	3
651	и состоит	2	3
652	мы начинаем	4	3
653	уже как	3	3
654	а также	6	3
655	на котором	2	3
656	какой бы	2	3
657	однако и	2	3
658	бы быть	5	3
659	его как	3	3
660	всего этого	2	3
661	и нет	2	3
662	которая не	3	3
663	если я	3	3
664	чистом виде	3	3
665	на первый	6	3
666	кроме того	5	3
667	в заключение	5	3
668	именно он	4	3
669	ни к	3	3
670	значение которое	2	3
671	заключается только	2	3
672	то он	3	3
673	от одной	2	3
674	из отдельных	3	3
675	очень много	4	3
676	мы еще	3	3
677	о самом	2	3
678	от друга	3	3
679	вещей и	2	3
680	выражается в	3	3
681	пока еще	3	3
682	дело здесь	4	3
683	о которой	2	3
684	но с	2	3
685	все в	4	3
686	мы и	5	3
687	являются не	2	3
688	на одну	2	3
689	что их	2	3
690	зрения на	2	3
691	и прежде	3	3
692	и об	3	3
693	для меня	4	3
694	понятие о	2	3
695	как таковое	2	3
696	что никакой	2	3
697	такого рода	14	3
698	даже не	3	3
699	обратить внимание	2	3
700	если даже	2	3
701	за счет	2	3
702	героя в	2	3
703	как таковой	2	3
704	здесь на	2	3
705	то для	4	3
706	и такие	3	3
707	возможно и	2	3
708	в разных	4	3
709	в отдельности	2	3
710	жизнь в	3	3
711	определенным образом	3	3
712	равно как	2	3
713	образы и	6	3
714	поскольку она	2	3
715	нет ничего	6	3
716	бы она	2	3
717	их с	2	3
718	быть в	2	3
719	мы его	2	3
720	на ее	2	3
721	том или	6	3
722	образ есть	3	3
723	виде как	4	3
724	тем более	8	3
725	случае не	7	3
726	этом случае	8	3
727	и можно	3	3
728	образа в	2	3
729	которая является	2	3
730	он сам	7	3
731	с другими	6	3
732	а к	2	3
733	к другой	3	3
734	же сколько	2	3
735	нечто такое	2	3
736	в таких	3	3
737	на которую	3	3
738	смысле что	4	3
739	от самого	2	3
740	слова как	3	3
741	не столько	2	3
742	каждый раз	7	3
743	рассматривать как	2	3
744	первый план	3	3
745	без всякой	3	3
746	но уже	4	3
747	явлений и	3	3
748	на нем	3	3
749	или иначе	2	3
750	быть и	3	3
751	он и	3	3
752	но когда	3	3
753	то ни	7	3
754	имеем дело	2	3
755	возможны только	2	3
756	же и	7	3
757	чем он	2	3
758	находим в	3	2
759	от его	4	2
760	другими словами	9	2
761	очень мало	2	2
762	отличать от	2	2
763	а потом	2	2
764	который может	2	2
765	на свою	2	2
766	если его	3	2
767	себе как	4	2
768	он будет	2	2
769	в стихотворении	2	2
770	идеи с	2	2
771	но именно	4	2
772	отличаются от	2	2
773	настоящей работы	2	2
774	заключенной в	2	2
775	соловья и	2	2
776	не являются	4	2
777	от всякого	3	2
778	имеет свою	3	2
779	другое что	2	2
780	каком случае	5	2
781	ли в	3	2
782	если угодно	3	2
783	другое дело	5	2
784	с большим	2	2
785	представляет собою	2	2
786	только тем	2	2
787	произведение в	2	2
788	для них	4	2
789	и всякого	2	2
790	деле здесь	2	2
791	переходит в	2	2
792	сказать и	2	2
793	значительной мере	2	2
794	до того	2	2
795	говорят о	4	2
796	выходит за	2	2
797	является только	8	2
798	художественный образ	12	2
799	и понятия	2	2
800	бы он	2	2
801	можно только	3	2
802	ту или	3	2
803	действительности но	3	2
804	только к	4	2
805	в любом	3	2
806	в значительной	2	2
807	бы нас	2	2
808	а может	3	2
809	иной раз	5	2
810	д и	5	2
811	в условиях	7	2
812	что такая	2	2
813	между собою	5	2
814	понимать как	4	2
815	чем не	4	2
816	по крайней	9	2
817	этих образов	2	2
818	виде и	3	2
819	является и	2	2
820	самого же	2	2
821	вообще не	5	2
822	нечто гораздо	2	2
823	который является	2	2
824	с понятием	4	2
825	или иных	7	2
826	не вполне	3	2
827	есть уже	4	2
828	ни от	4	2
829	но никак	4	2
830	видим и	2	2
831	и вовсе	7	2
832	для всякого	2	2
833	указание на	2	2
834	другом случае	2	2
835	просто в	2	2
836	чтобы не	2	2
837	никакого отношения	4	2
838	или иной	20	2
839	этого необходимо	3	2
840	для самого	2	2
841	которой она	3	2
842	есть с	2	2
843	ничего другого	2	2
844	значения этого	3	2
845	имеет для	2	2
846	крайней мере	9	2
847	мы действительно	3	2
848	не был	3	2
849	и могут	2	2
850	что из	2	2
851	понятия и	2	2
852	взятый сам	4	2
853	слова это	2	2
854	есть то	5	2
855	нет в	2	2
856	пение соловья	2	2
857	здесь уже	2	2
858	со своим	2	2
859	нам представляется	4	2
860	тут же	12	2
861	и представить	2	2
862	на действительность	3	2
863	убеждаемся в	2	2
864	узком смысле	2	2
865	как предмет	2	2
866	именно к	3	2
867	при всех	2	2
868	от нее	2	2
869	даже и	33	2
870	король лир	2	2
871	в отвлеченном	2	2
872	и вы	2	2
873	идеи и	4	2
874	всегда есть	6	2
875	и всей	2	2
876	чем мы	2	2
877	той или	22	2
878	мы захотели	2	2
879	имеет значение	6	2
880	к какому	2	2
881	мы сказали	2	2
882	тех или	10	2
883	тем больше	3	2
884	что каждая	2	2
885	которых она	2	2
886	нечего и	2	2
887	себе представить	2	2
888	мы сразу	2	2
889	есть просто	4	2
890	там и	4	2
891	исключительно в	2	2
892	есть именно	9	2
893	как оно	3	2
894	в начале	3	2
895	необходимо чтобы	2	2
896	образ и	4	2
897	мере не	2	2
898	сразу и	3	2
899	бы к	3	2
900	на свете	2	2
901	поэтому и	3	2
902	иначе он	2	2
903	остается только	2	2
904	именно здесь	2	2
905	входящих в	2	2
906	нам на	2	2
907	о себе	2	2
908	ничего кроме	2	2
909	он есть	2	2
910	как о	6	2
911	является предметом	2	2
912	ни его	2	2
913	каждый элемент	2	2
914	выступают в	2	2
915	будет совершенно	2	2
916	бесконечное число	4	2
917	ничто не	2	2
918	в литературе	3	2
919	ни для	2	2
920	и искусства	3	2
921	для каждого	2	2
922	и событий	2	2
923	мы возьмем	5	2
924	толстого не	2	2
925	без этого	3	2
926	жизни не	2	2
927	время и	2	2
928	есть от	2	2
929	как вполне	2	2
930	новое и	3	2
931	это является	3	2
932	друг друга	5	2
933	в изображении	2	2
934	не говорит	2	2
935	уже во	2	2
936	что смысл	2	2
937	так или	2	2
938	образа и	4	2
939	и значит	3	2
940	чем же	7	2
941	учение о	3	2
942	и сами	3	2
