N	2gram	Vygotskiy_	Mirosoze
149	как у	2	5
150	и вместе	2	5
151	не стоит	2	5
152	сказать что	10	5
153	тот же	10	5
154	во всяком	10	5
155	в основе	32	5
156	одно из	2	5
157	и мы	2	5
158	с этим	6	5
159	этот процесс	4	5
160	которые не	5	5
161	отличается от	5	5
162	и как	11	5
163	бы в	5	5
164	мы увидим	4	5
165	для этого	3	5
166	еще не	6	5
167	сих пор	3	5
168	когда он	5	5
169	которых он	2	5
170	перед ним	4	5
171	до сих	3	5
172	той же	8	5
173	по отношению	4	4
174	в каждом	2	4
175	иное как	2	4
176	не что	2	4
177	от того	8	4
178	так что	3	4
179	может ли	2	4
180	что иное	2	4
181	в такой	3	4
182	к другому	2	4
183	а с	4	4
184	по своему	14	4
185	в чем	2	4
186	в него	4	4
187	по сравнению	6	4
188	тому что	3	4
189	место в	3	4
190	и тот	6	4
191	себе и	2	4
192	могут быть	9	4
193	тогда когда	10	4
194	отношение между	3	4
195	для них	3	4
196	в начале	5	4
197	мы видим	13	4
198	все эти	9	4
199	и тогда	2	4
200	что они	23	4
201	в истории	9	4
202	значит что	6	4
203	лежит в	3	4
204	с ней	4	4
205	и даже	4	4
206	и по	5	4
207	в свете	2	4
208	на деле	6	4
209	ни в	12	4
210	заключает в	3	4
211	и их	4	4
212	и только	4	4
213	все равно	4	4
214	особенно в	2	4
215	мы не	14	4
216	отношению к	3	4
217	нас в	4	4
218	от его	2	4
219	время как	5	4
220	путь к	3	4
221	но на	3	4
222	в той	2	4
223	в своих	3	4
224	и что	15	4
225	то время	5	4
226	были бы	3	3
227	к этим	2	3
228	остается в	2	3
229	приходит к	7	3
230	и поэтому	4	3
231	долгое время	2	3
232	для себя	2	3
233	является в	4	3
234	одним из	6	3
235	с которым	2	3
236	и тем	8	3
237	раньше чем	3	3
238	все же	11	3
239	не бывает	2	3
240	одной и	6	3
241	можно ли	2	3
242	мы должны	15	3
243	на том	3	3
244	все его	2	3
245	между тем	10	3
246	в виду	4	3
247	ту же	2	3
248	что оно	8	3
249	на его	5	3
250	же как	10	3
251	когда в	3	3
252	и когда	3	3
253	это значит	6	3
254	с таким	4	3
255	которую он	2	3
256	хотя и	2	3
257	и то	9	3
258	и эта	4	3
259	к этому	5	3
260	они стали	2	3
261	об этом	2	3
262	находится в	4	3
263	и той	7	3
264	от всех	2	3
265	для нас	6	3
266	со всеми	9	3
267	но этот	2	3
268	во всех	3	3
269	на этот	5	3
270	своему значению	2	3
271	входит в	7	3
272	но для	2	3
273	приводит к	5	3
274	в одном	4	3
275	всякий раз	2	3
276	ко всем	2	3
277	тому как	2	3
278	всяком случае	10	3
279	роль в	5	3
280	сравнению с	4	3
281	в каком	3	2
282	все более	2	2
283	это означает	3	2
284	к одному	10	2
285	в плане	2	2
286	или иной	3	2
287	в действительности	3	2
288	из всех	2	2
289	его к	6	2
290	тому чтобы	2	2
291	если в	3	2
292	различие между	2	2
293	не имеют	2	2
294	нисколько не	3	2
295	и отношение	2	2
296	а как	2	2
297	и других	4	2
298	и характер	2	2
299	такого рода	7	2
300	нет никаких	6	2
301	которым он	2	2
302	нас не	2	2
303	во многих	3	2
304	самом деле	4	2
305	тем как	4	2
306	основании что	2	2
307	смысле этого	10	2
308	другого в	2	2
309	он так	2	2
310	же этот	2	2
311	о нем	2	2
312	которые в	5	2
313	только потому	2	2
314	не менее	8	2
315	же мало	3	2
316	того же	12	2
317	тем самым	6	2
318	могли бы	16	2
319	и сам	4	2
320	с внутренней	2	2
321	между ними	6	2
322	не столько	4	2
323	же не	3	2
324	есть еще	2	2
325	к жизни	2	2
326	связи с	14	2
327	связаны с	4	2
328	в сущности	3	2
329	не иметь	3	2
330	во время	3	2
331	во всей	3	2
332	столь же	7	2
333	этого слова	13	2
334	бы сказать	5	2
335	их в	6	2
336	между двумя	3	2
337	направленной на	2	2
338	средством для	2	2
339	с которыми	4	2
340	не могли	3	2
341	что если	3	2
342	когда мы	2	2
343	то в	3	2
344	перед человеком	2	2
345	противоречии с	2	2
346	бы быть	2	2
347	с их	3	2
348	также в	2	2
349	этом отношении	9	2
350	переход от	5	2
351	и часто	2	2
352	в глаза	2	2
353	которая не	5	2
354	целый ряд	4	2
355	он стоит	2	2
356	ее в	2	2
357	с началом	2	2
358	не по	2	2
359	не означает	2	2
360	но они	4	2
361	в какой	5	2
362	быть не	2	2
363	одни и	3	2
364	новых и	2	2
365	вообще не	3	2
366	с другой	11	2
367	слова он	2	2
368	в сфере	3	2
369	на одной	2	2
370	ни один	5	2
371	иное чем	2	2
372	в смысле	9	2
373	которой он	2	2
374	основана на	2	2
375	том смысле	3	2
376	что мы	18	2
377	по себе	11	2
378	связанной с	2	2
379	же что	2	2
380	много раз	2	2
381	сам по	2	2
382	и другой	4	2
383	что эта	2	2
384	бы ни	2	2
