N	2gram	Medvedev_F	TeoriaLi
102	это не	4	4
103	так в	3	4
104	и ее	15	4
105	в форме	2	4
106	в другом	2	4
107	этого слова	4	4
108	художественного восприятия	3	4
109	в их	16	4
110	в этих	3	4
111	что он	8	4
112	в литературе	6	4
113	далеко не	2	4
114	к тому	6	4
115	речи и	2	4
116	а только	4	4
117	слова в	2	4
118	входит в	8	4
119	в свою	8	4
120	в целом	7	4
121	произведения искусства	4	4
122	отношении к	2	4
123	и что	2	4
124	языка в	8	4
125	говорить о	4	4
126	или даже	3	4
127	не на	3	4
128	с ее	7	4
129	не следует	5	4
130	без исключения	2	4
131	отношения к	6	4
132	в нашем	2	4
133	в слове	4	4
134	хотя и	3	4
135	художественного целого	2	4
136	но он	2	4
137	даже в	2	3
138	в художественной	2	3
139	перед нами	3	3
140	и притом	2	3
141	мышления и	2	3
142	и потому	9	3
143	во всех	9	3
144	из этих	4	3
145	одной стороны	5	3
146	в которой	5	3
147	и для	5	3
148	тем не	2	3
149	и как	6	3
150	о литературе	9	3
151	если бы	8	3
152	к которому	2	3
153	с художественной	3	3
154	роль в	2	3
155	или в	2	3
156	мира в	2	3
157	он должен	4	3
158	тот или	2	3
159	художественное произведение	8	3
160	свою очередь	6	3
161	в таком	2	3
162	слова как	2	3
163	с этой	4	3
164	а именно	3	3
165	и вот	2	3
166	была бы	4	3
167	никто не	2	3
168	литературы как	4	3
169	с одной	5	3
170	и др	8	3
171	не с	2	3
172	в жизни	3	3
173	искусства и	5	3
174	в произведении	2	3
175	в контексте	2	3
176	столь же	2	3
177	их в	2	3
178	именно в	12	3
179	потому что	2	3
180	в сторону	4	3
181	во втором	7	3
182	прежде всего	34	3
183	к его	3	3
184	к действительности	3	3
185	и к	7	3
186	на языке	2	3
187	этом смысле	3	3
188	отнюдь не	13	3
189	только не	2	3
190	не будет	2	3
191	с точки	17	3
192	а на	2	3
193	все эти	12	3
194	и по	3	3
195	связи с	12	3
196	в связи	11	3
197	таким образом	28	3
198	во всей	4	3
199	известной степени	4	3
200	в этой	10	3
201	в одном	2	3
202	как раз	8	3
203	вовсе не	18	3
204	между двумя	3	3
205	чтобы не	2	2
206	только и	7	2
207	к одному	2	2
208	не могли	2	2
209	не от	3	2
210	могла бы	3	2
211	не могут	8	2
212	значительной степени	3	2
213	то в	3	2
214	идет о	3	2
215	для всех	2	2
216	так же	5	2
217	если в	3	2
218	но как	2	2
219	с их	2	2
220	за пределы	2	2
221	искусства как	2	2
222	до известной	3	2
223	это было	3	2
224	но напротив	2	2
225	отличается от	4	2
226	и даже	7	2
227	в конце	2	2
228	и здесь	8	2
229	сама по	2	2
230	противном случае	2	2
231	и прежде	3	2
232	воздействия на	3	2
233	это и	7	2
234	превращается в	2	2
235	жизни в	2	2
236	в значительной	3	2
237	истории литературы	18	2
238	ни было	2	2
239	у нас	6	2
240	только на	8	2
241	и другие	3	2
242	в формах	4	2
243	и иных	2	2
244	самом деле	12	2
245	может и	2	2
246	говорит в	3	2
247	в чем	2	2
248	вместе с	8	2
249	не могло	6	2
250	в какой	3	2
251	на фоне	7	2
252	на котором	2	2
253	что каждый	2	2
254	литература как	2	2
255	в структуре	2	2
256	одной из	2	2
257	жизни но	2	2
258	к нему	3	2
259	и является	3	2
260	и это	4	2
261	ее в	3	2
262	тому что	3	2
263	от всех	5	2
264	соединении с	2	2
265	в самой	2	2
266	что такое	2	2
267	если мы	5	2
268	оно не	6	2
269	должен быть	5	2
270	роман и	2	2
271	и на	10	2
272	вступает в	2	2
273	не входит	2	2
274	значения и	4	2
275	об искусстве	3	2
276	на этом	2	2
277	в году	2	2
278	он и	3	2
279	один из	4	2
280	в них	4	2
281	в поэзии	5	2
282	по себе	10	2
283	материала в	4	2
284	несмотря на	2	2
285	здесь не	5	2
286	жизни а	2	2
287	в той	3	2
288	мы в	2	2
289	что и	10	2
290	к другому	2	2
291	в противном	2	2
292	то ни	5	2
293	и особенно	3	2
294	все это	11	2
295	что они	4	2
296	в первом	8	2
297	в большинстве	6	2
298	во внешнем	2	2
299	из виду	3	2
300	бы то	4	2
301	этих двух	2	2
302	на основе	6	2
303	тем же	3	2
304	быть и	5	2
305	в системе	3	2
