N	2gram	Vygotskiy_	Myslijsy
773	я не	3	2
774	мышление как	3	2
775	ощущения и	2	2
776	что наша	2	2
777	силу того	6	2
778	показать что	8	2
779	с ее	2	2
780	слово но	2	2
781	словами и	2	2
782	но этот	2	2
783	может существовать	2	2
784	отличается от	6	2
785	слова как	5	2
786	сомнения в	2	2
787	никем не	2	2
788	его и	2	2
789	это положение	4	2
790	пути развития	2	2
791	обратимся к	3	2
792	на одно	2	2
793	переход к	4	2
794	друг на	2	2
795	эту мысль	3	2
796	нет и	4	2
797	оно может	2	2
798	той и	3	2
799	знаем что	3	2
800	мы легко	2	2
801	ключ к	3	2
802	к его	3	2
803	к другу	4	2
804	своего проявления	2	2
805	и сказуемого	2	2
806	переходит от	2	2
807	из которых	3	2
808	всякий раз	3	2
809	и образование	2	2
810	зависимости от	6	2
811	не для	2	2
812	которое было	2	2
813	из основных	3	2
814	по своим	2	2
815	этих двух	4	2
816	имеем дело	2	2
817	языка так	2	2
818	в системе	3	2
