N	2gram	Vygotskiy_	Problemy
317	и слова	6	4
318	мысли в	12	4
319	от того	6	4
320	является в	7	4
321	мысль не	4	4
322	из которых	3	4
323	смысле этого	4	4
324	мы видели	10	4
325	и речь	3	4
326	только с	2	4
327	но только	5	4
328	и без	2	4
329	по мере	10	4
330	остается в	2	4
331	что оно	9	4
332	к слову	14	4
333	на котором	4	4
334	здесь в	2	4
335	находится в	3	4
336	связи с	4	4
337	в первом	6	4
338	во всей	3	4
339	понятно что	3	4
340	входят в	2	4
341	в первой	3	4
342	одно и	3	4
343	совпадает с	5	4
344	время как	7	4
345	то в	4	4
346	что с	7	4
347	то и	5	4
348	это в	2	4
349	внутреннюю речь	12	4
350	в которой	16	4
351	о своем	2	4
352	это было	2	4
353	с ее	2	4
354	но этот	2	4
355	в свете	9	4
356	только что	7	4
357	к другу	4	4
358	что если	2	4
359	об этом	4	4
360	этом отношении	7	4
361	если оно	2	4
362	с этой	5	4
363	нами в	6	4
364	другим и	3	4
365	всем этим	3	4
366	друг на	2	4
367	речи и	36	4
368	вообще не	6	4
369	также и	2	4
370	поэтому в	2	4
371	что такое	2	4
372	речи как	9	4
373	все что	7	4
374	и своего	2	4
375	оно не	3	4
376	не есть	4	4
377	о другом	2	4
378	еще в	3	4
379	на друга	2	4
380	друг к	3	4
381	таким же	3	4
382	мы и	5	4
383	данном случае	5	3
384	не для	2	3
385	устной речи	18	3
386	о чем	8	3
387	есть только	3	3
388	является как	2	3
389	на одно	2	3
390	к другим	11	3
391	которые в	5	3
392	по своей	12	3
393	которых мы	5	3
394	и могут	2	3
395	в основном	4	3
396	от ее	3	3
397	мы знаем	5	3
398	бы сказать	4	3
399	в структуре	2	3
400	значение для	2	3
401	могли бы	10	3
402	что этот	6	3
403	зрения как	2	3
404	что на	5	3
405	между собой	15	3
406	всего в	2	3
407	нуждается в	5	3
408	совсем не	2	3
409	того чтобы	26	3
410	а затем	2	3
411	между двумя	5	3
412	связи между	11	3
413	внутренняя речь	17	3
414	и по	6	3
415	можно сказать	9	3
416	этом случае	15	3
417	должны быть	5	3
418	еще один	2	3
419	признать что	2	3
420	в других	2	3
421	ее в	11	3
422	того как	6	3
423	мы видим	10	3
424	очень часто	2	3
425	и вообще	3	3
426	с которыми	3	3
427	есть то	4	3
428	одной из	4	3
429	в сознании	11	3
430	в данном	7	3
431	из этих	6	3
432	то время	8	3
433	мог бы	6	3
434	и больше	2	3
435	чтобы сделать	2	3
436	как такового	2	3
437	значение в	3	3
438	тенденция к	6	3
439	не является	4	3
440	и при	2	3
441	чем у	3	3
442	она в	2	3
443	и есть	4	3
444	у нас	3	3
445	себе что	3	3
446	что его	2	3
447	в чисто	2	3
448	мы можем	7	3
449	том и	3	3
450	из тех	2	3
451	не с	3	3
452	есть в	5	3
453	раз в	4	3
454	слова он	2	3
455	его мысли	5	3
456	к внутренней	7	3
457	оно может	2	3
458	пути и	3	3
459	в смысле	9	3
460	если мы	6	3
461	речь и	5	3
462	но что	2	3
463	только не	14	3
464	не из	2	3
465	которой он	2	3
466	и особенно	2	3
467	и делает	2	3
468	в таком	2	3
469	ту же	4	3
470	в большей	2	3
471	однако не	2	3
472	без всякого	2	3
473	тем же	8	3
474	чем в	5	3
475	все более	2	2
476	между отдельными	4	2
477	что их	2	2
478	из всех	5	2
479	перед вами	2	2
480	и функции	2	2
481	а и	2	2
482	она может	2	2
483	одну из	2	2
484	для всего	2	2
485	в ответ	3	2
486	об одном	4	2
487	как для	2	2
488	этой точки	4	2
489	одного и	3	2
490	не видит	2	2
491	не раз	2	2
492	к этому	2	2
493	должны были	2	2
494	к более	3	2
495	сравнительно с	2	2
496	и других	5	2
497	образом все	2	2
498	структурные особенности	6	2
499	здесь как	2	2
500	свою очередь	3	2
501	тогда когда	12	2
502	друг от	3	2
503	этой особенности	2	2
504	друга и	2	2
505	может и	3	2
506	опирается на	2	2
507	мы говорили	3	2
508	речь как	4	2
509	себе в	5	2
510	речь не	6	2
511	этой мысли	2	2
512	одно из	6	2
513	они и	2	2
514	эти три	2	2
515	входящий в	2	2
516	до крайности	3	2
517	от этого	3	2
518	по сравнению	23	2
519	одно только	3	2
520	лучшем случае	3	2
521	которой она	3	2
522	на том	2	2
523	из которого	3	2
524	как она	6	2
525	с большим	2	2
526	по природе	2	2
527	в лучшем	3	2
528	показать что	8	2
529	и там	3	2
530	своей собственной	2	2
531	где они	4	2
532	ответ на	3	2
533	не могла	2	2
534	в значительной	3	2
535	отношений к	2	2
536	находит свое	3	2
537	этих двух	4	2
538	отношение между	7	2
539	отнюдь не	2	2
540	между этими	3	2
541	нельзя сказать	2	2
542	же как	14	2
543	с теми	2	2
544	почти всегда	3	2
545	до того	2	2
546	известной степени	2	2
547	случае не	2	2
548	образом в	5	2
549	к определенному	2	2
550	не возникает	2	2
551	речь а	2	2
552	к его	3	2
553	себя но	2	2
554	прямо и	4	2
555	нашей работы	3	2
556	она является	2	2
557	на ней	2	2
558	мыслей и	2	2
559	к которой	3	2
560	в раннем	3	2
561	первостепенное значение	3	2
562	и весь	3	2
563	но даже	2	2
564	во второй	5	2
565	с ней	3	2
566	самого слова	3	2
567	в этот	3	2
568	слово но	2	2
569	речи в	31	2
570	котором мы	2	2
571	в высшем	2	2
572	переходит к	4	2
573	целый ряд	6	2
574	что здесь	2	2
575	противоположных направлениях	2	2
576	известно что	3	2
577	что как	2	2
578	его отношения	2	2
579	в заключение	2	2
580	от друга	3	2
581	в качестве	9	2
582	для того	24	2
583	для нас	4	2
584	в центре	2	2
585	от одного	3	2
586	эти отношения	7	2
587	к ней	2	2
588	речь в	8	2
589	не могло	3	2
590	с одной	7	2
591	в какой	6	2
592	иначе как	10	2
593	не имеет	6	2
594	и является	5	2
595	своей структуре	3	2
596	прежде чем	3	2
597	в нашем	6	2
598	что для	3	2
599	мысль что	2	2
600	столь же	2	2
601	даже с	2	2
602	выражения в	3	2
603	представляется нам	3	2
604	только и	5	2
605	в свою	3	2
606	слова совершенно	2	2
607	осознания и	3	2
608	на первом	2	2
609	и она	2	2
610	мысль и	3	2
611	и обратно	6	2
612	отдельной мысли	3	2
613	и того	3	2
614	от нее	3	2
615	только как	2	2
616	из этого	4	2
617	является не	4	2
618	же самое	12	2
619	эти последние	2	2
620	и речи	19	2
621	во втором	5	2
622	с помощью	18	2
