N	2gram	Voloshinov	Dialekti
112	тем не	4	16
113	конечно не	10	16
114	– и	7	15
115	и о	6	15
116	быть и	7	15
117	то в	2	15
118	сознания и	6	15
119	также и	2	15
120	все же	8	15
121	так же	4	15
122	самом деле	14	15
123	мы уже	10	15
124	ровно ничего	2	15
125	и потому	12	14
126	и ее	7	14
127	таком случае	4	14
128	с ним	14	14
129	– все	8	14
130	а именно	2	14
131	не было	5	14
132	и только	6	14
133	ни о	6	13
134	и следовательно	3	13
135	не то	2	13
136	но в	13	13
137	в ней	8	13
138	и та	2	13
139	отличается от	2	13
140	говорит о	3	13
141	он не	10	13
142	мы находим	4	13
143	с ее	4	13
144	и к	7	13
145	оно –	5	12
146	вопрос о	2	12
147	могут быть	9	12
148	еще не	8	12
149	все эти	15	12
150	именно в	4	12
151	не могут	7	12
152	но как	2	12
153	и ни	3	12
154	а в	8	12
155	и может	4	12
156	нет никакого	3	12
157	миф и	3	12
158	с этим	8	12
159	но не	7	12
160	мы должны	9	11
161	нисколько не	4	11
162	должны быть	4	11
163	в одну	2	11
164	от того	5	11
165	и тем	2	11
166	только на	4	11
167	ничем не	2	11
168	его не	2	11
169	в них	3	11
170	в данном	4	11
171	мы имеем	6	11
172	только то	5	11
173	– мы	2	11
174	из них	7	11
175	идеи и	2	10
176	одно из	6	10
177	в душе	13	10
178	от этого	2	10
179	к тому	6	10
180	в ее	5	10
181	как мы	18	10
182	в его	25	10
183	за пределы	10	10
184	это было	2	10
185	для того	6	10
186	себе и	3	10
187	и для	7	10
188	оно не	3	10
189	или иное	2	10
190	если же	2	10
191	чтобы не	2	10
192	в их	2	10
193	не больше	3	10
194	можно ли	3	10
195	мы видим	3	10
196	во всяком	9	10
197	и уже	2	10
198	в результате	3	10
199	то или	2	10
200	в жизни	7	10
201	если мы	7	10
202	возможно только	3	10
203	только как	4	10
204	только о	2	10
205	не нуждается	2	9
206	смысл и	2	9
207	точка зрения	15	9
208	и по	5	9
209	в истории	4	9
210	превращается в	2	9
211	не как	2	9
212	в этих	5	9
213	между собою	2	9
214	в котором	4	9
215	той же	5	9
216	в одном	3	9
217	или иной	2	9
218	– совершенно	2	9
219	и от	3	9
220	тому что	5	9
221	же как	2	9
222	с ними	5	9
223	при этом	8	9
224	случае не	3	9
225	всех этих	6	9
226	бы в	2	9
227	мы можем	20	9
228	выйти за	3	9
229	на этом	8	9
230	и на	9	9
231	на самом	6	8
232	в отношении	2	8
233	же –	4	8
234	в дальнейшем	2	8
235	в этой	7	8
236	все время	4	8
237	у нас	3	8
238	с одной	2	8
239	но все	2	8
240	в одной	2	8
241	при помощи	2	8
242	один из	10	8
243	вещи и	2	8
244	когда мы	2	8
245	ничего общего	4	8
246	бы и	2	8
247	теперь мы	4	8
248	нет и	4	8
249	наука и	2	8
250	этом смысле	2	8
251	себя в	3	8
252	как не	3	8
253	и сама	2	7
254	в конце	2	7
255	из этих	6	7
256	он должен	2	7
257	и при	3	7
258	а только	4	7
259	его с	2	7
260	на первый	5	7
261	– или	2	7
262	думать что	2	7
263	очень много	2	7
264	все что	10	7
265	мы и	4	7
266	и об	2	7
267	нуждается в	3	7
268	со стороны	5	7
269	не всегда	4	7
270	не знает	5	7
271	с его	9	7
272	каком случае	2	7
273	зависимости от	4	7
274	– только	8	7
275	и их	2	7
276	как в	4	7
277	заключается в	5	7
278	в мире	2	7
279	даже если	2	7
280	но для	3	7
281	из которых	2	7
282	он сам	5	7
283	то ни	4	7
284	как на	3	7
285	отношения к	2	7
286	религии и	2	6
287	в другом	4	6
288	отношение к	7	6
289	то мы	2	6
290	это как	4	6
291	на основании	5	6
292	для своего	2	6
293	они не	3	6
294	того чтобы	5	6
295	в зависимости	4	6
296	себя и	4	6
297	и они	2	6
298	на всю	2	6
299	одна из	4	6
300	для этого	6	6
301	в которой	5	6
302	вообще не	2	6
303	в себя	5	6
304	вместе с	5	6
305	его в	11	6
306	и прежде	7	6
307	в науке	2	6
308	по своему	4	6
309	о нем	2	6
310	одной стороны	2	6
311	не отличается	2	6
312	с их	5	6
313	во всех	13	6
314	дело не	2	6
315	я и	7	6
316	об его	3	6
317	для него	12	6
318	и часто	2	6
319	ее в	5	6
320	мог бы	2	6
321	уже в	3	6
322	всяком случае	8	6
323	природы и	3	6
324	из того	2	5
325	но мы	6	5
326	весь мир	2	5
327	точку зрения	12	5
328	же мы	3	5
329	или как	3	5
330	но так	2	5
331	чаще всего	3	5
332	для нее	2	5
333	и во	2	5
334	ли это	2	5
335	– одно	2	5
336	не является	7	5
337	и наконец	12	5
338	все остальное	2	5
339	сих пор	3	5
340	едва ли	4	5
341	об ее	2	5
342	учения о	2	5
343	их в	3	5
344	учение об	3	5
345	в своих	5	5
346	если это	3	5
347	когда он	3	5
348	если он	6	5
349	же что	2	5
350	раз и	3	5
351	или только	2	5
352	из этого	2	5
353	конце концов	2	5
354	первый план	4	5
355	и становится	3	5
356	на другую	2	5
357	оно и	8	5
358	слово –	2	5
359	и у	7	5
360	в области	4	5
361	одной и	3	5
362	в него	2	5
363	и она	3	5
364	все его	3	5
365	сознание и	5	5
366	же он	2	5
367	– к	3	5
368	что с	2	5
369	в качестве	2	5
370	и той	3	5
371	независимо от	3	5
372	к этому	9	5
373	к ней	4	5
374	обе стороны	2	5
375	мы только	2	5
376	в течение	2	5
377	и так	2	5
378	их не	2	5
379	зависит от	2	5
380	и истории	4	5
381	он и	2	5
382	можем сказать	5	5
383	до сих	3	5
384	данном случае	4	4
385	и смерть	3	4
386	человека и	6	4
387	что бы	2	4
388	а как	3	4
389	это только	4	4
390	мы знаем	11	4
391	ведь и	3	4
392	на них	2	4
393	это уже	3	4
394	заметить что	2	4
395	а потому	4	4
396	личность в	2	4
397	здесь в	6	4
398	как с	4	4
399	в нас	2	4
400	в состоянии	2	4
401	них и	2	4
402	в собственном	4	4
403	самом же	2	4
404	внешний мир	2	4
405	только для	2	4
406	нас в	2	4
407	связанные с	4	4
408	ни один	3	4
409	еще более	2	4
410	только одна	2	4
411	уже знаем	4	4
412	о себе	4	4
413	главным образом	4	4
414	равно как	2	4
415	– так	2	4
416	в глубине	2	4
417	но именно	2	4
418	или же	2	4
419	из всего	2	4
420	на все	3	4
421	и очень	3	4
422	от этих	2	4
423	говорить об	2	4
424	в общем	5	4
425	жизнь в	2	4
426	на себя	3	4
427	воли и	2	4
428	мир в	3	4
429	бы то	3	4
430	– для	2	4
431	же такое	2	4
432	в этот	4	4
433	потому и	5	4
434	есть та	2	4
435	этом отношении	4	4
436	но ведь	4	4
437	у него	4	4
438	такой же	3	4
439	со всеми	5	4
440	и является	3	4
441	явлений и	2	4
442	и этим	3	4
443	будто бы	2	4
444	факты и	2	4
445	не можем	6	4
446	друг друга	2	4
447	– на	2	4
448	же самое	2	4
449	– конечно	2	4
450	чем же	6	4
451	сейчас же	3	4
452	никаких оснований	2	3
453	тому чтобы	3	3
454	для нас	2	3
455	сознания в	3	3
456	должен быть	2	3
457	следовательно и	2	3
458	нас к	2	3
459	сказать о	3	3
460	нами выше	2	3
461	к своему	2	3
462	то она	2	3
463	отличие от	2	3
464	отца и	3	3
465	самого начала	5	3
466	в искусстве	3	3
467	а с	2	3
468	не так	3	3
469	и этот	2	3
470	с самого	7	3
471	чувств и	7	3
472	такое же	2	3
473	это учение	4	3
474	всю жизнь	2	3
475	в первом	2	3
476	утверждают что	2	3
477	тот же	10	3
478	пр –	2	3
479	тех же	5	3
480	это вовсе	4	3
481	всего этого	2	3
482	мысли и	4	3
483	фактов и	2	3
484	на него	4	3
485	чтобы получить	2	3
486	что как	2	3
487	все они	2	3
488	материи и	2	3
489	чем не	5	3
490	свой смысл	2	3
491	далеко не	5	3
492	на почве	3	3
493	в свою	6	3
494	отцу и	2	3
495	тем же	3	3
496	о которых	2	3
497	чувства и	2	3
498	для всех	3	3
499	для себя	2	3
500	– есть	2	3
501	этого не	3	3
502	себе самом	3	3
503	в корне	6	3
504	только через	2	3
505	и оно	4	3
506	только с	4	3
507	к этой	2	3
508	– с	7	3
509	в голову	4	3
510	утверждает что	3	3
511	в основу	3	3
512	совсем не	6	3
513	общего не	3	3
514	и смерти	2	3
515	во время	6	3
516	во всей	3	3
517	не приходится	3	3
518	особого рода	2	3
519	в сознании	3	3
520	с другими	8	3
521	по преимуществу	2	3
522	и религия	2	3
523	и которая	2	3
524	и тех	3	3
525	именно и	4	3
526	если и	2	3
527	ни было	2	3
528	в какой	3	3
529	только его	2	3
530	не к	2	3
531	знаем что	8	3
532	жизни –	3	3
533	ко всему	2	3
534	же деле	2	3
535	не дает	4	3
536	мы в	3	3
537	в некоторых	2	3
538	между тем	3	3
539	сказать и	3	3
540	в силах	3	2
541	я –	2	2
542	с первого	2	2
543	– один	4	2
544	все те	10	2
545	и поэтому	2	2
546	как к	2	2
547	связанное с	3	2
548	в третий	2	2
549	если его	2	2
550	мы никогда	2	2
551	роль в	7	2
552	возникает вопрос	2	2
553	из тех	4	2
554	сил и	3	2
555	свою очередь	4	2
556	сознание не	2	2
557	и др	9	2
558	что остается	2	2
559	больше и	2	2
560	– следовательно	2	2
561	те же	9	2
562	– из	2	2
563	только при	2	2
564	во втором	3	2
565	его можно	2	2
566	в узком	4	2
567	в процессе	5	2
568	она становится	2	2
569	ли он	2	2
570	ничуть не	2	2
571	нужно сказать	2	2
572	всех своих	4	2
573	относится к	2	2
574	что значит	2	2
575	– лишь	3	2
576	мы показали	2	2
577	принципиально не	2	2
578	выводу что	2	2
579	дает нам	4	2
580	в эпоху	3	2
581	в нашей	2	2
582	в систему	4	2
583	дело в	2	2
584	ибо не	2	2
585	и до	5	2
586	собственном смысле	3	2
587	ее от	2	2
588	таком виде	2	2
589	слова и	4	2
590	находятся в	2	2
591	он был	3	2
592	в условиях	3	2
593	и начинается	2	2
594	он дает	3	2
595	его жизни	7	2
596	силу и	2	2
597	всей его	2	2
598	жизни но	2	2
599	в такой	2	2
600	этот вопрос	4	2
601	о них	3	2
602	не лучше	4	2
603	в я	2	2
604	находится в	3	2
605	и теперь	2	2
606	своем месте	2	2
607	из него	3	2
608	реальности и	2	2
609	в нашем	3	2
610	целом и	3	2
611	вполне понятно	2	2
612	в широком	2	2
613	или может	2	2
614	вот как	2	2
615	быть как	2	2
616	в различных	2	2
617	сознания как	2	2
618	содержание и	2	2
619	– очень	2	2
620	случае в	2	2
621	в человеке	6	2
622	как для	2	2
623	в глаза	2	2
624	все то	3	2
625	жизни так	3	2
626	которые мы	2	2
627	не остается	3	2
628	цельной личности	15	2
629	мы могли	2	2
630	связано с	3	2
631	это утверждение	2	2
632	образом в	2	2
633	для понимания	2	2
634	эти три	2	2
635	они и	2	2
636	между ними	5	2
637	в объективном	3	2
638	смысле слова	4	2
639	там где	2	2
640	и сознательного	2	2
641	поэтому все	2	2
642	нет в	2	2
643	и между	2	2
644	которую можно	2	2
645	с этими	3	2
646	место и	2	2
647	или другими	2	2
648	ведь мы	3	2
649	в целом	4	2
650	мировоззрения и	2	2
651	пр и	2	2
652	на это	3	2
653	что идея	2	2
654	нет это	2	2
655	учением о	2	2
656	– этот	2	2
657	мы увидим	4	2
658	связана с	2	2
659	человека в	4	2
660	жизни в	3	2
661	может оказаться	2	2
662	его и	2	2
663	психической жизни	12	2
664	этом вопросе	2	2
665	– ни	2	2
666	о своих	3	2
667	на этот	3	2
668	конечно и	5	2
669	этом совершенно	2	2
670	которое не	3	2
671	к отцу	16	2
672	и образы	4	2
673	к его	3	2
674	во многом	2	2
675	показали что	2	2
676	на всех	4	2
677	жизни а	2	2
678	но когда	2	2
679	– самое	2	2
680	и сам	3	2
681	как его	2	2
682	мира в	2	2
683	этих двух	3	2
684	чем он	2	2
