N	2gram	Losev_Prob	Formalny
264	искусства и	3	6
265	нет и	5	6
266	например в	2	6
267	о том	25	6
268	по преимуществу	4	6
269	их в	6	6
270	в смысле	2	6
271	уже в	6	6
272	только не	4	6
273	сам по	7	6
274	именно на	3	6
275	с ним	4	6
276	той же	2	6
277	учение о	5	6
278	даже в	2	5
279	она должна	3	5
280	между которыми	2	5
281	ни о	8	5
282	мы должны	5	5
283	тому чтобы	2	5
284	функции в	4	5
285	время и	2	5
286	не можем	2	5
287	что оно	4	5
288	о языке	3	5
289	от того	2	5
290	в виду	10	5
291	мы уже	8	5
292	может и	3	5
293	так например	2	5
294	в него	3	5
295	без всякой	7	5
296	не приходится	2	5
297	и свою	2	5
298	а только	9	5
299	одного из	2	5
300	она есть	5	5
301	то это	3	5
302	в такой	3	5
303	что не	8	5
304	в значительной	2	5
305	и самый	3	5
306	и по	3	5
307	даже не	3	5
308	можно сказать	9	5
309	на язык	2	5
310	хотя и	8	5
311	бы и	5	5
312	да и	11	5
313	и то	15	5
314	если в	2	5
315	к предмету	3	5
316	то в	6	5
317	то и	7	5
318	его как	2	5
319	языка а	2	5
320	перестает быть	3	5
321	мы можем	8	5
322	в эту	2	5
323	значение в	4	5
324	как они	3	5
325	в условиях	2	5
326	для нас	11	5
327	к нему	5	5
328	то он	3	5
329	ни на	5	5
330	не имеет	8	5
331	в самой	3	5
332	учения о	3	5
333	в котором	5	5
334	в отношении	7	5
335	этом смысле	8	5
336	еще в	2	5
337	настоящего времени	3	5
338	тому как	3	5
339	правда в	3	5
340	и что	21	5
341	же в	5	5
342	как на	3	5
343	друг другу	2	5
344	в нашем	3	5
345	однако не	3	5
346	вопрос о	4	5
347	являются только	3	4
348	чтобы не	3	4
349	и притом	6	4
350	или даже	3	4
351	и следовательно	6	4
352	для всего	2	4
353	к другим	2	4
354	но даже	3	4
355	должны были	3	4
356	является в	3	4
357	одним из	2	4
358	слово в	2	4
359	конце концов	11	4
360	входящих в	2	4
361	он должен	2	4
362	как он	4	4
363	но именно	5	4
364	тогда когда	4	4
365	и чем	2	4
366	не являются	8	4
367	о нем	3	4
368	он в	2	4
369	к этой	2	4
370	того же	3	4
371	от других	3	4
372	ведь если	5	4
373	не будет	11	4
374	здесь в	4	4
375	или в	5	4
376	содержания и	2	4
377	самого начала	2	4
378	и во	4	4
379	со всем	2	4
380	и тогда	2	4
381	был бы	6	4
382	во всей	4	4
383	с самого	3	4
384	одна из	4	4
385	только как	2	4
386	он является	2	4
387	не значит	4	4
388	но при	2	4
389	только то	6	4
390	нам кажется	2	4
391	однако и	4	4
392	в теории	4	4
393	тем не	25	4
394	едва ли	10	4
395	ни стало	2	4
396	сама по	6	4
397	тот или	4	4
398	в таком	18	4
399	и о	11	4
400	в целях	2	4
401	но если	6	4
402	или на	3	4
403	думать что	2	4
404	а наоборот	3	4
405	подобно тому	2	4
406	что для	4	4
407	слова как	2	4
408	что такое	23	4
409	знаем что	2	4
410	или иначе	7	4
411	этот вопрос	2	4
412	им в	2	4
413	значения и	11	4
414	мы говорим	3	4
415	совпадает с	2	4
416	к самому	2	4
417	не для	3	4
418	или иное	2	4
419	между этими	2	4
420	что было	2	4
421	является не	4	4
422	но эта	3	4
423	направление в	3	4
424	мы и	8	4
425	этой действительности	2	4
426	и если	9	3
427	в нее	2	3
428	все они	2	3
429	перед нами	7	3
430	каждый из	3	3
431	в плане	2	3
432	никакого отношения	2	3
433	или иной	8	3
434	для всех	3	3
435	том как	2	3
436	в каком	7	3
437	есть только	16	3
438	в понятии	2	3
439	на один	2	3
440	то мы	2	3
441	бы оно	3	3
442	это только	4	3
443	в науке	4	3
444	и при	4	3
445	так что	12	3
446	они должны	2	3
447	нас не	5	3
448	к сожалению	6	3
449	со всеми	2	3
450	вопроса о	3	3
451	совсем другое	2	3
452	может иметь	3	3
453	никак нельзя	5	3
454	но как	11	3
455	и этот	4	3
456	для этой	2	3
457	говорить об	2	3
458	нам в	3	3
459	в в	2	3
460	обойтись без	2	3
461	так или	7	3
462	в чисто	2	3
463	или точнее	4	3
464	ни одна	2	3
465	что на	4	3
466	возможно только	2	3
467	этого термина	8	3
468	же касается	3	3
469	смысле слова	11	3
470	на его	2	3
471	здесь необходимо	4	3
472	и заключается	2	3
473	мы видим	2	3
474	числе и	2	3
475	к своему	2	3
476	в качестве	3	3
477	это значит	4	3
478	о каком	2	3
479	требует от	2	3
480	тот же	4	3
481	кажется что	2	3
482	никак не	13	3
483	слово и	3	3
484	гуманитарных наук	3	3
485	в сознании	5	3
486	можно только	2	3
487	время не	2	3
488	быть только	3	3
489	тем более	13	3
490	дело в	3	3
491	это то	4	3
492	в это	2	3
493	это было	3	3
494	поэтому и	2	3
495	в данной	2	3
496	и конечно	2	3
497	и тот	2	3
498	но уже	9	3
499	то или	3	3
500	том числе	2	3
501	на первый	5	3
502	имеет значение	3	3
503	мира в	2	3
504	бы не	4	3
505	находятся в	2	3
506	и другое	3	3
507	действительности а	7	3
508	в чем	3	3
509	в известной	2	3
510	или другой	6	3
511	а часто	2	3
512	она является	3	3
513	на нее	2	3
514	действительности но	4	3
515	вообще не	5	3
516	поэтому в	2	3
517	на то	12	3
518	предмета и	5	3
519	если это	2	3
520	от чего	2	3
521	во что	2	3
522	сознания и	4	3
523	перейти к	4	3
524	и очень	3	3
525	в которых	4	3
526	сливаются в	3	3
527	а именно	16	3
528	но что	3	3
529	внимание на	4	3
530	в системе	3	3
531	что эта	2	3
532	и особенно	4	3
533	ровно ничего	4	3
534	и чисто	4	3
535	не просто	30	3
536	не то	4	3
537	ничего общего	14	3
538	же самое	9	3
539	первый план	3	3
540	но оно	2	3
541	тем и	3	3
542	что при	2	3
543	для всякого	2	3
544	часто и	2	3
545	но он	3	3
546	взятые в	2	2
547	очень трудно	3	2
548	только тогда	4	2
549	значения как	2	2
550	и возможно	2	2
551	имеет и	3	2
552	для нашего	3	2
553	и хорошо	2	2
554	от всего	4	2
555	из моментов	2	2
556	всем этом	2	2
557	и сама	2	2
558	о чем	11	2
559	в тех	2	2
560	относиться к	2	2
561	но отнюдь	4	2
562	этого романа	2	2
563	в другом	2	2
564	и нельзя	2	2
565	не был	4	2
566	с историей	2	2
567	но есть	2	2
568	есть не	10	2
569	в данное	2	2
570	не потому	2	2
571	ведь это	4	2
572	совершенно неверно	3	2
573	с нею	2	2
574	были бы	2	2
575	можно будет	3	2
576	что если	5	2
577	в виде	20	2
578	при помощи	21	2
579	и та	2	2
580	связаны между	2	2
581	в какой-то	3	2
582	и ни	7	2
583	где же	2	2
584	что ни	3	2
585	же мы	4	2
586	не знает	4	2
587	оказалось бы	2	2
588	в отдельности	4	2
589	этого понятия	2	2
590	от всякой	2	2
591	ведь и	2	2
592	не должны	4	2
593	эта теория	4	2
594	от всякого	2	2
595	только потому	4	2
596	было говорить	4	2
597	общего с	10	2
598	только с	3	2
599	данное время	2	2
600	его содержание	2	2
601	мере в	2	2
602	всем этим	3	2
603	вещей в	2	2
604	системы а	2	2
605	для определения	3	2
606	представляется нам	2	2
607	что этот	2	2
608	а если	2	2
609	или вообще	6	2
610	и само	3	2
611	и без	6	2
612	мы имеем	3	2
613	уже о	5	2
614	говорим о	3	2
615	не говоря	8	2
616	для чего	2	2
617	и конкретных	2	2
618	не совпадает	2	2
619	естественно что	2	2
620	однако в	2	2
621	и всю	2	2
622	значит что	6	2
623	по этому	6	2
624	та или	2	2
625	есть еще	3	2
626	разница между	2	2
627	для этих	2	2
628	предмета в	2	2
629	мы в	4	2
630	в силу	2	2
631	тем или	4	2
632	находится в	2	2
633	что будет	2	2
634	заключается в	2	2
635	а ведь	2	2
636	в нас	2	2
637	нужно сказать	3	2
638	говоря уже	6	2
639	никто не	2	2
640	находится еще	2	2
641	этом случае	6	2
642	как для	2	2
643	быть даже	2	2
644	значения слова	3	2
645	существуют в	2	2
646	является только	3	2
647	говорят что	2	2
648	собой но	2	2
649	до последнего	2	2
650	тогда не	2	2
651	представление о	6	2
652	отношения между	2	2
653	на всю	2	2
654	но она	3	2
655	особого рода	3	2
656	вещи а	2	2
657	мышления и	6	2
658	или не	5	2
659	и нет	2	2
660	нет никаких	2	2
661	с этими	4	2
662	языке и	4	2
663	же это	3	2
664	необходимо чтобы	4	2
665	это в	3	2
666	можно было	8	2
667	же такое	5	2
668	что она	8	2
669	сам предмет	2	2
670	или другим	4	2
671	той или	10	2
672	и вовсе	7	2
673	знака и	15	2
674	предмета а	2	2
675	значения или	4	2
676	внутри самого	2	2
677	переходит в	2	2
678	мы конечно	3	2
679	прежде чем	3	2
680	и вполне	6	2
681	и многие	2	2
682	значение не	2	2
683	говорят о	2	2
684	что такая	2	2
685	нами в	3	2
686	людей между	3	2
687	что его	4	2
688	действующих лиц	2	2
689	но только	3	2
690	было и	2	2
691	общем смысле	2	2
692	нужно понимать	2	2
693	самый факт	2	2
694	все равно	7	2
695	на этот	3	2
696	чтобы понять	3	2
697	и так	2	2
698	очень много	3	2
699	мы еще	3	2
700	далеко не	9	2
701	исследования в	2	2
702	он говорит	2	2
703	понять его	2	2
704	для построения	3	2
705	или иных	2	2
706	и понятие	4	2
707	поскольку он	2	2
708	только один	3	2
709	что между	2	2
710	том случае	2	2
711	допустим что	2	2
712	однако это	3	2
713	таком случае	14	2
714	этих двух	2	2
715	иметь в	5	2
716	что мы	23	2
717	чтобы он	2	2
718	несмотря на	6	2
719	все что	2	2
720	тех или	5	2
721	смысле и	2	2
722	то на	4	2
723	эти элементы	3	2
724	или хотя	2	2
725	и того	5	2
726	иной раз	3	2
727	говорит о	4	2
728	науки а	2	2
729	его именно	3	2
730	и чтобы	3	2
731	не имеющих	4	2
732	и есть	7	2
733	самое же	3	2
734	эти последние	2	2
735	но с	2	2
736	литературе и	4	2
737	момент в	2	2
738	одним и	3	2
739	значение слова	4	2
740	отражение в	2	2
