N	2gram	Vygotskiy_	FransuaR
103	тем что	7	22
104	вместе с	14	22
105	именно в	8	21
106	в своих	6	21
107	в себя	2	21
108	в качестве	12	21
109	что это	8	21
110	в отношении	14	21
111	и наконец	3	21
112	ни в	6	21
113	и как	7	21
114	уже в	8	21
115	как раз	8	20
116	одной из	4	20
117	этом отношении	6	20
118	в виду	5	20
119	в значительной	2	20
120	с точки	34	20
121	самом деле	8	20
122	и это	3	20
123	в связи	3	20
124	их в	6	19
125	во всем	4	19
126	хотя и	2	19
127	к этому	7	19
128	в ту	2	19
129	в эту	4	19
130	было бы	12	19
131	за пределы	4	19
132	с другой	16	19
133	с ее	3	19
134	на протяжении	3	19
135	связанные с	2	18
136	мы находим	7	18
137	со всеми	2	18
138	на этом	3	18
139	превращается в	3	18
140	перед нами	7	18
141	связан с	5	18
142	числе и	3	17
143	для того	19	17
144	но все	3	17
145	того что	28	17
146	можно было	6	17
147	в результате	7	17
148	связана с	4	17
149	и вот	3	17
150	такой же	3	17
151	а не	5	17
152	между тем	10	16
153	тот же	7	16
154	ничего не	6	16
155	в свете	5	16
156	в начале	2	16
157	между ними	2	16
158	в другом	7	16
159	дело в	3	16
160	с одной	14	16
161	одно из	3	15
162	в истории	7	15
163	и вообще	2	15
164	мысли и	7	15
165	в нашем	3	15
166	как на	5	15
167	а затем	5	15
168	в первой	3	15
169	с их	2	15
170	в которой	6	15
171	от всех	3	15
172	в самой	4	15
173	из этих	6	15
174	мы не	13	14
175	все что	4	14
176	по существу	8	14
177	в данном	5	14
178	в более	3	14
179	несмотря на	6	14
180	и по	3	14
181	в чем	5	14
182	в котором	6	14
183	как он	7	13
184	отличие от	3	13
185	что все	8	13
186	на этой	2	13
187	о мире	3	13
188	в других	2	13
189	или в	2	13
190	с этим	8	13
191	и еще	2	13
192	бы в	5	13
193	в жизни	2	13
194	и есть	2	13
195	и сам	2	13
196	в книге	3	13
197	более того	2	13
198	в известной	2	13
199	во все	3	13
200	его к	3	13
201	в одной	3	13
202	о чем	2	13
203	на все	5	13
204	одной стороны	15	13
205	из всех	3	12
206	лишь в	9	12
207	только для	6	12
208	начиная с	2	12
209	во всей	8	12
210	другом месте	6	12
211	и ее	9	12
212	те же	2	12
213	по своей	9	12
214	раз в	3	12
215	главным образом	2	12
216	он в	6	12
217	можно сказать	6	12
218	другой стороны	10	12
219	об этом	6	12
220	но этот	3	12
221	наконец в	2	11
222	все время	8	11
223	в заключение	4	11
224	и более	6	11
225	из этого	6	11
226	в общем	5	11
227	он говорит	2	11
228	и самый	2	11
229	того как	6	11
230	уже не	2	11
231	и что	11	11
232	на эту	2	11
233	слова и	5	11
234	в течение	4	11
235	и т.д	15	11
236	той или	3	11
237	что они	5	11
238	в отличие	3	11
239	данном случае	5	10
240	образом и	4	10
241	или иной	3	10
242	значительной степени	2	10
243	все остальные	5	10
244	на этот	7	10
245	поэтому в	3	10
246	в процессе	19	10
247	человека и	6	10
248	к тому	10	10
249	ту же	3	10
250	целый ряд	6	10
251	нас в	2	10
252	что для	8	10
253	для всех	8	10
254	по отношению	12	10
255	к которому	4	10
256	он хочет	2	10
257	в целом	29	10
258	что не	2	9
259	как известно	8	9
260	первый план	3	9
261	это как	2	9
262	как это	6	9
263	связано с	3	9
264	в основу	3	9
265	и то	3	9
266	отношению к	11	9
267	для нас	4	9
268	и со	2	9
269	в тех	2	9
270	том же	4	9
271	что на	2	9
272	нашей работы	8	9
273	не имеет	5	9
274	в которых	6	9
275	и вся	2	9
276	представлений о	2	9
277	мы можем	11	9
278	о котором	3	9
279	но на	4	9
280	отношения к	3	9
281	чем же	2	9
282	с этой	7	8
283	так что	2	8
284	с тем	8	8
285	от этого	4	8
286	с самого	9	8
287	языка и	3	8
288	со всем	2	8
289	под влиянием	3	8
290	для этого	7	8
291	протяжении всего	2	8
292	если бы	10	8
293	значение в	4	8
294	нуждается в	2	8
295	включает в	2	8
296	но эта	3	8
297	по поводу	5	8
298	на одном	3	8
299	мы увидим	3	8
300	как они	2	8
301	в совершенно	5	8
302	отрыве от	2	8
303	все те	2	8
304	одном из	3	8
305	и при	2	8
306	всего в	3	8
307	на первый	3	8
308	понятно что	2	8
309	видели что	6	8
310	но с	3	8
311	речи и	41	8
312	и те	2	8
313	он как	4	8
314	как о	2	8
315	человека с	3	8
316	то время	5	8
317	к этим	3	7
318	точку зрения	8	7
319	точка зрения	3	7
320	как нечто	2	7
321	себе и	3	7
322	что у	3	7
323	в свою	4	7
324	должен быть	6	7
325	тому как	3	7
326	мы говорили	4	7
327	мы будем	2	7
328	его не	3	7
329	только с	2	7
330	на том	2	7
331	одного из	4	7
332	по этому	4	7
333	в виде	3	7
334	мир в	2	7
335	во всяком	6	7
336	к ним	2	7
337	из области	2	7
338	подобно тому	2	7
339	из которых	6	7
340	как его	2	7
341	в состоянии	2	7
342	играют в	2	7
343	был бы	2	7
344	в развитии	31	7
345	на него	3	7
346	и если	4	7
347	от них	2	7
348	к себе	2	7
349	представление о	7	7
350	своей книге	3	7
351	для всего	3	6
352	что здесь	2	6
353	свою очередь	3	6
354	мы знаем	3	6
355	смысле слова	6	6
356	видит в	2	6
357	на их	2	6
358	он может	2	6
359	что эта	7	6
360	или даже	2	6
361	ее в	3	6
362	казалось бы	8	6
363	могут быть	5	6
364	что она	6	6
365	в противоположность	3	6
366	всех тех	6	6
367	а именно	2	6
368	к его	3	6
369	и мысли	2	6
370	и следовательно	3	6
371	его на	3	6
372	всей их	2	6
373	друг друга	5	6
374	и эти	2	6
375	в новом	3	6
376	в один	4	6
377	самого начала	9	6
378	этого слова	7	6
379	не могли	2	6
380	хотя бы	7	6
381	и слово	2	6
382	от того	7	6
383	то он	3	6
384	принадлежит к	2	6
385	с таким	8	6
386	мысль и	5	6
387	находится в	2	6
388	за то	2	6
389	от всего	2	6
390	которые в	2	6
391	не остается	3	6
392	тех же	3	6
393	не столько	4	6
394	еще один	2	6
395	и пр	2	6
396	чем мы	3	6
397	говорить о	4	6
398	таким же	4	6
399	тем самым	8	5
400	тогда когда	8	5
401	к своему	2	5
402	но мы	4	5
403	нисколько не	2	5
404	в первом	2	5
405	тем более	7	5
406	из важнейших	2	5
407	говорит что	9	5
408	друг с	6	5
409	нами выше	2	5
410	на отдельные	3	5
411	с собой	5	5
412	когда он	5	5
413	в другой	2	5
414	значения и	2	5
415	не является	16	5
416	что мы	9	5
417	есть не	3	5
418	вместо того	3	5
419	ничем не	3	5
420	с другими	5	5
421	с другом	6	5
422	почти всегда	2	5
423	на язык	2	5
424	как например	2	5
425	должно быть	4	5
426	словом и	3	5
427	ко всем	3	5
428	для всей	3	5
429	сравнению с	9	5
430	слова в	2	5
431	если мы	8	5
432	бы и	4	5
433	которых он	3	5
434	этой книги	2	5
435	всяком случае	5	5
436	он сам	3	5
437	по его	2	5
438	и только	2	5
439	же самое	4	5
440	в слове	2	5
441	а следовательно	2	5
442	на основе	7	5
443	от его	5	5
444	но даже	2	5
445	на эти	3	5
446	на место	2	5
447	со всей	7	5
448	которой мы	3	5
449	в применении	2	5
450	по сравнению	10	5
451	гете в	2	5
452	в собственном	8	5
453	и из	2	5
454	всей системы	2	5
455	между этими	7	5
456	на первом	2	5
457	стороны и	3	5
458	же как	8	5
459	независимо от	10	5
460	мы имеем	2	5
461	только то	2	5
462	об этой	3	5
463	не к	3	5
464	на то	11	5
465	и речи	45	5
466	одну из	4	4
467	для которого	3	4
468	он должен	4	4
469	действительности и	4	4
470	значение для	3	4
471	что этот	2	4
472	в известном	4	4
473	речи как	11	4
474	но если	3	4
475	что только	2	4
476	значение как	2	4
477	на которой	4	4
478	которой он	2	4
479	я не	4	4
480	по ту	2	4
481	о которой	2	4
482	друг другу	4	4
483	одной и	2	4
484	говорит он	27	4
485	к этой	4	4
486	только его	3	4
487	предисловии к	4	4
488	это есть	2	4
489	что эти	3	4
490	ее на	4	4
491	своей книги	3	4
492	животных и	2	4
493	нигде не	3	4
494	но ведь	2	4
495	заключается в	12	4
496	учение о	4	4
497	но для	2	4
498	ту сторону	2	4
499	связь между	10	4
500	сущности это	2	4
501	не хочет	2	4
502	о которых	4	4
503	что даже	2	4
504	заметить что	3	4
505	и само	2	4
506	который в	7	4
507	одно и	2	4
508	всего того	2	4
509	в наши	2	4
510	которых мы	2	4
511	различные формы	2	4
512	этот вопрос	6	4
513	это целое	2	4
514	что между	4	4
515	только не	2	4
516	в предисловии	5	4
517	один и	2	4
518	и всю	2	4
519	мы и	3	4
520	без всякого	2	4
521	и человека	2	4
522	в игре	2	4
523	есть нечто	2	4
524	и тем	8	4
525	утверждает что	3	4
526	в борьбе	2	4
527	не входит	2	4
528	все основные	3	4
529	из тех	3	4
530	когда в	2	4
531	и той	2	4
532	из этой	2	4
533	в словах	3	4
534	эти три	2	4
535	нами в	3	4
536	не могло	5	4
537	и значение	2	4
538	в смысле	2	4
539	по себе	9	4
540	нового и	2	4
541	собственном смысле	8	4
542	и понимания	2	3
543	в каком	3	3
544	и второй	2	3
545	опираясь на	3	3
546	в речи	3	3
547	на других	2	3
548	друг от	4	3
549	относятся к	2	3
550	смысле этого	6	3
551	она не	3	3
552	же самые	2	3
553	и другим	2	3
554	когда она	2	3
555	вопрос об	8	3
556	на нее	2	3
557	вперед в	2	3
558	в новых	3	3
559	нам предстоит	2	3
560	должны были	6	3
561	в наших	4	3
562	почти на	2	3
563	и наиболее	2	3
564	именно потому	2	3
565	другая сторона	2	3
566	мы говорим	2	3
567	ближе к	2	3
568	от друга	4	3
569	у самого	2	3
570	также не	2	3
571	указывает на	4	3
572	этого рода	2	3
573	не потому	2	3
574	которые он	2	3
575	этот путь	2	3
576	со стороны	4	3
577	в современной	3	3
578	говорит в	2	3
579	чем она	2	3
580	тому что	6	3
581	которым мы	3	3
582	занимает в	2	3
583	из которой	3	3
584	видим таким	4	3
585	целом ряде	2	3
586	а скорее	2	3
587	в основной	2	3
588	же это	2	3
589	с ней	3	3
590	бы к	3	3
591	между отдельными	3	3
592	что его	6	3
593	те кто	2	3
594	он является	3	3
595	время как	4	3
596	ключ к	2	3
597	не существует	4	3
598	всякий раз	2	3
599	которая в	2	3
600	стадии своего	2	3
601	о природе	5	3
602	как чисто	3	3
603	из того	7	3
604	это ни	2	3
605	в силу	8	3
606	наряду с	3	3
607	в следующем	4	3
608	между собой	5	3
609	а с	8	3
610	с вещами	2	3
611	а для	2	3
612	что тот	2	3
613	как именно	2	3
614	эту идею	2	3
615	между двумя	2	3
616	вот почему	5	3
617	о своих	2	3
618	по всей	2	3
619	этом процессе	2	3
620	нашего исследования	8	3
621	том чтобы	6	3
622	развития и	3	3
623	которую мы	6	3
624	является не	2	3
625	ясно что	2	3
626	все более	4	3
627	связь и	2	3
628	этом смысле	3	3
629	остается в	2	3
630	иначе чем	2	3
631	он пытается	2	3
632	что именно	3	3
633	на две	3	3
634	бы он	3	3
635	по линии	2	3
636	на которых	4	3
637	с которой	2	3
638	всегда и	3	3
639	становится возможным	2	3
640	и судьба	2	3
641	что с	6	3
642	же точно	10	3
643	признать что	3	3
644	и мы	3	3
645	могла бы	2	3
646	то это	2	3
647	которые не	4	3
648	речи в	17	3
649	есть все	2	3
650	из основных	3	3
651	всей своей	2	3
652	не удалось	2	3
653	приводит к	8	3
654	сознания в	3	3
655	чтобы показать	3	3
656	целом в	2	3
657	этих двух	4	3
658	чем он	3	3
659	при помощи	2	2
660	мы должны	11	2
661	действия и	4	2
662	функции в	4	2
663	он показывает	4	2
664	и поэтому	2	2
665	бы мы	3	2
666	которой не	2	2
667	приводит его	2	2
668	с самим	2	2
669	не надо	2	2
670	должна была	2	2
671	только тогда	4	2
672	развития в	8	2
673	в стороне	2	2
674	становится на	2	2
675	в ущерб	2	2
676	в споре	2	2
677	своей природе	3	2
678	в заключительной	3	2
679	возникновения и	2	2
680	к необходимости	2	2
681	речи так	4	2
682	развития все	2	2
683	ключом к	2	2
684	известном смысле	3	2
685	целое на	2	2
686	его с	2	2
687	по мере	5	2
688	переход от	5	2
689	между словом	2	2
690	и я	2	2
691	этой главы	2	2
692	совершенно новую	2	2
693	всей его	5	2
694	учения о	8	2
695	строго говоря	2	2
696	если не	3	2
697	вопрос в	2	2
698	же что	2	2
699	друг к	2	2
700	показывает как	2	2
701	тем и	3	2
702	выше и	2	2
703	вслед за	3	2
704	еще на	4	2
705	в отдельных	3	2
706	большую часть	2	2
707	с которыми	2	2
708	за собой	4	2
709	на двух	3	2
710	речь не	3	2
711	ко всей	2	2
712	самым существенным	3	2
713	речь идет	4	2
714	говорили выше	4	2
715	на вопрос	6	2
716	и должны	2	2
717	речь и	7	2
718	к слову	6	2
719	к сожалению	2	2
720	в такой	4	2
721	уже видели	2	2
722	в двух	3	2
723	что если	3	2
724	более и	3	2
725	человек с	3	2
726	речи мы	5	2
727	и мышления	14	2
728	к другу	3	2
729	от всяких	2	2
730	ход и	3	2
731	это положение	5	2
732	в жизнь	2	2
733	в какой	5	2
734	тенденцию к	3	2
735	в самых	4	2
736	которое не	2	2
737	повод для	2	2
738	с в	4	2
739	говорит сам	2	2
740	его теории	2	2
741	образом что	3	2
742	он по	2	2
743	чтобы убедиться	2	2
744	что сам	2	2
745	и развития	2	2
746	в первую	3	2
747	или к	3	2
748	и таким	2	2
749	вообще и	2	2
750	того в	2	2
751	общественной жизни	3	2
752	в другую	2	2
753	две части	2	2
754	вся книга	2	2
755	работы мы	2	2
756	мы называем	3	2
757	с такой	4	2
758	должны быть	2	2
759	в природе	4	2
760	сознания и	4	2
761	на развитие	2	2
762	этими двумя	2	2
763	мы привели	2	2
764	фактов и	5	2
765	всех своих	2	2
766	и самым	2	2
767	понимание и	2	2
768	полагает что	7	2
769	оба эти	3	2
770	он на	3	2
771	сам по	3	2
772	в нижней	2	2
773	характер с	2	2
774	и делает	2	2
775	образом как	3	2
776	что кроме	2	2
777	очень хорошо	2	2
778	этой книге	2	2
779	указание на	4	2
780	в конечном	4	2
781	или во	2	2
782	с это	3	2
783	с двумя	2	2
784	которые мы	2	2
785	ибо все	2	2
786	языков в	2	2
787	что может	5	2
788	такое объяснение	3	2
789	теперь в	2	2
790	больше того	5	2
791	не можем	3	2
792	ступени развития	2	2
793	помощью которых	2	2
794	но до	2	2
795	что оно	6	2
796	действительно не	4	2
797	мы встречаемся	2	2
798	содержится в	2	2
799	может показаться	2	2
800	случае не	2	2
801	свою особую	2	2
802	почти исключительно	2	2
803	мышления и	50	2
804	процессе развития	7	2
805	вернуться к	2	2
806	конечном счете	4	2
807	которое мы	6	2
808	как по	2	2
809	всего его	3	2
810	мысли в	6	2
811	как только	3	2
812	в ином	2	2
813	не с	2	2
814	и говорит	2	2
815	и является	2	2
816	что при	3	2
817	целое и	2	2
818	теории и	4	2
819	от внешней	6	2
820	и обобщения	3	2
821	заключительной главе	2	2
822	бы что	4	2
823	сейчас в	2	2
824	о двух	2	2
