N	2gram	Propp_Isto	Psycholo
184	есть только	3	14
185	само по	2	14
186	прежде всего	15	14
187	в области	2	14
188	того как	6	14
189	показывает что	7	14
190	при таком	2	14
191	бы в	2	14
192	такой же	2	14
193	в жизни	2	14
194	то время	3	14
195	или в	6	14
196	в совершенно	2	14
197	но он	5	14
198	должен был	6	13
199	как он	5	13
200	а с	4	13
201	точка зрения	2	13
202	именно в	5	13
203	этот вопрос	7	13
204	отнюдь не	2	13
205	едва ли	2	13
206	со стороны	3	13
207	когда она	3	13
208	могла бы	3	13
209	и он	4	13
210	знаем что	9	13
211	но если	4	12
212	действия и	3	12
213	что этот	5	12
214	в нашей	2	12
215	в этих	17	12
216	их в	7	12
217	ничего не	6	12
218	не менее	7	12
219	и другие	7	12
220	тогда когда	2	12
221	в основу	2	12
222	что не	2	12
223	например в	7	12
224	что эти	5	12
225	я не	5	12
226	об этом	11	12
227	и другое	2	12
228	в конечном	2	12
229	и с	5	12
230	бы мы	2	11
231	он должен	3	11
232	были бы	2	11
233	отличие от	3	11
234	и из	2	11
235	так например	7	11
236	подобно тому	3	11
237	утверждать что	3	11
238	исходит из	3	11
239	о смерти	7	11
240	мы могли	2	11
241	его в	15	11
242	мы видели	4	11
243	была бы	2	11
244	но мы	2	11
245	на это	3	11
246	на этот	2	11
247	уже в	2	11
248	не было	3	11
249	конечно не	2	11
250	в тех	4	10
251	в состоянии	2	10
252	в другом	6	10
253	здесь мы	9	10
254	не так	2	10
255	это было	2	10
256	материала и	2	10
257	только из	2	10
258	и их	4	10
259	во всем	3	10
260	но как	2	10
261	в одной	3	10
262	в их	6	10
263	надо сказать	4	10
264	и между	3	10
265	должно быть	2	10
266	именно на	2	10
267	ее в	7	10
268	и от	2	10
269	мы в	4	10
270	вопрос о	8	9
271	тем самым	2	9
272	и ее	3	9
273	в силу	7	9
274	и говорит	2	9
275	именно это	2	9
276	мы хотим	2	9
277	на его	2	9
278	и по	4	9
279	на него	7	9
280	мысль о	2	9
281	и наконец	5	9
282	но все	9	9
283	не есть	2	9
284	должен быть	3	9
285	роль в	3	9
286	и именно	2	9
287	мы будем	5	9
288	в действительности	2	9
289	к чему	4	9
290	в виде	2	9
291	но что	2	9
292	в него	2	9
293	ответ на	3	9
294	так сказать	3	9
295	по этому	2	9
296	точно так	8	9
297	с ее	2	9
298	его и	6	9
299	в отличие	3	9
300	по его	3	9
301	в нее	2	8
302	смысле этого	2	8
303	из всех	2	8
304	большей частью	2	8
305	именно потому	2	8
306	этому поводу	2	8
307	что же	4	8
308	мы получим	2	8
309	в такой	2	8
310	чтобы понять	3	8
311	и тот	3	8
312	наряду с	6	8
313	и более	3	8
314	представление о	3	8
315	он может	2	8
316	том как	3	8
317	образом мы	3	8
318	о нем	5	8
319	с другом	3	8
320	он в	5	8
321	во время	5	8
322	относится к	2	8
323	к нему	3	8
324	друг с	4	8
325	будто бы	4	8
326	его мнению	2	7
327	приходит к	2	7
328	он видит	3	7
329	не как	3	7
330	что здесь	9	7
331	и эти	4	7
332	бы его	2	7
333	себе не	2	7
334	видит в	2	7
335	одно из	2	7
336	от этого	2	7
337	они не	8	7
338	для всех	2	7
339	если это	3	7
340	здесь в	4	7
341	должны быть	4	7
342	связи с	10	7
343	чем это	5	7
344	к которой	2	7
345	время в	2	7
346	лежит в	2	7
347	дело в	3	7
348	себя и	2	7
349	и почему	3	7
350	отказаться от	2	7
351	нас в	2	7
352	что такое	3	7
353	представляет собой	7	7
354	а как	2	7
355	в глаза	2	7
356	и дает	2	7
357	на другой	2	7
358	в качестве	8	7
359	к ним	4	7
360	в особенности	3	7
361	к этой	5	7
362	слова в	2	7
363	не существует	2	7
364	к жизни	2	7
365	показывают что	7	6
366	нисколько не	3	6
367	дело происходит	2	6
368	то мы	6	6
369	тот кто	3	6
370	а только	3	6
371	не могла	2	6
372	не все	5	6
373	тем не	7	6
374	иное как	3	6
375	мы сейчас	2	6
376	что иное	3	6
377	в себя	2	6
378	на нее	3	6
379	или менее	5	6
380	должны будем	4	6
381	только после	3	6
382	один и	2	6
383	у меня	4	6
384	не дает	2	6
385	даже в	5	6
386	которые в	3	6
387	не что	3	6
388	после этого	5	6
389	ничем не	2	6
390	только с	4	6
391	так в	7	6
392	в русской	7	6
393	и вместе	2	6
394	он был	3	6
395	совершается в	2	6
396	образом в	2	6
397	да и	3	6
398	очень часто	7	6
399	то и	2	6
400	значит что	2	6
401	всех этих	4	6
402	к ней	3	6
403	никто не	3	6
404	обратимся к	3	6
405	более или	5	6
406	ее на	2	6
407	уже не	3	6
408	приводит к	3	6
409	заметить что	2	6
410	в русском	2	6
411	еще и	2	5
412	в область	4	5
413	на эту	3	5
414	это означает	2	5
415	нас к	2	5
416	между ними	2	5
417	ни одной	2	5
418	у них	2	5
419	точку зрения	3	5
420	на вопрос	4	5
421	но так	3	5
422	в других	3	5
423	связь с	8	5
424	она и	2	5
425	между собой	4	5
426	и она	4	5
427	то чего	4	5
428	а затем	4	5
429	значение и	2	5
430	в круг	2	5
431	идет речь	2	5
432	спрашивается почему	2	5
433	и часто	4	5
434	это делает	2	5
435	только для	3	5
436	но они	6	5
437	не мог	4	5
438	видели что	5	5
439	для объяснения	2	5
440	социальной жизни	4	5
441	в другой	4	5
442	не знает	7	5
443	бы то	2	5
444	к таким	2	5
445	чем в	2	5
446	в очень	4	5
447	вот как	2	5
448	он дает	2	5
449	к которому	5	5
450	вместо того	2	5
451	нас не	3	5
452	его не	3	5
453	зависит от	3	5
454	представляют собой	9	5
455	во всей	2	5
456	эти слова	3	5
457	но она	2	5
458	себя в	2	5
459	дело не	8	5
460	от начала	2	5
461	мы нашли	3	5
462	только о	2	5
463	уяснить себе	2	5
464	а другой	2	5
465	а то	2	5
466	оно может	2	5
467	в эту	3	5
468	однако не	2	5
469	так чтобы	3	5
470	и тогда	3	5
471	отношения к	2	5
472	быть не	2	5
473	что ее	2	4
474	нигде не	2	4
475	вплоть до	2	4
476	должны были	9	4
477	этого вопроса	3	4
478	уже с	2	4
479	сделать это	3	4
480	также и	3	4
481	к своему	3	4
482	но по	3	4
483	не по	2	4
484	означает что	4	4
485	в ту	2	4
486	предположить что	2	4
487	к сожалению	3	4
488	однако в	2	4
489	почти не	4	4
490	самое что	3	4
491	она дает	4	4
492	ли он	3	4
493	обстоит дело	4	4
494	указанием на	2	4
495	в истории	2	4
496	который в	2	4
497	не с	3	4
498	исходили из	2	4
499	дает нам	3	4
500	что от	2	4
501	мнение что	2	4
502	себе а	2	4
503	сказал что	3	4
504	так то	2	4
505	не на	2	4
506	то здесь	2	4
507	после того	2	4
508	в обратном	2	4
509	все еще	3	4
510	с собой	2	4
511	имеем в	4	4
512	эти две	2	4
513	это так	6	4
514	по смыслу	2	4
515	что образ	2	4
516	находится в	6	4
517	говорят что	5	4
518	за то	3	4
519	в каких	3	4
520	вывод что	2	4
521	ясно и	2	4
522	что герой	13	4
523	ход действия	3	4
524	одним словом	4	4
525	по отношению	6	4
526	в это	2	4
527	объяснит нам	3	4
528	подойти к	2	4
529	от этих	2	4
530	в свете	4	4
531	это может	2	4
532	не знаем	3	4
533	с которой	2	4
534	здесь не	5	4
535	ней и	2	4
536	с ними	2	4
537	вот почему	2	4
538	в связи	7	4
539	в стороне	4	4
540	возникает из	2	4
541	одной из	6	4
542	т е	30	4
543	с ней	2	4
544	в пределах	4	4
545	это одно	2	4
546	мог бы	3	4
547	можно назвать	3	4
548	этот материал	4	4
549	в некоторых	4	4
550	одним из	2	3
551	даже на	2	3
552	ни было	2	3
553	в новой	2	3
554	как можно	2	3
555	в более	2	3
556	этот случай	4	3
557	хотя он	2	3
558	с героем	2	3
559	же не	3	3
560	иметь в	2	3
561	по одному	2	3
562	а есть	2	3
563	что нужно	2	3
564	и должно	3	3
565	можно найти	2	3
566	как нам	2	3
567	а также	2	3
568	на котором	5	3
569	бы быть	4	3
570	его как	2	3
571	у нее	4	3
572	к себе	2	3
573	чистом виде	2	3
574	на первый	2	3
575	кроме того	3	3
576	превращается в	4	3
577	мы рассмотрим	3	3
578	стоит в	3	3
579	ни к	3	3
580	так если	2	3
581	или на	7	3
582	то он	2	3
583	очень много	10	3
584	мы еще	4	3
585	что сюжет	2	3
586	ни один	8	3
587	только одна	2	3
588	уже знаем	3	3
589	еще в	2	3
590	увидим ниже	5	3
591	не более	2	3
592	но с	3	3
593	все в	2	3
594	что их	3	3
595	вступает в	2	3
596	заключить что	2	3
597	даже не	2	3
598	мы обратимся	2	3
599	героя в	6	3
600	здесь на	2	3
601	связано с	2	3
602	здесь нет	2	3
603	в руки	4	3
604	в разных	2	3
605	с такими	2	3
606	и оно	2	3
607	нет ничего	2	3
608	здесь же	2	3
609	составные части	2	3
610	на них	2	3
611	есть еще	3	3
612	и др	11	3
613	связь между	4	3
614	этом случае	3	3
615	привести к	3	3
616	в которую	3	3
617	оно в	2	3
618	с другими	2	3
619	ребенка и	2	3
620	хотя в	3	3
621	в таких	4	3
622	которые могут	3	3
623	к делу	2	3
624	связана с	7	3
625	отношению к	6	3
626	лучше всего	2	3
627	социальной и	2	3
628	это конечно	3	3
629	рассматривать как	2	3
630	нами как	2	3
631	но уже	3	3
632	разве не	2	3
633	нам понять	2	3
634	происходит не	2	3
635	это время	3	3
636	там же	3	3
637	он и	3	3
638	как таковая	2	3
639	то ни	2	3
640	совершенно естественно	2	3
641	же и	3	3
642	в форме	3	3
643	на основе	6	3
644	смыслу этого	2	2
645	в книге	4	2
646	от его	2	2
647	другими словами	8	2
648	легко может	2	2
649	очень мало	2	2
650	указать что	2	2
651	а потом	4	2
652	это явление	4	2
653	бы составить	2	2
654	должно было	4	2
655	эту точку	2	2
656	на пути	2	2
657	доказывает что	2	2
658	что нельзя	2	2
659	они должны	3	2
660	которые можно	2	2
661	представления о	8	2
662	всего в	2	2
663	как уже	2	2
664	от животного	2	2
665	имеет свою	2	2
666	на этой	2	2
667	этом он	2	2
668	и составляют	2	2
669	это положение	2	2
670	только у	2	2
671	связи со	2	2
672	с того	3	2
673	а если	2	2
674	показал как	2	2
675	до наших	2	2
676	к рассмотрению	2	2
677	он делает	2	2
678	говорят о	3	2
679	следовало бы	3	2
680	у себя	2	2
681	это приводит	2	2
682	ее так	2	2
683	власть над	4	2
684	эта композиция	2	2
685	во многих	2	2
686	они сами	2	2
687	не упоминается	2	2
688	впоследствии когда	3	2
689	д все	3	2
690	а может	2	2
691	д и	2	2
692	попасть в	4	2
693	дает ему	2	2
694	и со	2	2
695	связи и	3	2
696	уже на	2	2
697	с несомненностью	2	2
698	с целью	2	2
699	не вполне	3	2
700	за собой	3	2
701	на которой	2	2
702	бы дать	3	2
703	вводит в	2	2
704	спросить себя	3	2
705	же что	2	2
706	которая была	2	2
707	которые на	2	2
708	так часто	2	2
709	но его	3	2
710	а иногда	2	2
711	чтобы не	3	2
712	же обстоит	2	2
713	смерти и	7	2
714	значения этого	2	2
715	поэтому он	2	2
716	что царь	2	2
717	исторической действительности	7	2
718	наталкивается на	2	2
719	по своей	2	2
720	говорит если	2	2
721	нет в	2	2
722	себя за	2	2
723	мы постараемся	2	2
724	тут же	2	2
725	составить предмет	2	2
726	не всегда	9	2
727	почему именно	2	2
728	нужно было	2	2
729	можно привести	3	2
730	в пользу	2	2
731	мне не	2	2
732	как один	2	2
733	материал в	3	2
734	живет в	3	2
735	всегда есть	2	2
736	над ними	2	2
737	нашли что	2	2
738	и герой	3	2
739	и сделал	2	2
740	еще один	3	2
741	там и	3	2
742	как оно	3	2
743	в начале	3	2
744	впечатление что	2	2
745	говоря что	2	2
746	не обладает	3	2
747	как о	2	2
748	вследствие этого	2	2
749	что вопрос	2	2
750	а для	2	2
751	здесь он	2	2
752	ведет к	2	2
753	не означает	2	2
754	по ходу	2	2
755	она все	2	2
756	так называемый	2	2
757	случаи когда	3	2
758	их не	3	2
759	превращение в	2	2
760	влечет за	2	2
761	друг друга	2	2
762	в немецкой	4	2
763	это происходит	3	2
764	может оказаться	3	2
765	эти вещи	2	2
766	умер и	3	2
767	и вновь	2	2
768	которому она	2	2
