N	2gram	Vygotskiy_	Problema
311	и понятие	3	8
312	еще в	3	8
313	является не	2	8
314	к его	4	8
315	для всех	2	8
316	том как	3	8
317	является в	2	8
318	в сознании	5	8
319	из этих	2	8
320	и самый	2	8
321	почти всегда	2	8
322	во всей	3	8
323	с самого	8	8
324	и он	3	8
325	которые не	5	8
326	как они	4	8
327	и при	4	8
328	но для	3	8
329	во всем	2	8
330	мы будем	4	8
331	как только	4	8
332	что при	4	8
333	находятся в	3	7
334	что на	2	7
335	и поэтому	2	7
336	сейчас мы	2	7
337	самого начала	8	7
338	а с	3	7
339	может иметь	3	7
340	одной из	5	7
341	в основе	12	7
342	своего собственного	3	7
343	общего между	2	7
344	сознания и	3	7
345	что понятие	5	7
346	нашего исследования	4	7
347	учения о	2	7
348	с понятием	2	7
349	еще более	5	7
350	в какой	8	7
351	в такой	5	7
352	оно не	2	7
353	в случае	2	7
354	что их	2	7
355	не на	5	7
356	но что	6	7
357	мере в	5	7
358	уже о	2	7
359	к другому	3	7
360	же как	9	7
361	этой области	3	7
362	это в	2	7
363	на этот	9	7
364	ее в	3	7
365	перейти к	4	7
366	не можем	2	7
367	тому же	3	7
368	мы могли	16	7
369	функции в	4	6
370	без всяких	2	6
371	не как	3	6
372	уже по	5	6
373	в известном	9	6
374	тем или	2	6
375	или не	2	6
376	в зависимости	2	6
377	само по	2	6
378	можно только	2	6
379	только к	4	6
380	по своей	7	6
381	этого слова	3	6
382	предмета и	2	6
383	когда он	3	6
384	этот вопрос	8	6
385	как таковой	2	6
386	если он	4	6
387	которую мы	3	6
388	и того	8	6
389	и делает	2	6
390	что именно	4	6
391	первый план	2	6
392	не знает	6	6
393	но с	2	6
394	но который	2	6
395	до конца	3	6
396	в действительности	6	6
397	понятия и	11	6
398	по существу	5	6
399	который мы	2	6
400	является чем-то	3	6
401	стороны и	3	6
402	с которой	2	6
403	могут быть	7	6
404	же мы	2	6
405	мы его	4	6
406	содержания и	2	6
407	содержится в	5	6
408	и может	4	6
409	но когда	2	6
410	с его	3	6
411	с которыми	2	6
412	мышления и	8	6
413	и той	3	6
414	независимо от	3	6
415	к другой	2	6
416	дело не	2	6
417	зависимости от	3	6
418	прежде чем	2	6
419	этом отношении	7	6
420	в теории	4	6
421	уже на	3	6
422	от всякого	2	6
423	как на	4	6
424	отношения к	2	6
425	в область	2	5
426	в первую	4	5
427	этой последней	2	5
428	говорили что	2	5
429	его на	2	5
430	отношение к	12	5
431	он должен	9	5
432	знает что	5	5
433	нами в	4	5
434	с первого	2	5
435	нам кажется	2	5
436	нам в	2	5
437	имеет свою	5	5
438	своей собственной	2	5
439	не требует	3	5
440	по одному	5	5
441	до того	4	5
442	только один	4	5
443	одно и	2	5
444	и тот	5	5
445	в наших	2	5
446	в известной	3	5
447	или на	2	5
448	том чтобы	3	5
449	чтобы понять	2	5
450	только одной	2	5
451	все что	2	5
452	тому как	6	5
453	я не	6	5
454	во внимание	4	5
455	что эта	7	5
456	и хотя	2	5
457	которого он	2	5
458	для его	2	5
459	в собственном	2	5
460	между тем	5	5
461	от того	8	5
462	этой теории	9	5
463	мы действительно	2	5
464	мы видели	10	5
465	он говорит	3	5
466	говорили выше	2	5
467	том числе	2	5
468	там где	2	5
469	что с	7	5
470	первую очередь	4	5
471	только по	4	5
472	к этому	7	5
473	не должны	2	5
474	хотя в	2	5
475	больше чем	6	5
476	должно быть	10	5
477	по мнению	2	5
478	себя в	4	5
479	в этот	4	5
480	обстоятельство что	5	5
481	и мышления	2	5
482	в свете	4	5
483	оказывается не	2	5
484	одним из	4	5
485	в пределах	6	5
486	они не	7	5
487	подобно тому	6	5
488	раз в	4	5
489	этот предмет	2	5
490	имеют ничего	2	5
491	как его	2	5
492	собственном смысле	2	5
493	что является	2	4
494	от него	3	4
495	к другим	2	4
496	на всю	2	4
497	должны были	3	4
498	наряду с	3	4
499	на свою	2	4
500	этого понятия	3	4
501	бы оно	3	4
502	нас к	6	4
503	это понятие	3	4
504	друг от	5	4
505	отличие от	3	4
506	во втором	2	4
507	числе и	2	4
508	именно то	3	4
509	себя и	2	4
510	под влиянием	4	4
511	существует только	2	4
512	требует от	6	4
513	если даже	3	4
514	собой и	3	4
515	на нее	2	4
516	вопроса о	5	4
517	исследования мы	2	4
518	что к	2	4
519	и наиболее	2	4
520	на отдельные	2	4
521	тот момент	4	4
522	именно потому	3	4
523	от одной	2	4
524	которого мы	2	4
525	эта теория	5	4
526	бы нам	2	4
527	то обстоятельство	5	4
528	которые являются	2	4
529	друг к	3	4
530	от друга	5	4
531	а тем	2	4
532	той же	7	4
533	тем и	2	4
534	на который	2	4
535	но на	2	4
536	является то	4	4
537	остановиться на	3	4
538	этот путь	2	4
539	связаны между	3	4
540	на котором	3	4
541	самым мы	2	4
542	в корне	2	4
543	понятий в	24	4
544	дело с	2	4
545	к этой	3	4
546	только его	2	4
547	но мы	7	4
548	мы это	2	4
549	этой точки	7	4
550	и те	2	4
551	говорим что	2	4
552	в сущности	17	4
553	что эти	4	4
554	на одном	2	4
555	с их	4	4
556	из него	3	4
557	к ним	2	4
558	что только	3	4
559	другом случае	2	4
560	к другу	4	4
561	мы увидим	3	4
562	ничего кроме	3	4
563	думается что	5	4
564	бы что	2	4
565	ничто не	3	4
566	в свою	5	4
567	но они	2	4
568	с которым	2	4
569	теории и	4	4
570	представляется нам	4	4
571	ему в	2	4
572	чем оно	3	4
573	это мы	3	4
574	значение слова	4	4
575	чем он	5	4
576	имеем дело	2	4
577	деле если	2	3
578	все дело	2	3
579	из того	12	3
580	собой но	2	3
581	в голове	2	3
582	что уже	3	3
583	мысли в	5	3
584	одного и	9	3
585	к выводу	3	3
586	в новой	5	3
587	этих предметов	2	3
588	язык и	2	3
589	и наша	2	3
590	в более	2	3
591	которая в	3	3
592	а потому	3	3
593	в отличие	3	3
594	нет никаких	2	3
595	естественно что	4	3
596	сравнению с	9	3
597	нуждается в	3	3
598	к действию	2	3
599	и заключается	2	3
600	различие в	3	3
601	только одним	2	3
602	к проблеме	2	3
603	в первом	4	3
604	должна быть	7	3
605	развития и	21	3
606	и другим	2	3
607	что значит	3	3
608	перехода от	3	3
609	одному тому	2	3
610	отношений между	4	3
611	то как	3	3
612	вообще в	2	3
613	известном смысле	7	3
614	по сравнению	9	3
615	закон и	2	3
616	и которое	3	3
617	если я	4	3
618	чего он	3	3
619	после того	2	3
620	что всякое	3	3
621	они являются	2	3
622	он может	5	3
623	столь же	5	3
624	существует ли	2	3
625	и другой	2	3
626	связанные с	6	3
627	представляет собой	11	3
628	как она	3	3
629	совершенно ясно	2	3
630	находится в	2	3
631	друг другу	2	3
632	даже самое	2	3
633	и других	7	3
634	с помощью	32	3
635	чем в	6	3
636	подобно этому	2	3
637	сущности говоря	5	3
638	его к	2	3
639	в одной	2	3
640	когда это	2	3
641	и человека	2	3
642	выводу что	3	3
643	что между	5	3
644	мышления в	4	3
645	как показывает	6	3
646	слово и	2	3
647	со стороны	3	3
648	оно является	4	3
649	может ли	2	3
650	и требует	2	3
651	образом в	2	3
652	речь не	3	3
653	одной и	3	3
654	происходит в	3	3
655	быть в	3	3
656	не столько	3	3
657	с ними	4	3
658	вот почему	3	3
659	мы видим	6	3
660	отношение между	4	3
661	понятий не	6	3
662	в первой	2	3
663	необходимы для	2	3
664	образом что	2	3
665	к предмету	2	3
666	но при	2	3
667	говорит что	7	3
668	чем перейти	2	3
669	теории в	2	3
670	из нее	5	3
671	но этот	3	3
672	остается только	2	3
673	потому и	4	3
674	должен был	3	3
675	кто не	2	3
676	на основании	2	3
677	мысли и	7	3
678	в самых	4	3
679	в мысли	8	3
680	один и	5	3
681	на нем	2	3
682	нечто такое	2	3
683	знаем что	2	3
684	это слово	3	3
685	на этом	8	3
686	в процессе	37	3
687	можем говорить	2	3
688	возможно только	2	3
689	может не	3	3
690	сейчас же	2	3
691	к их	2	3
692	не говорит	3	3
693	о понятии	2	3
694	что было	2	3
695	сознательно и	3	3
696	место в	2	3
697	в совершенно	2	3
698	путь от	4	3
699	что нам	3	3
700	этих двух	4	3
701	и сами	2	3
702	в системе	4	3
703	все более	4	2
704	и должен	2	2
705	что ему	2	2
706	в плане	2	2
707	не станем	2	2
708	тому чтобы	4	2
709	бы все	2	2
710	имел бы	2	2
711	не совпадает	2	2
712	приходит к	6	2
713	понять как	2	2
714	является как	2	2
715	в состоянии	6	2
716	момента в	3	2
717	научные понятия	35	2
718	представляет себе	3	2
719	почему в	2	2
720	и эти	2	2
721	случае мы	2	2
722	возникает в	3	2
723	на друга	2	2
724	которое является	2	2
725	в момент	4	2
726	такое же	2	2
727	в другую	3	2
728	такой же	4	2
729	обычно не	2	2
730	является одним	2	2
731	чем более	2	2
732	при анализе	4	2
733	точка зрения	8	2
734	ту же	5	2
735	на которые	3	2
736	нас что	6	2
737	отличаются от	2	2
738	между этими	3	2
739	ни одного	2	2
740	иначе чем	2	2
741	который с	2	2
742	этот момент	2	2
743	самое понятие	2	2
744	таблицы умножения	3	2
745	общие понятия	2	2
746	на каждом	3	2
747	известно что	2	2
748	это происходит	2	2
749	фактической стороны	2	2
750	нам возможность	2	2
751	в настоящей	4	2
752	чем заключается	2	2
753	это всегда	2	2
754	одновременно с	4	2
755	обе эти	8	2
756	в некоторой	2	2
757	изолированным и	2	2
758	видели что	2	2
759	более и	3	2
760	мы встречаем	2	2
761	за собой	4	2
762	самого понятия	2	2
763	отношения между	3	2
764	и намеренно	2	2
765	нам думается	5	2
766	при переходе	2	2
767	чем это	2	2
768	исключает всякую	3	2
769	и мышление	4	2
770	не дает	2	2
771	этого вопроса	5	2
772	мы имели	4	2
773	его же	2	2
774	ничего другого	2	2
775	понятие о	3	2
776	вслед за	3	2
777	по отношению	19	2
778	в обоих	2	2
779	что представляет	3	2
780	свою очередь	4	2
781	ли не	2	2
782	говоря о	2	2
783	слово в	3	2
784	к которым	2	2
785	значения слов	3	2
786	на все	7	2
787	в свое	2	2
788	этого факта	4	2
789	переходе от	3	2
790	может стать	2	2
791	как понятие	3	2
792	больше того	3	2
793	представление об	2	2
794	говорит об	2	2
795	научного понятия	11	2
796	к самой	2	2
797	сознание и	2	2
798	чего не	2	2
799	предметов как	2	2
800	случае и	2	2
801	других понятий	4	2
802	по типу	4	2
803	раз навсегда	2	2
804	показывает исследование	4	2
805	не возникает	2	2
806	ли мы	2	2
807	понятия с	4	2
808	нет у	2	2
809	и между	7	2
810	что само	2	2
811	развитии и	4	2
812	мы нашли	2	2
813	словом и	2	2
814	всех тех	2	2
815	принять во	3	2
816	в прошлом	2	2
817	если принять	3	2
818	при наличии	2	2
819	в данной	2	2
820	из двух	2	2
821	речи в	7	2
822	одному этому	3	2
823	не означает	5	2
824	отношению к	19	2
825	друг на	2	2
826	не с	2	2
827	большей степени	2	2
828	выше что	2	2
829	понятие и	2	2
830	этого общего	2	2
831	своей структуре	2	2
832	зависит от	4	2
833	слова в	3	2
834	что я	4	2
835	как с	5	2
836	должны быть	2	2
837	говорили мы	2	2
838	на всех	2	2
839	их и	2	2
840	вопрос что	2	2
841	совпадает с	4	2
842	самых общих	2	2
843	научное понятие	5	2
844	в меру	4	2
845	высшего типа	2	2
846	является по	2	2
847	эти функции	4	2
848	и осуществляется	2	2
849	до самого	2	2
850	на основе	6	2
