N	2gram	Voloshinov	Komedia
160	и вот	8	7
161	не является	7	7
162	ни было	2	7
163	в этих	5	7
164	и тот	3	7
165	не имеет	2	7
166	равно как	2	7
167	к его	3	7
168	отнюдь не	5	7
169	конце концов	2	7
170	для нас	2	7
171	всяком случае	8	7
172	в виду	4	6
173	и тем	2	6
174	в области	4	6
175	не приходится	3	6
176	о которых	2	6
177	могут быть	9	6
178	здесь в	6	6
179	нет и	4	6
180	в дальнейшем	2	6
181	на которые	4	6
182	тому назад	2	6
183	на это	3	6
184	это было	2	6
185	тем не	4	6
186	и как	3	6
187	во второй	5	6
188	человека в	4	6
189	по всему	2	6
190	в отличие	2	6
191	в какой	3	6
192	в своих	5	6
193	еще более	2	6
194	когда он	3	6
195	на этом	8	6
196	представляет собой	2	6
197	главным образом	4	6
198	с точки	15	6
199	а не	9	6
200	не дает	4	6
201	никогда не	10	5
202	этом отношении	4	5
203	это не	5	5
204	из того	2	5
205	для всех	3	5
206	одним из	3	5
207	в следующем	2	5
208	роль в	7	5
209	или вовсе	2	5
210	в развитии	4	5
211	все время	4	5
212	не так	3	5
213	цитаты из	2	5
214	мы имеем	6	5
215	между собой	4	5
216	в ее	5	5
217	в первом	2	5
218	этому времени	2	5
219	сказать что	11	5
220	и от	3	5
221	для этого	6	5
222	что это	5	5
223	себя в	3	5
224	в сознании	3	5
225	в мире	2	5
226	за пределы	10	5
227	также в	2	5
228	даже если	2	5
229	мира в	2	5
230	отказаться от	2	5
231	чаще всего	3	5
232	в период	5	5
233	к своему	2	5
234	от того	5	5
235	у других	2	5
236	именно в	4	5
237	приводит к	3	5
238	он и	2	5
239	жизни и	7	5
240	и теперь	2	5
241	а на	2	5
242	конечно не	10	5
243	же самое	2	5
244	той же	5	5
245	тем же	3	5
246	с помощью	20	5
247	еще больше	2	5
248	чтобы не	2	4
249	к этим	2	4
250	нуждается в	3	4
251	отцом и	3	4
252	не остается	3	4
253	по мнению	8	4
254	в глаза	2	4
255	не всегда	4	4
256	ничем не	2	4
257	образом в	2	4
258	к человеку	3	4
259	материал для	2	4
260	и этим	3	4
261	в более	5	4
262	все его	3	4
263	его не	2	4
264	не позволяет	2	4
265	между ними	5	4
266	что же	10	4
267	же как	2	4
268	что с	2	4
269	обстоит дело	2	4
270	в основе	6	4
271	в состоянии	2	4
272	одна из	4	4
273	из этого	2	4
274	одно из	6	4
275	бы он	3	4
276	ст в	2	4
277	с их	5	4
278	я не	4	4
279	отца и	3	4
280	и их	2	4
281	у нас	3	4
282	и другие	2	4
283	можно сделать	2	4
284	такой же	3	4
285	в пределах	6	4
286	нас в	2	4
287	далеко не	5	4
288	найдем в	3	4
289	их в	3	4
290	с отцом	3	4
291	которые он	2	4
292	выражение в	4	4
293	с большим	2	4
294	что мы	3	4
295	мог бы	2	4
296	в поле	2	4
297	правда в	2	4
298	этой области	4	4
299	не следует	2	4
300	как его	2	4
301	в себя	5	4
302	и речи	4	4
303	чем же	6	4
304	если мы	7	3
305	не делает	3	3
306	и потому	12	3
307	не могут	7	3
308	нисколько не	4	3
309	в одной	2	3
310	и притом	3	3
311	как к	2	3
312	для себя	2	3
313	и таким	3	3
314	должен быть	2	3
315	остается в	3	3
316	не без	3	3
317	на все	3	3
318	а как	3	3
319	ни одно	2	3
320	только на	4	3
321	такое же	2	3
322	а его	2	3
323	а с	2	3
324	на две	3	3
325	мы в	3	3
326	для понимания	2	3
327	от этого	2	3
328	в эту	2	3
329	она не	6	3
330	к этой	2	3
331	они не	3	3
332	он в	2	3
333	его и	2	3
334	только при	2	3
335	и за	4	3
336	в голову	4	3
337	в высшей	6	3
338	на них	2	3
339	обстоятельство что	2	3
340	для них	3	3
341	для развития	2	3
342	с ними	5	3
343	всего этого	2	3
344	между двумя	3	3
345	конечно в	3	3
346	на всю	2	3
347	только как	4	3
348	мы видели	12	3
349	в эпоху	3	3
350	ли это	2	3
351	его с	2	3
352	ведь мы	3	3
353	не совсем	3	3
354	конечном счете	3	3
355	и уже	2	3
356	мы находим	4	3
357	даже самых	2	3
358	и мысли	2	3
359	которого они	2	3
360	для своего	2	3
361	только для	2	3
362	совершенно не	9	3
363	чем не	5	3
364	меньшей мере	2	3
365	отношения к	2	3
366	из наиболее	3	3
367	сказать о	3	3
368	за пределами	2	3
369	связанные с	4	3
370	если это	3	3
371	будто бы	2	3
372	в большинстве	5	3
373	то обстоятельство	2	3
374	по меньшей	2	3
375	если он	6	3
376	по себе	4	3
377	ко всему	2	3
378	находится в	3	3
379	относится к	2	3
380	первого и	2	3
381	высшей степени	6	3
382	в таком	6	3
383	и есть	3	3
384	как на	3	3
385	не найдем	3	3
386	не к	2	3
387	в нашем	3	3
388	один и	3	3
389	о которой	3	3
390	этих двух	3	3
391	или может	2	2
392	в каком	7	2
393	в свой	3	2
394	как ее	2	2
395	те же	9	2
396	таким путем	5	2
397	и следовательно	3	2
398	же объясняется	3	2
399	случае в	2	2
400	человека и	6	2
401	не как	2	2
402	связанных с	4	2
403	в конечном	3	2
404	является его	2	2
405	которых мы	2	2
406	из всего	2	2
407	теми же	2	2
408	это только	4	2
409	были в	2	2
410	за ними	2	2
411	жизни так	3	2
412	и при	3	2
413	этого не	3	2
414	это как	4	2
415	в основном	4	2
416	же из	2	2
417	дает нам	4	2
418	отца с	4	2
419	и очень	3	2
420	того что	7	2
421	со всеми	5	2
422	о нем	2	2
423	в душе	13	2
424	что все	7	2
425	и тех	3	2
426	и дать	3	2
427	в общем	5	2
428	жизнь в	2	2
429	зависимости от	4	2
430	ли он	2	2
431	во втором	3	2
432	войти в	4	2
433	не входит	2	2
434	и те	5	2
435	и та	2	2
436	большинстве случаев	6	2
437	полагают что	4	2
438	же касается	3	2
439	и сама	2	2
440	же что	2	2
441	в основу	3	2
442	совсем не	6	2
443	мы видим	3	2
444	в зависимости	4	2
445	и до	5	2
446	все эти	15	2
447	себя и	4	2
448	мир в	3	2
449	и может	4	2
450	в центре	3	2
451	под влиянием	3	2
452	должна быть	2	2
453	рядом с	2	2
454	приходит в	2	2
455	все тот	2	2
456	бы и	2	2
457	к отцу	16	2
458	художественный образ	2	2
459	отца в	2	2
460	с которыми	4	2
461	нет в	2	2
462	то в	2	2
463	которую можно	2	2
464	отношению ко	2	2
465	к которой	2	2
466	с другими	8	2
467	три года	2	2
468	из этой	2	2
469	но это	4	2
470	в собственном	4	2
471	однако и	2	2
472	скрыть от	2	2
473	и так	2	2
474	только с	4	2
475	дело не	2	2
476	в этот	4	2
477	с ее	4	2
478	как не	3	2
479	я и	7	2
480	слова и	4	2
481	превращается в	2	2
482	сказать и	3	2
483	жизни в	3	2
484	как по	2	2
485	и со	3	2
486	зрения на	6	2
487	которой мы	6	2
488	в оно	2	2
489	формы и	3	2
490	для него	12	2
491	в жизни	7	2
492	это уже	3	2
493	его жизни	7	2
494	человека с	3	2
495	в самых	3	2
496	и является	3	2
497	этот вопрос	4	2
498	его к	4	2
499	то мы	2	2
500	ее в	5	2
501	от всех	3	2
502	но нет	2	2
503	отсюда и	2	2
504	представляется нам	3	2
505	что между	2	2
506	этом смысле	2	2
507	и снова	2	2
508	и она	3	2
509	которой он	3	2
510	сводится к	4	2
511	говорит о	3	2
512	связь с	7	2
513	мы уже	10	2
514	на первый	5	2
515	и только	6	2
516	первый план	4	2
517	если же	2	2
518	них не	3	2
