N	2gram	Vygotskiy_	Formalny
159	еще более	2	9
160	в свою	3	9
161	мы знаем	4	9
162	отношения к	2	9
163	это не	9	8
164	была бы	4	8
165	между собой	2	8
166	до сих	9	8
167	одной стороны	15	8
168	в них	7	8
169	с одной	15	8
170	в области	2	8
171	же как	4	8
172	для этого	12	8
173	что это	15	8
174	с этим	4	8
175	в данном	4	8
176	всех этих	3	8
177	сих пор	9	8
178	из этого	7	8
179	и является	2	8
180	должен быть	3	8
181	и к	5	8
182	в сторону	2	8
183	для того	45	8
184	ясно что	10	8
185	вот как	2	7
186	том что	46	7
187	в себе	13	7
188	в одной	4	7
189	в понимании	2	7
190	что именно	7	7
191	совершается в	3	7
192	стороны и	5	7
193	даже и	2	7
194	произведение в	2	7
195	в сущности	14	7
196	значение и	2	7
197	художественном произведении	3	7
198	сказать что	14	7
199	к этому	5	7
200	в особенности	3	7
201	и наконец	5	7
202	и только	5	7
203	в какой	5	7
204	но все	5	7
205	сами по	2	7
206	столь же	3	7
207	искусства в	7	7
208	из них	7	7
209	в той	3	7
210	мы увидим	11	7
211	данном случае	4	6
212	в которой	4	6
213	в конце	10	6
214	на этом	11	6
215	и тем	6	6
216	и других	2	6
217	в частности	6	6
218	так в	4	6
219	его и	2	6
220	и это	13	6
221	тому что	11	6
222	в этих	3	6
223	те же	3	6
224	не из	2	6
225	его не	2	6
226	один из	9	6
227	нисколько не	3	6
228	он был	3	6
229	ее в	2	6
230	к его	2	6
231	исходили из	3	6
232	его с	2	6
233	из этих	4	6
234	при таком	4	6
235	отличается от	4	6
236	такой же	2	6
237	от нее	2	6
238	жизнь и	2	6
239	искусства и	8	6
240	нет и	2	6
241	например в	2	6
242	о том	24	6
243	по преимуществу	2	6
244	их в	4	6
245	произведения искусства	2	6
246	уже в	7	6
247	если он	2	6
248	только не	5	6
249	как она	9	6
250	сам по	4	6
251	именно на	6	6
252	с ним	4	6
253	той же	6	6
254	даже в	2	5
255	должен был	7	5
256	ни о	2	5
257	мы должны	10	5
258	могло бы	4	5
259	и сюжет	2	5
260	не можем	8	5
261	должно было	2	5
262	что оно	12	5
263	от того	6	5
264	в виду	5	5
265	на все	2	5
266	а как	3	5
267	связь между	2	5
268	мы уже	7	5
269	может и	2	5
270	показать что	17	5
271	отличие от	3	5
272	и между	4	5
273	от этих	3	5
274	одной из	2	5
275	так например	5	5
276	не так	4	5
277	в него	5	5
278	она есть	2	5
279	в отличие	3	5
280	не могла	2	5
281	то это	6	5
282	что не	5	5
283	и самый	2	5
284	обстоит дело	4	5
285	можно сказать	4	5
286	слов и	2	5
287	на язык	2	5
288	да и	4	5
289	и то	12	5
290	как например	2	5
291	какой бы	3	5
292	и эта	2	5
293	совершенно справедливо	4	5
294	мы можем	8	5
295	в эту	2	5
296	как они	3	5
297	с этой	5	5
298	для нас	9	5
299	то он	2	5
300	ни на	3	5
301	не имеет	2	5
302	говорит эйхенбаум	2	5
303	учения о	3	5
304	в котором	5	5
305	в отношении	2	5
306	приводит к	2	5
307	этом смысле	4	5
308	еще в	2	5
309	тому как	3	5
310	равно как	2	5
311	и что	45	5
312	же в	3	5
313	как на	15	5
314	не найдем	2	5
315	в нашем	3	5
316	конструктивный принцип	2	5
317	вопрос о	6	5
318	очевидно что	3	4
319	и следовательно	3	4
320	от него	5	4
321	к другим	2	4
322	увидим что	13	4
323	является в	2	4
324	конце концов	6	4
325	он должен	8	4
326	как он	6	4
327	героя в	3	4
328	в романе	2	4
329	в учении	3	4
330	о нем	3	4
331	они были	3	4
332	в основу	6	4
333	он в	3	4
334	лучшем случае	3	4
335	произведение искусства	10	4
336	к этой	2	4
337	того же	5	4
338	в сюжете	2	4
339	так чтобы	2	4
340	не будет	3	4
341	здесь в	2	4
342	или в	6	4
343	содержания и	4	4
344	самого начала	5	4
345	и во	2	4
346	был бы	8	4
347	с самого	5	4
348	имеет место	3	4
349	одна из	6	4
350	он является	2	4
351	нет в	2	4
352	могла бы	4	4
353	нам кажется	6	4
354	к ней	3	4
355	своей теории	2	4
356	в теории	2	4
357	на него	4	4
358	едва ли	3	4
359	сама по	3	4
360	целый ряд	5	4
361	превращается в	2	4
362	та же	6	4
363	нигде не	2	4
364	со всей	4	4
365	в таком	4	4
366	и другие	3	4
367	и о	5	4
368	под влиянием	3	4
369	от одного	2	4
370	все остальное	2	4
371	но если	3	4
372	или на	2	4
373	на протяжении	2	4
374	думать что	3	4
375	искусство как	5	4
376	что для	6	4
377	что такое	2	4
378	такое понимание	2	4
379	знаем что	5	4
380	этот вопрос	6	4
381	и действительно	2	4
382	в лучшем	3	4
383	к самому	3	4
384	не для	4	4
385	к другому	2	4
386	чтобы показать	2	4
387	в некоторых	2	4
388	мы и	2	4
389	в каких	2	4
390	и если	13	3
391	в нее	3	3
392	все они	2	3
393	перед нами	5	3
394	во все	4	3
395	каждый из	2	3
396	или иной	2	3
397	к этим	2	3
398	содержание и	4	3
399	в каком	7	3
400	есть только	3	3
401	то мы	2	3
402	и понять	2	3
403	это только	5	3
404	и при	3	3
405	так что	8	3
406	они должны	2	3
407	нас не	2	3
408	оно становится	2	3
409	к сожалению	2	3
410	вопроса о	2	3
411	но как	3	3
412	и этот	2	3
413	материал для	2	3
414	речи и	2	3
415	при анализе	2	3
416	с другом	6	3
417	состоит в	3	3
418	ни одна	2	3
419	точка зрения	4	3
420	что на	6	3
421	к такому	3	3
422	и вне	2	3
423	и совершенно	8	3
424	смысле слова	2	3
425	на его	4	3
426	нуждается в	3	3
427	ни одного	5	3
428	с такой	5	3
429	и заключается	6	3
430	прав когда	9	3
431	мы видим	13	3
432	в качестве	2	3
433	это значит	2	3
434	тот же	5	3
435	вне искусства	2	3
436	кажется что	2	3
437	никак не	10	3
438	от этой	3	3
439	в сознании	2	3
440	в словах	3	3
441	дело в	4	3
442	в это	2	3
443	и читатель	2	3
444	это было	4	3
445	и конечно	3	3
446	и тот	2	3
447	друг с	6	3
448	дело с	5	3
449	но уже	2	3
450	во всем	3	3
451	к следующему	2	3
452	следующим образом	2	3
453	на первый	2	3
454	находятся в	4	3
455	и другое	6	3
456	все те	3	3
457	заложены в	2	3
458	именно это	5	3
459	в форме	2	3
460	и из	3	3
461	сюжета и	2	3
462	не с	2	3
463	на нее	2	3
464	вытекает из	2	3
465	том чтобы	7	3
466	на то	27	3
467	он может	3	3
468	если это	4	3
469	когда он	10	3
470	и очень	5	3
471	в которых	4	3
472	или наоборот	3	3
473	значение для	2	3
474	с таким	2	3
475	романа и	2	3
476	именно из	2	3
477	в одном	5	3
478	но что	3	3
479	приходим к	2	3
480	внимание на	4	3
481	художественный прием	2	3
482	ту же	3	3
483	что эта	8	3
484	не просто	6	3
485	не то	4	3
486	же самое	13	3
487	первый план	3	3
488	что при	5	3
489	но они	2	3
490	фабула и	2	3
491	и именно	8	3
492	не дает	2	3
493	но он	6	3
494	человека в	3	2
495	во времени	2	2
496	в каждой	3	2
497	имеет и	2	2
498	из того	4	2
499	к искусству	6	2
500	о чем	4	2
501	в тех	3	2
502	или с	2	2
503	как из	3	2
504	искусства как	5	2
505	этого романа	2	2
506	в другом	3	2
507	именно эта	2	2
508	совершенно неправильно	2	2
509	таком понимании	2	2
510	есть не	7	2
511	не потому	2	2
512	не могли	4	2
513	были бы	3	2
514	ни одной	2	2
515	что если	9	2
516	и вся	4	2
517	в виде	3	2
518	ко всем	2	2
519	друг от	2	2
520	при помощи	5	2
521	и та	5	2
522	что искусство	11	2
523	тем как	2	2
524	смысл в	2	2
525	и ни	4	2
526	одной и	4	2
527	что ни	4	2
528	же мы	3	2
529	не знает	2	2
530	это утверждение	2	2
531	а с	7	2
532	эта теория	6	2
533	согласиться с	2	2
534	и эти	3	2
535	только с	3	2
536	это противоречие	4	2
537	полагает что	9	2
538	и смысл	3	2
539	что этот	3	2
540	и техника	2	2
541	мы имеем	10	2
542	в полной	2	2
543	этой точки	3	2
544	для чего	4	2
545	искусства оно	2	2
546	естественно что	2	2
547	искусстве и	3	2
548	почти не	2	2
549	в ритме	3	2
550	по этому	5	2
551	же не	2	2
552	здесь же	2	2
553	и просто	3	2
554	мы в	3	2
555	его на	2	2
556	в силу	3	2
557	с теми	3	2
558	из ложного	2	2
559	находится в	2	2
560	о ней	2	2
561	заключается в	13	2
562	в нас	15	2
563	никто не	4	2
564	в двух	9	2
565	этом случае	2	2
566	из его	4	2
567	страх и	3	2
568	жизни а	2	2
569	нет никакого	2	2
570	во внешнем	2	2
571	жизни с	3	2
572	отношения между	3	2
573	но она	3	2
574	в последних	2	2
575	все то	6	2
576	из важнейших	2	2
577	совершенно очевидно	6	2
578	самом процессе	2	2
579	одно и	3	2
580	из этой	2	2
581	необходимо чтобы	2	2
582	это в	5	2
583	в собственном	2	2
584	можно было	6	2
585	связаны с	2	2
586	что она	10	2
587	в душе	2	2
588	себя в	4	2
589	искусства не	5	2
590	но совершенно	3	2
591	мы только	3	2
592	из нее	2	2
593	чтобы сделать	2	2
594	той или	2	2
595	здесь дело	2	2
596	и вот	7	2
597	даны в	2	2
598	героя и	9	2
599	времени и	5	2
600	художественной формы	6	2
601	нами в	2	2
602	что его	2	2
603	действующих лиц	9	2
604	но только	3	2
605	все равно	3	2
606	рассматривать как	3	2
607	именно потому	4	2
608	на этот	7	2
609	чтобы понять	3	2
610	и так	4	2
611	мы еще	2	2
612	далеко не	4	2
613	целом ряде	2	2
614	бы показать	3	2
615	он говорит	5	2
616	поэтому совершенно	2	2
617	их не	2	2
618	жизни но	3	2
619	мы найдем	5	2
620	строго говоря	2	2
621	от друга	2	2
622	только одна	2	2
623	этот закон	4	2
624	на наших	2	2
625	собственном смысле	2	2
626	совершенно прав	9	2
627	указывает что	7	2
628	что между	2	2
629	элемента в	2	2
630	в искусство	2	2
631	этих двух	8	2
632	иметь в	3	2
633	что мы	12	2
634	чтобы он	2	2
635	несмотря на	5	2
636	и того	2	2
637	говорит о	5	2
638	этот материал	2	2
639	совершенно естественно	2	2
640	чем это	4	2
641	и чтобы	3	2
642	и есть	7	2
643	искусства с	5	2
644	дело здесь	2	2
645	события в	3	2
646	одним и	3	2
647	чем в	3	2
