N	2gram	Losev_Prob	KulturaY
113	и его	12	13
114	той же	2	13
115	этот вопрос	3	12
116	для этого	9	12
117	с этой	3	12
118	как в	10	12
119	а только	9	12
120	того же	2	12
121	могут быть	2	12
122	этого слова	5	12
123	в результате	8	12
124	но также	2	12
125	говорить о	7	12
126	однако не	4	12
127	ясно что	11	12
128	еще и	10	11
129	в таких	3	11
130	или иной	20	11
131	в их	2	11
132	в своем	7	11
133	на себе	5	11
134	в нем	13	11
135	совершенно не	7	11
136	и здесь	8	11
137	и то	17	11
138	и если	11	11
139	уже в	5	11
140	он не	10	11
141	в каком	9	10
142	тем самым	9	10
143	так же	11	10
144	в то	18	10
145	к этому	2	10
146	как и	15	10
147	бы и	7	10
148	того или	8	10
149	с этим	5	10
150	в нашей	4	10
151	тем более	8	10
152	бы в	3	10
153	несмотря на	4	10
154	от того	2	10
155	этом смысле	5	10
156	конечно не	3	10
157	не просто	36	10
158	то мы	3	9
159	в целом	9	9
160	xix века	2	9
161	здесь не	11	9
162	что все	2	9
163	и для	5	9
164	в своей	8	9
165	можно сказать	10	9
166	что слово	3	9
167	или иного	5	9
168	дает нам	2	9
169	а также	6	9
170	но это	13	9
171	в которой	3	9
172	но уже	4	9
173	слова как	3	9
174	не имеет	12	9
175	на то	6	9
176	ни в	17	9
177	но для	3	9
178	мы говорим	8	9
179	что мы	12	9
180	и есть	9	9
181	подобного рода	13	9
182	на самом	13	8
183	в первую	3	8
184	в частности	4	8
185	только тогда	2	8
186	мы видели	2	8
187	в своих	2	8
188	что на	2	8
189	в чем	5	8
190	не говоря	2	8
191	с одной	3	8
192	и о	8	8
193	в тех	3	8
194	что они	8	8
195	этом случае	8	8
196	да и	9	8
197	само по	5	8
198	то и	9	8
199	независимо от	4	8
200	и как	4	8
201	об этом	7	8
202	в этих	6	8
203	тому что	5	8
204	заключается в	8	8
205	но все	5	8
206	не есть	57	8
207	отнюдь не	16	8
208	в таком	11	8
209	же в	6	8
210	в процессе	2	7
211	казалось бы	3	7
212	как он	2	7
213	всякого рода	9	7
214	и потому	13	7
215	была бы	2	7
216	а с	2	7
217	она не	3	7
218	на том	3	7
219	нам не	2	7
220	одной стороны	2	7
221	нисколько не	2	7
222	с ними	2	7
223	но вот	4	7
224	никак не	13	7
225	когда мы	24	7
226	как о	6	7
227	же и	7	7
228	в истории	4	7
229	все равно	6	7
230	а именно	12	7
231	и более	6	7
232	в самой	4	7
233	есть в	6	7
234	на этот	4	7
235	в котором	3	7
236	когда он	2	7
237	с ним	11	7
238	в одном	4	7
239	внимание на	2	7
240	только как	3	7
241	во внимание	2	7
242	в слове	4	7
243	не значит	3	7
244	и вовсе	7	7
245	учение о	3	7
246	даже в	2	6
247	перед нами	8	6
248	данном случае	12	6
249	она есть	2	6
250	в себе	23	6
251	были бы	5	6
252	это только	2	6
253	отличие от	3	6
254	может иметь	4	6
255	можно ли	8	6
256	гораздо более	6	6
257	этой точки	2	6
258	в отличие	2	6
259	что оно	4	6
260	не столько	2	6
261	в ее	6	6
262	когда в	4	6
263	той или	22	6
264	первую очередь	3	6
265	не на	2	6
266	как будто	11	6
267	по поводу	3	6
268	что если	3	6
269	только то	4	6
270	то это	13	6
271	же это	2	6
272	за пределы	6	6
273	дело не	4	6
274	мы не	15	6
275	отличается от	8	6
276	или в	7	6
277	если и	2	6
278	но только	10	6
279	только что	4	6
280	могли бы	6	6
281	если не	7	6
282	то или	5	6
283	или иное	3	6
284	чтобы не	2	6
285	что именно	3	6
286	и именно	2	6
287	тем же	2	6
288	никогда не	7	5
289	в отношении	4	5
290	как же	3	5
291	и к	9	5
292	мы должны	13	5
293	относится к	4	5
294	все те	2	5
295	не будем	4	5
296	в другом	4	5
297	а это	6	5
298	а во-вторых	2	5
299	в конце	7	5
300	но если	12	5
301	и у	2	5
302	и при	2	5
303	или менее	2	5
304	же касается	5	5
305	так что	21	5
306	по своему	6	5
307	о нем	2	5
308	не так	8	5
309	более или	2	5
310	учения о	2	5
311	даже и	33	5
312	широком смысле	2	5
313	говорим о	5	5
314	но как	6	5
315	не то	2	5
316	смысле слова	19	5
317	то не	2	5
318	и тогда	3	5
319	и от	11	5
320	из того	3	5
321	и он	3	5
322	и еще	2	5
323	всех этих	6	5
324	и даже	21	5
325	могло бы	3	5
326	кроме того	5	5
327	нас в	5	5
328	то он	3	5
329	конечно и	2	5
330	очень много	4	5
331	и является	6	5
332	еще более	3	5
333	или иначе	2	5
334	есть не	13	5
335	это так	2	5
336	обратить внимание	2	5
337	но что	3	5
338	только не	6	5
339	мы в	6	5
340	только о	3	5
341	и только	10	5
342	но с	2	5
343	мы находим	8	5
344	чем в	2	5
345	не о	2	4
346	все они	5	4
347	его в	4	4
348	о которых	3	4
349	для меня	4	4
350	не имеют	4	4
351	о чем	4	4
352	еще раз	2	4
353	именно так	4	4
354	которых мы	2	4
355	сразу же	2	4
356	этого термина	6	4
357	не говорит	2	4
358	в виде	20	4
359	быть в	2	4
360	не говорят	2	4
361	говорить об	2	4
362	нам в	2	4
363	и все	13	4
364	к нему	3	4
365	к этой	2	4
366	это уже	4	4
367	себе и	4	4
368	с большим	2	4
369	и без	9	4
370	в узком	2	4
371	однако в	3	4
372	в известном	3	4
373	свидетельствует о	2	4
374	точно так	5	4
375	которое в	3	4
376	же как	5	4
377	что даже	6	4
378	на более	2	4
379	пушкина и	3	4
380	почти всегда	4	4
381	здесь мы	5	4
382	это есть	5	4
383	эти слова	2	4
384	уже и	2	4
385	для самого	2	4
386	себе представить	2	4
387	всего этого	2	4
388	то в	4	4
389	по сравнению	3	4
390	утверждать что	3	4
391	ведь не	3	4
392	к другой	3	4
393	это в	2	4
394	однако и	2	4
395	и по	3	4
396	мы можем	11	4
397	д и	5	4
398	как они	4	4
399	бы не	2	4
400	тот или	4	4
401	но ведь	2	4
402	нашем смысле	8	4
403	в условиях	7	4
404	понимать как	4	4
405	формы и	3	4
406	и прочих	2	4
407	ли в	3	4
408	отношения к	3	4
409	ни на	5	4
410	пришлось бы	2	4
411	не к	2	4
412	что для	4	4
413	или иных	7	4
414	а то	4	4
415	в смысле	2	4
416	будто бы	7	4
417	связанные с	2	4
418	и это	11	4
419	зрения на	2	4
420	но на	2	4
421	как таковой	2	4
422	из которых	6	4
423	из них	4	4
424	не понимает	2	4
425	поскольку она	2	4
426	до того	2	4
427	сам по	11	4
428	так или	2	4
429	он есть	2	4
430	как только	3	4
431	если же	4	4
432	мы и	5	4
433	указание на	2	4
434	например не	2	3
435	слова но	3	3
436	с первого	3	3
437	и непосредственно	3	3
438	и следовательно	3	3
439	действия и	2	3
440	что дело	2	3
441	том как	4	3
442	и говорить	2	3
443	в настоящее	4	3
444	те или	9	3
445	же есть	2	3
446	иное как	6	3
447	что здесь	5	3
448	с той	5	3
449	классической литературы	2	3
450	который в	2	3
451	конце концов	4	3
452	а как	2	3
453	и другие	4	3
454	от себя	2	3
455	в одно	4	3
456	то тем	2	3
457	том смысле	4	3
458	и такие	3	3
459	мы скажем	4	3
460	в искусстве	4	3
461	себе в	5	3
462	образом в	2	3
463	все время	2	3
464	смысловом отношении	2	3
465	в буквальном	4	3
466	который мы	2	3
467	в него	2	3
468	в свете	4	3
469	в контексте	3	3
470	на него	3	3
471	другое дело	5	3
472	своей собственной	3	3
473	настоящее время	4	3
474	представить себе	5	3
475	в начале	3	3
476	именно к	3	3
477	содержания и	3	3
478	о его	3	3
479	иметь в	2	3
480	и может	4	3
481	на котором	2	3
482	со всем	2	3
483	во время	3	3
484	свое значение	3	3
485	значение и	7	3
486	же такое	3	3
487	даже не	3	3
488	значение в	3	3
489	смысле что	4	3
490	или иные	6	3
491	только и	9	3
492	но она	2	3
493	сама эта	3	3
494	таких случаях	2	3
495	то время	6	3
496	не нужно	2	3
497	которое мы	5	3
498	все дело	2	3
499	сколько угодно	4	3
500	именно здесь	2	3
501	сама по	11	3
502	так то	2	3
503	именно о	2	3
504	в других	2	3
505	таком случае	7	3
506	одним из	2	3
507	между собою	5	3
508	что его	3	3
509	в целях	6	3
510	но даже	7	3
511	она может	2	3
512	указания на	4	3
513	только с	5	3
514	для него	4	3
515	именно потому	3	3
516	идет речь	4	3
517	что у	3	3
518	тех или	10	3
519	выходит за	2	3
520	каждой из	2	3
521	на нем	3	3
522	он в	3	3
523	то для	4	3
524	есть уже	4	3
525	случае когда	2	3
526	в наших	3	3
527	меньше всего	2	3
528	заметить что	2	3
529	жизнь в	3	3
530	есть также	2	3
531	и самой	4	3
532	и действительно	2	3
533	так чтобы	2	3
534	раз и	6	3
535	мы сразу	2	3
536	с их	2	3
537	то ни	7	3
538	или даже	6	3
539	и сами	3	3
540	мы могли	4	3
541	будет уже	2	3
542	бы то	5	3
543	мы будем	3	3
544	без всякого	8	3
545	что их	2	2
546	во все	3	2
547	нас только	2	2
548	самый термин	2	2
549	и нужно	2	2
550	ни была	2	2
551	слова а	2	2
552	и об	3	2
553	понятие о	2	2
554	представляет собою	2	2
555	правды и	2	2
556	от него	2	2
557	для нее	2	2
558	спросим себя	3	2
559	ради которого	2	2
560	эти два	2	2
561	доходит до	2	2
562	представлять себе	2	2
563	и той	2	2
564	не что	6	2
565	еще на	2	2
566	не был	3	2
567	у них	2	2
568	есть и	2	2
569	например и	2	2
570	уже по	2	2
571	если его	3	2
572	слова это	2	2
573	это вовсе	5	2
574	себе как	4	2
575	быть и	3	2
576	состоит из	6	2
577	есть нечто	22	2
578	вся эта	3	2
579	эта и	2	2
580	нас к	2	2
581	это понятие	3	2
582	эти категории	3	2
583	себе не	2	2
584	друг от	3	2
585	а вовсе	3	2
586	ничем не	2	2
587	одной и	2	2
588	с полным	4	2
589	от нас	3	2
590	что иное	6	2
591	у пушкина	9	2
592	нами в	2	2
593	в разных	4	2
594	тип и	2	2
595	с которыми	2	2
596	самым мы	2	2
597	здесь то	2	2
598	узком смысле	2	2
599	собственно говоря	5	2
600	указывает на	13	2
601	так уж	2	2
602	и прочие	2	2
603	если угодно	3	2
604	к самому	3	2
605	как оно	3	2
606	или ином	3	2
607	когда она	2	2
608	этот термин	2	2
609	для чего	3	2
610	же не	2	2
611	том или	6	2
612	вот это	2	2
613	за счет	2	2
614	но тут	2	2
615	для них	4	2
616	здесь в	3	2
617	его от	3	2
618	переходит в	2	2
619	жизни и	7	2
620	и когда	4	2
621	и до	3	2
622	что вся	2	2
623	и самый	3	2
624	этого понятия	2	2
625	а может	3	2
626	никто не	5	2
627	буквальном смысле	2	2
628	они являются	2	2
629	ее в	2	2
630	нет в	2	2
631	значение этого	2	2
632	все подобного	2	2
633	имеет в	2	2
634	нам пришлось	3	2
635	видели выше	2	2
636	оказывается что	2	2
637	с другими	6	2
638	не выходит	2	2
639	можно только	3	2
640	исключительно в	2	2
641	сознания и	2	2
642	мере не	2	2
643	дело в	6	2
644	его как	3	2
645	только к	4	2
646	бы к	3	2
647	это было	4	2
648	поэтому и	3	2
649	и там	2	2
650	и тот	2	2
651	дело с	3	2
652	и часто	2	2
653	которая не	3	2
654	а ведь	4	2
655	мы теперь	4	2
656	общего с	3	2
657	иной раз	5	2
658	есть действительно	2	2
659	имеется в	7	2
660	возможно и	2	2
661	не является	19	2
662	отличаются от	2	2
663	от их	2	2
664	ничего общего	7	2
665	ни было	5	2
666	самого же	2	2
667	от всякого	3	2
668	каждый раз	7	2
669	в известной	3	2
670	значение которое	2	2
671	но они	4	2
672	и значение	3	2
673	рассматривать как	2	2
674	что без	3	2
675	он является	5	2
676	время как	6	2
677	едва ли	8	2
678	сами по	8	2
679	связан с	2	2
680	мы сказали	2	2
681	в литературе	3	2
682	от одной	2	2
683	является и	2	2
684	в самых	3	2
685	вовсе еще	2	2
686	вообще не	5	2
687	много и	2	2
688	не будет	3	2
689	поэтому в	2	2
690	своему содержанию	6	2
691	равно как	2	2
692	от друга	3	2
693	и вообще	20	2
694	здесь только	7	2
695	имеем в	4	2
696	даже при	2	2
697	и содержания	2	2
698	чего же	4	2
699	как принцип	2	2
700	звук речи	2	2
701	и прежде	3	2
702	не стоит	2	2
703	он и	3	2
704	это можно	2	2
705	не можем	5	2
706	он будет	2	2
707	тому как	2	2
708	не знаем	2	2
709	правда в	3	2
710	поскольку они	3	2
711	данного слова	4	2
712	нашего анализа	2	2
713	но тогда	4	2
714	это же	4	2
715	примеры из	2	2
716	является не	2	2
717	сравнению с	3	2
718	и значит	3	2
719	во всем	2	2
720	дело здесь	4	2
721	и после	2	2
722	но оно	3	2
723	один и	2	2
724	чем же	7	2
725	и идей	2	2
726	для которых	2	2
727	литературы и	2	2
728	все в	4	2
729	ровно ничего	2	2
