N	2gram	Losev_Prob	Dialekti
453	есть тоже	3	6
454	об его	4	6
455	для него	2	6
456	и часто	2	6
457	говорить что	2	6
458	ее в	2	6
459	во что	2	6
460	уже в	6	6
461	всяком случае	11	6
462	тотчас же	3	6
463	желтый цвет	2	5
464	но мы	3	5
465	с целью	4	5
466	уже по	2	5
467	были бы	2	5
468	действительности и	5	5
469	же мы	4	5
470	в символе	17	5
471	или как	4	5
472	тот кто	2	5
473	гораздо более	6	5
474	что на	4	5
475	речь идет	2	5
476	нельзя сказать	3	5
477	что под	3	5
478	и во	4	5
479	а есть	4	5
480	только один	3	5
481	если в	2	5
482	ли это	2	5
483	но даже	3	5
484	когда есть	2	5
485	это за	2	5
486	мы еще	3	5
487	не является	12	5
488	и наконец	3	5
489	вещи есть	32	5
490	в целях	2	5
491	сих пор	6	5
492	или на	3	5
493	едва ли	10	5
494	например в	2	5
495	учения о	3	5
496	их в	6	5
497	в своих	3	5
498	если это	2	5
499	или другого	2	5
500	имеет ничего	4	5
501	раз и	13	5
502	из этого	2	5
503	конце концов	11	5
504	первый план	3	5
505	не что-нибудь	2	5
506	тем или	4	5
507	оно и	3	5
508	только мы	2	5
509	в это	2	5
510	не раз	2	5
511	а это	5	5
512	ведь это	4	5
513	вещь или	2	5
514	в области	8	5
515	в одно	5	5
516	после этого	4	5
517	нет никаких	2	5
518	сказали что	2	5
519	в него	3	5
520	просто как	4	5
521	тех пор	4	5
522	сознание и	2	5
523	есть еще	3	5
524	что с	2	5
525	в качестве	3	5
526	и еще	3	5
527	и той	4	5
528	независимо от	2	5
529	или другим	4	5
530	и другое	3	5
531	одного и	2	5
532	символ есть	10	5
533	что его	4	5
534	и так	2	5
535	в понятии	2	5
536	есть прежде	3	5
537	и надо	2	5
538	есть также	3	5
539	он и	8	5
540	в той	2	5
541	не обязательно	3	5
542	до сих	6	5
543	данном случае	10	4
544	и все-таки	4	4
545	и этого	2	4
546	и существует	2	4
547	всего иного	2	4
548	относиться к	2	4
549	бы мы	5	4
550	и явление	3	4
551	что бы	2	4
552	он будет	2	4
553	ясным что	2	4
554	это только	4	4
555	мало ли	2	4
556	что ни	3	4
557	без которых	2	4
558	ведь и	2	4
559	вещи не	5	4
560	тоже не	12	4
561	если угодно	2	4
562	и само	3	4
563	а потому	2	4
564	для всякого	2	4
565	здесь в	4	4
566	в нас	2	4
567	был бы	6	4
568	из самых	3	4
569	в состоянии	2	4
570	говорят о	2	4
571	время не	2	4
572	если оно	2	4
573	только для	3	4
574	себе что	4	4
575	нас в	4	4
576	есть по	6	4
577	то он	3	4
578	чтобы понять	3	4
579	можно говорить	3	4
580	если не	6	4
581	однако это	3	4
582	или что	3	4
583	не содержит	2	4
584	мы будем	3	4
585	что их	4	4
586	помнить что	3	4
587	есть выражение	2	4
588	том как	2	4
589	сразу же	2	4
590	но именно	5	4
591	но эта	3	4
592	у вас	2	4
593	и очень	3	4
594	говорить об	2	4
595	образ не	2	4
596	в общем	5	4
597	на себя	2	4
598	ни просто	3	4
599	с нею	2	4
600	говорим что	3	4
601	в другое	2	4
602	что эти	2	4
603	но уже	9	4
604	бы то	2	4
605	необходимо чтобы	4	4
606	же такое	5	4
607	хотя в	3	4
608	не нужно	6	4
609	потому и	2	4
610	и символа	3	4
611	есть та	2	4
612	как они	3	4
613	этом отношении	2	4
614	а главное	3	4
615	но ведь	6	4
616	со всеми	2	4
617	в нечто	2	4
618	и должно	2	4
619	и является	9	4
620	и здесь	8	4
621	будто бы	4	4
622	время и	2	4
623	меньше всего	3	4
624	видно что	2	4
625	не можем	2	4
626	поэтому и	2	4
627	же в	5	4
628	же самое	9	4
629	эти последние	2	4
630	чем же	2	4
631	сейчас же	3	4
632	представление о	6	4
633	есть такая	2	3
634	всем этом	2	3
635	тому чтобы	2	3
636	для нас	11	3
637	без всяких	2	3
638	то уже	4	3
639	но всегда	2	3
640	которая хотя	2	3
641	уже с	4	3
642	в чистом	3	3
643	следовательно и	3	3
644	и всегда	3	3
645	сказать о	2	3
646	к своему	2	3
647	и чем	2	3
648	в москве	2	3
649	и возможно	2	3
650	самого начала	2	3
651	в искусстве	3	3
652	даже вообще	3	3
653	и этот	4	3
654	с самого	3	3
655	или его	4	3
656	ли вы	2	3
657	мы хотим	3	3
658	как именно	5	3
659	даже больше	2	3
660	место в	2	3
661	со всем	2	3
662	в первом	2	3
663	тот же	4	3
664	символ и	9	3
665	пусть даже	3	3
666	здесь не	9	3
667	и символом	2	3
668	это вовсе	3	3
669	логика и	2	3
670	при таком	2	3
671	о своем	4	3
672	мысли и	2	3
673	лишь в	4	3
674	о самом	2	3
675	откуда и	2	3
676	все они	2	3
677	или точнее	4	3
678	самый факт	2	3
679	свой смысл	3	3
680	чем больше	4	3
681	далеко не	9	3
682	что всякое	2	3
683	мира или	2	3
684	или иных	2	3
685	на почве	2	3
686	то тем	2	3
687	можно судить	2	3
688	образом и	3	3
689	в которых	4	3
690	с реальными	2	3
691	не важно	2	3
692	значит ли	2	3
693	является не	4	3
694	и делает	3	3
695	момент в	2	3
696	и чтобы	3	3
697	указание на	6	3
698	тем же	2	3
699	о которых	6	3
700	указывает на	16	3
701	для всех	3	3
702	только от	2	3
703	здесь как	3	3
704	человека но	2	3
705	не был	4	3
706	для себя	9	3
707	но есть	2	3
708	понятия и	2	3
709	ничего и	2	3
710	что вы	3	3
711	следовательно в	2	3
712	нас не	5	3
713	в отдельности	4	3
714	от всякой	2	3
715	в корне	2	3
716	только с	3	3
717	к этой	2	3
718	а то	2	3
719	есть обязательно	6	3
720	это тоже	4	3
721	и необходима	2	3
722	мы это	3	3
723	с которой	3	3
724	существует но	2	3
725	и вы	2	3
726	для чего	2	3
727	абстрактная метафизика	2	3
728	а скорее	3	3
729	совсем не	9	3
730	содержится в	2	3
731	каком-то смысле	3	3
732	во всей	4	3
733	не приходится	2	3
734	особого рода	3	3
735	или иного	6	3
736	но символ	3	3
737	в сознании	5	3
738	с другими	6	3
739	по преимуществу	4	3
740	больше чем	2	3
741	от другого	4	3
742	входить в	3	3
743	своего собственного	5	3
744	должны сказать	2	3
745	бы не	4	3
746	и которые	6	3
747	если и	2	3
748	уже давно	7	3
749	только его	4	3
750	нами как	2	3
751	этот предмет	3	3
752	знаем что	2	3
753	тогда не	2	3
754	и нечто	3	3
755	же именно	3	3
756	говорили мы	2	3
757	к самому	2	3
758	то на	4	3
759	мы в	4	3
760	что было	2	3
761	по его	3	3
762	то тут	2	3
763	и будет	2	3
764	не знаем	3	3
765	однако не	3	3
766	между тем	3	3
767	сказать и	3	3
768	в область	3	2
769	сколько и	2	2
770	с первого	2	2
771	достаточно только	2	2
772	сознание которое	2	2
773	становится ясным	2	2
774	в голове	2	2
775	не имеют	6	2
776	тут и	3	2
777	первый взгляд	2	2
778	в тех	2	2
779	и поэтому	2	2
780	скажем что	2	2
781	самой же	2	2
782	и достаточно	2	2
783	мы никогда	3	2
784	оперирует с	2	2
785	роль в	2	2
786	или хотя	2	2
787	бы его	3	2
788	сосредоточиться на	2	2
789	если что-нибудь	2	2
790	как такового	4	2
791	они должны	2	2
792	есть какая-нибудь	2	2
793	сейчас мы	2	2
794	смысл вещи	3	2
795	к сожалению	6	2
796	и др	2	2
797	символ для	2	2
798	совсем другое	2	2
799	больше и	2	2
800	ничего нового	2	2
801	слово о	2	2
802	на его	2	2
803	сама собой	4	2
804	пространстве и	2	2
805	все прочие	2	2
806	ни одна	2	2
807	такое положение	2	2
808	и заключается	2	2
809	будет иметь	2	2
810	говорим о	3	2
811	тоже нет	2	2
812	однако все	2	2
813	однако в	2	2
814	не всякий	5	2
815	не требует	2	2
816	разница между	2	2
817	ли что	2	2
818	пожалуй даже	2	2
819	ли он	2	2
820	именно то	4	2
821	то с	9	2
822	и самого	5	2
823	а ведь	2	2
824	нужно сказать	3	2
825	не стоит	2	2
826	нами не	4	2
827	есть он	2	2
828	существует только	3	2
829	относится к	6	2
830	что значит	3	2
831	этой идеи	2	2
832	но который	3	2
833	не ее	2	2
834	но зато	3	2
835	понятие символа	17	2
836	слово и	3	2
837	дает нам	2	2
838	в чисто	2	2
839	в нашей	3	2
840	но ее	3	2
841	анализ понятия	2	2
842	выражение есть	3	2
843	дело в	3	2
844	и до	3	2
845	понимать не	2	2
846	бы даже	2	2
847	и вовсе	7	2
848	и искусства	5	2
849	мысль о	3	2
850	что понятие	3	2
851	тело или	2	2
852	чистом виде	4	2
853	слова и	5	2
854	находятся в	2	2
855	что отнюдь	2	2
856	и хорошо	2	2
857	он был	2	2
858	тот или	4	2
859	себе вовсе	2	2
860	в условиях	2	2
861	обратим внимание	2	2
862	оказалось что	3	2
863	самого же	2	2
864	было и	2	2
865	нечто иное	2	2
866	понятий а	2	2
867	могут сказать	3	2
868	нашего исследования	5	2
869	не во	3	2
870	уже на	3	2
871	она является	3	2
872	определенного рода	6	2
873	искусства и	3	2
874	цветов и	2	2
875	все еще	5	2
876	прежде чем	3	2
877	себе но	3	2
878	не вполне	4	2
879	но никак	2	2
880	но ясно	2	2
881	поскольку он	2	2
882	самого понятия	2	2
883	в такой	3	2
884	этот вопрос	2	2
885	о них	3	2
886	сливаются в	3	2
887	еще в	2	2
888	существует ли	3	2
889	во всякой	2	2
890	есть как	2	2
891	внимание на	4	2
892	этих вещей	2	2
893	находится в	2	2
894	друг к	2	2
895	в других	5	2
896	только после	3	2
897	столько же	2	2
898	представим себе	2	2
899	но еще	2	2
900	крайнем случае	2	2
901	в нашем	3	2
902	существует и	3	2
903	по самому	3	2
904	или может	4	2
905	сознания которые	2	2
906	это то	4	2
907	все прочее	2	2
908	совершенно правильно	3	2
909	предметы в	4	2
910	которые в	4	2
911	содержанием и	2	2
912	есть результат	5	2
913	как для	2	2
914	в крайнем	2	2
915	вопроса о	3	2
916	общего и	2	2
917	то есть	61	2
918	и нельзя	2	2
919	является то	3	2
920	которые мы	3	2
921	времени в	2	2
922	ни тем	2	2
923	слово в	2	2
924	не очень	4	2
925	мы могли	2	2
926	во многих	4	2
927	его от	4	2
928	из указанных	3	2
929	уже одно	2	2
930	для понимания	2	2
931	который мы	2	2
932	для такого	2	2
933	никаких сомнений	2	2
934	первого взгляда	2	2
935	на том	5	2
936	вещи или	7	2
937	разного рода	9	2
938	представление об	2	2
939	одного из	2	2
940	пока не	3	2
941	ни стало	2	2
942	ближе к	2	2
943	этого термина	8	2
944	каждого данного	2	2
945	ее смысл	2	2
946	смысле слова	11	2
947	эта последняя	3	2
948	что будет	2	2
949	и самый	3	2
950	о символе	14	2
951	имеет значение	3	2
952	мы сказали	2	2
953	если взять	2	2
954	это возможно	2	2
955	только по	2	2
956	но при	2	2
957	с этими	4	2
958	как оно	3	2
959	вывод из	2	2
960	совершенно неверно	3	2
961	и вещи	2	2
962	на одном	2	2
963	на нее	2	2
964	пусть не	5	2
965	которые не	5	2
966	и образа	2	2
967	предмета с	3	2
968	перестает быть	3	2
969	вещей или	3	2
970	отдельных и	3	2
971	к другу	2	2
972	себе все	2	2
973	мы увидим	3	2
974	предмет в	2	2
975	и всякое	2	2
976	вещей в	2	2
977	нужно понимать	2	2
978	на тот	4	2
979	он является	2	2
980	на этот	3	2
981	понятие и	2	2
982	чем мы	2	2
983	ли его	2	2
984	в мысли	2	2
985	они вовсе	2	2
986	в наших	2	2
987	к его	2	2
988	мы наблюдаем	2	2
989	основана на	2	2
990	этот акт	3	2
991	совпадает с	2	2
992	есть его	2	2
993	будет и	2	2
994	не для	3	2
995	но когда	2	2
996	науки а	2	2
997	в разные	3	2
998	именно на	3	2
999	и уж	6	2
1000	и сам	3	2
1001	бы что	3	2
1002	сколько угодно	4	2
1003	как его	2	2
1004	но оно	2	2
1005	мира в	2	2
1006	себе отнюдь	2	2
1007	просто на	3	2
1008	этих двух	2	2
1009	и поэтический	2	2
1010	часто и	2	2
1011	в системе	3	2
