N	2gram	Losev_Prob	Marksizm
282	независимо от	4	4
283	стороны и	3	4
284	какой бы	2	4
285	нет ничего	6	4
286	к другой	3	4
287	в которой	3	4
288	что она	5	4
289	только с	5	4
290	и тот	2	4
291	именно здесь	2	4
292	только что	4	4
293	но ведь	2	4
294	знаком и	4	4
295	одним из	2	4
296	же и	7	4
297	он является	5	4
298	но все	5	4
299	для его	4	4
300	только при	10	4
301	но к	2	4
302	но для	3	4
303	из них	4	4
304	как она	2	4
305	уже в	5	4
306	несмотря на	4	4
307	жизни и	7	4
308	в других	2	4
309	от нее	2	4
310	из этого	5	4
311	данное слово	5	4
312	и особенно	3	4
313	это и	11	4
314	если же	4	4
315	тем что	8	4
316	даже в	2	3
317	не о	2	3
318	еще и	10	3
319	от его	4	3
320	находятся в	5	3
321	были бы	5	3
322	всякий знак	21	3
323	и сама	4	3
324	как знак	5	3
325	само собой	3	3
326	только и	9	3
327	но если	12	3
328	в значительной	2	3
329	конце концов	4	3
330	у них	2	3
331	и при	2	3
332	в виде	20	3
333	в целом	9	3
334	или менее	2	3
335	ни взяли	2	3
336	мы говорили	3	3
337	с тем	9	3
338	не так	8	3
339	мы только	4	3
340	действительности и	2	3
341	как это	4	3
342	общего с	3	3
343	говорить об	2	3
344	в ту	2	3
345	более или	2	3
346	потому что	40	3
347	каждый раз	7	3
348	и непосредственно	3	3
349	даже и	33	3
350	что оно	4	3
351	между собой	3	3
352	знак как	3	3
353	одной и	2	3
354	и по	3	3
355	и тогда	3	3
356	имеет значение	6	3
357	не на	2	3
358	есть только	5	3
359	значение и	7	3
360	но вот	4	3
361	они являются	2	3
362	является только	8	3
363	и вообще	20	3
364	одно и	4	3
365	там и	4	3
366	того или	8	3
367	в нашей	4	3
368	здесь не	11	3
369	ту или	3	3
370	но это	13	3
371	можно было	7	3
372	однако и	2	3
373	с их	2	3
374	и этот	3	3
375	поэтому и	3	3
376	тем не	23	3
377	и той	2	3
378	на первый	6	3
379	от их	2	3
380	нет никакой	4	3
381	и о	8	3
382	или как	4	3
383	ни к	3	3
384	но они	4	3
385	на этот	4	3
386	то он	3	3
387	действительности но	3	3
388	для каждого	2	3
389	также и	22	3
390	мы возьмем	5	3
391	он может	2	3
392	знак в	4	3
393	в своих	2	3
394	когда он	2	3
395	или иначе	2	3
396	в которых	3	3
397	из которых	6	3
398	однако не	4	3
399	учение о	3	3
400	свидетельствует о	2	3
401	речи или	2	3
402	говорить о	7	3
403	и есть	9	3
404	и только	10	3
405	первый план	3	3
406	один и	2	3
407	с ним	11	3
408	это вполне	2	3
409	от знака	2	2
410	деле если	2	2
411	в нее	2	2
412	тем самым	9	2
413	во все	3	2
414	оно и	2	2
415	ее и	2	2
416	ни о	8	2
417	и почти	2	2
418	указывает на	13	2
419	которой она	3	2
420	для нее	2	2
421	образом в	2	2
422	крайней мере	9	2
423	это будет	7	2
424	и поэтому	3	2
425	тоже только	2	2
426	и притом	7	2
427	иное как	6	2
428	с той	5	2
429	есть и	2	2
430	и могут	2	2
431	сами по	8	2
432	целое и	4	2
433	и всегда	2	2
434	от себя	2	2
435	эти категории	3	2
436	мы здесь	2	2
437	друг от	3	2
438	в частности	4	2
439	то для	4	2
440	и вся	2	2
441	и за	2	2
442	его внешней	2	2
443	была бы	2	2
444	знака с	3	2
445	а с	2	2
446	о нем	2	2
447	же не	2	2
448	без всякой	3	2
449	и ни	5	2
450	к этой	2	2
451	так или	2	2
452	гораздо более	6	2
453	а только	9	2
454	для всех	3	2
455	могли бы	6	2
456	к самому	3	2
457	иначе и	2	2
458	широком смысле	2	2
459	и всей	2	2
460	и вы	2	2
461	между прочим	4	2
462	или ином	3	2
463	их с	2	2
464	у гоголя	9	2
465	быть в	2	2
466	мы его	2	2
467	же касается	5	2
468	мы скажем	4	2
469	не то	2	2
470	на сцене	2	2
471	том или	6	2
472	совсем не	4	2
473	для них	4	2
474	в разных	4	2
475	же как	5	2
476	его не	2	2
477	у тургенева	2	2
478	и во	5	2
479	и часто	2	2
480	то не	2	2
481	и самый	3	2
482	только путем	4	2
483	заключается в	8	2
484	а ведь	4	2
485	это значит	12	2
486	никто не	5	2
487	прав в	2	2
488	эти слова	2	2
489	данном случае	12	2
490	звука и	2	2
491	художественный образ	12	2
492	данного знака	2	2
493	и знак	3	2
494	всего этого	2	2
495	или иного	5	2
496	нет в	2	2
497	в содержании	2	2
498	когда мы	24	2
499	в эпоху	2	2
500	само по	5	2
501	можно только	3	2
502	исключительно в	2	2
503	в литературе	3	2
504	это значение	2	2
505	образ и	4	2
506	ведь есть	2	2
507	его как	3	2
508	всех этих	6	2
509	бы к	3	2
510	даже не	3	2
511	это было	4	2
512	в новое	3	2
513	отличается от	8	2
514	перестает быть	3	2
515	сама по	11	2
516	но уже	4	2
517	не что	6	2
518	может существовать	3	2
519	не просто	36	2
520	мы еще	3	2
521	от друга	3	2
522	бы не	2	2
523	тот или	4	2
524	если оно	3	2
525	и наконец	2	2
526	как о	6	2
527	она в	2	2
528	с этой	3	2
529	во время	3	2
530	и другие	4	2
531	в чем	5	2
532	между собою	5	2
533	что его	3	2
534	но только	10	2
535	по крайней	9	2
536	себе и	4	2
537	на него	3	2
538	дело с	3	2
539	есть в	6	2
540	является и	2	2
541	конечно и	2	2
542	во всем	2	2
543	явлений и	3	2
544	вообще не	5	2
545	еще только	3	2
546	в самой	4	2
547	поэтому в	2	2
548	этот предмет	2	2
549	их в	2	2
550	не вполне	3	2
551	есть прежде	3	2
552	или иную	3	2
553	на что-то	3	2
554	как они	4	2
555	к одной	2	2
556	и если	11	2
557	в баснях	2	2
558	это так	2	2
559	этом смысле	5	2
560	то этот	2	2
561	а именно	12	2
562	все в	4	2
563	что мы	12	2
564	это является	3	2
565	этом мы	3	2
566	мы все	5	2
567	нашего анализа	2	2
568	это же	4	2
569	отчет в	4	2
570	себе отчет	3	2
571	жизни но	2	2
572	отношения к	3	2
573	и весь	2	2
574	поскольку они	3	2
575	но с	2	2
576	не значит	3	2
577	и именно	2	2
578	своих героев	2	2
579	мы и	5	2
580	свой собственный	3	2
