N	2gram	Bakhtin_Fr	Komedia
156	целый ряд	2	7
157	и вот	5	7
158	должен был	2	7
159	не является	4	7
160	в этих	6	7
161	в народном	2	7
162	для нас	5	7
163	всяком случае	2	7
164	перед лицом	2	7
165	даже в	6	6
166	в наиболее	2	6
167	в виду	5	6
168	в области	10	6
169	его от	2	6
170	том числе	10	6
171	так в	4	6
172	о которых	2	6
173	могут быть	4	6
174	здесь в	14	6
175	что не	3	6
176	в сущности	20	6
177	нет и	2	6
178	в дальнейшем	10	6
179	и он	3	6
180	на это	2	6
181	это было	2	6
182	и как	2	6
183	во второй	2	6
184	в отличие	4	6
185	в какой	2	6
186	на то	2	6
187	в своих	8	6
188	еще более	6	6
189	там же	2	6
190	на этом	2	6
191	главным образом	6	6
192	с точки	6	6
193	или в	2	6
194	никогда не	11	5
195	этом отношении	5	5
196	это не	4	5
197	из всех	3	5
198	его на	2	5
199	в изображении	2	5
200	одним из	4	5
201	роль в	6	5
202	по существу	2	5
203	золотого века	3	5
204	и без	4	5
205	не могла	2	5
206	в ее	5	5
207	под названием	3	5
208	сказать что	12	5
209	представление о	2	5
210	и от	3	5
211	за пределы	10	5
212	за ним	2	5
213	мира в	3	5
214	от того	2	5
215	у других	2	5
216	что по	2	5
217	раз в	4	5
218	именно в	6	5
219	приводит к	2	5
220	он и	3	5
221	в это	2	5
222	жизни и	14	5
223	здесь и	5	5
224	конечно не	2	5
225	но он	5	5
226	не о	2	4
227	к этим	2	4
228	или к	2	4
229	в духе	9	4
230	наконец в	2	4
231	видеть в	2	4
232	к которому	2	4
233	по своей	3	4
234	образом в	3	4
235	по сравнению	2	4
236	и этим	2	4
237	в более	4	4
238	многие из	2	4
239	он так	2	4
240	между ними	4	4
241	сравнению с	2	4
242	не на	2	4
243	к числу	2	4
244	здесь мы	2	4
245	например в	3	4
246	в основе	8	4
247	как известно	2	4
248	в риме	2	4
249	в состоянии	3	4
250	он называет	2	4
251	одна из	5	4
252	одно из	7	4
253	нет ничего	3	4
254	с их	7	4
255	второй половине	2	4
256	и их	3	4
257	времени и	9	4
258	и другие	10	4
259	в пределах	3	4
260	далеко не	6	4
261	их в	3	4
262	в vii	2	4
263	новое время	4	4
264	выражение в	5	4
265	что мы	2	4
266	в той	5	4
267	этой же	2	4
268	по его	3	4
269	в себя	9	4
270	на площади	3	4
271	и речи	2	4
272	и потому	14	3
273	не могут	4	3
274	от него	2	3
275	вплоть до	2	3
276	при всей	2	3
277	должно было	2	3
278	как к	3	3
279	его творчество	2	3
280	на все	5	3
281	в устах	2	3
282	от своего	2	3
283	в году	13	3
284	только на	3	3
285	представления о	3	3
286	а его	2	3
287	в какой-то	2	3
288	в эту	6	3
289	она не	2	3
290	с другом	2	3
291	он в	2	3
292	людей и	2	3
293	в известной	7	3
294	и за	2	3
295	почти не	2	3
296	на них	3	3
297	для них	2	3
298	на землю	3	3
299	с ними	2	3
300	одну из	2	3
301	протяжении всего	5	3
302	из своей	2	3
303	интерес к	2	3
304	конечно в	2	3
305	на всю	4	3
306	мы видели	3	3
307	они были	6	3
308	числе и	7	3
309	могла бы	2	3
310	в эпоху	17	3
311	но при	2	3
312	затем и	2	3
313	это в	5	3
314	на что	3	3
315	и эта	5	3
316	в новое	5	3
317	и вовсе	5	3
318	друг с	2	3
319	мы находим	4	3
320	и одновременно	6	3
321	в разной	2	3
322	же она	2	3
323	которого они	2	3
324	для своего	2	3
325	совершенно не	5	3
326	жизнь и	3	3
327	и более	4	3
328	можно найти	3	3
329	отношения к	5	3
330	из наиболее	2	3
331	в самой	5	3
332	связанные с	2	3
333	в большинстве	2	3
334	и начало	3	3
335	времени не	2	3
336	ко всему	2	3
337	относится к	4	3
338	в таком	2	3
339	как на	4	3
340	во всем	5	3
341	не к	2	3
342	в нашем	3	3
343	этих двух	2	3
344	еще и	6	2
345	в свой	2	2
346	как ее	2	2
347	его современники	2	2
348	он понимает	3	2
349	не для	2	2
350	и следовательно	3	2
351	еще раз	4	2
352	человека и	4	2
353	для которого	2	2
354	связанных с	4	2
355	в свое	6	2
356	он еще	3	2
357	почти до	2	2
358	в новой	2	2
359	были в	4	2
360	это как	5	2
361	в основном	4	2
362	отрицательные явления	2	2
363	и очень	2	2
364	того что	3	2
365	со всеми	2	2
366	о нем	4	2
367	здесь же	3	2
368	европейской культуры	3	2
369	она была	6	2
370	в ту	2	2
371	в общем	4	2
372	не входит	2	2
373	разной степени	2	2
374	и та	2	2
375	большинстве случаев	2	2
376	в основу	2	2
377	здесь не	3	2
378	не была	2	2
379	мы видим	2	2
380	и были	3	2
381	и до	6	2
382	и иногда	2	2
383	все эти	15	2
384	и дальше	2	2
385	себя и	2	2
386	мир в	3	2
387	под влиянием	3	2
388	известной степени	2	2
389	рядом с	9	2
390	в маске	2	2
391	особенно в	2	2
392	но прежде	3	2
393	как например	2	2
394	в литературе	9	2
395	это был	3	2
396	при таком	2	2
397	но это	5	2
398	в собственном	4	2
399	в противоположность	3	2
400	и так	2	2
401	только с	3	2
402	с ней	2	2
403	к году	2	2
404	либо как	2	2
405	этом что	2	2
406	образом на	2	2
407	а о	2	2
408	между прочим	2	2
409	с ее	3	2
410	превращается в	6	2
411	на земле	3	2
412	жизни в	8	2
413	и со	3	2
414	было еще	2	2
415	зрения на	3	2
416	второй половины	3	2
417	но они	4	2
418	формы и	7	2
419	на эти	2	2
420	для него	12	2
421	почти все	3	2
422	что только	2	2
423	в жизни	7	2
424	это уже	4	2
425	этот вопрос	2	2
426	его к	2	2
427	подобно тому	2	2
428	ее в	2	2
429	от всех	3	2
430	не вполне	3	2
431	это были	2	2
432	в смысле	2	2
433	имеем в	2	2
434	и она	2	2
435	тому как	2	2
436	между людьми	5	2
437	к жизни	2	2
438	говорит о	2	2
439	связь с	8	2
440	пародии в	2	2
441	бы ни	2	2
442	мы уже	18	2
443	память о	2	2
444	земли и	5	2
445	есть для	2	2
446	основе своей	2	2
447	в форме	6	2
448	именно на	2	2
449	на фоне	4	2
450	без всякого	3	2
