N	2gram	Bakhtin_Fr	Vvedenie
191	при этом	10	3
192	наряду с	2	3
193	все эти	15	3
194	той или	5	3
195	связи с	5	3
196	и сам	2	3
197	в этой	11	3
198	собственном смысле	3	3
199	и других	6	3
200	литературы и	7	2
201	в таких	2	2
202	ничего не	3	2
203	о которых	2	2
204	и потому	14	2
205	его к	2	2
206	мы должны	2	2
207	во всех	13	2
208	и до	6	2
209	с конца	3	2
210	время в	3	2
211	но как	3	2
212	с ней	2	2
213	другом месте	2	2
214	возрождения и	3	2
215	это в	5	2
216	еще раз	4	2
217	есть только	3	2
218	при всей	2	2
219	бы в	2	2
220	в форме	6	2
221	мысли и	4	2
222	преимущественно в	4	2
223	и всего	2	2
224	художественной литературы	2	2
225	в разной	2	2
226	второй половине	2	2
227	в связи	2	2
228	на соответствующие	2	2
229	с полной	3	2
230	подобно тому	2	2
231	известной мере	6	2
232	и другие	10	2
233	и со	3	2
234	в формах	3	2
235	так и	16	2
236	ни к	2	2
237	и др	32	2
238	на котором	3	2
239	на протяжении	9	2
240	она была	6	2
241	искусства и	6	2
242	ни с	3	2
243	и так	2	2
244	в наиболее	2	2
245	целом ряде	2	2
246	это уже	4	2
247	которого мы	2	2
248	на то	2	2
249	можно только	5	2
250	в своих	8	2
251	себе и	2	2
252	и без	4	2
253	и с	8	2
254	жизни как	3	2
255	которое в	2	2
256	но это	5	2
257	средних веков	5	2
258	выражение в	5	2
259	он и	3	2
260	в основу	2	2
261	что мы	2	2
262	мы можем	2	2
263	тому как	2	2
264	несмотря на	5	2
265	для них	2	2
266	жизни и	14	2
267	в ряду	3	2
268	к числу	2	2
269	а затем	4	2
270	не было	3	2
271	в тех	5	2
272	по его	3	2
273	значительной мере	3	2
274	что они	2	2
275	значение и	3	2
276	к какому	2	2
277	именно на	2	2
278	так называемые	2	2
279	например в	3	2
280	во всем	5	2
281	в дальнейшем	10	2
282	не к	2	2
283	и литературы	7	2
284	рядом с	9	2
285	по существу	2	2
286	на языке	2	2
287	этих двух	2	2
288	учение о	2	2
289	мы уже	18	2
