N	2gram	Bakhtin_Fr	RusskieA
165	влияние на	5	4
166	у них	3	4
167	нас не	5	4
168	связано с	3	4
169	таким же	4	4
170	от них	2	4
171	они и	4	4
172	своего рода	3	4
173	но эти	2	4
174	в основном	2	4
175	в образе	6	4
176	на землю	2	4
177	и до	14	4
178	не на	5	4
179	во всей	2	4
180	во всяком	2	4
181	в основе	3	4
182	и от	10	4
183	по своему	3	4
184	связанных с	5	4
185	дело не	2	4
186	по всей	2	4
187	несмотря на	3	4
188	и здесь	5	4
189	не просто	3	4
190	кроме того	6	4
191	та же	7	4
192	природы и	3	4
193	из земли	2	4
194	такой же	3	4
195	и из	2	4
196	но все	5	4
197	а за	2	4
198	так называемый	3	4
199	что у	3	4
200	именно в	4	4
201	в котором	4	4
202	уже в	9	4
203	в ней	10	4
204	во всем	5	4
205	на этой	4	4
206	большое количество	2	4
207	но он	8	4
208	никогда не	6	3
209	на глазах	2	3
210	всех этих	2	3
211	его к	3	3
212	том как	3	3
213	в одной	5	3
214	каждый из	2	3
215	и через	2	3
216	в форме	6	3
217	то есть	36	3
218	есть и	4	3
219	в виду	4	3
220	на все	2	3
221	как он	4	3
222	мы здесь	3	3
223	возможно что	3	3
224	или менее	3	3
225	в отдельности	3	3
226	они были	5	3
227	что все	3	3
228	и это	6	3
229	более или	3	3
230	на другой	2	3
231	точки зрения	6	3
232	связь с	2	3
233	в различных	2	3
234	и те	5	3
235	большинстве случаев	9	3
236	такое же	2	3
237	в области	3	3
238	совсем не	3	3
239	в ее	6	3
240	и во	4	3
241	в своей	4	3
242	содержится в	2	3
243	он был	7	3
244	смерти в	4	3
245	до того	3	3
246	свою очередь	3	3
247	в другое	5	3
248	из самых	4	3
249	место в	4	3
250	вся эта	2	3
251	хотя и	5	3
252	также что	3	3
253	и то	3	3
254	такое объяснение	2	3
255	это в	4	3
256	по отношению	3	3
257	и еще	2	3
258	в которой	3	3
259	от этого	3	3
260	на него	2	3
261	в эту	2	3
262	на первый	2	3
263	для этой	3	3
264	а именно	2	3
265	нами выше	2	3
266	между собою	3	3
267	представлений о	3	3
268	отношению к	3	3
269	сих пор	3	3
270	жизнь и	3	3
271	с одной	3	3
272	есть в	9	3
273	все что	5	3
274	на которой	3	3
275	с таким	2	3
276	и этим	2	3
277	их и	2	3
278	из которых	2	3
279	на весь	3	3
280	так чтобы	3	3
281	находится в	2	3
282	с точки	4	3
283	говорит о	2	3
284	здесь не	2	3
285	и его	18	3
286	что именно	2	3
287	в большинстве	9	3
288	уже видели	2	3
289	до сих	3	3
290	в область	3	2
291	что их	2	2
292	во все	3	2
293	следовательно и	2	2
294	в заключение	2	2
295	к этим	3	2
296	в себе	16	2
297	от него	3	2
298	в приведенном	3	2
299	и вообще	3	2
300	перед нами	5	2
301	в духе	4	2
302	в развитии	2	2
303	не как	2	2
304	в конце	9	2
305	отношение к	3	2
306	и наконец	6	2
307	что между	2	2
308	должен быть	4	2
309	одним из	3	2
310	и тем	3	2
311	и всегда	2	2
312	между ними	2	2
313	в новой	7	2
314	только во	2	2
315	в частности	2	2
316	самом деле	4	2
317	на место	4	2
318	там и	3	2
319	ногами и	2	2
320	себе в	3	2
321	образом в	2	2
322	может иметь	2	2
323	на сцену	2	2
324	в него	4	2
325	только с	2	2
326	в ту	3	2
327	они не	2	2
328	в более	4	2
329	людей и	3	2
330	точка зрения	2	2
331	ту же	3	2
332	характер в	4	2
333	одной стороны	3	2
334	между прочим	2	2
335	иногда в	3	2
336	здесь в	9	2
337	не были	5	2
338	мы видим	13	2
339	и когда	3	2
340	этому вопросу	2	2
341	те кто	2	2
342	в дальнейшем	3	2
343	значение в	2	2
344	по земле	2	2
345	интерес к	2	2
346	для него	7	2
347	три раза	2	2
348	с его	5	2
349	в одну	4	2
350	сказать что	4	2
351	на всю	2	2
352	и всем	2	2
353	все то	3	2
354	он не	4	2
355	что если	2	2
356	о происхождении	2	2
357	другой стороны	2	2
358	и он	4	2
359	в начале	4	2
360	дело в	2	2
361	должно быть	4	2
362	его как	3	2
363	особенно в	2	2
364	и даже	4	2
365	целый ряд	4	2
366	этом отношении	3	2
367	он есть	2	2
368	с этой	4	2
369	в самый	2	2
370	как у	3	2
371	подробное описание	2	2
372	по всему	2	2
373	нас в	3	2
374	они как	3	2
375	что есть	2	2
376	и так	2	2
377	и нового	2	2
378	в чем	3	2
379	к новому	2	2
380	в дни	2	2
381	в ряде	6	2
382	был в	3	2
383	оно не	2	2
384	в другой	2	2
385	встречаются в	2	2
386	по себе	2	2
387	в человеческом	3	2
388	эти были	2	2
389	из этого	2	2
390	землю и	4	2
391	особое значение	2	2
392	этой же	3	2
393	представлениями о	3	2
394	и особенно	3	2
395	но их	2	2
396	в народной	3	2
397	у него	13	2
398	как его	2	2
399	но оно	3	2
400	в нашем	2	2
401	но эта	2	2
402	направление в	2	2
403	смерть и	2	2
404	из одного	4	2
