N	2gram	Bakhtin_Pr	slovoVRo
116	в их	7	9
117	в своей	5	9
118	сказать что	12	9
119	одна из	9	9
120	так как	12	9
121	языка а	2	9
122	поэтому и	4	9
123	с ее	3	9
124	героя и	3	9
125	но не	9	9
126	романа в	2	9
127	в смысле	2	9
128	конечно не	11	9
129	он не	5	9
130	быть и	2	9
131	не могут	4	8
132	в одной	4	8
133	человека и	10	8
134	может стать	4	8
135	для понимания	3	8
136	установка на	2	8
137	в зависимости	3	8
138	в ней	8	8
139	жизни слова	4	8
140	все время	2	8
141	с этим	3	8
142	они могут	3	8
143	своему предмету	2	8
144	зависимости от	3	8
145	человека в	6	8
146	в самом	7	8
147	перед нами	17	7
148	том что	9	7
149	от него	3	7
150	друг друга	7	7
151	но именно	4	7
152	о нем	2	7
153	того же	5	7
154	ту же	2	7
155	но здесь	2	7
156	в целом	3	7
157	например в	8	7
158	у него	5	7
159	слово и	2	7
160	здесь не	5	7
161	за пределы	7	7
162	удельный вес	2	7
163	также и	5	7
164	связанные с	3	7
165	еще более	6	7
166	в романах	5	7
167	жизни и	13	7
168	не было	5	7
169	в таком	3	7
170	кроме того	6	7
171	во всем	5	7
172	мы уже	9	7
173	даже в	3	6
174	ничего не	8	6
175	которые в	3	6
176	наконец в	3	6
177	на этом	4	6
178	единого и	2	6
179	единство и	2	6
180	бы и	3	6
181	например у	3	6
182	а также	4	6
183	xix века	2	6
184	одновременно и	5	6
185	что в	5	6
186	ни в	4	6
187	в чисто	2	6
188	большей или	6	6
189	или меньшей	6	6
190	мы сказали	4	6
191	можно сказать	12	6
192	автор не	2	6
193	одной плоскости	2	6
194	другой стороны	3	6
195	говорить о	2	6
196	в новое	4	6
197	с различными	2	6
198	и прямо	2	6
199	и здесь	4	6
200	хотя бы	6	6
201	конечно и	7	6
202	связан с	2	6
203	он в	2	6
204	именно в	3	6
205	человек в	2	6
206	себя и	3	6
207	по себе	3	6
208	в одном	4	6
209	мира и	3	6
210	по своим	2	6
211	между тем	2	6
212	слова не	2	5
213	между этими	2	5
214	в каждом	5	5
215	не как	5	5
216	авантюрного романа	3	5
217	а как	4	5
218	героя в	2	5
219	только на	3	5
220	меньшей степени	6	5
221	этого жанра	17	5
222	прозы в	2	5
223	не знает	8	5
224	характерно что	3	5
225	почти вовсе	7	5
226	не менее	4	5
227	отношению к	5	5
228	остается в	2	5
229	а затем	5	5
230	мы не	7	5
231	и по	5	5
232	почти всегда	6	5
233	в других	2	5
234	хотя и	10	5
235	особенно в	7	5
236	для этого	2	5
237	и при	2	5
238	по отношению	6	5
239	с их	3	5
240	в результате	2	5
241	связанных с	2	5
242	двуголосое слово	2	5
243	и более	3	5
244	на протяжении	5	5
245	они не	5	5
246	в дальнейшем	8	5
247	о том	3	5
248	авторским словом	2	5
249	и этим	3	5
250	художественной прозы	7	5
251	к его	2	5
252	жанра в	3	5
253	той же	6	5
254	уже в	3	5
255	как его	2	5
256	но он	3	5
257	слов о	3	5
258	с помощью	4	5
259	вместе с	5	5
260	литературы и	4	4
261	от автора	2	4
262	оно и	2	4
263	следовательно и	2	4
264	на предмет	5	4
265	для всех	2	4
266	так же	4	4
267	но как	2	4
268	образом в	2	4
269	и ее	8	4
270	а на	2	4
271	и формы	2	4
272	что и	4	4
273	в виду	3	4
274	что он	6	4
275	не всегда	3	4
276	здесь как	3	4
277	влияние на	14	4
278	в атмосфере	4	4
279	мы видели	2	4
280	до сих	8	4
281	сочетается с	4	4
282	но конечно	3	4
283	речи и	3	4
284	с другом	6	4
285	романа но	3	4
286	все его	3	4
287	именно как	3	4
288	два голоса	2	4
289	даже и	3	4
290	новое время	4	4
291	несколько слов	3	4
292	и во	6	4
293	из одного	2	4
294	одной из	6	4
295	но эти	3	4
296	но это	7	4
297	его как	3	4
298	в которой	2	4
299	и слово	2	4
300	мы найдем	4	4
301	в условиях	7	4
302	со всеми	8	4
303	и о	3	4
304	в известной	3	4
305	сих пор	8	4
306	быть только	2	4
307	формы и	3	4
308	к тому	2	4
309	друг с	6	4
310	зрения и	2	4
311	в литературе	8	4
312	значение в	4	4
313	слова на	2	4
314	при всем	3	4
315	он может	2	4
316	жанры и	4	4
317	авантюрный роман	2	4
318	о себе	2	4
319	среди других	2	4
320	из них	7	4
321	дальнейшем развитии	3	4
322	уже сказали	2	4
323	и уже	2	4
324	в некоторых	7	4
325	именно на	2	4
326	в себя	8	4
327	по существу	7	4
328	в большей	5	4
329	как раз	6	4
330	время и	3	3
331	в широком	2	3
332	или к	2	3
333	плутовской роман	2	3
334	еще раз	6	3
335	речи как	2	3
336	с идеей	2	3
337	в духе	10	3
338	но она	3	3
339	не был	3	3
340	а лишь	2	3
341	но эта	2	3
342	в диалогах	4	3
343	в свое	4	3
344	форм и	2	3
345	xviii века	3	3
346	чужую речь	3	3
347	как это	2	3
348	людей и	6	3
349	в разных	4	3
350	и создает	3	3
351	в зоне	3	3
352	всем этим	2	3
353	только с	3	3
354	в более	5	3
355	у рабле	5	3
356	его с	2	3
357	широком смысле	3	3
358	и без	4	3
359	и социальной	2	3
360	без другого	2	3
361	к слову	3	3
362	слово здесь	3	3
363	смысле слова	2	3
364	на все	4	3
365	не была	2	3
366	отметить что	3	3
367	и до	6	3
368	социальных диалектов	2	3
369	было бы	6	3
370	того и	3	3
371	этого слова	3	3
372	и они	4	3
373	как слово	3	3
374	конечно в	2	3
375	и то	2	3
376	и вообще	3	3
377	на границе	4	3
378	чужое высказывание	2	3
379	к этому	5	3
380	в сознании	2	3
381	и внутренней	2	3
382	из этих	3	3
383	в собственном	3	3
384	высказывания и	2	3
385	дело в	3	3
386	должно быть	4	3
387	менее всего	4	3
388	пародии на	2	3
389	это было	3	3
390	отличается от	2	3
391	собственном смысле	3	3
392	на него	2	3
393	свой предмет	3	3
394	сама по	2	3
395	но уже	2	3
396	или иных	2	3
397	лишь на	3	3
398	и самое	2	3
399	тем что	2	3
400	в связи	2	3
401	жизни в	4	3
402	и другие	14	3
403	силы и	2	3
404	рассказ в	3	3
405	или на	3	3
406	и свой	2	3
407	тех или	2	3
408	и событий	3	3
409	в этой	3	3
410	или наоборот	3	3
411	потому что	9	3
412	слово героя	2	3
413	если мы	5	3
414	и это	3	3
415	бульварного романа	2	3
416	в эту	3	3
417	личности и	2	3
418	лингвистики и	2	3
419	эти жанры	3	3
420	слово у	3	3
421	в форме	6	3
422	мы говорили	2	3
423	и почти	3	3
424	связана с	3	3
425	и тем	4	3
426	чем в	2	3
427	на самом	2	2
428	и отчасти	2	2
429	во все	5	2
430	эти явления	3	2
431	о которых	2	2
432	слова но	3	2
433	в последующем	2	2
434	авторской речью	2	2
435	что уже	2	2
436	вот что	2	2
437	этого романа	3	2
438	к себе	8	2
439	по своей	12	2
440	контакта с	3	2
441	и у	8	2
442	одному из	2	2
443	и могут	2	2
444	почти до	3	2
445	как он	4	2
446	слово языка	2	2
447	рассказ рассказчика	2	2
448	и вся	4	2
449	в один	3	2
450	есть в	7	2
451	самого начала	5	2
452	то что	14	2
453	по своему	6	2
454	никак нельзя	2	2
455	что все	3	2
456	значение для	5	2
457	у сервантеса	2	2
458	смысле не	2	2
459	с самого	4	2
460	нас здесь	2	2
461	к ним	5	2
462	слову как	2	2
463	объектная тень	2	2
464	мы наблюдаем	4	2
465	могли бы	2	2
466	жизнь в	4	2
467	связь с	4	2
468	в образе	3	2
469	к действительности	3	2
470	достоевский был	5	2
471	и т.п	42	2
472	внешней и	2	2
473	между ними	14	2
474	на самой	4	2
475	ни одному	2	2
476	связанная с	2	2
477	же он	2	2
478	себя как	2	2
479	диалога в	2	2
480	всегда и	3	2
481	на них	2	2
482	иногда в	2	2
483	и главное	2	2
484	место в	3	2
485	для них	2	2
486	в ее	3	2
487	вступить в	2	2
488	мы видим	2	2
489	одному и	2	2
490	и самый	6	2
491	нужно сказать	2	2
492	войти в	3	2
493	что они	2	2
494	значение и	2	2
495	во всей	5	2
496	из самых	3	2
497	в двух	3	2
498	своего развития	3	2
499	здесь эта	2	2
500	себе самому	7	2
501	и непосредственной	2	2
502	но во	2	2
503	того как	4	2
504	да и	3	2
505	очень часто	4	2
506	это очень	5	2
507	все то	4	2
508	до нас	3	2
509	и между	5	2
510	необходимо еще	3	2
511	дело и	2	2
512	и что	3	2
513	время в	2	2
514	диалогические отношения	15	2
515	первостепенное значение	2	2
516	можно было	2	2
517	как особый	2	2
518	что она	2	2
519	с ней	4	2
520	из своих	3	2
521	этих жанров	3	2
522	но этот	2	2
523	автора в	2	2
524	в области	6	2
525	при всех	2	2
526	и той	4	2
527	к одному	2	2
528	значение имеет	2	2
529	об этом	3	2
530	и которые	2	2
531	если оно	3	2
532	его художественного	3	2
533	в жизни	14	2
534	тем не	2	2
535	жанров и	2	2
536	у нас	2	2
537	возможны и	3	2
538	совершенно не	4	2
539	как у	5	2
540	существенное значение	3	2
541	за всеми	4	2
542	к ней	3	2
543	но они	5	2
544	мы можем	9	2
545	наших дней	3	2
546	и романа	2	2
547	с человеком	3	2
548	остановимся на	5	2
549	в средние	11	2
550	нет и	3	2
551	вообще в	2	2
552	в самых	2	2
553	на то	2	2
554	средние века	12	2
555	xvii века	3	2
556	диалогическое отношение	4	2
557	от всех	2	2
558	века в	4	2
559	в котором	8	2
560	и глубоко	2	2
561	а между	3	2
562	в своих	4	2
563	героя но	2	2
564	этом романе	2	2
565	в начале	2	2
566	есть от	2	2
567	последующем развитии	2	2
568	главным образом	3	2
569	и одновременно	6	2
570	и она	2	2
571	на язык	4	2
572	особенно на	2	2
573	не знают	2	2
574	несмотря на	3	2
575	мы все	2	2
576	в направлении	2	2
577	уже говорили	3	2
578	мировой литературе	3	2
579	и особенно	3	2
580	и жизни	3	2
581	нового времени	8	2
582	этот диалог	2	2
583	не к	3	2
584	слова то	2	2
585	мы и	4	2
586	а следовательно	2	2
587	подчеркнуть что	4	2
588	не входят	2	2
