N	2gram	Vygotskiy_	Psycholo
105	для этого	3	23
106	целый ряд	5	23
107	из этого	3	23
108	что если	6	23
109	могут быть	7	23
110	что оно	9	23
111	один из	4	23
112	и даже	3	22
113	как она	3	22
114	что у	4	22
115	казалось бы	5	22
116	когда мы	4	22
117	с этим	9	22
118	между тем	5	22
119	из них	6	22
120	в своей	5	21
121	как мы	20	21
122	в конце	3	21
123	но только	4	21
124	том чтобы	3	21
125	в котором	2	21
126	в которых	2	21
127	что эта	7	21
128	той же	7	21
129	и только	4	21
130	она не	2	20
131	все эти	9	20
132	в то	5	20
133	тот же	7	20
134	это не	8	20
135	дело с	2	20
136	несмотря на	3	20
137	там где	2	20
138	мы имеем	4	20
139	другой стороны	9	20
140	на этом	8	20
141	мы должны	13	19
142	он говорит	3	19
143	в какой	8	19
144	у него	8	19
145	в одном	3	19
146	что при	4	19
147	мы уже	4	19
148	в каком	2	18
149	на самом	3	18
150	видим что	3	18
151	но в	9	18
152	что с	7	18
153	но не	13	18
154	в которой	8	18
155	с этой	8	18
156	вслед за	3	18
157	есть не	3	18
158	можно было	11	18
159	зависимости от	3	18
160	и есть	8	18
161	в виду	4	17
162	иначе говоря	2	17
163	что для	2	17
164	только не	7	17
165	во всяком	4	17
166	у нас	4	17
167	из этих	2	17
168	но это	4	17
169	время как	4	17
170	так и	8	16
171	самого начала	8	16
172	не имеет	7	16
173	тому как	6	16
174	говорит о	4	16
175	и к	7	16
176	от того	8	16
177	и тем	5	16
178	из которых	3	16
179	обратиться к	2	16
180	же как	9	16
181	то это	2	16
182	к этому	7	16
183	с самого	8	16
184	и потому	3	15
185	мы знаем	5	15
186	могли бы	15	15
187	в зависимости	2	15
188	как говорит	2	15
189	еще не	11	15
190	не могут	7	15
191	на примере	5	15
192	о которых	2	15
193	что именно	4	15
194	только на	3	15
195	в частности	9	15
196	в них	3	15
197	во всех	3	15
198	в результате	9	15
199	для него	9	15
200	не можем	2	15
201	прав когда	2	14
202	что на	2	14
203	стоит только	2	14
204	очевидно что	2	14
205	не то	5	14
206	должна быть	7	14
207	хотя бы	5	14
208	что всякое	3	14
209	столь же	5	14
210	по существу	5	14
211	с ним	6	14
212	это и	3	14
213	само по	2	14
214	прежде всего	5	14
215	эта теория	5	14
216	одной и	3	14
217	это есть	5	14
218	в области	19	14
219	того как	6	14
220	показывает что	9	14
221	и той	3	14
222	бы в	6	14
223	этом отношении	7	14
224	такой же	4	14
225	к которым	2	14
226	в жизни	2	14
227	те же	6	14
228	всяком случае	2	14
229	то время	4	14
230	в совершенно	2	14
231	этих двух	4	14
232	но он	8	14
233	должен был	3	13
234	как он	7	13
235	а с	3	13
236	точка зрения	8	13
237	именно в	8	13
238	этот вопрос	8	13
239	отнюдь не	2	13
240	едва ли	2	13
241	со стороны	3	13
242	и он	3	13
243	говорит он	3	13
244	знаем что	2	13
245	в той	8	13
246	но если	7	12
247	состоит в	11	12
248	того же	13	12
249	совершенно очевидно	2	12
250	в этих	7	12
251	их в	3	12
252	конце концов	2	12
253	в свою	5	12
254	ничего не	6	12
255	не менее	4	12
256	и другие	13	12
257	этой точки	7	12
258	тогда когда	10	12
259	что не	2	12
260	и может	4	12
261	что эти	4	12
262	я не	6	12
263	это в	2	12
264	и другое	5	12
265	что его	2	12
266	и с	7	12
267	как только	4	12
268	и поэтому	2	11
269	он должен	9	11
270	оба эти	5	11
271	отличие от	3	11
272	и из	2	11
273	подобно тому	6	11
274	и заключается	2	11
275	исходя из	2	11
276	этого слова	3	11
277	по сравнению	9	11
278	исходит из	2	11
279	сравнению с	9	11
280	мы могли	16	11
281	и других	7	11
282	его в	6	11
283	по поводу	3	11
284	этой теории	9	11
285	на все	7	11
286	мы видели	10	11
287	но мы	7	11
288	бы сказать	4	11
289	с его	3	11
290	есть в	2	11
291	на этот	9	11
292	раз в	4	11
293	уже в	4	11
294	данном случае	3	10
295	от него	3	10
296	в тех	2	10
297	в состоянии	6	10
298	в другом	7	10
299	только тогда	5	10
300	тому чтобы	4	10
301	представить себе	2	10
302	отличается от	2	10
303	не является	7	10
304	и их	4	10
305	во всем	2	10
306	но как	6	10
307	в одной	2	10
308	в их	4	10
309	нам кажется	2	10
310	и между	7	10
311	в данном	4	10
312	должно быть	10	10
313	по мнению	2	10
314	ее в	3	10
315	и от	2	10
316	мы в	2	10
317	тому же	3	10
318	вопрос о	15	9
319	тем самым	13	9
320	и следовательно	7	9
321	и ее	2	9
322	в силу	14	9
323	на основании	2	9
324	именно это	2	9
325	ту же	5	9
326	на его	4	9
327	то как	3	9
328	и по	5	9
329	под влиянием	4	9
330	думается что	5	9
331	и наконец	3	9
332	но все	2	9
333	мысль что	6	9
334	и другой	2	9
335	не есть	4	9
336	во внимание	4	9
337	мы говорили	5	9
338	мы будем	4	9
339	в действительности	6	9
340	о чем	3	9
341	в виде	3	9
342	но что	6	9
343	в чем	10	9
344	по своему	4	9
345	ответ на	3	9
346	можно сказать	7	9
347	из его	2	9
348	образом что	2	9
349	которые не	5	9
350	его и	4	9
351	в отличие	3	9
352	в самых	4	9
353	в процессе	37	8
354	верно что	3	8
355	и составляет	5	8
356	смысле этого	2	8
357	из того	12	8
358	при анализе	4	8
359	и другими	3	8
360	именно потому	3	8
361	такое же	2	8
362	что же	2	8
363	и во	2	8
364	одно и	2	8
365	в такой	5	8
366	чтобы понять	2	8
367	и тот	5	8
368	стороны и	3	8
369	уже из	2	8
370	наряду с	3	8
371	и более	8	8
372	которую мы	3	8
373	в сознании	5	8
374	в собственном	2	8
375	представление о	2	8
376	он может	5	8
377	том как	3	8
378	образом мы	2	8
379	с другом	10	8
380	он в	3	8
381	место в	2	8
382	содержания и	2	8
383	это значит	5	8
384	относится к	3	8
385	только то	4	8
386	больше чем	6	8
387	исследования и	3	8
388	из двух	2	8
389	к нему	4	8
390	из области	4	8
391	друг с	10	8
392	ни на	3	8
393	этом смысле	5	8
394	различие между	4	7
395	приходит к	6	7
396	не как	3	7
397	и эти	2	7
398	психологической точки	2	7
399	свою очередь	4	7
400	же мы	2	7
401	они не	7	7
402	для всех	2	7
403	ни одного	2	7
404	должны быть	2	7
405	именно то	3	7
406	связи с	9	7
407	только один	4	7
408	чем это	2	7
409	лежит в	5	7
410	себя и	2	7
411	мы вправе	3	7
412	которые мы	2	7
413	нашего исследования	4	7
414	что только	3	7
415	которого мы	2	7
416	с психологической	2	7
417	что такое	6	7
418	все что	2	7
419	этот закон	3	7
420	представляет собой	11	7
421	если он	4	7
422	же в	2	7
423	в нашем	5	7
424	и при	4	7
425	и те	2	7
426	в качестве	13	7
427	имеет место	4	7
428	но при	2	7
429	к ним	2	7
430	мысли и	7	7
431	как они	4	7
432	со всеми	2	7
433	к этой	3	7
434	на том	4	7
435	для психологии	2	7
436	слова в	3	7
437	с которым	2	7
438	совпадает с	4	7
439	к жизни	7	7
440	взгляд на	3	7
441	все дело	2	6
442	в отношении	18	6
443	находятся в	3	6
444	совершенно в	3	6
445	в плане	2	6
446	к этим	2	6
447	нисколько не	2	6
448	эту мысль	2	6
449	говорит толстой	2	6
450	отношение к	12	6
451	каким образом	2	6
452	еще более	5	6
453	а только	8	6
454	а потому	3	6
455	совершенно иначе	2	6
456	за пределы	4	6
457	слова и	3	6
458	иное как	2	6
459	что иное	2	6
460	из него	3	6
461	в себя	4	6
462	остановиться на	3	6
463	на нее	2	6
464	иначе как	4	6
465	оно не	2	6
466	друг к	3	6
467	точно как	2	6
468	один и	5	6
469	не дает	2	6
470	без всякого	2	6
471	которые в	4	6
472	нуждается в	3	6
473	не что	2	6
474	эти три	2	6
475	больше того	3	6
476	почти всегда	2	6
477	совершается в	4	6
478	образом в	2	6
479	показал что	6	6
480	то и	2	6
481	независимо от	3	6
482	значит что	6	6
483	что следовательно	4	6
484	из нее	5	6
485	сама по	4	6
486	к другу	4	6
487	никто не	2	6
488	и которые	2	6
489	одного и	9	6
490	нами в	4	6
491	бы что	2	6
492	что я	4	6
493	к его	4	6
494	приводит к	10	6
495	говорить о	3	6
496	это мы	3	6
497	до самого	2	6
498	так точно	4	6
499	еще и	3	5
500	все более	4	5
501	к одному	4	5
502	в область	2	5
503	что ему	2	5
504	видим в	2	5
505	не имеют	4	5
506	как из	2	5
507	мысли в	5	5
508	нас к	6	5
509	все равно	2	5
510	между ними	5	5
511	на вопрос	7	5
512	знает что	5	5
513	лучшем случае	4	5
514	в других	2	5
515	между собой	17	5
516	в известном	9	5
517	к действию	2	5
518	принадлежит к	2	5
519	будем иметь	2	5
520	же самые	6	5
521	если в	4	5
522	то в	7	5
523	и самый	2	5
524	и является	6	5
525	совершенно другим	2	5
526	только для	2	5
527	же самую	4	5
528	но они	2	5
529	видели что	2	5
530	учения о	2	5
531	для объяснения	6	5
532	слов и	3	5
533	не знает	6	5
534	неизмеримо более	5	5
535	бы то	2	5
536	к таким	2	5
537	тем и	2	5
538	чем в	6	5
539	его к	2	5
540	этой области	3	5
541	к которому	7	5
542	или не	2	5
543	вместо того	5	5
544	который мы	2	5
545	допустить что	3	5
546	что всякий	2	5
547	это будет	2	5
548	зависит от	4	5
549	и отношений	7	5
550	факта что	3	5
551	представляют собой	4	5
552	во всей	3	5
553	себя в	4	5
554	дело не	2	5
555	мы нашли	2	5
556	на одном	2	5
557	мы различаем	2	5
558	а другой	3	5
559	оно может	2	5
560	в смысле	3	5
561	что составляет	2	5
562	которых он	2	5
563	эта точка	2	5
564	в лучшем	3	5
565	отношения к	2	5
566	собственном смысле	2	5
567	высшей степени	3	4
568	нигде не	2	4
569	остается еще	2	4
570	понять как	2	4
571	к другим	2	4
572	само собой	3	4
573	должны были	3	4
574	когда оно	2	4
575	этого вопроса	5	4
576	это на	3	4
577	к выводу	3	4
578	сделать это	2	4
579	также и	2	4
580	форм и	2	4
581	на место	2	4
582	к другому	3	4
583	нам в	2	4
584	нашу мысль	2	4
585	предположить что	3	4
586	что те	3	4
587	благодаря этому	2	4
588	самое что	2	4
589	понятий и	22	4
590	обстоятельство что	5	4
591	аналогии с	2	4
592	для ребенка	6	4
593	в истории	3	4
594	в первом	4	4
595	который в	2	4
596	не с	2	4
597	без всяких	2	4
598	не до	2	4
599	значение в	3	4
600	не на	5	4
601	в речи	3	4
602	обе эти	8	4
603	после того	2	4
604	в обратном	2	4
605	исследования мы	2	4
606	более и	3	4
607	бы нам	2	4
608	для его	2	4
609	и другим	2	4
610	что между	5	4
611	мы говорим	4	4
612	если не	3	4
613	по смыслу	3	4
614	действия в	2	4
615	находится в	2	4
616	и того	8	4
617	уже говорили	2	4
618	что когда	2	4
619	с помощью	32	4
620	это верно	2	4
621	вывод что	2	4
622	в настоящее	2	4
623	но для	3	4
624	те или	2	4
625	по отношению	19	4
626	ли не	2	4
627	является в	2	4
628	говоря о	2	4
629	что ребенок	24	4
630	принять во	3	4
631	этого факта	4	4
632	в детской	2	4
633	частный случай	4	4
634	может стать	2	4
635	в свете	4	4
636	говорили выше	2	4
637	один раз	3	4
638	по самой	4	4
639	с которой	2	4
640	настоящее время	2	4
641	может не	3	4
642	с ними	4	4
643	вот почему	3	4
644	в связи	6	4
645	в первой	2	4
646	ли мы	2	4
647	с которыми	2	4
648	решение вопроса	2	4
649	одной из	5	4
650	с ней	3	4
651	чтобы сделать	2	4
652	вытекает из	4	4
653	кто не	2	4
654	отношении к	2	4
655	в пределах	6	4
656	деле если	2	4
657	перейти к	4	4
658	что нам	3	4
659	к совершенно	2	4
660	в корне	2	4
661	ничего общего	6	4
662	и хотя	2	4
663	показали что	11	4
664	которого он	2	3
665	как же	2	3
666	его на	2	3
667	одним из	4	3
668	сам не	2	3
669	же самого	4	3
670	это понятие	3	3
671	в новой	5	3
672	друг от	5	3
673	с первого	2	3
674	доказательство того	2	3
675	значение для	4	3
676	общего с	3	3
677	в более	2	3
678	нам думается	5	3
679	какой степени	2	3
680	естественно что	4	3
681	которые они	3	3
682	есть сложный	2	3
683	между двумя	4	3
684	по одному	5	3
685	этому вопросу	3	3
686	не иначе	3	3
687	в центре	2	3
688	из виду	2	3
689	именно поэтому	3	3
690	на их	3	3
691	самое понятие	2	3
692	средством для	2	3
693	идет от	2	3
694	на котором	3	3
695	потребность в	4	3
696	по аналогии	2	3
697	в теории	4	3
698	обоих этих	6	3
699	если я	4	3
700	на первый	2	3
701	кроме того	2	3
702	стоит в	5	3
703	речь в	3	3
704	так если	2	3
705	моментов в	4	3
706	или на	2	3
707	в детском	4	3
708	от одной	2	3
709	понять что	2	3
710	от друга	5	3
711	отношения между	3	3
712	быть совершенно	2	3
713	в житейском	3	3
714	еще в	3	3
715	самой природе	2	3
716	животных и	2	3
717	теории и	4	3
718	но с	2	3
719	мы и	6	3
720	что их	2	3
721	мы имели	4	3
722	то обстоятельство	5	3
723	на который	2	3
724	же мере	5	3
725	понятие о	3	3
726	заключить что	4	3
727	вопроса о	5	3
728	является то	4	3
729	выводу что	3	3
730	если даже	3	3
731	как таковой	2	3
732	слово в	3	3
733	применительно к	2	3
734	в школе	16	3
735	как известно	7	3
736	сказывается в	2	3
737	психологической природы	2	3
738	котором она	2	3
739	известным образом	2	3
740	переходе от	3	3
741	мере в	5	3
742	речи и	8	3
743	чего не	2	3
744	быть в	3	3
745	мы его	4	3
746	тем более	5	3
747	даже для	2	3
748	сослаться на	3	3
749	случае не	2	3
750	этом случае	5	3
751	привести к	2	3
752	другим путем	2	3
753	он сам	2	3
754	мышления и	8	3
755	ребенка и	11	3
756	к самой	2	3
757	к другой	2	3
758	на словах	2	3
759	хотя в	2	3
760	собой в	2	3
761	нечто такое	2	3
762	в этот	4	3
763	как я	3	3
764	связана с	2	3
765	в уме	5	3
766	не столько	3	3
767	отношению к	19	3
768	у ребенка	18	3
769	первый план	2	3
770	без всякой	2	3
771	но уже	2	3
772	точек зрения	4	3
773	на нем	2	3
774	что слова	2	3
775	их и	2	3
776	что оба	4	3
777	но когда	2	3
778	же самый	2	3
779	имеем дело	2	3
780	в одинаковой	2	3
781	по необходимости	2	3
782	сознательно и	3	3
783	в высшей	3	3
784	сделать то	2	3
785	чем он	5	3
786	на основе	6	3
787	лежат в	3	2
788	основных и	2	2
789	не станем	2	2
790	чем его	3	2
791	не совпадает	2	2
792	в голове	2	2
793	что уже	3	2
794	функций которые	2	2
795	все три	2	2
796	другой раз	4	2
797	остается совершенно	2	2
798	на свою	2	2
799	того факта	3	2
800	с более	3	2
801	в центр	3	2
802	случае мы	2	2
803	бы оно	3	2
804	на всем	5	2
805	психологические процессы	2	2
806	отличаются от	2	2
807	представления о	2	2
808	которое дает	3	2
809	не являются	2	2
810	два момента	3	2
811	от всякого	2	2
812	как уже	5	2
813	имеет свою	5	2
814	вопросу о	2	2
815	требует от	6	2
816	между обоими	7	2
817	это положение	2	2
818	имеет два	2	2
819	он представляет	2	2
820	в мышлении	5	2
821	с того	3	2
822	а если	2	2
823	которая в	3	2
824	во втором	2	2
825	по законам	3	2
826	является для	2	2
827	находит свое	2	2
828	он делает	3	2
829	в вопросе	4	2
830	но вместе	3	2
831	своей природе	4	2
832	иметь возможность	2	2
833	тем или	2	2
834	всего на	2	2
835	отношений и	5	2
836	возникают из	2	2
837	до того	4	2
838	каждом шагу	3	2
839	развития и	21	2
840	на всю	2	2
841	первом случае	2	2
842	можно только	2	2
843	закон и	2	2
844	этого процесса	2	2
845	только к	4	2
846	образом с	2	2
847	на каждом	3	2
848	мысли которые	2	2
849	на практике	3	2
850	к высшим	2	2
851	и потом	2	2
852	в условиях	3	2
853	различие в	3	2
854	связи и	2	2
855	в некоторой	2	2
856	уже на	3	2
857	с несомненностью	4	2
858	в сферу	2	2
859	возвращает нас	2	2
860	вообще не	5	2
861	своему значению	2	2
862	объяснить нам	2	2
863	не совпадают	3	2
864	с понятием	2	2
865	или иных	2	2
866	мы встречаем	2	2
867	за собой	4	2
868	общей психологии	2	2
869	потребности в	2	2
870	действие на	2	2
871	приводят к	4	2
872	и делает	2	2
873	друг другу	2	2
874	мы вынуждены	2	2
875	его собственной	2	2
876	другом случае	2	2
877	эта фраза	2	2
878	ничего другого	2	2
879	мысли но	4	2
880	одному и	3	2
881	поэтому он	2	2
882	этого положения	5	2
883	согласно этой	2	2
884	мы действительно	2	2
885	при исследовании	2	2
886	по своей	7	2
887	представлений и	3	2
888	понятия и	11	2
889	и т.д	6	2
890	всем остальным	2	2
891	как показывает	6	2
892	мы постараемся	4	2
893	этого взгляда	2	2
894	в свое	2	2
895	между процессами	2	2
896	непосредственно не	2	2
897	должны мы	2	2
898	которые только	2	2
899	это расхождение	2	2
900	современной психологии	4	2
901	речь и	4	2
902	между этими	3	2
903	исследования для	2	2
904	всем протяжении	5	2
905	нашли что	2	2
906	специфические особенности	2	2
907	на которое	2	2
908	как два	2	2
909	чего он	3	2
910	человеку и	2	2
911	с каким	2	2
912	тех или	2	2
913	и основной	2	2
914	этот процесс	5	2
915	это слово	3	2
916	раз он	3	2
917	всегда имеет	2	2
918	что само	2	2
919	на которые	3	2
920	в начале	2	2
921	факт который	3	2
922	что должно	4	2
923	этом вопросе	4	2
924	если принять	3	2
925	вызывая в	2	2
926	новые и	3	2
927	остается только	2	2
928	ничего кроме	3	2
929	о влиянии	2	2
930	вперед по	2	2
931	ведет к	2	2
932	не означает	5	2
933	самой своей	2	2
934	переход к	3	2
935	на протяжении	2	2
936	ничто не	3	2
937	этими двумя	3	2
938	мысли которая	2	2
939	новой психологии	2	2
940	язык и	2	2
941	одинаковой мере	2	2
942	в сфере	9	2
943	как с	5	2
944	или иным	2	2
945	постараемся показать	2	2
946	речи с	2	2
947	не говорит	3	2
948	что было	2	2
949	это происходит	2	2
950	таким же	3	2
951	вопросе о	3	2
952	может оказаться	2	2
953	оно является	4	2
954	из основных	7	2
955	которого является	2	2
956	учение о	3	2
957	и сами	2	2
