N	2gram	Vygotskiy_	Formalny
344	едва ли	2	4
345	сама по	4	4
346	целый ряд	5	4
347	нигде не	2	4
348	и другие	13	4
349	под влиянием	4	4
350	это положение	2	4
351	в целях	2	4
352	быть понято	2	4
353	отношении к	2	4
354	но если	7	4
355	или на	2	4
356	в ином	3	4
357	на протяжении	2	4
358	подобно тому	6	4
359	и история	2	4
360	что для	2	4
361	один и	5	4
362	что такое	6	4
363	зависит от	4	4
364	знаем что	2	4
365	этот вопрос	8	4
366	мы говорим	4	4
367	специфические особенности	2	4
368	в лучшем	3	4
369	совпадает с	4	4
370	к другому	3	4
371	между этими	3	4
372	что было	2	4
373	является не	2	4
374	вместо того	5	4
375	чем он	5	4
376	мы и	6	4
377	и должен	2	3
378	к одному	4	3
379	в плане	2	3
380	к этим	2	3
381	для всех	2	3
382	том как	3	3
383	в каком	2	3
384	что уже	3	3
385	остановиться на	3	3
386	внутренней речи	7	3
387	в плоскость	2	3
388	это понятие	3	3
389	бы оно	3	3
390	и при	4	3
391	в современной	3	3
392	так что	8	3
393	что является	2	3
394	в развитии	45	3
395	из истории	2	3
396	со всеми	2	3
397	вопроса о	5	3
398	может иметь	3	3
399	но как	6	3
400	нам в	2	3
401	речи и	8	3
402	при анализе	4	3
403	с другом	10	3
404	состоит в	11	3
405	точка зрения	8	3
406	в различных	3	3
407	что на	2	3
408	возможно только	2	3
409	оно должно	2	3
410	на его	4	3
411	нуждается в	3	3
412	ни одного	2	3
413	и заключается	2	3
414	и можем	2	3
415	прав когда	2	3
416	перехода от	3	3
417	мы видим	6	3
418	числе и	2	3
419	на развитие	6	3
420	к проблеме	2	3
421	в качестве	13	3
422	это значит	5	3
423	как совокупность	2	3
424	требует от	6	3
425	тот же	7	3
426	никак не	6	3
427	слово и	2	3
428	в сознании	5	3
429	можно только	2	3
430	лежит в	5	3
431	тем более	5	3
432	этими двумя	3	3
433	всех тех	2	3
434	в данной	2	3
435	и тот	5	3
436	друг с	10	3
437	дело с	2	3
438	во второй	4	3
439	в неразрывной	2	3
440	но уже	2	3
441	во всем	2	3
442	том числе	2	3
443	на первый	2	3
444	исследования и	3	3
445	находятся в	3	3
446	и другое	5	3
447	сознания в	3	3
448	в чем	10	3
449	из системы	3	3
450	в известной	3	3
451	именно это	2	3
452	одновременно с	4	3
453	и из	2	3
454	связи и	2	3
455	не с	2	3
456	и развитие	20	3
457	ничто не	3	3
458	на нее	2	3
459	вытекает из	4	3
460	том чтобы	3	3
461	вообще не	5	3
462	на то	6	3
463	предмета и	2	3
464	он может	5	3
465	когда он	3	3
466	сознания и	3	3
467	перейти к	4	3
468	в которых	2	3
469	значение для	4	3
470	с таким	4	3
471	в одном	3	3
472	но что	6	3
473	и обратно	3	3
474	влияния на	4	3
475	в системе	4	3
476	ту же	5	3
477	с их	4	3
478	что эта	7	3
479	с проблемой	2	3
480	не то	5	3
481	ничего общего	6	3
482	же самое	7	3
483	первый план	2	3
484	тем и	2	3
485	что при	4	3
486	но они	2	3
487	на их	3	3
488	не дает	2	3
489	оно является	4	3
490	но он	8	3
491	иначе как	4	2
492	вся теория	2	2
493	не делает	2	2
494	только тогда	5	2
495	вывод что	2	2
496	как чисто	2	2
497	из того	12	2
498	не прав	2	2
499	той мере	3	2
500	о чем	3	2
501	в тех	2	2
502	как из	2	2
503	основе этой	2	2
504	мысли в	5	2
505	взаимоотношений между	2	2
506	действуют в	2	2
507	в другом	7	2
508	не совпадают	3	2
509	есть не	3	2
510	об особенностях	2	2
511	того в	2	2
512	вообще в	2	2
513	в школе	16	2
514	и попытка	2	2
515	что если	6	2
516	в виде	3	2
517	самого процесса	3	2
518	друг от	5	2
519	связаны между	3	2
520	на место	2	2
521	этого факта	4	2
522	одной и	3	2
523	же мы	2	2
524	справедливо говорит	2	2
525	не знает	6	2
526	этого понятия	3	2
527	а с	3	2
528	эти функции	4	2
529	не должны	2	2
530	эта теория	5	2
531	от всякого	2	2
532	сегодняшний день	3	2
533	к ним	2	2
534	происходит в	3	2
535	и эти	2	2
536	общего с	3	2
537	мере в	5	2
538	развития как	6	2
539	и становятся	2	2
540	представляется нам	4	2
541	в более	2	2
542	только к	4	2
543	а если	2	2
544	ему в	2	2
545	следующей главе	2	2
546	мы имеем	4	2
547	уже о	2	2
548	говорим о	2	2
549	на отдельные	2	2
550	этой точки	7	2
551	не совпадает	2	2
552	естественно что	4	2
553	значит что	6	2
554	один шаг	3	2
555	в следующей	4	2
556	обычно не	2	2
557	мы в	2	2
558	его на	2	2
559	в силу	14	2
560	тем или	2	2
561	с ними	4	2
562	находится в	2	2
563	к другой	2	2
564	заключается в	15	2
565	никто не	2	2
566	этом случае	5	2
567	из его	2	2
568	который в	2	2
569	привести к	2	2
570	в первой	2	2
571	последнего времени	2	2
572	собой но	2	2
573	отношением к	3	2
574	его развития	4	2
575	вопрос об	4	2
576	представление о	2	2
577	отношения между	3	2
578	на всю	2	2
579	научной мысли	2	2
580	мышления и	8	2
581	к началу	5	2
582	или не	2	2
583	совершенно очевидно	2	2
584	нет никаких	2	2
585	одно и	2	2
586	в научном	5	2
587	это в	2	2
588	в собственном	2	2
589	можно было	11	2
590	что она	3	2
591	себя в	4	2
592	дело не	2	2
593	из нее	5	2
594	чтобы сделать	2	2
595	речи но	3	2
596	в этот	4	2
597	внутренняя речь	7	2
598	переход от	7	2
599	и развития	21	2
600	прежде чем	2	2
601	своем развитии	8	2
602	между отдельными	2	2
603	совершенно иной	3	2
604	в речи	3	2
605	нами в	4	2
606	что его	2	2
607	но только	4	2
608	так если	2	2
609	все равно	2	2
610	как известно	7	2
611	именно потому	3	2
612	на этот	9	2
613	от одной	2	2
614	чтобы понять	2	2
615	спрашивается что	2	2
616	видели что	2	2
617	он говорит	3	2
618	или иных	2	2
619	на нем	2	2
620	и понятие	3	2
621	от друга	5	2
622	этот закон	3	2
623	и другой	2	2
624	и развитии	2	2
625	собственном смысле	2	2
626	процесса развития	4	2
627	как с	5	2
628	только один	4	2
629	языка не	2	2
630	на сегодняшний	3	2
631	что между	5	2
632	их и	2	2
633	этих двух	4	2
634	что мы	11	2
635	несмотря на	3	2
636	начинается с	2	2
637	все что	2	2
638	тех или	2	2
639	и того	8	2
640	говорит о	4	2
641	из него	3	2
642	чем это	2	2
643	и есть	8	2
644	является по	2	2
645	эта проблема	4	2
646	но с	2	2
647	эти вопросы	2	2
648	свою силу	2	2
649	значение слова	4	2
650	его собственной	2	2
651	понятия в	11	2
652	чем в	6	2
