N	2gram	Losev_Vesc	Problema
259	ни на	7	13
260	из них	7	13
261	учение о	2	13
262	нисколько не	7	12
263	символ не	2	12
264	но именно	3	12
265	каком случае	4	12
266	так или	5	12
267	в которой	5	12
268	в другом	3	12
269	с одной	3	12
270	в самой	3	12
271	или по	2	12
272	в целом	3	12
273	что это	18	12
274	время как	4	12
275	в смысле	22	12
276	или иначе	5	12
277	он сам	2	12
278	и можно	2	12
279	то время	4	12
280	не о	2	11
281	и следовательно	20	11
282	никак нельзя	2	11
283	и тоже	3	11
284	и во	3	11
285	в истории	3	11
286	вообще не	6	11
287	или иных	2	11
288	мы говорим	6	11
289	только не	5	11
290	тот же	4	11
291	о которых	2	11
292	одной стороны	3	11
293	и у	4	11
294	том или	2	11
295	и тогда	7	11
296	нет никакого	3	11
297	бы то	12	11
298	и другое	6	11
299	жизни в	3	11
300	и их	11	11
301	к нему	3	11
302	заключается в	3	11
303	свидетельствует о	3	11
304	и сама	4	10
305	состоит из	3	10
306	не то	4	10
307	все еще	3	10
308	один из	5	10
309	однако в	3	10
310	быть и	5	10
311	отличается от	8	10
312	бы даже	2	10
313	быть только	6	10
314	слова и	7	10
315	ни с	8	10
316	что у	5	10
317	что для	5	10
318	собственно говоря	5	10
319	в одном	6	10
320	и всякий	3	10
321	которые мы	2	10
322	или менее	4	10
323	есть обязательно	2	10
324	то или	5	10
325	это будет	4	10
326	что оно	10	10
327	относится к	6	10
328	только то	4	10
329	есть то	12	10
330	более или	4	10
331	из которых	3	10
332	однако это	3	10
333	но он	2	10
334	находим в	2	9
335	вопрос о	6	9
336	как же	6	9
337	или как	3	9
338	тогда когда	5	9
339	здесь как	2	9
340	только тогда	4	9
341	совсем другое	2	9
342	она не	9	9
343	между прочим	4	9
344	что тут	7	9
345	то с	3	9
346	и до	6	9
347	это вовсе	2	9
348	то он	2	9
349	чем же	5	9
350	не вполне	2	9
351	в своих	3	9
352	с собой	2	9
353	их в	6	9
354	мы говорили	2	9
355	на себе	5	9
356	вообще и	5	9
357	не был	2	9
358	но эта	2	9
359	однако не	4	9
360	нет и	4	9
361	это тоже	2	9
362	что если	2	9
363	бы в	9	9
364	это было	2	9
365	с ней	2	9
366	о котором	2	9
367	не нужно	3	9
368	поэтому и	2	9
369	и другие	2	9
370	д и	11	9
371	не мешает	4	9
372	жизнь и	2	9
373	в жизни	5	9
374	и уж	2	9
375	а потом	3	8
376	и тут	7	8
377	как он	2	8
378	между собой	2	8
379	от всего	15	8
380	от этого	3	8
381	а если	6	8
382	для него	8	8
383	не все	3	8
384	и нет	3	8
385	только что	2	8
386	с этой	6	8
387	в силу	4	8
388	себе и	2	8
389	является не	2	8
390	если же	5	8
391	тем же	2	8
392	к его	2	8
393	том как	4	8
394	является в	2	8
395	но тогда	5	8
396	только с	3	8
397	или вернее	2	8
398	и больше	13	8
399	же такое	4	8
400	и этот	2	8
401	с ее	10	8
402	ни только	4	8
403	но ведь	2	8
404	ни было	12	8
405	это уже	2	8
406	говорится о	2	8
407	и образ	3	8
408	не значит	11	8
409	но для	2	8
410	во всем	2	8
411	мы будем	3	8
412	конечно не	2	8
413	он есть	2	8
414	как только	6	8
415	находятся в	2	7
416	что на	2	7
417	в понятии	5	7
418	это только	2	7
419	определенным образом	6	7
420	а с	3	7
421	на этой	2	7
422	она есть	12	7
423	а а	2	7
424	нечто целое	2	7
425	в основе	4	7
426	же не	4	7
427	сознания и	2	7
428	его как	2	7
429	с самим	4	7
430	или других	4	7
431	и так	2	7
432	понимать как	2	7
433	чем не	2	7
434	учения о	2	7
435	еще более	4	7
436	оно не	6	7
437	сливаются в	2	7
438	ни от	7	7
439	не указывает	3	7
440	не на	2	7
441	из себя	6	7
442	в науке	3	7
443	в это	2	7
444	даже не	8	7
445	и а	3	7
446	вообще говоря	2	7
447	но что	9	7
448	была бы	3	7
449	мере в	2	7
450	его от	2	7
451	себе в	5	7
452	к другому	3	7
453	же как	3	7
454	же это	5	7
455	по преимуществу	2	7
456	мы возьмем	3	7
457	вещи или	6	7
458	не можем	3	7
459	и который	2	7
460	и значения	2	7
461	не обязательно	2	7
462	не как	2	6
463	то мы	3	6
464	или другие	4	6
465	просто как	2	6
466	идеи и	3	6
467	ведь и	6	6
468	ли в	3	6
469	и самой	2	6
470	имеет никакого	2	6
471	нельзя сказать	3	6
472	тем или	2	6
473	а есть	5	6
474	она является	4	6
475	или не	7	6
476	само по	4	6
477	можно только	6	6
478	только к	2	6
479	есть просто	6	6
480	на него	3	6
481	и ничего	2	6
482	самой действительности	3	6
483	по своей	3	6
484	ни к	3	6
485	когда он	2	6
486	есть уже	4	6
487	этот вопрос	6	6
488	часто бывает	2	6
489	если он	3	6
490	ли сказать	3	6
491	та или	2	6
492	которую мы	2	6
493	и того	2	6
494	и чисто	4	6
495	и делает	2	6
496	что именно	4	6
497	данную вещь	6	6
498	но с	2	6
499	чтобы не	2	6
500	в действительности	7	6
501	никакого отношения	4	6
502	для меня	3	6
503	самого себя	2	6
504	есть и	13	6
505	только как	2	6
506	в отдельности	4	6
507	по существу	3	6
508	который мы	4	6
509	стороны и	2	6
510	с которой	3	6
511	же мы	2	6
512	вещи не	11	6
513	самой вещи	16	6
514	содержится в	3	6
515	и может	3	6
516	но когда	3	6
517	с его	2	6
518	но она	3	6
519	и уже	2	6
520	независимо от	5	6
521	как оно	4	6
522	необходимо чтобы	7	6
523	к другой	3	6
524	дело не	4	6
525	образ и	3	6
526	к ней	4	6
527	с самой	6	6
528	есть тоже	5	6
529	перестает быть	3	6
530	мы еще	2	6
531	этом отношении	2	6
532	смысл вещи	12	6
533	от всякого	4	6
534	не к	3	6
535	есть прежде	4	6
536	это совершенно	4	6
537	действительность в	2	6
538	не мог	3	6
539	отношения к	3	6
540	но оно	3	6
541	в слове	2	6
542	говорили что	2	5
543	и этого	3	5
544	его на	4	5
545	если оно	9	5
546	человека и	3	5
547	одна из	6	5
548	отношение к	4	5
549	самой же	2	5
550	и прежде	2	5
551	бы его	2	5
552	знает что	2	5
553	обойтись без	4	5
554	другое дело	2	5
555	своей собственной	2	5
556	для всякого	6	5
557	есть тот	2	5
558	нужно сказать	2	5
559	только один	3	5
560	но зато	2	5
561	одно и	6	5
562	ведь не	4	5
563	ту или	3	5
564	то чтобы	3	5
565	себе не	3	5
566	себе что	3	5
567	от его	2	5
568	из самых	3	5
569	том чтобы	2	5
570	только одной	2	5
571	есть как	3	5
572	все что	3	5
573	но ясно	3	5
574	образом и	4	5
575	или что	5	5
576	тому как	5	5
577	не знаем	2	5
578	я не	7	5
579	сводится к	4	5
580	без этого	3	5
581	что эта	2	5
582	но еще	3	5
583	не что-нибудь	2	5
584	существует и	2	5
585	оно и	4	5
586	для его	2	5
587	в собственном	3	5
588	от того	7	5
589	ничем не	4	5
590	для всего	2	5
591	в настоящем	5	5
592	мы видели	3	5
593	говорить об	2	5
594	утверждать что	2	5
595	и чтобы	2	5
596	себя не	2	5
597	он говорит	2	5
598	на себя	5	5
599	и когда	5	5
600	чем мы	3	5
601	о каком	2	5
602	вещи в	10	5
603	к этому	2	5
604	или другим	2	5
605	и еще	4	5
606	должно быть	8	5
607	себя в	11	5
608	действительности в	3	5
609	в свете	8	5
610	смысле что	2	5
611	от одного	2	5
612	подобно тому	5	5
613	раз в	2	5
614	поэтому в	2	5
615	чего же	3	5
616	собственном смысле	4	5
617	что является	6	4
618	действительность а	2	4
619	с чем	7	4
620	для нее	2	4
621	предполагает что	11	4
622	именно так	2	4
623	наряду с	2	4
624	должен быть	5	4
625	себе как	2	4
626	вещи как	12	4
627	действительно есть	2	4
628	следовательно и	2	4
629	у них	2	4
630	смысловом отношении	2	4
631	одно из	2	4
632	или его	2	4
633	и само	3	4
634	во втором	2	4
635	самой собой	4	4
636	она и	2	4
637	вещи но	16	4
638	переходит в	4	4
639	и она	3	4
640	для ее	2	4
641	то не	7	4
642	себя и	8	4
643	со всем	5	4
644	действительность но	2	4
645	ее не	6	4
646	и они	2	4
647	существует только	2	4
648	это можно	2	4
649	в одну	2	4
650	смысла и	8	4
651	именно для	2	4
652	на нее	2	4
653	она уже	3	4
654	вопроса о	3	4
655	конечно и	2	4
656	тут не	7	4
657	со своим	8	4
658	не стоит	2	4
659	тот момент	2	4
660	именно потому	2	4
661	является и	3	4
662	самого же	2	4
663	можно говорить	2	4
664	если это	4	4
665	который бы	3	4
666	но о	2	4
667	или иную	3	4
668	но к	2	4
669	о них	4	4
670	я в	3	4
671	от нее	2	4
672	даже просто	2	4
673	действительность и	8	4
674	на нас	3	4
675	а тем	3	4
676	это именно	3	4
677	той же	2	4
678	момент в	6	4
679	и нечто	7	4
680	я могу	3	4
681	явлений и	3	4
682	веры в	2	4
683	указанием на	2	4
684	не потому	7	4
685	зачем же	2	4
686	но на	2	4
687	остановиться на	3	4
688	что из	3	4
689	в каком-то	5	4
690	смысл но	2	4
691	что вы	4	4
692	или о	3	4
693	это все	3	4
694	на действительность	3	4
695	бы на	3	4
696	одного из	2	4
697	этой точки	3	4
698	ни просто	6	4
699	с нею	19	4
700	говорим что	3	4
701	в разных	6	4
702	в сущности	7	4
703	мы сказали	2	4
704	бы только	2	4
705	что эти	2	4
706	нельзя было	4	4
707	сразу и	2	4
708	если она	11	4
709	но эти	2	4
710	что только	4	4
711	на это	5	4
712	бы к	2	4
713	даже вообще	2	4
714	себя самого	4	4
715	же самой	3	4
716	и самое	3	4
717	или другом	2	4
718	смысл и	12	4
719	начиная от	2	4
720	бы что	3	4
721	и пр	10	4
722	больше ничего	12	4
723	ничто не	2	4
724	не быть	4	4
725	в свою	5	4
726	думал что	2	4
727	при всем	2	4
728	но они	2	4
729	равно как	4	4
730	мог бы	7	4
731	о значении	2	4
732	так чтобы	4	4
733	смысле и	4	4
734	и значит	5	4
735	имеем дело	3	4
736	привело бы	2	3
737	как ее	2	3
738	до бесконечности	2	3
739	есть сама	6	3
740	ее и	2	3
741	значило бы	5	3
742	живого существа	2	3
743	о ней	5	3
744	достаточно только	2	3
745	из того	3	3
746	например что	2	3
747	и явление	13	3
748	в подлинном	3	3
749	заключается не	2	3
750	не содержит	5	3
751	по самому	3	3
752	вещь есть	14	3
753	логического анализа	2	3
754	может и	3	3
755	от ее	6	3
756	есть сам	2	3
757	будет уже	3	3
758	языка как	2	3
759	для определения	2	3
760	в более	2	3
761	понятие не	3	3
762	а потому	2	3
763	даже больше	6	3
764	и та	2	3
765	сравнению с	7	3
766	с трудом	2	3
767	нуждается в	2	3
768	чтобы они	2	3
769	того и	2	3
770	в первом	2	3
771	должна быть	8	3
772	что значит	8	3
773	когда она	4	3
774	вещь и	18	3
775	то как	2	3
776	пусть даже	3	3
777	по сравнению	8	3
778	в чисто	5	3
779	ли это	9	3
780	смысл или	3	3
781	если я	6	3
782	отдельности и	2	3
783	так то	4	3
784	этого предмета	2	3
785	превращается в	3	3
786	и нужно	2	3
787	они суть	2	3
788	было и	2	3
789	может считаться	3	3
790	образ в	2	3
791	каждой из	2	3
792	в последние	2	3
793	и другой	2	3
794	вещей и	12	3
795	это так	4	3
796	отвлеченная идея	2	3
797	но я	2	3
798	как принцип	2	3
799	как она	5	3
800	совершенно ясно	2	3
801	находится в	4	3
802	о которой	3	3
803	в и	4	3
804	и достаточно	5	3
805	сущность и	9	3
806	и эту	2	3
807	конечно можно	4	3
808	она должна	4	3
809	оно есть	16	3
810	но можно	3	3
811	а что	2	3
812	только от	2	3
813	же есть	3	3
814	что между	2	3
815	ни тем	2	3
816	хотя это	2	3
817	слово и	4	3
818	если они	2	3
819	со стороны	9	3
820	вещи для	4	3
821	за ними	2	3
822	следовательно в	2	3
823	может ли	2	3
824	до всякого	2	3
825	со всей	2	3
826	в россии	2	3
827	для такого	2	3
828	не годится	2	3
829	для науки	2	3
830	всего то	2	3
831	существует но	4	3
832	на ее	3	3
833	не столько	2	3
834	которая была	2	3
835	есть еще	3	3
836	но тут	2	3
837	и свои	2	3
838	с ними	4	3
839	вот почему	3	3
840	мы видим	5	3
841	в первой	2	3
842	то ясно	2	3
843	миф и	2	3
844	и мы	5	3
845	т е	79	3
846	для тех	3	3
847	или другое	2	3
848	рационализма и	7	3
849	кто не	3	3
850	всего прочего	8	3
851	или ее	3	3
852	никуда не	2	3
853	самой вещью	5	3
854	мысли и	5	3
855	самим собою	2	3
856	говорить что	4	3
857	подлинном смысле	2	3
858	оно всегда	2	3
859	в мысли	5	3
860	один и	2	3
861	от чего	3	3
862	сама вещь	10	3
863	вещей в	3	3
864	на этом	4	3
865	будь то	3	3
866	вещь но	7	3
867	может не	4	3
868	до последней	2	3
869	тоже ведь	2	3
870	не говорит	3	3
871	я и	8	3
872	что смысл	4	3
873	собою и	5	3
874	сознательно и	2	3
875	а следовательно	4	3
876	этих двух	2	3
877	форме и	2	3
878	не сама	2	3
879	просто смысл	2	2
880	что ему	3	2
881	тут совершенно	2	2
882	к действительности	2	2
883	и возможно	2	2
884	уже предполагает	2	2
885	а и	13	2
886	действительность есть	6	2
887	она может	4	2
888	в состоянии	2	2
889	здравого смысла	2	2
890	к такому	2	2
891	оперирует с	3	2
892	подходит к	2	2
893	вещи мы	3	2
894	и эти	3	2
895	тех кто	2	2
896	себя или	2	2
897	именно тем	3	2
898	и этой	2	2
899	значит не	4	2
900	той вещи	3	2
901	то она	2	2
902	сами собой	2	2
903	это значило	4	2
904	отличаться от	2	2
905	в каком-нибудь	2	2
906	вещей как	3	2
907	вещами и	3	2
908	точка зрения	5	2
909	ту же	2	2
910	отличаются от	2	2
911	можно и	3	2
912	вот это	3	2
913	ли что	2	2
914	не обозначает	2	2
915	в с	2	2
916	это однако	3	2
917	для всякой	3	2
918	самое главное	2	2
919	мною в	2	2
920	но то	4	2
921	если вы	3	2
922	данной вещи	6	2
923	к учению	2	2
924	и эта	4	2
925	не суть	4	2
926	смысловое и	2	2
927	есть выражение	2	2
928	в абсолютном	2	2
929	необходимые для	3	2
930	а я	3	2
931	же она	2	2
932	и вот	4	2
933	всего иного	3	2
934	и со	2	2
935	которое есть	2	2
936	и таким	2	2
937	обе эти	2	2
938	и кроме	3	2
939	это различие	2	2
940	почти все	2	2
941	всех прочих	3	2
942	точке зрения	4	2
943	внутреннее и	3	2
944	видели что	3	2
945	от всех	5	2
946	чтобы она	3	2
947	на почве	6	2
948	не важно	4	2
949	ее но	2	2
950	вот эта	2	2
951	ближе к	2	2
952	вещи от	2	2
953	момент который	2	2
954	при переходе	3	2
955	из предыдущего	2	2
956	у меня	3	2
957	а так	3	2
958	конечно нет	2	2
959	этого вопроса	3	2
960	есть образ	2	2
961	в определенном	2	2
962	вещи всегда	2	2
963	когда же	2	2
964	другое и	2	2
965	необходимо и	5	2
966	свою очередь	5	2
967	слово в	2	2
968	значит ли	7	2
969	вещь существует	2	2
970	на все	2	2
971	положение дела	2	2
972	что действительность	2	2
973	вещи которая	4	2
974	есть ли	10	2
975	и чем	4	2
976	в свое	2	2
977	чтобы это	3	2
978	и дает	2	2
979	действительности как	2	2
980	сказали что	2	2
981	нужно было	3	2
982	мы ее	5	2
983	в в	2	2
984	как понятие	4	2
985	больше того	6	2
986	внутри себя	3	2
987	основе своей	2	2
988	чего не	2	2
989	ее смысл	2	2
990	ее на	2	2
991	и совершенно	2	2
992	и ничто	2	2
993	она сама	5	2
994	с бесконечно	2	2
995	на более	2	2
996	комплекс звуков	6	2
997	раз навсегда	3	2
998	чисто смысловой	4	2
999	себя самой	2	2
1000	признать что	2	2
1001	на язык	3	2
1002	как смысл	2	2
1003	ли мы	2	2
1004	идею и	2	2
1005	только мы	2	2
1006	вещи а	3	2
1007	ее как	4	2
1008	вещь то	2	2
1009	итак если	2	2
1010	и материи	3	2
1011	суть только	2	2
1012	жизни мы	2	2
1013	и вещи	6	2
1014	чего бы	2	2
1015	тут нет	3	2
1016	мыслить и	3	2
1017	не относится	2	2
1018	вещах и	3	2
1019	когда говорится	2	2
1020	стоять на	2	2
1021	только очень	2	2
1022	в данной	2	2
1023	раз с	2	2
1024	что ее	2	2
1025	реальное существование	2	2
1026	что то	3	2
1027	исходить из	2	2
1028	силы и	2	2
1029	вещь как	8	2
1030	лишь как	2	2
1031	что есть	8	2
1032	вещей но	5	2
1033	не хватает	2	2
1034	не с	8	2
1035	и внутреннее	2	2
1036	характером и	2	2
1037	не случайно	2	2
1038	чтобы быть	3	2
1039	слова в	2	2
1040	что я	26	2
1041	как с	7	2
1042	должны быть	6	2
1043	какой-нибудь определенный	2	2
1044	ли вы	2	2
1045	допустим что	3	2
1046	действительности не	2	2
1047	не из	2	2
1048	не понимает	3	2
1049	ее нет	3	2
1050	с собою	6	2
1051	бы ни	3	2
1052	он отличается	2	2
1053	только одно	2	2
1054	вещь не	10	2
1055	нам не	2	2
