N	2gram	Vygotskiy_	Istorich
128	связан с	5	21
129	она не	3	20
130	в свете	5	20
131	в других	2	20
132	из них	4	20
133	в силу	8	20
134	наряду с	3	20
135	видели что	6	20
136	из этих	6	20
137	а затем	5	19
138	и как	7	19
139	что у	3	19
140	с собой	5	19
141	в другой	2	19
142	на том	2	19
143	в тех	2	19
144	живет в	3	19
145	на то	11	19
146	что этот	2	18
147	в данном	5	18
148	вовсе не	5	18
149	в то	7	18
150	и говорит	2	18
151	нас к	10	17
152	по существу	8	17
153	то и	4	17
154	и только	2	17
155	в них	5	17
156	всех этих	2	16
157	связана с	4	16
158	со стороны	4	16
159	перед нами	7	16
160	и все	7	16
161	между двумя	2	16
162	в котором	6	16
163	этот вопрос	6	16
164	во всех	4	16
165	данном случае	5	15
166	в целом	29	15
167	в своей	7	15
168	даже в	4	15
169	и то	3	15
170	уже выше	2	15
171	друг друга	5	15
172	и эти	2	15
173	и даже	5	15
174	детей в	6	15
175	в которых	6	15
176	в одной	3	15
177	и тем	8	15
178	он в	6	15
179	увидим что	2	15
180	что при	3	15
181	но мы	4	14
182	с этой	7	14
183	на вопрос	6	14
184	можно было	6	14
185	с ней	3	14
186	отношению к	11	14
187	уже видели	2	14
188	из которых	6	14
189	и есть	2	14
190	его на	3	14
191	и ее	9	14
192	одной из	4	14
193	по отношению	12	14
194	и наконец	3	14
195	увидим ниже	2	14
196	находится в	2	14
197	образом мы	2	14
198	к своему	2	13
199	и для	3	13
200	все что	4	13
201	и от	4	13
202	его не	3	13
203	на этом	3	13
204	в книге	3	13
205	в своем	10	13
206	время как	4	13
207	не имеет	5	13
208	и если	4	13
209	в себе	8	13
210	по себе	9	13
211	то время	5	13
212	таким же	4	13
213	во всем	4	12
214	в их	5	12
215	к этой	4	12
216	ответ на	4	12
217	как только	3	12
218	и их	5	12
219	в более	3	12
220	хотя бы	7	12
221	к себе	2	12
222	что не	2	12
223	и вот	3	11
224	от этого	4	11
225	и более	6	11
226	связанные с	2	11
227	главным образом	2	11
228	только с	2	11
229	точки зрения	49	11
230	хотя и	2	11
231	уже в	8	11
232	тех случаях	2	11
233	на нее	2	11
234	ясно что	2	11
235	на которой	4	11
236	к которому	4	11
237	я не	4	11
238	по мере	5	11
239	такой же	3	11
240	должны быть	2	11
241	приходит к	4	10
242	на этой	2	10
243	что же	3	10
244	в ее	3	10
245	почти всегда	2	10
246	но если	3	10
247	он может	2	10
248	что эта	7	10
249	указывает на	4	10
250	вслед за	3	10
251	за собой	4	10
252	если не	3	10
253	что эти	3	10
254	ее на	4	10
255	к ним	2	10
256	на основе	7	10
257	в состоянии	2	10
258	и других	4	10
259	а с	8	10
260	связаны с	2	10
261	в которой	6	10
262	ни в	6	10
263	его к	3	10
264	о чем	2	10
265	от них	2	10
266	еще один	2	10
267	не можем	3	10
268	друг с	6	10
269	и к	9	10
270	он показывает	4	9
271	бы мы	3	9
272	он должен	4	9
273	в истории	7	9
274	тот же	7	9
275	в основе	9	9
276	если это	2	9
277	в свою	4	9
278	которой он	2	9
279	из этого	6	9
280	в себя	2	9
281	тогда когда	8	9
282	по этому	4	9
283	когда она	2	9
284	зависимости от	8	9
285	следующим образом	2	9
286	на этот	7	9
287	зависит от	2	9
288	но для	2	9
289	жизни и	2	9
290	в первую	3	9
291	с другом	6	9
292	представление что	2	9
293	что на	2	9
294	на первый	3	9
295	том чтобы	6	9
296	в чем	5	9
297	стороны и	3	9
298	вот почему	5	9
299	с его	7	9
300	также не	2	9
301	в течение	4	9
302	целый ряд	6	9
303	приводит к	8	9
304	тем самым	8	8
305	должен быть	6	8
306	только тогда	4	8
307	одно из	3	8
308	но вместе	5	8
309	для этого	7	8
310	только что	7	8
311	именно в	8	8
312	тому как	3	8
313	во всяком	6	8
314	или даже	2	8
315	мы будем	2	8
316	образом и	4	8
317	в современной	3	8
318	он говорит	2	8
319	смысле этого	6	8
320	приводит нас	3	8
321	это положение	5	8
322	в жизни	2	8
323	подобно тому	2	8
324	же самое	4	8
325	и потому	3	8
326	что его	6	8
327	ту же	3	8
328	в зависимости	8	8
329	чем это	3	8
330	и из	2	8
331	он на	3	8
332	но с	3	8
333	которые в	2	8
334	от того	7	8
335	его с	2	8
336	и сам	2	8
337	можно сказать	6	8
338	независимо от	10	8
339	с другими	5	8
340	не с	2	8
341	на самом	4	7
342	в конце	2	7
343	с самого	9	7
344	состоит в	4	7
345	не то	3	7
346	того чтобы	23	7
347	под влиянием	3	7
348	тех же	3	7
349	себе и	3	7
350	связь между	10	7
351	о которых	4	7
352	есть не	3	7
353	но эта	3	7
354	когда мы	2	7
355	тому что	6	7
356	одного из	4	7
357	в начале	2	7
358	в какой	5	7
359	свет на	2	7
360	если мы	8	7
361	ключ к	2	7
362	всяком случае	5	7
363	по его	2	7
364	как на	5	7
365	между тем	10	7
366	и при	2	7
367	в эту	4	7
368	те же	2	7
369	между собой	5	7
370	был бы	2	7
371	этого слова	7	7
372	то он	3	7
373	для объяснения	2	7
374	в области	4	7
375	самом деле	8	7
376	что оно	6	7
377	не столько	4	7
378	здесь и	3	7
379	об этой	3	7
380	для него	5	7
381	к которым	3	7
382	одну из	4	6
383	с той	3	6
384	для того	19	6
385	отличие от	3	6
386	говорит что	9	6
387	как говорит	2	6
388	в море	2	6
389	же что	2	6
390	были бы	2	6
391	не потому	2	6
392	ничем не	3	6
393	этой точки	2	6
394	между ними	2	6
395	не объясняет	2	6
396	что все	8	6
397	он является	3	6
398	от его	5	6
399	на эту	2	6
400	на место	2	6
401	самого начала	9	6
402	вопрос не	2	6
403	той же	4	6
404	имеет свою	2	6
405	заметить что	3	6
406	к сожалению	2	6
407	из которого	2	6
408	что как	4	6
409	но тем	3	6
410	также и	2	6
411	но что	3	6
412	должны будем	2	6
413	связь и	2	6
414	этих двух	4	6
415	на одной	2	6
416	отношения к	3	6
417	в каком	3	5
418	этого мы	2	5
419	видит в	2	5
420	как нечто	2	5
421	только для	6	5
422	в своих	6	5
423	как таковой	2	5
424	спросить себя	2	5
425	животных и	2	5
426	показывает как	2	5
427	друг другу	4	5
428	по своей	9	5
429	говорит он	27	5
430	том числе	3	5
431	мира и	2	5
432	что если	3	5
433	показать что	7	5
434	другом месте	6	5
435	бы в	5	5
436	с ее	3	5
437	в самых	4	5
438	чтобы быть	2	5
439	о котором	3	5
440	несмотря на	6	5
441	в совершенно	5	5
442	о природе	5	5
443	в связь	2	5
444	но даже	2	5
445	не хочет	2	5
446	в виду	5	5
447	в один	4	5
448	как уже	9	5
449	не могло	5	5
450	за ней	2	5
451	лежит в	3	5
452	прийти к	2	5
453	очень рано	2	5
454	этому же	2	5
455	что между	4	5
456	мы и	3	5
457	без всякого	2	5
458	во все	3	5
459	на все	5	5
460	он как	4	5
461	и мы	3	5
462	могла бы	2	5
463	которые не	4	5
464	но этот	3	5
465	как о	2	5
466	нами в	3	5
467	в отличие	3	5
468	можно назвать	2	5
469	к этим	3	4
470	действия и	4	4
471	это дело	2	4
472	нисколько не	2	4
473	и вообще	2	4
474	все время	8	4
475	тем более	7	4
476	в наших	4	4
477	к пониманию	3	4
478	этой формы	2	4
479	столь же	8	4
480	наталкивается на	2	4
481	нами выше	2	4
482	для исследователя	2	4
483	играет роль	2	4
484	еще на	4	4
485	одном из	3	4
486	эти три	2	4
487	в поисках	2	4
488	во всей	8	4
489	в результате	7	4
490	он по	2	4
491	меня на	2	4
492	в ту	2	4
493	следует за	2	4
494	слова в	2	4
495	он находится	2	4
496	которых он	3	4
497	не существует	4	4
498	ребенка в	17	4
499	как раз	8	4
500	он сам	3	4
501	в пользу	6	4
502	очевидно что	4	4
503	человека и	6	4
504	могло бы	2	4
505	и начинает	2	4
506	что тот	2	4
507	принадлежит к	2	4
508	только из	2	4
509	который в	7	4
510	по сравнению	10	4
511	нас в	2	4
512	вытекает из	3	4
513	отнюдь не	2	4
514	с точки	34	4
515	в стороне	2	4
516	за то	2	4
517	по линии	2	4
518	такое объяснение	3	4
519	с которой	2	4
520	и те	2	4
521	когда в	2	4
522	содержится в	2	4
523	при рассмотрении	2	4
524	привести к	2	4
525	дело в	3	4
526	под этим	2	4
527	на которых	4	4
528	идет на	2	4
529	только то	2	4
530	нами как	2	4
531	человека с	3	4
532	в самом	16	4
533	того кто	2	4
534	но на	4	4
535	не могу	3	4
536	влечет за	2	4
537	бы что	4	4
538	что именно	3	4
539	и поэтому	2	3
540	огромное количество	2	3
541	выше и	2	3
542	это как	2	3
543	точку зрения	8	3
544	на основании	6	3
545	относятся к	2	3
546	в такой	4	3
547	из всех	3	3
548	уже говорили	3	3
549	не могли	2	3
550	точка зрения	3	3
551	которая в	2	3
552	представить себе	5	3
553	речь идет	4	3
554	со всем	2	3
555	бы он	3	3
556	хотели бы	4	3
557	переход от	5	3
558	или во	2	3
559	или другой	2	3
560	мы могли	11	3
561	сравнению с	9	3
562	эта мысль	3	3
563	рассматривается как	5	3
564	она должна	4	3
565	на эти	3	3
566	там мы	2	3
567	эти черты	2	3
568	казалось бы	8	3
569	в другую	2	3
570	ребенка и	8	3
571	о двух	2	3
572	мы находим	7	3
573	мы хотели	5	3
574	что даже	2	3
575	и я	2	3
576	так называемых	2	3
577	в противоположность	3	3
578	должно быть	4	3
579	на одном	3	3
580	как если	3	3
581	как они	2	3
582	нигде не	3	3
583	поэтому в	3	3
584	нечто подобное	3	3
585	всякий раз	2	3
586	которую мы	6	3
587	другой вопрос	2	3
588	как его	2	3
589	из двух	3	3
590	из того	7	3
591	воздействовать на	2	3
592	все те	2	3
593	начиная с	2	3
594	они говорят	2	3
595	играют в	2	3
596	всего в	3	3
597	могли бы	10	3
598	что можно	4	3
599	знаем об	2	3
600	предполагалось что	2	3
601	вопросом о	3	3
602	в наши	2	3
603	по всей	2	3
604	можно считать	2	3
605	каждого из	2	3
606	от всех	3	3
607	которые он	2	3
608	только не	2	3
609	является не	2	3
610	и делает	2	3
611	один и	2	3
612	бы с	3	3
613	к его	3	3
614	мы постараемся	2	3
615	оно есть	2	3
616	для всех	8	3
617	с двумя	2	3
618	едва ли	5	3
619	оказывается в	2	3
620	при переходе	2	3
621	останавливаться на	3	3
622	важно отметить	2	3
623	к изучению	3	3
624	в борьбе	2	3
625	все основные	3	3
626	ней в	2	3
627	и до	5	3
628	как таковая	2	3
629	говорит в	2	3
630	и той	2	3
631	из этой	2	3
632	само по	3	3
633	о своих	2	3
634	этими двумя	2	3
635	слишком далеко	2	3
636	во власти	3	3
637	в полном	3	2
638	для всего	3	2
639	все более	4	2
640	наконец в	2	2
641	к ее	2	2
642	в ходе	9	2
643	видим таким	4	2
644	свою очередь	3	2
645	друг от	4	2
646	он приходит	2	2
647	к вопросу	4	2
648	это обстоятельство	2	2
649	другой функции	2	2
650	что связь	2	2
651	и во-вторых	3	2
652	естественно что	2	2
653	числе и	3	2
654	вопрос и	2	2
655	действительность но	2	2
656	вопрос об	8	2
657	прямо говорит	4	2
658	отношений которые	2	2
659	лишь в	9	2
660	как при	2	2
661	как явление	2	2
662	изменения и	2	2
663	и наиболее	2	2
664	по пути	2	2
665	именно потому	2	2
666	может рассматриваться	4	2
667	в мышлении	3	2
668	вопрос в	2	2
669	он представляет	2	2
670	первый план	3	2
671	в нашем	3	2
672	и остается	3	2
673	тем и	3	2
674	с помощью	16	2
675	которой она	2	2
676	этого рода	2	2
677	обе эти	4	2
678	вместо того	3	2
679	сторону в	2	2
680	этого факта	3	2
681	одной и	2	2
682	из которой	3	2
683	на ее	2	2
684	в основу	3	2
685	приведенных выше	2	2
686	и самый	2	2
687	те кто	2	2
688	в сущности	13	2
689	возникает из	4	2
690	все остальные	5	2
691	как например	2	2
692	же это	2	2
693	свое имя	2	2
694	и еще	2	2
695	человек с	3	2
696	формы мышления	4	2
697	сама по	3	2
698	к другу	3	2
699	как процесс	3	2
700	со всей	7	2
701	наши задачи	2	2
702	воды на	2	2
703	в конечном	4	2
704	в предыдущих	2	2
705	нам остается	2	2
706	о причине	2	2
707	не к	3	2
708	этот вывод	2	2
709	самой сути	2	2
710	и следовательно	3	2
711	тому чтобы	2	2
712	в процессе	19	2
713	который может	2	2
714	который является	2	2
715	и таким	2	2
716	здесь у	2	2
717	развития на	3	2
718	это вопрос	2	2
719	вопросу о	2	2
720	вся книга	2	2
721	в изложении	2	2
722	мы хотим	2	2
723	обстоятельство что	2	2
724	с такой	4	2
725	которой мы	3	2
726	одно и	2	2
727	с развитием	4	2
728	мы привели	2	2
729	она представляет	2	2
730	которые мы	2	2
731	положение что	2	2
732	рассматриваться как	3	2
733	мысль что	6	2
734	в самой	4	2
735	от друга	4	2
736	различные формы	2	2
737	становится средством	2	2
738	то обстоятельство	2	2
739	и функции	4	2
740	и другим	2	2
741	ребенок не	6	2
742	полагает что	7	2
743	и должны	2	2
744	сам по	3	2
745	на примере	3	2
746	остается в	2	2
747	в развитии	31	2
748	которых мы	2	2
749	и нам	2	2
750	что для	8	2
751	он пытается	2	2
752	есть нечто	2	2
753	он прежде	2	2
754	между этими	7	2
755	не остается	3	2
756	и вся	2	2
757	он хочет	2	2
758	непосредственно не	2	2
759	до лет	10	2
760	ступени развития	2	2
761	не входит	2	2
762	сам становится	2	2
763	функция этого	2	2
764	действительно не	4	2
765	что с	6	2
766	ту сторону	2	2
767	случае не	2	2
768	и со	2	2
769	между этим	2	2
770	вне поля	2	2
771	образом что	3	2
772	с которыми	2	2
773	мышления и	50	2
774	обратиться к	4	2
775	в сознании	2	2
776	вернуться к	2	2
777	по мнению	2	2
778	все другие	2	2
779	это указание	2	2
780	двух миров	2	2
781	как по	2	2
782	а для	2	2
783	думается что	7	2
784	формы с	2	2
785	всей своей	2	2
786	свою собственную	4	2
787	что сам	2	2
788	функции и	7	2
789	чем к	2	2
790	а другая	2	2
791	целое и	2	2
792	на первом	2	2
793	говорить о	4	2
794	основе которого	2	2
795	чем же	2	2
796	привели нас	3	2
797	учение о	4	2
