N	2gram	Bakhtin_Pr	Istorich
201	одним из	7	12
202	хотя бы	4	12
203	за ним	4	12
204	ни один	3	12
205	к себе	6	12
206	в основном	2	12
207	о нем	15	12
208	не знает	6	12
209	что не	3	12
210	от этого	2	11
211	е в	3	11
212	точки зрения	31	11
213	хотя и	5	11
214	уже в	5	11
215	человека в	8	11
216	далеко не	7	11
217	же в	2	11
218	у меня	6	11
219	к которому	2	11
220	я не	6	11
221	по мере	4	11
222	такой же	4	11
223	должны быть	3	11
224	что же	9	10
225	в ее	2	10
226	почти всегда	2	10
227	эта форма	3	10
228	он может	4	10
229	указывает на	2	10
230	но как	4	10
231	он и	8	10
232	не как	20	10
233	а с	2	10
234	но так	2	10
235	в которой	2	10
236	ни в	5	10
237	его к	4	10
238	от них	3	10
239	не было	5	10
240	себя в	3	10
241	друг с	4	10
242	и к	5	10
243	в различных	3	10
244	социальной жизни	2	9
245	а как	11	9
246	он должен	2	9
247	в истории	2	9
248	тот же	2	9
249	в основе	4	9
250	в себя	6	9
251	не могут	10	9
252	это и	5	9
253	здесь нет	4	9
254	но эти	4	9
255	зависимости от	5	9
256	на этот	4	9
257	более или	4	9
258	но для	3	9
259	жизни и	3	9
260	героя и	14	9
261	с другом	3	9
262	или же	2	9
263	или менее	4	9
264	же не	4	9
265	герой не	2	9
266	только на	3	9
267	стороны и	4	9
268	но здесь	4	9
269	с его	11	9
270	также не	2	9
271	и так	2	9
272	целый ряд	2	9
273	приводит к	8	9
274	одно из	2	8
275	здесь в	2	8
276	кажется что	4	8
277	для этого	3	8
278	вообще не	2	8
279	именно в	5	8
280	что такое	2	8
281	входит в	9	8
282	тому как	3	8
283	во всяком	7	8
284	или даже	2	8
285	именно на	3	8
286	не дает	3	8
287	мы будем	2	8
288	образом и	4	8
289	он говорит	2	8
290	из своего	3	8
291	из его	3	8
292	в жизни	5	8
293	подобно тому	3	8
294	большинстве случаев	10	8
295	и потому	7	8
296	ни одной	2	8
297	ту же	2	8
298	в зависимости	5	8
299	но с	4	8
300	от того	4	8
301	он был	2	8
302	и эта	2	8
303	и сам	6	8
304	можно сказать	2	8
305	с другими	8	8
306	конечно не	4	8
307	на самом	5	7
308	в конце	8	7
309	и о	7	7
310	однако в	3	7
311	того чтобы	2	7
312	случаев в	2	7
313	себе и	5	7
314	героя но	4	7
315	только у	3	7
316	но эта	5	7
317	тому что	3	7
318	а то	3	7
319	в какой	2	7
320	что я	7	7
321	того же	3	7
322	если мы	3	7
323	со своим	2	7
324	всяком случае	4	7
325	как на	4	7
326	между тем	7	7
327	он живет	2	7
328	совершенно не	5	7
329	и при	2	7
330	те же	3	7
331	между собой	2	7
332	был бы	6	7
333	этого слова	3	7
334	приходит в	2	7
335	уже и	2	7
336	то он	3	7
337	не есть	4	7
338	самом деле	10	7
339	что оно	2	7
340	не знал	2	7
341	для него	23	7
342	со своими	2	7
343	в большинстве	11	7
344	он все	3	6
345	отличие от	4	6
346	нам кажется	7	6
347	почти не	3	6
348	героя а	6	6
349	как можно	2	6
350	нам важно	2	6
351	имеется и	2	6
352	себе не	2	6
353	же что	5	6
354	были бы	5	6
355	не потому	2	6
356	отсюда же	2	6
357	в другое	2	6
358	этой точки	2	6
359	между ними	6	6
360	что все	2	6
361	он является	3	6
362	и уже	3	6
363	самого начала	2	6
364	той же	8	6
365	заметить что	2	6
366	к сожалению	2	6
367	с героем	3	6
368	быть и	2	6
369	то в	2	6
370	его как	5	6
371	что как	2	6
372	не на	7	6
373	или как	8	6
374	также и	3	6
375	видеть в	2	6
376	героем и	2	6
377	тому же	2	6
378	оно может	2	6
379	все его	3	6
380	же и	5	6
381	отношения к	5	6
382	тоже не	3	5
383	тут и	2	5
384	героя с	6	5
385	только как	2	5
386	никак не	4	5
387	в своих	4	5
388	как таковой	2	5
389	друг другу	3	5
390	художественного творчества	5	5
391	вот как	3	5
392	что из	2	5
393	в одно	4	5
394	говорит он	6	5
395	мира и	7	5
396	ее как	4	5
397	что если	3	5
398	но при	4	5
399	это в	2	5
400	бы в	7	5
401	для наших	2	5
402	материал в	2	5
403	ее с	2	5
404	или наоборот	2	5
405	их и	2	5
406	несмотря на	7	5
407	она может	2	5
408	не хочет	3	5
409	в виду	3	5
410	от своего	2	5
411	в один	2	5
412	знает что	2	5
413	не могло	2	5
414	ним и	3	5
415	лежит в	2	5
416	отличается от	5	5
417	самый факт	3	5
418	еще более	2	5
419	оно не	3	5
420	в сторону	2	5
421	мы и	2	5
422	во все	2	5
423	например у	3	5
424	да и	2	5
425	и мы	2	5
426	в таком	3	5
427	нами в	3	5
428	в отличие	4	5
429	однако не	3	5
430	к этим	2	4
431	на пути	2	4
432	и вызывает	2	4
433	нисколько не	3	4
434	и во	3	4
435	из одного	8	4
436	все время	3	4
437	все они	2	4
438	достаточно чтобы	2	4
439	себя и	5	4
440	чем в	3	4
441	а что	5	4
442	во второй	2	4
443	одном из	2	4
444	правда в	2	4
445	относится и	2	4
446	как один	2	4
447	во всей	3	4
448	в мир	4	4
449	они могут	4	4
450	особенно в	2	4
451	в результате	7	4
452	сами по	4	4
453	если же	7	4
454	слова в	12	4
455	как раз	9	4
456	он сам	5	4
457	что было	6	4
458	знаю что	4	4
459	как человек	3	4
460	человека и	2	4
461	герой и	3	4
462	на друга	2	4
463	а его	2	4
464	в руках	3	4
465	искать в	2	4
466	в литературе	4	4
467	как не	9	4
468	иметь в	2	4
469	на почве	5	4
470	с точки	21	4
471	от нее	2	4
472	бросает в	2	4
473	все в	3	4
474	на одну	2	4
475	не раз	2	4
476	войти в	2	4
477	с которой	2	4
478	дело в	2	4
479	только то	3	4
480	друг на	2	4
481	есть в	2	4
482	в самом	17	4
483	но на	3	4
484	так чтобы	7	4
485	по своим	4	4
486	как же	6	3
487	сливается с	6	3
488	точку зрения	7	3
489	своей жизни	2	3
490	уже говорили	3	3
491	точка зрения	13	3
492	нельзя сказать	2	3
493	эту функцию	2	3
494	на языке	2	3
495	при всей	2	3
496	бы он	4	3
497	так сказать	9	3
498	этого мира	6	3
499	переходит к	2	3
500	же она	2	3
501	нет ни	2	3
502	себе что	2	3
503	непосредственно в	2	3
504	и соответствующие	2	3
505	увидим дальше	2	3
506	и рассказ	3	3
507	о себе	19	3
508	ему не	2	3
509	оно и	2	3
510	героя не	5	3
511	является в	2	3
512	была бы	5	3
513	то они	2	3
514	именно как	2	3
515	кто он	3	3
516	они уже	3	3
517	бы то	3	3
518	все то	5	3
519	в особом	4	3
520	в противоположность	2	3
521	должно быть	8	3
522	как если	3	3
523	него в	5	3
524	ни было	4	3
525	вследствие этого	2	3
526	героя то	2	3
527	он у	2	3
528	поэтому в	3	3
529	к самому	2	3
530	к другому	6	3
531	нет но	2	3
532	как его	4	3
533	тем же	3	3
534	она имеет	2	3
535	все те	3	3
536	как к	3	3
537	и могут	3	3
538	в формах	3	3
539	всего в	2	3
540	под его	2	3
541	могли бы	2	3
542	не существенно	2	3
543	именно к	2	3
544	то ни	3	3
545	входят в	2	3
546	но зато	2	3
547	и нет	6	3
548	в которые	2	3
549	все равно	2	3
550	только не	2	3
551	раз и	6	3
552	является не	2	3
553	другом случае	2	3
554	бы с	2	3
555	души в	2	3
556	поэтому он	2	3
557	с начала	2	3
558	даже там	2	3
559	тем как	5	3
560	как нам	3	3
561	только он	2	3
562	почему же	2	3
563	что так	2	3
564	и до	6	3
565	никому не	2	3
566	как их	4	3
567	бы не	2	3
568	и вполне	2	3
569	выйти за	2	3
570	о герое	5	3
571	само по	4	3
572	которые были	2	3
573	свой материал	2	2
574	не о	3	2
575	материал и	4	2
576	в каждом	15	2
577	наконец в	4	2
578	к более	2	2
579	из возможных	2	2
580	или меньшей	2	2
581	функций в	2	2
582	на западе	2	2
583	ее он	3	2
584	делают его	2	2
585	и входит	2	2
586	лишь в	4	2
587	она является	2	2
588	именно потому	2	2
589	для его	4	2
590	него нет	3	2
591	весь этот	2	2
592	в стиле	4	2
593	уже после	2	2
594	дело здесь	2	2
595	в нашем	2	2
596	с помощью	2	2
597	мире в	3	2
598	здесь с	5	2
599	и выходит	2	2
600	слова а	2	2
601	или наконец	4	2
602	быть это	2	2
603	т п	10	2
604	друга и	2	2
605	согласиться с	2	2
606	жизнь в	2	2
607	на себе	3	2
608	себя как	3	2
609	в сущности	10	2
610	не за	3	2
611	то оно	2	2
612	идет не	2	2
613	это очень	2	2
614	как например	2	2
615	него самого	2	2
616	и еще	2	2
617	человек с	2	2
618	вводит в	3	2
619	входящий в	2	2
620	сама по	5	2
621	именно и	3	2
622	из героев	2	2
623	подходит к	2	2
624	в мире	7	2
625	среди них	5	2
626	не из	3	2
627	дано в	3	2
628	совпадает с	2	2
629	перестает быть	4	2
630	он есть	6	2
631	случайно и	2	2
632	к одному	7	2
633	и следовательно	7	2
634	в процессе	6	2
635	другого человека	7	2
636	здесь конечно	3	2
637	героя как	2	2
638	наконец он	2	2
639	этом не	2	2
640	отсюда и	3	2
641	в приведенном	2	2
642	автор не	2	2
643	он ничего	2	2
644	е не	2	2
645	меньшей степени	2	2
646	в тягость	5	2
647	себе а	3	2
648	а за	3	2
649	души человеческой	3	2
650	этих трех	3	2
651	на материале	5	2
652	мы остановимся	3	2
653	сказать о	2	2
654	за пределами	2	2
655	в самой	9	2
656	себе но	2	2
657	словом в	4	2
658	и функции	2	2
659	героя его	2	2
660	сам по	2	2
661	сюжета в	2	2
662	у вас	2	2
663	остается в	2	2
664	и земли	2	2
665	него как	3	2
666	в рамках	2	2
667	что для	2	2
668	есть нечто	2	2
669	и иногда	2	2
670	он пишет	2	2
671	на свой	6	2
672	не входит	5	2
673	сам был	2	2
674	ту сторону	2	2
675	человек и	2	2
676	и со	4	2
677	не исчерпывается	2	2
678	в сознании	3	2
679	не нужно	2	2
680	к миру	3	2
681	не служит	2	2
682	пока наконец	2	2
683	как целое	3	2
684	от одного	2	2
685	не поддается	2	2
686	образ в	2	2
687	и перед	2	2
688	него не	4	2
689	важно не	2	2
690	большей или	2	2
691	бы ни	3	2
692	он знает	3	2
693	отчего же	3	2
694	не значит	4	2
695	в большей	2	2
