N	2gram	Losev_Prob	KulturaY
144	с этим	3	10
145	в нашей	3	10
146	тем более	2	10
147	бы в	2	10
148	несмотря на	7	10
149	после того	3	10
150	на фоне	2	10
151	этом смысле	4	10
152	конечно не	2	10
153	не просто	12	10
154	ли не	2	9
155	здесь не	12	9
156	и для	11	9
157	в своей	29	9
158	можно сказать	10	9
159	или иного	2	9
160	а также	8	9
161	но это	7	9
162	в которой	7	9
163	но уже	3	9
164	не имеет	3	9
165	на то	2	9
166	ни в	17	9
167	но для	2	9
168	что мы	4	9
169	и есть	4	9
170	подобного рода	9	9
171	на самом	2	8
172	в частности	5	8
173	мере в	4	8
174	только тогда	3	8
175	мы видели	2	8
176	в своих	3	8
177	в чем	3	8
178	не говоря	2	8
179	с одной	5	8
180	и о	9	8
181	в тех	2	8
182	был бы	2	8
183	что они	4	8
184	с его	3	8
185	да и	5	8
186	то и	7	8
187	по преимуществу	2	8
188	и как	10	8
189	об этом	11	8
190	в этих	3	8
191	тому что	2	8
192	но все	6	8
193	далеко не	6	8
194	не есть	3	8
195	отнюдь не	14	8
196	в таком	4	8
197	тому же	5	8
198	же в	4	8
199	до конца	4	7
200	в свою	4	7
201	как он	2	7
202	свою очередь	2	7
203	всякого рода	2	7
204	и потому	4	7
205	была бы	3	7
206	а с	4	7
207	одной стороны	5	7
208	нисколько не	7	7
209	то только	3	7
210	никак не	10	7
211	не все	3	7
212	как о	6	7
213	же и	2	7
214	а именно	12	7
215	что касается	5	7
216	и более	3	7
217	в самой	5	7
218	есть в	6	7
219	в котором	5	7
220	когда он	3	7
221	с ним	4	7
222	в одном	6	7
223	внимание на	4	7
224	учение о	4	7
225	даже в	2	6
226	перед нами	14	6
227	данном случае	5	6
228	его к	2	6
229	в себе	7	6
230	нуждается в	2	6
231	вообще и	3	6
232	говоря уже	2	6
233	это конечно	2	6
234	не всегда	5	6
235	этого не	2	6
236	которые в	3	6
237	от этого	4	6
238	можно ли	2	6
239	на этой	2	6
240	гораздо более	5	6
241	а если	4	6
242	уже о	2	6
243	на себя	2	6
244	этой точки	2	6
245	что оно	2	6
246	в ее	6	6
247	той или	5	6
248	в корне	2	6
249	как будто	9	6
250	по поводу	2	6
251	мы не	7	6
252	прежде чем	2	6
253	или в	7	6
254	если и	4	6
255	только для	5	6
256	но только	5	6
257	я в	4	6
258	только что	2	6
259	могли бы	2	6
260	если не	6	6
261	что именно	2	6
262	тем же	4	6
263	никогда не	7	5
264	в каких	3	5
265	в отношении	8	5
266	к его	5	5
267	и к	9	5
268	не будем	3	5
269	в духе	4	5
270	в другом	6	5
271	в конце	10	5
272	и у	8	5
273	здесь как	5	5
274	и при	2	5
275	так что	18	5
276	по своему	3	5
277	не так	4	5
278	бы на	3	5
279	в большей	2	5
280	даже и	11	5
281	но как	3	5
282	не то	4	5
283	смысле слова	12	5
284	и тогда	4	5
285	и от	7	5
286	время в	2	5
287	и он	5	5
288	всех этих	3	5
289	не как	3	5
290	и даже	24	5
291	кроме того	5	5
292	у него	13	5
293	нас в	5	5
294	отношение к	3	5
295	то он	2	5
296	очень много	3	5
297	и является	6	5
298	о котором	4	5
299	еще более	4	5
300	или иначе	3	5
301	обратить внимание	4	5
302	и их	7	5
303	доказать что	2	5
304	только о	3	5
305	и только	4	5
306	мы находим	9	5
307	не о	2	4
308	его в	9	4
309	о которых	2	4
310	о чем	2	4
311	в каждом	2	4
312	или же	2	4
313	уже на	2	4
314	в науке	2	4
315	в виде	25	4
316	в такой	3	4
317	одно из	2	4
318	на месте	2	4
319	и все	12	4
320	к нему	3	4
321	это уже	4	4
322	мог бы	2	4
323	совершенно ясно	2	4
324	во втором	2	4
325	и без	5	4
326	однако в	4	4
327	в известном	2	4
328	свидетельствует о	4	4
329	точно так	4	4
330	почти всегда	3	4
331	здесь мы	2	4
332	это есть	2	4
333	уже и	4	4
334	представление о	2	4
335	в году	9	4
336	то в	4	4
337	к другой	2	4
338	это в	2	4
339	на это	2	4
340	и по	2	4
341	мы можем	5	4
342	бы не	4	4
343	по словам	2	4
344	нашем смысле	4	4
345	ли в	2	4
346	ни на	2	4
347	не к	3	4
348	что для	2	4
349	или иных	2	4
350	а то	2	4
351	в смысле	8	4
352	будто бы	5	4
353	и это	3	4
354	из которых	2	4
355	из них	4	4
356	до того	3	4
357	сам по	3	4
358	но еще	2	4
359	так или	3	4
360	именно на	2	4
361	но он	5	4
362	мы и	2	4
363	не мог	5	4
364	указание на	2	4
365	он все	3	3
366	слова но	2	3
367	том как	2	3
368	на эту	2	3
369	в настоящее	7	3
370	в это	3	3
371	не раз	4	3
372	иное как	3	3
373	что здесь	8	3
374	наряду с	2	3
375	в россии	2	3
376	заключается не	2	3
377	который в	10	3
378	и вместе	3	3
379	всю свою	4	3
380	конце концов	7	3
381	а как	2	3
382	и другие	4	3
383	том же	2	3
384	так называемая	2	3
385	за ними	2	3
386	в одно	6	3
387	тем как	2	3
388	том смысле	2	3
389	в романе	2	3
390	знает что	3	3
391	в искусстве	2	3
392	себе в	2	3
393	все время	5	3
394	от них	2	3
395	в буквальном	2	3
396	но так	2	3
397	на него	3	3
398	к ним	3	3
399	как именно	5	3
400	настоящее время	7	3
401	большинстве случаев	2	3
402	а скорее	2	3
403	на его	4	3
404	и под	2	3
405	в начале	6	3
406	не для	2	3
407	что от	3	3
408	и дальше	2	3
409	под влиянием	3	3
410	значение и	2	3
411	в дальнейшем	7	3
412	и свое	2	3
413	если в	2	3
414	только и	9	3
415	нет и	3	3
416	то время	4	3
417	сама по	2	3
418	именно о	2	3
419	в других	5	3
420	таком случае	2	3
421	это просто	2	3
422	между собою	2	3
423	что его	4	3
424	в целях	3	3
425	но даже	6	3
426	быть только	6	3
427	для него	2	3
428	идет речь	2	3
429	что у	6	3
430	тех или	2	3
431	и сейчас	2	3
432	он в	5	3
433	какой мере	3	3
434	все что	2	3
435	меньше всего	2	3
436	жизнь в	3	3
437	и самой	2	3
438	раз и	2	3
439	и уже	2	3
440	то ни	4	3
441	или даже	4	3
442	и делает	2	3
443	бы то	4	3
444	мы будем	2	3
445	без всякого	3	3
446	за это	6	2
447	во все	3	2
448	в силах	3	2
449	характерное для	2	2
450	из всех	2	2
451	и об	2	2
452	представляет собою	3	2
453	в европе	2	2
454	в одной	2	2
455	хотелось бы	5	2
456	для всего	2	2
457	приходит к	2	2
458	доходит до	2	2
459	вот что	4	2
460	в глаза	3	2
461	не что	3	2
462	вместе со	2	2
463	уже по	2	2
464	до некоторой	4	2
465	вся эта	3	2
466	он должен	2	2
467	доказывает что	2	2
468	слова то	2	2
469	это все	2	2
470	к своему	3	2
471	не теряет	2	2
472	в атмосфере	2	2
473	с полным	2	2
474	что иное	3	2
475	одной из	5	2
476	с неба	3	2
477	любви к	2	2
478	указывает на	4	2
479	и прочие	3	2
480	он говорит	2	2
481	и просто	3	2
482	смысле как	2	2
483	он пишет	2	2
484	что этот	6	2
485	том числе	2	2
486	который и	2	2
487	и такое	2	2
488	по этому	5	2
489	же не	4	2
490	том или	3	2
491	некоторые основные	2	2
492	и говорит	2	2
493	у достоевского	4	2
494	к действию	2	2
495	понимается как	2	2
496	к другому	5	2
497	для них	3	2
498	здесь в	7	2
499	жизни и	7	2
500	с такой	2	2
501	и до	2	2
502	некоторой степени	4	2
503	а может	3	2
504	ее в	2	2
505	вслед за	2	2
506	не столь	3	2
507	большей степени	2	2
508	которыми пользуется	2	2
509	видели выше	2	2
510	но эти	2	2
511	оказывается что	5	2
512	мере не	5	2
513	дело в	4	2
514	его как	2	2
515	это было	2	2
516	поэтому и	4	2
517	еще до	2	2
518	борьбы с	2	2
519	сам же	4	2
520	себя самого	3	2
521	только они	2	2
522	общего с	2	2
523	за что	5	2
524	иной раз	4	2
525	должен был	2	2
526	по его	2	2
527	не является	2	2
528	ничего общего	6	2
529	ни было	2	2
530	то у	2	2
531	где он	2	2
532	с основной	2	2
533	каждый раз	2	2
534	которого не	2	2
535	на тот	2	2
536	что только	3	2
537	время как	4	2
538	едва ли	13	2
539	в жизни	4	2
540	в литературе	5	2
541	является и	2	2
542	и так	3	2
543	и а	4	2
544	не будет	4	2
545	за то	4	2
546	искусства в	2	2
547	равно как	2	2
548	меня в	4	2
549	и вообще	11	2
550	который как	2	2
551	перейти к	3	2
552	был в	3	2
553	а вместе	2	2
554	видно что	2	2
555	и прежде	2	2
556	он и	5	2
557	это можно	2	2
558	правда в	3	2
559	которая была	2	2
560	что эта	3	2
561	это был	3	2
562	в русской	4	2
563	является не	2	2
564	всю эту	2	2
565	в период	4	2
566	во всем	5	2
567	дело здесь	2	2
568	и после	4	2
569	это время	3	2
570	все в	3	2
571	каждом из	2	2
572	как с	2	2
573	он тоже	2	2
