N	2gram	Trubetskoy	Komedia
173	жизни и	2	5
174	конечно не	2	5
175	же самое	2	5
176	и после	2	5
177	которые в	2	4
178	по тому	2	4
179	наконец в	2	4
180	в пользу	2	4
181	к которому	2	4
182	по своей	2	4
183	не всегда	2	4
184	ничем не	4	4
185	или менее	5	4
186	к сожалению	3	4
187	образом в	5	4
188	по сравнению	2	4
189	его не	2	4
190	сравнению с	2	4
191	же как	3	4
192	требует от	2	4
193	из этого	2	4
194	одно из	2	4
195	либо в	2	4
196	и другие	3	4
197	далеко не	4	4
198	должна была	2	4
199	из себя	2	4
200	что мы	2	4
201	большей частью	3	4
202	в так	4	3
203	и потому	6	3
204	не могут	2	3
205	больше не	2	3
206	путь к	3	3
207	вплоть до	2	3
208	должно было	2	3
209	направляется к	2	3
210	и таким	3	3
211	за собой	3	3
212	на пути	2	3
213	что именно	2	3
214	на все	2	3
215	а с	7	3
216	в эту	2	3
217	или по	2	3
218	с другом	5	3
219	он в	2	3
220	состоит в	2	3
221	людей и	2	3
222	а после	3	3
223	к своим	4	3
224	в виде	4	3
225	мы видели	2	3
226	в рамках	3	3
227	числе и	4	3
228	в эпоху	7	3
229	но при	2	3
230	ли это	2	3
231	друг с	5	3
232	пути к	2	3
233	так называемой	2	3
234	только для	2	3
235	как о	3	3
236	и из	2	3
237	не с	2	3
238	более или	5	3
239	в самой	2	3
240	связанные с	7	3
241	быть даже	2	3
242	к одной	2	3
243	похож на	2	3
244	ни у	2	3
245	ко всему	2	3
246	относится к	2	3
247	ему в	2	3
248	в таком	3	3
249	как на	8	3
250	не к	2	3
251	те же	2	2
252	с тех	2	2
253	с целью	2	2
254	не как	2	2
255	связанных с	2	2
256	у них	3	2
257	и при	3	2
258	того что	3	2
259	со всеми	2	2
260	что все	4	2
261	общего с	2	2
262	европейской культуры	3	2
263	в общем	8	2
264	этой точки	2	2
265	выступает в	2	2
266	друг за	3	2
267	и те	3	2
268	точно так	3	2
269	и мир	2	2
270	все эти	6	2
271	что эти	3	2
272	особенно в	2	2
273	к достижению	3	2
274	с другими	4	2
275	из этой	2	2
276	при таком	2	2
277	с ней	3	2
278	о котором	2	2
279	превращается в	2	2
280	друг на	2	2
281	для него	3	2
282	и является	2	2
283	для каждого	2	2
284	не вполне	3	2
285	в смысле	4	2
286	имя его	2	2
287	при жизни	4	2
288	среди них	2	2
289	к жизни	5	2
290	связь с	2	2
291	и только	4	2
292	от людей	2	2
293	них не	2	2
294	как от	2	2
