N	2gram	Voloshinov	FransuaR
190	в которой	4	15
191	почти все	2	15
192	характерно что	3	15
193	из этих	3	15
194	мы не	6	14
195	слов и	3	14
196	в данном	8	14
197	и он	4	14
198	в более	3	14
199	в чем	2	14
200	в котором	6	14
201	как он	3	13
202	отличие от	7	13
203	что все	3	13
204	на этой	6	13
205	это было	2	13
206	здесь нет	2	13
207	или в	4	13
208	с этим	6	13
209	бы в	4	13
210	в жизни	2	13
211	и есть	3	13
212	более того	7	13
213	не на	2	13
214	и эта	5	13
215	во все	2	13
216	его к	4	13
217	в одной	4	13
218	на все	2	13
219	в основном	10	13
220	только на	7	13
221	они и	3	13
222	одной стороны	2	13
223	не знает	4	13
224	этот процесс	4	13
225	этот момент	2	12
226	лишь в	17	12
227	у нас	4	12
228	не могут	4	12
229	во всей	2	12
230	менее всего	5	12
231	жизни в	5	12
232	в пределах	7	12
233	благодаря этому	2	12
234	и ее	4	12
235	но именно	4	12
236	те же	5	12
237	главным образом	2	12
238	в атмосфере	2	12
239	место в	5	12
240	можно сказать	4	12
241	другой стороны	7	12
242	этих форм	3	12
243	так например	2	11
244	и более	6	11
245	из этого	2	11
246	и самый	2	11
247	формы и	4	11
248	уже не	2	11
249	и что	2	11
250	в системе	3	11
251	другими словами	4	11
252	в узком	4	11
253	момент в	3	11
254	слова и	8	11
255	и особенно	2	11
256	и т.д	6	11
257	с ними	5	11
258	той или	5	11
259	в отличие	7	11
260	и так	2	11
261	мы здесь	2	10
262	самом же	5	10
263	или иной	8	10
264	здесь как	2	10
265	значительной степени	3	10
266	для понимания	4	10
267	все остальные	3	10
268	по преимуществу	5	10
269	на этот	3	10
270	поэтому в	2	10
271	в процессе	31	10
272	конце концов	3	10
273	к тому	8	10
274	ту же	2	10
275	его как	2	10
276	целый ряд	3	10
277	выражение в	8	10
278	для всех	2	10
279	по отношению	10	10
280	где они	2	10
281	даже и	2	10
282	в целом	2	10
283	же деле	5	10
284	не просто	2	10
285	что не	4	9
286	значение и	3	9
287	эти формы	3	9
288	со всею	5	9
289	именно на	3	9
290	первый план	2	9
291	вполне понятно	6	9
292	относится к	4	9
293	но как	3	9
294	как это	2	9
295	связано с	3	9
296	в разных	2	9
297	и то	4	9
298	отношению к	9	9
299	как к	2	9
300	т.п в	3	9
301	нашей работы	5	9
302	не имеет	6	9
303	в следующей	3	9
304	до известной	2	9
305	и вся	2	9
306	норм и	2	9
307	здесь же	2	9
308	известной степени	2	9
309	конечно в	4	9
310	мы можем	6	9
311	к жизни	2	9
312	отношения к	2	9
313	чем же	7	9
314	от него	4	8
315	с этой	2	8
316	следовательно и	4	8
317	так что	2	8
318	этой системы	2	8
319	здесь мы	7	8
320	от этого	3	8
321	с самого	9	8
322	языка и	28	8
323	если бы	12	8
324	значение в	5	8
325	в эти	2	8
326	нуждается в	4	8
327	и ни	2	8
328	мы сказали	4	8
329	мы увидим	3	8
330	как они	2	8
331	перестает быть	2	8
332	в совершенно	2	8
333	все те	4	8
334	и при	3	8
335	более или	3	8
336	на первый	2	8
337	понятно что	4	8
338	его целом	2	8
339	или менее	3	8
340	превращаются в	2	8
341	не менее	5	8
342	речи и	6	8
343	и те	7	8
344	как о	2	8
345	тому же	2	8
346	переходим к	3	8
347	к этим	3	7
348	не будем	4	7
349	а как	7	7
350	точку зрения	4	7
351	точка зрения	8	7
352	в целях	3	7
353	и та	2	7
354	не как	5	7
355	себе и	2	7
356	в свою	6	7
357	должен быть	2	7
358	момент и	2	7
359	не касается	3	7
360	мы говорили	3	7
361	первой части	2	7
362	его не	2	7
363	только с	3	7
364	одного из	3	7
365	следующей главе	3	7
366	во всяком	8	7
367	себя в	2	7
368	из которых	2	7
369	в таком	8	7
370	правильного понимания	3	7
371	эти моменты	2	7
372	и если	2	7
373	в настоящее	6	7
374	ведь все	2	7
375	нас не	3	7
376	нет ничего	4	7
377	настоящее время	6	7
378	в новое	2	7
379	узком смысле	4	7
380	нет и	4	7
381	же и	3	7
382	для всего	3	6
383	свою очередь	5	6
384	у них	2	6
385	в какой-то	2	6
386	мы знаем	7	6
387	смысле слова	4	6
388	и тот	4	6
389	нет ни	2	6
390	он может	3	6
391	входит в	5	6
392	или даже	2	6
393	не дает	4	6
394	ее в	2	6
395	могут быть	4	6
396	для них	2	6
397	совершенно не	6	6
398	к его	4	6
399	и следовательно	8	6
400	его и	3	6
401	друг друга	10	6
402	но по	2	6
403	самого начала	9	6
404	понимания и	4	6
405	этого слова	7	6
406	можно только	2	6
407	хотя бы	8	6
408	в языке	8	6
409	от того	4	6
410	и всего	2	6
411	принадлежит к	2	6
412	язык и	2	6
413	мысль и	2	6
414	как она	2	6
415	тем же	4	6
416	не остается	2	6
417	в корне	6	6
418	не столько	5	6
419	ведь в	2	6
420	а иногда	2	6
421	и пр	31	6
422	говорить о	2	6
423	язык в	5	5
424	тогда когда	2	5
425	к своему	2	5
426	к самому	2	5
427	почти не	2	5
428	и самого	3	5
429	в первом	3	5
430	должна быть	6	5
431	первом случае	3	5
432	тем более	3	5
433	из важнейших	4	5
434	друг с	2	5
435	от их	2	5
436	они еще	3	5
437	значения и	4	5
438	не является	11	5
439	из него	4	5
440	места в	4	5
441	с другими	6	5
442	с другом	2	5
443	совсем не	2	5
444	что слово	5	5
445	на язык	3	5
446	должно быть	4	5
447	словом и	2	5
448	и этот	2	5
449	одного и	9	5
450	ни было	15	5
451	слова в	8	5
452	если мы	17	5
453	бы и	2	5
454	до настоящего	7	5
455	всяком случае	4	5
456	форму и	3	5
457	что было	2	5
458	и только	2	5
459	же самое	9	5
460	в слове	13	5
461	а следовательно	2	5
462	на основе	4	5
463	бы не	2	5
464	от его	2	5
465	и сама	2	5
466	и всегда	2	5
467	всех других	3	5
468	без всякой	2	5
469	во втором	2	5
470	не могла	2	5
471	себя и	2	5
472	которой мы	2	5
473	исторического времени	2	5
474	в собственном	2	5
475	но уже	2	5
476	из одного	4	5
477	вообще не	2	5
478	все в	2	5
479	дано в	2	5
480	между этими	2	5
481	и выражения	3	5
482	настоящего времени	7	5
483	то в	3	5
484	стороны и	2	5
485	всем этим	2	5
486	слово в	5	5
487	же как	2	5
488	независимо от	3	5
489	значение имеет	2	5
490	человека в	3	5
491	говорили о	2	5
492	не к	3	5
493	на то	4	5
494	времени не	2	5
495	и речи	4	5
496	как ее	6	4
497	одну из	2	4
498	для которого	2	4
499	в каждом	8	4
500	ни о	2	4
501	действительности и	3	4
502	же мы	2	4
503	совершенно иначе	2	4
504	речи как	2	4
505	именно для	3	4
506	оно ни	5	4
507	понять и	2	4
508	о происхождении	2	4
509	но если	2	4
510	но к	2	4
511	общества и	2	4
512	оно и	2	4
513	друг другу	2	4
514	одной и	2	4
515	речевой жизни	2	4
516	говорит он	2	4
517	в контексте	12	4
518	к этой	2	4
519	дело идет	4	4
520	этой связи	4	4
521	они являются	3	4
522	именно здесь	4	4
523	но ведь	4	4
524	к языку	2	4
525	если же	2	4
526	находит себе	2	4
527	учение о	3	4
528	но для	4	4
529	что во	2	4
530	не так	2	4
531	же не	2	4
532	всех областях	2	4
533	делает его	3	4
534	все формы	3	4
535	быть и	9	4
536	одно и	3	4
537	все разобранные	2	4
538	его жизни	2	4
539	громадное значение	5	4
540	или же	2	4
541	этот вопрос	5	4
542	имеет дело	2	4
543	т.п эта	2	4
544	один и	3	4
545	в действительности	3	4
546	силой и	2	4
547	и тем	4	4
548	разобранные нами	3	4
549	уже к	2	4
550	все основные	3	4
551	и борьбы	2	4
552	со всех	2	4
553	его концепции	2	4
554	и той	2	4
555	там и	3	4
556	образ и	2	4
557	всех сторон	2	4
558	нами в	4	4
559	каждый раз	3	4
560	не могло	3	4
561	и значение	6	4
562	в смысле	11	4
563	по себе	5	4
564	то на	2	4
565	собственном смысле	2	4
566	в каком	6	3
567	и второй	2	3
568	должно было	2	3
569	смысле этого	7	3
570	является одним	2	3
571	она не	2	3
572	в голове	2	3
573	и идеологии	7	3
574	на нее	2	3
575	в систему	3	3
576	правда и	3	3
577	не что	2	3
578	нам важно	3	3
579	ни к	3	3
580	речевого общения	11	3
581	к одной	2	3
582	и того	11	3
583	как от	3	3
584	ни одной	2	3
585	иной степени	2	3
586	вот в	2	3
587	которые он	2	3
588	для других	5	3
589	со стороны	2	3
590	необходимо учитывать	2	3
591	тому что	6	3
592	быть в	2	3
593	целом ряде	2	3
594	и мир	2	3
595	бы то	11	3
596	имеет место	2	3
597	но при	3	3
598	лишь как	2	3
599	он является	4	3
600	явлений и	2	3
601	не существует	6	3
602	далеко за	2	3
603	в живом	2	3
604	к одному	5	3
605	которое он	2	3
606	слова но	3	3
607	как чисто	2	3
608	нам придется	2	3
609	в живой	2	3
610	иное как	2	3
611	и формы	5	3
612	его из	3	3
613	от своего	2	3
614	между собой	3	3
615	связи со	2	3
616	прямо сказать	2	3
617	выражения как	2	3
618	не будет	7	3
619	между двумя	4	3
620	то ни	12	3
621	на материале	10	3
622	во внешнем	2	3
623	слово и	4	3
624	эти два	2	3
625	какой бы	4	3
626	степени в	2	3
627	глубокий и	2	3
628	же они	2	3
629	выражения в	3	3
630	для историка	3	3
631	в общей	3	3
632	является не	9	3
633	ясно что	6	3
634	все более	2	3
635	связь и	2	3
636	этом смысле	2	3
637	остается в	2	3
638	как выражение	2	3
639	может стать	7	3
640	бы он	3	3
641	подойти к	3	3
642	именно эти	3	3
643	в тот	2	3
644	всегда и	3	3
645	касается до	2	3
646	могла бы	2	3
647	и тогда	2	3
648	действительности в	2	3
649	себя самого	2	3
650	как целое	8	3
651	следовательно не	3	3
652	речи в	4	3
653	жизни но	2	3
654	из основных	3	3
655	него не	2	3
656	не есть	6	3
657	т.е с	3	3
658	в понимании	2	3
659	приводит к	3	3
660	в устах	4	3
661	языке и	2	3
662	ее целом	3	3
663	пределы нашей	2	3
664	находятся в	2	2
665	как же	5	2
666	мы должны	4	2
667	различие между	5	2
668	в знак	2	2
669	то мы	4	2
670	в потоке	2	2
671	для второго	4	2
672	иногда и	3	2
673	совершается в	5	2
674	а только	2	2
675	и непосредственно	2	2
676	как ни	2	2
677	всего сказанного	2	2
678	без исключения	9	2
679	все без	3	2
680	форме и	2	2
681	эта система	3	2
682	нем нет	4	2
683	нашу задачу	3	2
684	по мере	6	2
685	переход от	4	2
686	постановка проблемы	2	2
687	так называемой	3	2
688	слове и	2	2
689	на смену	2	2
690	в разрезе	6	2
691	формы в	3	2
692	что такое	3	2
693	на что-то	2	2
694	это так	2	2
695	если он	2	2
696	здесь лишь	2	2
697	это же	2	2
698	уже знаем	2	2
699	речевых жанров	2	2
700	одним и	2	2
701	это вполне	2	2
702	и единства	2	2
703	характерной для	2	2
704	в нашу	3	2
705	группы и	3	2
706	если оно	2	2
707	так называемая	4	2
708	сказанного нами	3	2
709	речь и	2	2
710	являются лишь	4	2
711	первым и	3	2
712	мы его	2	2
713	границу между	3	2
714	в двух	4	2
715	нет в	2	2
716	и действительно	4	2
717	более и	2	2
718	в науке	6	2
719	совершенно справедливо	2	2
720	они все	2	2
721	не приходится	3	2
722	нет никакой	3	2
723	это положение	2	2
724	в какой	5	2
725	и другую	2	2
726	еще только	2	2
727	это отношение	2	2
728	как с	2	2
729	мог бы	2	2
730	совпадает с	3	2
731	систему языка	10	2
732	и реального	2	2
733	точкой зрения	2	2
734	выражения и	4	2
735	исторического становления	8	2
736	или к	2	2
737	основная задача	2	2
738	с громадным	2	2
739	и иных	3	2
740	это та	2	2
741	конечно эти	2	2
742	вопрос мы	3	2
743	общего с	3	2
744	работы мы	4	2
745	в работе	3	2
746	к формам	2	2
747	но вот	2	2
748	должны быть	4	2
749	широком смысле	2	2
750	можем сказать	2	2
751	сознания и	6	2
752	языка а	5	2
753	этими двумя	2	2
754	свое наиболее	3	2
755	слово на	2	2
756	зрения тех	2	2
757	полагаем что	2	2
758	мы полагаем	2	2
759	это делает	2	2
760	или точнее	2	2
761	в рамки	4	2
762	точном смысле	5	2
763	или как	3	2
764	все остальное	2	2
765	свое выражение	2	2
766	за пределами	2	2
767	такое понимание	3	2
768	на почве	14	2
769	мы вовсе	2	2
770	людей так	3	2
771	не делает	2	2
772	мы пока	2	2
773	одним словом	2	2
774	языка для	6	2
775	в единстве	5	2
776	конечно совершенно	4	2
777	подхода к	4	2
778	что большинство	2	2
779	к нашему	2	2
780	самое слово	2	2
781	лишь там	3	2
782	лежат на	2	2
783	чужого языка	4	2
784	если б	2	2
785	его формы	5	2
786	что оно	3	2
787	дело обстоит	2	2
788	из форм	2	2
789	почти исключительно	2	2
790	этом случае	3	2
791	не все	3	2
792	мышления и	2	2
793	это значение	2	2
794	бы на	2	2
795	вне его	5	2
796	уже у	2	2
797	и всякое	4	2
798	в коем	2	2
799	мысли в	3	2
800	не с	2	2
801	и является	4	2
802	оно может	6	2
803	коем случае	2	2
804	целое и	2	2
805	языка в	17	2
806	и единого	2	2
807	ничего общего	5	2
808	выражение и	4	2
809	однако не	3	2
810	но более	2	2
