N	2gram	Vygotskiy_	Problemy
230	в другой	2	6
231	в которых	3	6
232	на этом	3	6
233	в основе	32	6
234	как на	2	6
235	не мог	4	6
236	нисколько не	3	5
237	и то	9	5
238	или иной	3	5
239	с таким	4	5
240	не во	2	5
241	есть и	2	5
242	к которому	6	5
243	для других	2	5
244	том же	3	5
245	говорили что	3	5
246	со всеми	9	5
247	здесь мы	4	5
248	по своему	14	5
249	с тем	18	5
250	но так	2	5
251	тому что	3	5
252	они не	4	5
253	того же	12	5
254	на себя	2	5
255	благодаря этому	7	5
256	в чем	2	5
257	однако в	2	5
258	один из	8	5
259	лежит в	3	5
260	в такой	3	5
261	в зависимости	6	5
262	мы не	14	5
263	той или	2	5
264	того и	2	5
265	функции в	2	5
266	слов и	5	5
267	те же	6	5
268	в глаза	2	5
269	та же	3	5
270	в речи	4	5
271	ни на	3	5
272	тому же	6	5
273	именно в	6	5
274	когда он	5	5
275	тому как	2	5
276	же что	2	5
277	сам по	2	5
278	высшей степени	11	5
279	в высшей	11	5
280	в ней	3	5
281	вместе с	18	5
282	бы с	3	4
283	тем не	6	4
284	на предмет	3	4
285	слова не	3	4
286	тому чтобы	2	4
287	как их	2	4
288	конечно в	2	4
289	от того	8	4
290	является в	4	4
291	ни были	2	4
292	которого он	2	4
293	из которых	6	4
294	или менее	5	4
295	смысле этого	10	4
296	каждый из	2	4
297	мы видели	8	4
298	в эту	3	4
299	и речь	5	4
300	но только	3	4
301	более или	3	4
302	остается в	2	4
303	что оно	8	4
304	на котором	3	4
305	слова мы	5	4
306	здесь в	2	4
307	они действительно	3	4
308	находится в	4	4
309	связи с	14	4
310	во всей	3	4
311	материал и	2	4
312	понятно что	3	4
313	которую он	2	4
314	типа и	3	4
315	уже и	5	4
316	одно и	7	4
317	даны в	3	4
318	совпадает с	7	4
319	время как	5	4
320	то в	3	4
321	что с	8	4
322	характер и	2	4
323	то и	5	4
324	они могут	3	4
325	особенно в	2	4
326	всех этих	2	4
327	в которой	4	4
328	с ее	5	4
329	от другого	2	4
330	но этот	2	4
331	в свете	2	4
332	только что	5	4
333	как если	2	4
334	что если	3	4
335	об этом	2	4
336	этом отношении	9	4
337	с этой	6	4
338	образом как	2	4
339	нами в	4	4
340	друг на	3	4
341	сами по	4	4
342	речи и	11	4
343	вообще не	3	4
344	также и	3	4
345	поэтому в	3	4
346	речи как	4	4
347	все что	4	4
348	само по	3	4
349	оно не	3	4
350	не есть	5	4
351	ни один	5	4
352	еще в	2	4
353	на друга	3	4
354	бы ни	2	4
355	таким же	4	4
356	со словом	2	4
357	мы и	4	4
358	или даже	2	3
359	или другого	2	3
360	только у	2	3
361	вступает в	3	3
362	человека и	6	3
363	к другим	2	3
364	которые в	5	3
365	общая черта	2	3
366	на которой	2	3
367	всеми своими	2	3
368	по своей	12	3
369	которых мы	2	3
370	и могут	2	3
371	что говорит	2	3
372	в основном	6	3
373	мы знаем	10	3
374	бы сказать	5	3
375	увидим что	5	3
376	значение для	4	3
377	на который	2	3
378	форме в	2	3
379	могли бы	16	3
380	может служить	2	3
381	что этот	2	3
382	до своих	2	3
383	что на	2	3
384	является для	2	3
385	между собой	15	3
386	не бывает	2	3
387	того чтобы	15	3
388	а затем	4	3
389	между двумя	3	3
390	связи между	6	3
391	внутренняя речь	5	3
392	и по	5	3
393	же в	3	3
394	в реальном	3	3
395	можно сказать	2	3
396	этом случае	4	3
397	в других	2	3
398	ее в	2	3
399	того как	5	3
400	мы видим	13	3
401	очень часто	4	3
402	с которыми	4	3
403	и мы	2	3
404	того или	2	3
405	как например	2	3
406	из этих	5	3
407	противоречии с	2	3
408	на одном	2	3
409	то время	5	3
410	мог бы	5	3
411	реакции на	2	3
412	значение в	5	3
413	который не	3	3
414	все они	2	3
415	не является	13	3
416	и при	3	3
417	словом как	2	3
418	в чисто	2	3
419	но они	4	3
420	мы можем	13	3
421	связан с	2	3
422	эта форма	3	3
423	слова он	2	3
424	со словами	2	3
425	к внутренней	2	3
426	оно может	2	3
427	им в	3	3
428	в смысле	9	3
429	если мы	12	3
430	речь и	4	3
431	которых он	2	3
432	все еще	2	3
433	но что	3	3
434	и одновременно	3	3
435	только не	2	3
436	которой он	2	3
437	говорит сам	2	3
438	в один	4	3
439	и особенно	4	3
440	в таком	4	3
441	и эта	4	3
442	ту же	2	3
443	однако не	3	3
444	не дает	2	3
445	мы будем	4	3
446	оно является	3	3
447	тем же	8	3
448	чем в	4	3
449	еще и	2	2
450	все более	2	2
451	этого нового	2	2
452	между отдельными	6	2
453	также не	2	2
454	из всех	2	2
455	к этим	2	2
456	указывает на	3	2
457	бы они	2	2
458	самого себя	2	2
459	для всего	2	2
460	собой и	2	2
461	этой точки	4	2
462	одного и	5	2
463	мы обратимся	4	2
464	у человека	2	2
465	нашего рассмотрения	2	2
466	к этому	5	2
467	не появляется	2	2
468	на ряд	3	2
469	для построения	2	2
470	видеть в	4	2
471	слова у	4	2
472	и эти	2	2
473	благодаря чему	2	2
474	же слово	3	2
475	и других	4	2
476	в другое	2	2
477	свою очередь	3	2
478	тогда когда	10	2
479	друг от	2	2
480	увидим дальше	2	2
481	по которому	3	2
482	в настоящем	2	2
483	опирается на	3	2
484	мы говорили	5	2
485	речь не	4	2
486	одно из	2	2
487	самое слово	2	2
488	и различные	2	2
489	эти три	2	2
490	от этого	6	2
491	по сравнению	6	2
492	и тех	2	2
493	на том	3	2
494	как она	4	2
495	мы наблюдаем	3	2
496	вступают в	2	2
497	где они	2	2
498	форме и	2	2
499	которого оно	2	2
500	он так	2	2
501	находит свое	2	2
502	мы его	2	2
503	такое же	2	2
504	отношение между	3	2
505	отнюдь не	6	2
506	между этими	2	2
507	и совершенно	2	2
508	с нею	2	2
509	смысле слова	5	2
510	для них	3	2
511	же как	10	2
512	с теми	2	2
513	становится для	2	2
514	что вся	2	2
515	этот раз	2	2
516	в корне	2	2
517	отдельными элементами	3	2
518	и между	4	2
519	человеческий голос	3	2
520	независимо от	5	2
521	бы к	2	2
522	этот процесс	4	2
523	бы быть	2	2
524	их с	3	2
525	с ней	4	2
526	установку на	2	2
527	речи в	7	2
528	с уже	2	2
529	целый ряд	4	2
530	что здесь	2	2
531	известно что	2	2
532	что как	3	2
533	из нее	2	2
534	от друга	2	2
535	в качестве	25	2
536	для того	14	2
537	в истории	9	2
538	для нас	6	2
539	не столько	4	2
540	подходит к	2	2
541	от одного	2	2
542	же слова	3	2
543	поэтому не	2	2
544	к ней	2	2
545	речь в	3	2
546	с одной	8	2
547	на пути	2	2
548	в какой	5	2
549	к той	2	2
550	но тем	2	2
551	иначе как	2	2
552	не имеет	3	2
553	и является	2	2
554	от всех	2	2
555	и благодаря	2	2
556	в нашем	2	2
557	столь же	7	2
558	ничем не	2	2
559	положение в	2	2
560	лежащие в	2	2
561	только и	2	2
562	они даны	2	2
563	внутренне не	2	2
564	как с	4	2
565	в свою	4	2
566	в одних	2	2
567	что еще	2	2
568	много раз	2	2
569	роль в	5	2
570	и обратно	2	2
571	перед ним	4	2
572	в стороне	2	2
573	и того	5	2
574	от нее	4	2
575	данное слово	3	2
576	является не	6	2
577	что каждый	2	2
578	не идет	2	2
579	же самое	9	2
580	эти последние	2	2
581	быть не	2	2
582	один и	6	2
583	и речи	27	2
584	собой не	2	2
585	с помощью	64	2
