N	2gram	Vygotskiy_	Vladivir
252	друг друга	5	5
253	на все	5	5
254	и тем	8	5
255	в их	5	5
256	в частности	8	5
257	говорит в	2	5
258	утверждает что	3	5
259	эти три	2	5
260	она не	3	5
261	с самого	9	5
262	он в	6	5
263	заметить что	3	5
264	мы находим	7	5
265	один из	3	5
266	что с	6	5
267	и до	5	5
268	как нечто	2	5
269	что они	5	5
270	в области	4	5
271	ее в	3	5
272	увидим ниже	2	5
273	он как	4	5
274	мы имеем	2	5
275	только то	2	5
276	и еще	2	5
277	во всех	4	5
278	говорит что	9	5
279	также еще	2	5
280	которой мы	3	5
281	с с	2	5
282	есть все	2	5
283	что у	3	5
284	не удалось	2	5
285	на одной	2	5
286	в свою	4	5
287	из них	4	5
288	всей этой	2	5
289	и только	2	5
290	как на	5	5
291	не к	3	5
292	без всякого	2	5
293	всех своих	2	4
294	на самом	4	4
295	перед нами	7	4
296	всех этих	2	4
297	тем самым	8	4
298	о которых	4	4
299	в тех	2	4
300	человека и	6	4
301	но для	2	4
302	ясно что	2	4
303	наряду с	3	4
304	которых мы	2	4
305	того в	2	4
306	возникает вопрос	2	4
307	есть нечто	2	4
308	не могли	2	4
309	и других	4	4
310	настоящей работы	3	4
311	что даже	2	4
312	одной из	4	4
313	только с	2	4
314	он говорит	2	4
315	в более	3	4
316	что можно	4	4
317	одной стороны	15	4
318	как именно	2	4
319	не то	3	4
320	с которой	2	4
321	в такой	4	4
322	в сущности	13	4
323	об отношении	15	4
324	представление о	7	4
325	с которыми	2	4
326	когда мы	2	4
327	тех же	3	4
328	как например	2	4
329	независимо от	10	4
330	же это	2	4
331	с ней	3	4
332	которые не	4	4
333	в теории	10	4
334	но этот	3	4
335	мы можем	11	4
336	только что	7	4
337	мы увидим	3	4
338	лишь в	9	4
339	этом отношении	6	4
340	с и	3	4
341	нас в	2	4
342	об этой	3	4
343	с одной	14	4
344	заключается в	12	4
345	и более	6	4
346	том чтобы	6	4
347	всей своей	2	4
348	их в	6	4
349	что сам	2	4
350	на этом	3	4
351	только не	2	4
352	сам по	3	4
353	же самое	4	4
354	о которой	2	4
355	но с	3	4
356	является как	2	4
357	и всю	2	4
358	бы с	3	3
359	в книге	3	3
360	в первую	3	3
361	что является	3	3
362	с таким	8	3
363	которые в	2	3
364	к этим	3	3
365	указывает на	4	3
366	и ее	9	3
367	бы мы	3	3
368	больше того	5	3
369	в другом	7	3
370	свою очередь	3	3
371	в силу	8	3
372	наконец в	2	3
373	в лет	4	3
374	я должен	2	3
375	который в	7	3
376	в следующем	4	3
377	не хочет	2	3
378	но эта	3	3
379	между ними	2	3
380	казалось бы	8	3
381	и представить	2	3
382	и при	2	3
383	и вся	2	3
384	точка зрения	3	3
385	самом деле	8	3
386	на вопрос	6	3
387	его не	3	3
388	значение для	3	3
389	это обстоятельство	2	3
390	в природе	4	3
391	его к	3	3
392	которая в	2	3
393	что не	2	3
394	является для	6	3
395	если это	2	3
396	а скорее	2	3
397	с такой	4	3
398	и др	5	3
399	речи с	5	3
400	же как	8	3
401	самого начала	9	3
402	находится в	2	3
403	когда в	2	3
404	первую очередь	3	3
405	был бы	2	3
406	несколько более	2	3
407	мы хотели	5	3
408	том числе	3	3
409	того как	6	3
410	одно и	2	3
411	бы он	3	3
412	ее на	4	3
413	вернуться к	2	3
414	в противоположность	3	3
415	в последнее	3	3
416	с их	2	3
417	бы в	5	3
418	с самим	2	3
419	которое мы	6	3
420	хотели бы	4	3
421	является не	2	3
422	только его	3	3
423	в заключение	4	3
424	как о	2	3
425	как говорит	2	3
426	не могло	5	3
427	как известно	8	3
428	всей его	5	3
429	строго говоря	2	3
430	в состоянии	2	3
431	все что	4	3
432	в какой	5	3
433	в которых	6	3
434	не существует	4	3
435	этой книги	2	3
436	и который	4	3
437	он на	3	3
438	в новом	3	3
439	согласии с	2	3
440	один и	2	3
441	последнее время	3	3
442	она должна	4	2
443	в изучении	2	2
444	не является	16	2
445	для всего	3	2
446	приходит к	4	2
447	ничего кроме	3	2
448	не потому	2	2
449	только для	6	2
450	чем мы	3	2
451	к себе	2	2
452	с той	3	2
453	теории познания	6	2
454	не могу	3	2
455	который является	2	2
456	этот путь	2	2
457	вообще и	2	2
458	некоторые моменты	2	2
459	этой теории	4	2
460	чисто теоретической	2	2
461	которой не	2	2
462	является с	2	2
463	но сам	2	2
464	со всеми	2	2
465	для всей	3	2
466	только тогда	4	2
467	прибавить еще	2	2
468	этого факта	3	2
469	теперь в	2	2
470	как уже	9	2
471	к изучению	3	2
472	стороны и	3	2
473	вопросу о	2	2
474	на этой	2	2
475	для всех	8	2
476	на том	2	2
477	могло бы	2	2
478	к середине	2	2
479	и само	2	2
480	мира и	2	2
481	одного из	4	2
482	и заключается	2	2
483	как впрочем	2	2
484	ответ на	4	2
485	и те	2	2
486	о двух	2	2
487	мне кажется	2	2
488	из этой	2	2
489	истины а	2	2
490	обстоятельство что	2	2
491	в предисловии	5	2
492	в ее	3	2
493	но вместе	5	2
494	в собственном	8	2
495	в поисках	2	2
496	той или	3	2
497	те кто	2	2
498	почти всегда	2	2
499	и самым	2	2
500	что эти	3	2
501	этого слова	7	2
502	в двух	3	2
503	сам с	4	2
504	и другим	2	2
505	в основе	9	2
506	на их	2	2
507	вопрос об	8	2
508	еще один	2	2
509	прямо и	2	2
510	нашей работы	8	2
511	существу дела	4	2
512	с другими	5	2
513	вывод который	2	2
514	подход к	2	2
515	и постоянно	2	2
516	что только	2	2
517	в первой	3	2
518	о котором	3	2
519	с ее	3	2
520	от этого	4	2
521	бы даже	2	2
522	ранние годы	2	2
523	и которая	2	2
524	от всяких	2	2
525	и словом	4	2
526	нигде не	3	2
527	виде в	3	2
528	эта речь	3	2
529	со всей	7	2
530	и их	5	2
531	на эти	3	2
532	думается что	7	2
533	сам говорит	2	2
534	на отдельные	3	2
535	сих пор	4	2
536	во всей	8	2
537	которые мы	2	2
538	и пр	2	2
539	его деятельности	4	2
540	имеет свою	2	2
541	о своих	2	2
542	за то	2	2
543	философского и	2	2
544	но тем	3	2
545	человека с	3	2
546	в самых	4	2
547	и является	2	2
548	речи в	17	2
549	потому и	2	2
550	которое не	2	2
551	поэтому в	3	2
552	в самой	4	2
553	свою собственную	4	2
554	этом в	2	2
555	из которых	6	2
556	то обстоятельство	2	2
557	в другой	2	2
558	развития и	3	2
559	должны быть	2	2
560	которые он	2	2
561	тогда когда	8	2
562	этих двух	4	2
563	не можем	3	2
564	и поэтому	2	2
565	может не	4	2
566	можно назвать	2	2
567	здесь и	3	2
568	есть прежде	2	2
569	что эта	7	2
570	представлений о	2	2
571	говорить о	4	2
572	чем это	3	2
573	может показаться	2	2
574	в высшей	7	2
575	эта проблема	5	2
576	уже видели	2	2
577	в себя	2	2
578	отдает себе	2	2
579	а следовательно	2	2
580	тем и	3	2
581	до сих	4	2
