N	2gram	Propp_Isto	Narrotol
126	к нему	5	5
127	мира и	2	5
128	было бы	2	5
129	мы не	6	5
130	и здесь	12	5
131	и то	5	5
132	что это	8	5
133	с ними	4	5
134	себя в	6	5
135	и даже	4	5
136	только что	3	5
137	подобно тому	2	5
138	для того	3	5
139	в пределах	5	5
140	их в	7	5
141	человек в	2	5
142	в своих	4	5
143	в русской	8	5
144	но для	4	5
145	если не	4	5
146	еще в	2	5
147	из них	4	5
148	тому как	2	5
149	в одном	2	5
150	не было	2	5
151	и уже	2	5
152	и сам	2	5
153	как будто	2	5
154	даже в	4	4
155	эти два	2	4
156	роль в	3	4
157	а на	2	4
158	как он	6	4
159	только на	2	4
160	друг друга	5	4
161	в них	3	4
162	она не	7	4
163	мы узнаем	2	4
164	это уже	2	4
165	на том	5	4
166	все его	2	4
167	ему в	3	4
168	так в	5	4
169	что касается	2	4
170	и по	3	4
171	что они	3	4
172	как мы	9	4
173	в основе	3	4
174	хотя бы	2	4
175	к этому	5	4
176	это было	2	4
177	к ней	2	4
178	и как	5	4
179	не имеет	4	4
180	человека в	5	4
181	обратим внимание	2	4
182	не могло	2	4
183	он является	2	4
184	во сне	5	4
185	зависит от	4	4
186	и с	8	4
187	для нас	6	4
188	по себе	2	4
189	мог бы	2	4
190	несмотря на	3	4
191	которой он	2	4
192	не говорит	2	4
193	в себя	3	4
194	вместе с	26	4
195	еще и	2	3
196	ее и	3	3
197	и потому	2	3
198	так же	14	3
199	но как	2	3
200	об одном	2	3
201	а потом	3	3
202	за собой	5	3
203	должен быть	2	3
204	с этой	4	3
205	подобного рода	2	3
206	а как	3	3
207	в виде	13	3
208	этого не	2	3
209	связано с	7	3
210	и вот	4	3
211	его не	3	3
212	а с	2	3
213	здесь мы	7	3
214	одно из	3	3
215	одной из	3	3
216	к ним	2	3
217	в него	5	3
218	и это	5	3
219	между ними	2	3
220	точно так	3	3
221	что не	3	3
222	же как	12	3
223	все эти	11	3
224	той же	2	3
225	связи с	10	3
226	и тогда	2	3
227	в связи	6	3
228	во время	12	3
229	и т	39	3
230	особенно в	2	3
231	но это	10	3
232	на одном	2	3
233	что она	3	3
234	в которой	4	3
235	от которого	2	3
236	по мере	4	3
237	даже если	2	3
238	лишь в	2	3
239	в этих	7	3
240	о герое	2	3
241	сих пор	7	3
242	со своими	3	3
243	в роли	4	3
244	на этот	2	3
245	входит в	5	3
246	обращается к	2	3
247	героя но	2	3
248	приводит к	2	3
249	что мы	4	3
250	говорит о	4	3
251	и что	13	3
252	не обязательно	2	3
253	по его	2	3
254	она в	2	3
255	как на	3	3
256	наряду с	7	3
257	но он	2	3
258	до сих	7	3
259	в нее	7	2
260	это означает	2	2
261	и смерть	2	2
262	очевидно что	3	2
263	в которых	4	2
264	он живет	3	2
265	в это	3	2
266	даже не	2	2
267	с той	2	2
268	также не	2	2
269	это он	2	2
270	что с	2	2
271	как можно	2	2
272	к своему	2	2
273	после этого	3	2
274	так что	2	2
275	в формах	2	2
276	людей и	2	2
277	представления о	7	2
278	первобытного человека	2	2
279	один человек	2	2
280	с появлением	6	2
281	за которым	2	2
282	в более	6	2
283	говорит об	2	2
284	могут быть	9	2
285	говорится в	2	2
286	живет в	6	2
287	ли он	2	2
288	когда она	2	2
289	или просто	2	2
290	никто не	4	2
291	на своих	2	2
292	так у	4	2
293	вовсе не	6	2
294	не объясняет	3	2
295	одно и	2	2
296	если в	4	2
297	и вообще	3	2
298	это еще	3	2
299	и мы	3	2
300	но все	8	2
301	время в	2	2
302	другой стороны	10	2
303	также в	2	2
304	в этот	2	2
305	мы можем	6	2
306	переход от	2	2
307	целый ряд	4	2
308	о смерти	7	2
309	тот кто	7	2
310	в некотором	2	2
311	же она	2	2
312	превращается в	10	2
313	все это	4	2
314	тем что	12	2
315	та же	2	2
316	в особенности	6	2
317	и наконец	2	2
318	и есть	3	2
319	одним из	4	2
320	его и	2	2
321	в течение	2	2
322	себе и	2	2
323	как говорит	3	2
324	во всех	3	2
325	должна быть	3	2
326	и более	3	2
327	отношение к	3	2
328	на нее	3	2
329	есть в	2	2
330	но уже	5	2
331	он может	4	2
332	в городе	2	2
333	важно не	2	2
334	том свете	2	2
335	когда он	7	2
336	того же	3	2
337	есть на	2	2
338	будто бы	2	2
339	в самую	2	2
340	это то	2	2
341	а по	3	2
342	и стал	2	2
343	тем это	2	2
344	со своим	2	2
345	с которым	3	2
346	из которых	7	2
347	том смысле	2	2
348	в других	4	2
349	из него	3	2
350	с собой	6	2
351	это и	3	2
352	таким же	5	2
353	как только	2	2
354	после смерти	3	2
355	и вновь	4	2
356	это время	2	2
357	мы и	3	2
358	ясно что	5	2
