N	2gram	Propp_Isto	Marksizm
319	должен был	6	3
320	его и	6	3
321	ни к	3	3
322	но они	6	3
323	в тот	3	3
324	не с	3	3
325	на нее	3	3
326	на этот	2	3
327	то он	2	3
328	чтобы понять	3	3
329	в дальнейшем	6	3
330	также и	3	3
331	он может	2	3
332	с другом	3	3
333	со стороны	3	3
334	в русской	7	3
335	когда он	9	3
336	в другой	4	3
337	в которых	2	3
338	а по	3	3
339	приводит к	3	3
340	из которых	3	3
341	еще в	2	3
342	здесь нет	2	3
343	однако не	2	3
344	к жизни	2	3
345	находится в	6	3
346	нам важно	3	3
347	что эта	3	3
348	и есть	5	3
349	и только	4	3
350	один и	2	3
351	с ним	3	3
352	слагается из	2	3
353	того как	6	3
354	в системе	2	3
355	в нее	2	2
356	он должен	3	2
357	тем самым	2	2
358	оно и	2	2
359	но можно	2	2
360	также не	2	2
361	из всех	2	2
362	указывает на	2	2
363	вступает в	2	2
364	так например	7	2
365	образом в	2	2
366	ни одной	2	2
367	после этого	5	2
368	в состоянии	2	2
369	это явление	4	2
370	иное как	3	2
371	должно было	4	2
372	с той	2	2
373	мы рассмотрим	3	2
374	есть и	2	2
375	целое и	2	2
376	не делает	2	2
377	исторические корни	2	2
378	уже с	2	2
379	эта мысль	3	2
380	мы здесь	8	2
381	в современной	3	2
382	в частности	3	2
383	например у	2	2
384	но по	3	2
385	была бы	2	2
386	всего в	2	2
387	а с	4	2
388	со всех	4	2
389	о нем	5	2
390	к ним	4	2
391	же не	3	2
392	в прошлом	2	2
393	к этой	5	2
394	а только	3	2
395	для всех	2	2
396	могли бы	3	2
397	связи со	2	2
398	пока не	5	2
399	лучше всего	2	2
400	не могла	2	2
401	между прочим	3	2
402	теперь к	2	2
403	не то	4	2
404	на его	2	2
405	он делает	2	2
406	в разных	2	2
407	же как	7	2
408	его не	3	2
409	они сами	2	2
410	и часто	4	2
411	то не	3	2
412	себя и	2	2
413	никто не	3	2
414	эти слова	3	2
415	мы получим	2	2
416	этот момент	3	2
417	например в	7	2
418	нет в	2	2
419	делают его	2	2
420	когда мы	4	2
421	в эпоху	2	2
422	само по	2	2
423	это значение	2	2
424	зрения так	2	2
425	его как	2	2
426	всех этих	4	2
427	всех сторон	4	2
428	на стадии	2	2
429	с целью	2	2
430	даже не	2	2
431	это было	2	2
432	также в	2	2
433	но уже	3	2
434	не что	3	2
435	уже у	2	2
436	не просто	5	2
437	мы еще	4	2
438	превращается в	4	2
439	это делает	2	2
440	и наконец	5	2
441	как о	2	2
442	только по	2	2
443	во время	5	2
444	и другие	7	2
445	не по	2	2
446	это положение	2	2
447	на него	7	2
448	дело с	2	2
449	всего сказанного	2	2
450	формы этой	3	2
451	в жизни	2	2
452	быть не	2	2
453	и так	3	2
454	во всем	3	2
455	что эти	5	2
456	видели что	5	2
457	поэтому в	2	2
458	свет на	4	2
459	их в	7	2
460	зависит от	3	2
461	не вполне	3	2
462	первобытного мышления	2	2
463	это одно	2	2
464	и если	4	2
465	эти две	2	2
466	это так	6	2
467	дочь в	5	2
468	где нет	2	2
469	вопрос в	2	2
470	а именно	5	2
471	все в	2	2
472	что мы	9	2
473	этого вопроса	3	2
474	не совсем	5	2
475	по его	3	2
476	отношения к	2	2
477	поскольку они	2	2
478	за него	2	2
479	в совершенно	2	2
480	но с	3	2
481	и именно	2	2
482	но он	5	2
