N	2gram	Potebnia_M	Problema
368	была бы	5	7
369	себе в	2	7
370	к другому	3	7
371	не прямо	2	7
372	это в	2	7
373	ее в	2	7
374	не можем	8	7
375	мы могли	2	7
376	не как	3	6
377	то уже	2	6
378	уже по	3	6
379	идеи и	2	6
380	нельзя сказать	5	6
381	или не	3	6
382	само по	6	6
383	можно только	3	6
384	себе а	4	6
385	на него	3	6
386	сказать о	2	6
387	буквальном смысле	2	6
388	этого слова	14	6
389	предмета и	2	6
390	есть уже	13	6
391	том смысле	6	6
392	и того	2	6
393	именно на	2	6
394	что именно	5	6
395	не знает	4	6
396	одним и	4	6
397	заставляет нас	3	6
398	в действительности	7	6
399	для меня	5	6
400	самого себя	3	6
401	есть и	3	6
402	понятия и	3	6
403	не всегда	5	6
404	видно что	4	6
405	только как	9	6
406	с которой	2	6
407	могут быть	6	6
408	мы его	2	6
409	и может	4	6
410	во время	4	6
411	что слово	13	6
412	бы быть	3	6
413	и той	4	6
414	независимо от	10	6
415	как оно	2	6
416	к другой	4	6
417	образ и	6	6
418	к ней	7	6
419	перестает быть	5	6
420	себе все	2	6
421	прежде чем	2	6
422	этом отношении	2	6
423	природы и	2	6
424	уже на	2	6
425	к своему	3	6
426	не к	4	6
427	и после	2	6
428	есть прежде	2	6
429	как на	6	6
430	отношения к	2	6
431	но оно	6	6
432	в слове	41	6
433	находит в	2	5
434	этой последней	2	5
435	слова но	3	5
436	предмет и	2	5
437	в нее	5	5
438	его на	3	5
439	человека и	8	5
440	отношение к	2	5
441	он должен	2	5
442	что ни	3	5
443	с первого	2	5
444	указания на	2	5
445	нам кажется	7	5
446	имеет свою	2	5
447	к самому	2	5
448	еще только	2	5
449	до того	5	5
450	только один	3	5
451	и понятия	4	5
452	одно и	7	5
453	и тот	5	5
454	лишь в	2	5
455	нет ни	2	5
456	сказать и	2	5
457	себе не	6	5
458	в наших	2	5
459	себе что	2	5
460	в известной	3	5
461	или на	2	5
462	от его	2	5
463	том чтобы	4	5
464	чем больше	3	5
465	все что	4	5
466	образом и	3	5
467	или что	4	5
468	тому как	6	5
469	не знаем	5	5
470	что эта	3	5
471	и хотя	3	5
472	в собственном	3	5
473	между тем	19	5
474	от того	10	5
475	во многих	3	5
476	его не	2	5
477	мы видели	5	5
478	том виде	2	5
479	он говорит	3	5
480	тех пор	5	5
481	там где	6	5
482	когда в	2	5
483	что с	2	5
484	предмета но	2	5
485	только по	5	5
486	к этому	3	5
487	хотя в	3	5
488	должно быть	9	5
489	смысле что	2	5
490	человека в	2	5
491	огня и	2	5
492	одним из	3	5
493	от одного	5	5
494	лучше сказать	3	5
495	о предмете	2	5
496	подобно тому	3	5
497	которая не	2	5
498	этот предмет	2	5
499	языке и	4	5
500	в каждом	6	5
501	собственном смысле	2	5
502	по содержанию	2	5
503	от него	2	4
504	с чем	3	4
505	предполагает что	4	4
506	к другим	4	4
507	скажем что	2	4
508	мы называем	2	4
509	на свою	2	4
510	столько же	2	4
511	следовательно и	2	4
512	а как	2	4
513	бы оно	2	4
514	друг от	2	4
515	самого предмета	2	4
516	отличие от	2	4
517	одно из	6	4
518	так например	3	4
519	в эту	4	4
520	к одной	4	4
521	в ту	2	4
522	могло бы	2	4
523	указывают на	3	4
524	вообще как	2	4
525	от своих	4	4
526	которое в	2	4
527	именно то	2	4
528	то не	3	4
529	себя и	4	4
530	ее не	4	4
531	это можно	4	4
532	художественном произведении	3	4
533	а вместе	2	4
534	кажется что	3	4
535	на нее	2	4
536	дает нам	3	4
537	человека а	2	4
538	таких случаях	2	4
539	за ним	4	4
540	что к	2	4
541	есть такая	3	4
542	со своим	2	4
543	что без	2	4
544	от одной	3	4
545	это содержание	7	4
546	то тем	3	4
547	от друга	2	4
548	от нее	2	4
549	действительность и	2	4
550	разница между	3	4
551	на нас	4	4
552	а тем	3	4
553	той же	6	4
554	тем и	5	4
555	время и	2	4
556	явлений и	3	4
557	на который	2	4
558	указанием на	3	4
559	не потому	2	4
560	сознании и	4	4
561	в глаза	2	4
562	но на	2	4
563	входящих в	2	4
564	на котором	4	4
565	тем как	4	4
566	но мы	3	4
567	и вместе	6	4
568	с нею	5	4
569	в разных	4	4
570	можно назвать	2	4
571	в сущности	3	4
572	например в	9	4
573	что эти	3	4
574	образов и	2	4
575	на одном	2	4
576	он как	2	4
577	из него	4	4
578	к ним	3	4
579	то для	2	4
580	что только	7	4
581	на это	4	4
582	мы только	2	4
583	до тех	5	4
584	и самое	3	4
585	от другого	3	4
586	человек и	2	4
587	этот образ	7	4
588	в свою	6	4
589	без которой	2	4
590	без которого	2	4
591	равно как	2	4
592	с которым	3	4
593	о значении	2	4
594	представляется нам	2	4
595	ему в	2	4
596	образа и	6	4
597	значение слова	8	4
598	как ее	2	3
599	для человека	8	3
600	из того	2	3
601	бы для	2	3
602	например что	2	3
603	что уже	2	3
604	еще раз	2	3
605	мысли в	2	3
606	одного и	2	3
607	или лучше	3	3
608	том же	2	3
609	от своего	2	3
610	в каждой	4	3
611	относятся к	2	3
612	от ее	2	3
613	образ есть	2	3
614	в душе	17	3
615	на которую	2	3
616	но так	3	3
617	образ а	2	3
618	мы назвали	2	3
619	в более	4	3
620	а потому	8	3
621	и та	5	3
622	в образе	4	3
623	имеет для	8	3
624	различие в	3	3
625	того и	2	3
626	значение не	4	3
627	в первом	5	3
628	должна быть	2	3
629	о необходимости	2	3
630	и другим	2	3
631	перехода от	3	3
632	на чем	3	3
633	отношений между	2	3
634	одно целое	3	3
635	его с	3	3
636	предмета а	3	3
637	мысль о	12	3
638	в некотором	2	3
639	превращается в	3	3
640	значение только	2	3
641	после того	2	3
642	эти последние	3	3
643	образ в	2	3
644	что а	2	3
645	каждой из	3	3
646	но тем	4	3
647	думать что	6	3
648	он может	2	3
649	столь же	8	3
650	это так	2	3
651	самое нужно	2	3
652	заметить что	7	3
653	как она	2	3
654	свое место	2	3
655	находится в	5	3
656	друг другу	2	3
657	весь круг	3	3
658	них не	4	3
659	от другой	2	3
660	и других	3	3
661	многих других	2	3
662	чем в	2	3
663	например не	2	3
664	оно есть	4	3
665	его к	2	3
666	и говорить	2	3
667	только от	7	3
668	в отдельных	2	3
669	но есть	3	3
670	что между	2	3
671	проявляется в	2	3
672	слово и	4	3
673	со стороны	4	3
674	образом в	4	3
675	предмета в	2	3
676	от них	4	3
677	одной и	6	3
678	происходит в	2	3
679	как предмет	2	3
680	о любви	2	3
681	в природе	3	3
682	во времена	2	3
683	в голову	3	3
684	пока не	2	3
685	время в	3	3
686	выше мы	4	3
687	разве только	2	3
688	на ее	2	3
689	не столько	2	3
690	на другой	2	3
691	есть еще	4	3
692	предмета который	2	3
693	его только	2	3
694	с ними	6	3
695	что будет	3	3
696	мы видим	3	3
697	эти слова	2	3
698	жизни то	2	3
699	образа в	4	3
700	и состоит	2	3
701	от той	2	3
702	себе представить	4	3
703	образом что	2	3
704	и мы	3	3
705	что поэт	2	3
706	что хотя	8	3
707	а к	4	3
708	из нее	2	3
709	котором мы	2	3
710	но этот	2	3
711	слова есть	3	3
712	остается только	2	3
713	или другое	2	3
714	еще до	3	3
715	нам на	2	3
716	должен был	2	3
717	другой и	2	3
718	мысли и	8	3
719	образ не	2	3
720	формы и	2	3
721	в мысли	3	3
722	один и	2	3
723	нечто такое	2	3
724	это слово	6	3
725	там же	8	3
726	произведения искусства	2	3
727	в процессе	2	3
728	настоящего времени	3	3
729	многие другие	3	3
730	возможно только	6	3
731	которое было	2	3
732	языка в	6	3
733	не говорит	2	3
734	я и	3	3
735	указывать на	2	3
736	собою и	3	3
737	место в	4	3
738	образ или	3	3
739	и сами	2	3
740	в системе	2	3
741	все более	2	2
742	возможны только	3	2
743	вносит в	2	2
744	а и	5	2
745	относиться к	2	2
746	в состоянии	5	2
747	с другим	2	2
748	например и	2	2
749	усилий мысли	2	2
750	в данное	2	2
751	бы она	2	2
752	слов в	6	2
753	и каждое	2	2
754	эти образы	2	2
755	язык не	6	2
756	и науки	2	2
757	такое же	5	2
758	в один	4	2
759	время когда	3	2
760	то оно	4	2
761	отказаться от	2	2
762	с общим	2	2
763	такое значение	2	2
764	чем более	4	2
765	мысли о	6	2
766	с и	3	2
767	живой речи	3	2
768	иначе и	3	2
769	что до	3	2
770	природы в	3	2
771	не дается	5	2
772	в глазах	3	2
773	по тому	7	2
774	и другого	2	2
775	бы мало	2	2
776	несколько слов	2	2
777	есть сумма	2	2
778	в нас	2	2
779	не ради	2	2
780	уже более	2	2
781	только из	2	2
782	звука и	4	2
783	и чувство	2	2
784	что чем	2	2
785	мною в	3	2
786	и эта	2	2
787	на отношение	2	2
788	есть выражение	3	2
789	самих по	2	2
790	к нам	2	2
791	известно что	4	2
792	человека то	2	2
793	языка с	2	2
794	нам возможность	2	2
795	как у	2	2
796	другому и	2	2
797	которое не	2	2
798	образ который	3	2
799	которого не	2	2
800	его жизни	2	2
801	формы в	3	2
802	бы например	2	2
803	это определение	2	2
804	на которой	4	2
805	отношения между	4	2
806	некоторым образом	4	2
807	как та	2	2
808	со своей	2	2
809	для понятия	2	2
810	предмет не	2	2
811	же что	8	2
812	эта связь	2	2
813	хотя уже	2	2
814	из предыдущего	2	2
815	будет ли	3	2
816	у меня	2	2
817	более для	2	2
818	не дает	2	2
819	поэзии в	2	2
820	такой степени	5	2
821	понятие о	3	2
822	вслед за	6	2
823	этим последним	4	2
824	по отношению	12	2
825	свою очередь	6	2
826	говоря о	5	2
827	или же	8	2
828	духа в	2	2
829	слово в	6	2
830	к которым	2	2
831	на все	3	2
832	отличное от	4	2
833	и чем	3	2
834	в свое	2	2
835	т п	7	2
836	во многом	3	2
837	стремится к	3	2
838	нужно было	2	2
839	есть понятие	3	2
840	может стать	3	2
841	же нам	3	2
842	для понимания	5	2
843	как например	2	2
844	сливается с	2	2
845	они могут	2	2
846	мы ее	2	2
847	самый предмет	2	2
848	на свое	3	2
849	все его	2	2
850	не нашел	2	2
851	сколько и	2	2
852	сознание и	5	2
853	с одним	3	2
854	большинстве случаев	2	2
855	и такое	3	2
856	на них	2	2
857	такие же	2	2
858	и многие	3	2
859	на более	2	2
860	и я	3	2
861	образ то	2	2
862	других случаях	2	2
863	обращается к	2	2
864	признать что	2	2
865	так называемых	3	2
866	ли мы	3	2
867	внутренняя жизнь	2	2
868	до такой	3	2
869	и между	4	2
870	самое это	3	2
871	души и	2	2
872	словом и	6	2
873	том случае	2	2
874	наша мысль	2	2
875	что человек	4	2
876	случае если	2	2
877	единство и	2	2
878	из двух	4	2
879	отношению к	10	2
880	его за	2	2
881	что есть	3	2
882	не с	4	2
883	что по	4	2
884	человека с	2	2
885	зависит от	7	2
886	с d	3	2
887	слова в	7	2
888	что я	5	2
889	жизни не	3	2
890	должны быть	3	2
891	в большей	3	2
892	чувства и	5	2
893	есть от	2	2
894	не имели	2	2
895	этого не	3	2
896	не из	4	2
897	смысле то	2	2
898	образа то	2	2
899	человек не	4	2
900	бы ни	6	2
901	нам не	2	2
902	все свои	2	2
