N	2gram	Vygotskiy_	Freidism
268	собственном смысле	12	3
269	в конечном	2	3
270	оно не	3	3
271	остается в	2	3
272	имеет дело	2	3
273	их в	6	3
274	на себя	2	3
275	которого оно	2	3
276	но для	2	3
277	мы называем	4	3
278	приводит к	5	3
279	помощью которой	3	3
280	в одном	4	3
281	ребенка в	14	3
282	целом и	2	3
283	в основу	5	3
284	что мы	18	3
285	в них	3	3
286	только не	2	3
287	можно ли	2	3
288	уже в	10	3
289	формы и	3	3
290	для них	3	3
291	которой он	2	3
292	находится в	4	3
293	между двумя	3	3
294	мы видим	13	3
295	для образования	3	3
296	когда он	5	3
297	и сам	4	3
298	во всей	3	3
299	и тех	2	3
300	из основных	3	3
301	в нашем	2	3
302	ребенка к	3	3
303	до сих	3	3
304	между тем	10	3
305	на основе	29	3
306	в связь	3	2
307	самого себя	2	2
308	в отношении	14	2
309	этого нового	2	2
310	вопрос о	2	2
311	в изучении	2	2
312	выводу что	4	2
313	или иной	3	2
314	когда мы	2	2
315	с первого	3	2
316	и между	4	2
317	нас к	2	2
318	а также	6	2
319	то в	3	2
320	которую можно	2	2
321	из того	4	2
322	к этим	2	2
323	что как	3	2
324	другом месте	3	2
325	по пути	5	2
326	бы и	2	2
327	должно быть	3	2
328	и процессы	2	2
329	и поэтому	4	2
330	к другим	2	2
331	бы в	5	2
332	все другие	2	2
333	такого рода	7	2
334	не как	3	2
335	в глаза	2	2
336	отличается от	5	2
337	также в	2	2
338	в отличие	8	2
339	на один	5	2
340	и часто	2	2
341	есть и	2	2
342	то мы	2	2
343	для себя	2	2
344	друг друга	7	2
345	мы никогда	3	2
346	в сновидении	3	2
347	в следующем	4	2
348	и которая	3	2
349	однако и	2	2
350	но так	2	2
351	связей между	3	2
352	связана с	3	2
353	при помощи	3	2
354	и тем	8	2
355	все они	2	2
356	помощью которого	5	2
357	в их	12	2
358	жизни ребенка	7	2
359	ни было	2	2
360	нами выше	3	2
361	ничем не	2	2
362	для нас	6	2
363	опирается на	3	2
364	в течение	2	2
365	этого процесса	10	2
366	обратимся к	4	2
367	отличие от	8	2
368	мы говорили	5	2
369	же предмет	6	2
370	нас в	4	2
371	в такой	3	2
372	которые мы	3	2
373	с одной	8	2
374	для ребенка	12	2
375	а с	4	2
376	о нем	2	2
377	от этих	2	2
378	в мире	2	2
379	эти три	2	2
380	от этого	6	2
381	в него	4	2
382	в эту	3	2
383	не имеет	3	2
384	значение для	4	2
385	вообще не	3	2
386	также и	3	2
387	не есть	5	2
388	же что	2	2
389	комплекса в	4	2
390	с другой	11	2
391	с объективной	3	2
392	речи и	11	2
393	человека мы	4	2
394	только при	2	2
395	у ребенка	31	2
396	входит в	7	2
397	на которой	2	2
398	но все	4	2
399	то обстоятельство	4	2
400	речь и	4	2
401	быть отнесено	2	2
402	одной стороны	8	2
403	с таким	4	2
404	является для	2	2
405	этом смысле	7	2
406	показали что	9	2
407	от других	2	2
408	тогда когда	10	2
409	цели и	2	2
410	из которых	6	2
411	представляет собой	6	2
412	такое же	2	2
413	и их	4	2
414	и снова	4	2
415	но как	4	2
416	обстоятельство что	4	2
417	которых мы	2	2
418	мог бы	5	2
419	на другой	2	2
420	и значение	2	2
421	но если	2	2
422	случае в	2	2
423	связи в	2	2
424	не отличается	2	2
425	там где	4	2
426	же как	10	2
427	для развития	5	2
428	распадается на	4	2
429	на более	3	2
430	что с	8	2
431	и во	4	2
432	это утверждение	2	2
433	мы полагаем	2	2
434	для всего	2	2
435	связаны с	4	2
436	могли бы	16	2
437	в качестве	25	2
438	же самое	9	2
439	этого метода	3	2
440	в дальнейшем	3	2
441	что при	3	2
442	поведения в	2	2
443	в нашей	4	2
444	экспериментальной методики	2	2
445	мы остановимся	2	2
446	мы могли	14	2
447	ясно что	4	2
