N	2gram	Vygotskiy_	Freidism
140	между ними	2	5
141	в этих	3	5
142	чем не	2	5
143	как это	16	5
144	что может	2	5
145	не знает	2	5
146	самого начала	5	5
147	увидим что	13	5
148	что и	11	5
149	ее в	2	5
150	тому что	11	5
151	далеко не	4	5
152	в своих	9	5
153	это не	9	5
154	той же	6	5
155	того чтобы	43	5
156	не было	2	5
157	в ее	3	5
158	и до	4	5
159	заключается в	13	5
160	в себя	2	5
161	вместе с	16	5
162	данном случае	4	4
163	человека в	3	4
164	одна из	6	4
165	и вообще	2	4
166	на которые	2	4
167	дает нам	2	4
168	все время	44	4
169	так же	19	4
170	нисколько не	3	4
171	но это	2	4
172	в области	2	4
173	в собственном	2	4
174	в другом	3	4
175	эмпирической психологии	3	4
176	на него	4	4
177	этом отношении	3	4
178	если бы	21	4
179	и может	3	4
180	мы увидим	11	4
181	в виду	5	4
182	нигде не	2	4
183	в психологии	3	4
184	это только	5	4
185	но ведь	2	4
186	это как	2	4
187	только на	4	4
188	и за	4	4
189	у него	9	4
190	как в	4	4
191	к ней	3	4
192	между собой	2	4
193	в своем	12	4
194	только с	3	4
195	едва ли	3	4
196	в котором	5	4
197	потому что	48	4
198	именно в	9	4
199	этот вопрос	6	4
200	что оно	12	4
201	этой теории	2	4
202	не существует	3	4
203	главным образом	3	4
204	мы находим	2	4
205	смысле слова	2	4
206	по себе	13	4
207	в целом	7	4
208	нет и	2	4
209	зависимости от	9	4
210	в зависимости	7	4
211	сам по	4	4
212	мы и	2	4
213	себя и	3	4
214	это и	7	4
215	первый план	3	4
216	в данном	4	4
217	слова и	2	4
218	на язык	2	4
219	не дает	2	4
220	сводится к	7	4
221	и то	12	3
222	и от	2	3
223	все то	6	3
224	сил в	4	3
225	психологии и	2	3
226	о них	2	3
227	в сознании	2	3
228	нуждается в	3	3
229	конечном счете	2	3
230	в результате	6	3
231	и даже	4	3
232	и тот	2	3
233	он дает	2	3
234	психологической теории	2	3
235	тем же	3	3
236	и как	10	3
237	и таким	3	3
238	себя с	2	3
239	отца и	2	3
240	этих двух	8	3
241	на все	2	3
242	а как	3	3
243	он хотел	2	3
244	он был	3	3
245	ни один	2	3
246	и при	3	3
247	у нас	7	3
248	такой же	2	3
249	одной и	4	3
250	в центре	2	3
251	и ни	4	3
252	как на	15	3
253	себе и	4	3
254	утверждает что	6	3
255	же мы	3	3
256	и той	4	3
257	сих пор	9	3
258	в какой	5	3
259	не больше	3	3
260	и очень	5	3
261	в искусстве	12	3
262	и следовательно	3	3
263	нет никакого	2	3
264	согласиться с	2	3
265	мы в	3	3
266	на этот	7	3
267	не так	4	3
268	ни на	3	3
269	в самых	4	3
270	и является	2	3
271	которое не	2	3
272	это содержание	2	3
273	о том	24	3
274	они не	3	3
275	при анализе	2	3
276	в совершенно	6	3
277	оно может	2	3
278	если это	4	3
279	того же	5	3
280	собственном смысле	2	3
281	в конечном	2	3
282	оно не	2	3
283	к его	2	3
284	имеет дело	4	3
285	их в	4	3
286	ответ на	5	3
287	мы называем	2	3
288	приводит к	2	3
289	в одном	5	3
290	в основу	6	3
291	что мы	12	3
292	в них	7	3
293	только не	5	3
294	уже в	7	3
295	формы и	4	3
296	себя в	4	3
297	на это	3	3
298	находится в	2	3
299	сейчас же	16	3
300	говорит о	5	3
301	мы видим	13	3
302	но во	2	3
303	когда он	10	3
304	и есть	7	3
305	есть только	3	3
306	под влиянием	3	3
307	не найдем	2	3
308	в нашем	3	3
309	до сих	9	3
310	между тем	4	3
311	да и	4	2
312	в отношении	2	2
313	вопрос о	6	2
314	к этой	2	2
315	нет в	2	2
316	вот как	2	2
317	о которых	3	2
318	или иной	2	2
319	когда мы	10	2
320	и между	4	2
321	быть это	2	2
322	из того	4	2
323	к этим	2	2
324	дело и	3	2
325	ли это	3	2
326	его с	2	2
327	содержание и	4	2
328	из этой	2	2
329	в одной	4	2
330	по преимуществу	2	2
331	для своего	2	2
332	дело в	4	2
333	в состоянии	3	2
334	должно быть	6	2
335	и поэтому	4	2
336	к другим	2	2
337	из важнейших	2	2
338	бы в	7	2
339	превращается в	2	2
340	все другие	3	2
341	бессознательное чувство	3	2
342	это было	4	2
343	не как	3	2
344	в глаза	2	2
345	его и	2	2
346	отличается от	4	2
347	в отличие	3	2
348	в конце	10	2
349	то мы	2	2
350	мы никогда	5	2
351	должен быть	3	2
352	к делу	2	2
353	конце концов	6	2
354	при помощи	5	2
355	и тем	6	2
356	есть та	2	2
357	своей теории	2	2
358	все они	2	2
359	он должен	8	2
360	находятся в	4	2
361	в некоторых	2	2
362	в их	3	2
363	только для	2	2
364	и другие	3	2
365	останавливаться на	2	2
366	и та	5	2
367	для нас	9	2
368	противоречие с	2	2
369	их не	2	2
370	в течение	2	2
371	эмоций и	5	2
372	произведение искусства	10	2
373	жизни а	2	2
374	отличие от	3	2
375	мы говорили	4	2
376	его не	2	2
377	нас в	2	2
378	с одной	15	2
379	работы и	3	2
380	должна быть	2	2
381	а с	7	2
382	образом в	3	2
383	о нем	3	2
384	от этих	3	2
385	для понимания	3	2
386	эти три	3	2
387	и этот	2	2
388	мы только	3	2
389	думать что	3	2
390	и так	4	2
391	в него	5	2
392	в эту	2	2
393	не имеет	2	2
394	относится к	2	2
395	значение для	2	2
396	материал для	2	2
397	не есть	4	2
398	к которой	4	2
399	с другой	12	2
400	все остальное	2	2
401	речи и	2	2
402	он в	3	2
403	учения о	3	2
404	и было	2	2
405	стремление к	2	2
406	еще более	2	2
407	только одна	2	2
408	и поступки	2	2
409	уже совершенно	4	2
410	но все	5	2
411	то обстоятельство	2	2
412	одной стороны	15	2
413	с таким	2	2
414	которые он	4	2
415	что между	2	2
416	этом смысле	4	2
417	показали что	2	2
418	художественной формы	6	2
419	из которых	5	2
420	представляет собой	2	2
421	и их	3	2
422	но как	3	2
423	не то	4	2
424	на них	3	2
425	обстоятельство что	2	2
426	которых мы	5	2
427	чувства и	7	2
428	мог бы	3	2
429	на другой	2	2
430	но если	3	2
431	равно как	2	2
432	жизни но	3	2
433	и теперь	2	2
434	там где	6	2
435	же как	4	2
436	страх и	3	2
437	из этого	7	2
438	и уже	4	2
439	что с	8	2
440	и во	2	2
441	это утверждение	2	2
442	которые на	2	2
443	обстоит дело	4	2
444	в нас	15	2
445	связаны с	2	2
446	могли бы	6	2
447	в качестве	2	2
448	только о	2	2
449	это есть	3	2
450	же самое	13	2
451	отношения к	2	2
452	если же	3	2
453	рядом с	6	2
454	что при	5	2
455	в нашей	5	2
456	будто бы	3	2
457	мы могли	5	2
458	ясно что	10	2
459	ли мы	3	2
