N	2gram	Losev_Prob	Istorich
104	что мы	23	24
105	не менее	26	24
106	видно что	2	24
107	того как	3	24
108	не будем	5	23
109	все это	11	23
110	тем не	25	23
111	в частности	5	23
112	точно так	7	23
113	в этой	14	23
114	их в	6	23
115	и это	13	23
116	как бы	18	23
117	при этом	8	22
118	и по	3	22
119	с ним	4	22
120	сказать что	33	21
121	ее в	2	21
122	в другом	2	21
123	должны были	3	21
124	к тому	5	21
125	здесь не	9	21
126	в связи	7	21
127	другими словами	8	20
128	она не	5	20
129	одна из	4	20
130	в других	5	20
131	из них	3	20
132	в силу	2	20
133	из этих	5	20
134	так например	2	19
135	и как	10	19
136	все еще	5	19
137	с собой	3	19
138	на том	5	19
139	в тех	2	19
140	есть и	4	19
141	на то	12	19
142	но он	3	19
143	после этого	4	18
144	что этот	2	18
145	не все	4	18
146	в данном	16	18
147	вовсе не	60	18
148	в то	7	18
149	по существу	2	17
150	то и	7	17
151	и только	7	17
152	очень много	3	17
153	том как	2	17
154	в них	8	17
155	то мы	2	16
156	не вполне	4	16
157	всех этих	11	16
158	со стороны	2	16
159	перед нами	7	16
160	и все	9	16
161	в котором	5	16
162	этот вопрос	2	16
163	во всех	9	16
164	данном случае	10	15
165	на его	2	15
166	в своей	8	15
167	даже в	2	15
168	и то	15	15
169	в пределах	2	15
170	тот кто	2	15
171	и даже	19	15
172	в которых	4	15
173	как будто	6	15
174	но есть	2	15
175	и тем	16	15
176	он в	2	15
177	что при	2	15
178	у нас	31	14
179	но мы	3	14
180	должна быть	2	14
181	а также	6	14
182	мы еще	3	14
183	в него	3	14
184	можно было	8	14
185	из которых	2	14
186	и есть	7	14
187	и ее	9	14
188	и наконец	3	14
189	увидим ниже	2	14
190	находится в	2	14
191	на себя	2	14
192	в нее	2	13
193	к своему	2	13
194	что иное	5	13
195	и для	10	13
196	все что	2	13
197	в таких	5	13
198	и от	3	13
199	в своем	7	13
200	время как	2	13
201	или на	3	13
202	не имеет	8	13
203	и если	9	13
204	в себе	16	13
205	не просто	30	13
206	по себе	20	13
207	то время	2	13
208	а потом	2	12
209	кроме того	7	12
210	в их	7	12
211	к этой	2	12
212	как только	3	12
213	и их	4	12
214	одним из	2	12
215	между прочим	3	12
216	утверждать что	2	12
217	хотя бы	15	12
218	только после	3	12
219	о нем	3	12
220	представление об	2	12
221	не знает	4	12
222	что не	8	12
223	же мы	4	11
224	от этого	2	11
225	никто не	2	11
226	и более	4	11
227	относится к	6	11
228	только с	3	11
229	точки зрения	5	11
230	хотя и	8	11
231	но уже	9	11
232	уже в	6	11
233	иное как	5	11
234	на нее	2	11
235	далеко не	9	11
236	же в	5	11
237	ясно что	7	11
238	дает нам	2	11
239	не что	5	11
240	но оно	2	11
241	должны быть	2	11
242	пока не	3	10
243	на этой	4	10
244	что же	18	10
245	в ее	3	10
246	и тот	2	10
247	но если	6	10
248	говорит о	4	10
249	что эта	2	10
250	указывает на	16	10
251	но как	11	10
252	есть только	16	10
253	если не	6	10
254	не знаем	3	10
255	что эти	2	10
256	он и	8	10
257	в состоянии	2	10
258	не как	2	10
259	однако это	3	10
260	а если	2	10
261	ли он	2	10
262	то не	2	10
263	в которой	2	10
264	ни в	13	10
265	о чем	11	10
266	в это	2	10
267	не было	7	10
268	не можем	2	10
269	и к	2	10
270	бы мы	5	9
271	он должен	2	9
272	в истории	6	9
273	тот же	4	9
274	в основе	4	9
275	если это	2	9
276	которой он	4	9
277	из этого	2	9
278	не могут	6	9
279	здесь нет	3	9
280	тогда когда	4	9
281	по этому	6	9
282	зависимости от	2	9
283	на этот	3	9
284	более или	7	9
285	но для	3	9
286	но по	2	9
287	что на	4	9
288	не будет	11	9
289	таких случаях	2	9
290	на первый	5	9
291	или менее	7	9
292	только на	13	9
293	в чем	3	9
294	стороны и	3	9
295	с его	3	9
296	и так	2	9
297	тем самым	11	8
298	не имеют	6	8
299	роль в	2	8
300	только тогда	4	8
301	одно из	2	8
302	здесь в	4	8
303	кажется что	2	8
304	для этого	5	8
305	только что	2	8
306	вообще не	5	8
307	именно в	5	8
308	что такое	23	8
309	входит в	4	8
310	тому как	3	8
311	во всяком	18	8
312	или даже	3	8
313	именно на	3	8
314	мы будем	3	8
315	образом и	3	8
316	есть ли	2	8
317	в отдельности	4	8
318	он говорит	2	8
319	есть еще	3	8
320	это значит	4	8
321	говорят что	2	8
322	в жизни	3	8
323	подобно тому	2	8
324	большей частью	5	8
325	же самое	9	8
326	но она	3	8
327	и потому	3	8
328	и другое	3	8
329	оказывается что	4	8
330	они должны	2	8
331	что его	4	8
332	в зависимости	2	8
333	тут же	3	8
334	в целях	2	8
335	с целью	4	8
336	но с	2	8
337	которые в	4	8
338	от того	2	8
339	или по	5	8
340	он был	2	8
341	и сам	3	8
342	можно сказать	9	8
343	независимо от	2	8
344	с другими	6	8
345	значит что	6	8
346	это тоже	4	8
347	конечно не	3	8
348	на самом	9	7
349	в конце	13	7
350	и о	11	7
351	с самого	3	7
352	а только	9	7
353	большую роль	2	7
354	однако в	2	7
355	не то	4	7
356	того чтобы	10	7
357	если в	2	7
358	и часто	2	7
359	себе и	2	7
360	еще в	2	7
361	о которых	6	7
362	есть не	10	7
363	но эта	3	7
364	когда мы	10	7
365	пор мы	4	7
366	тому что	6	7
367	а то	2	7
368	одного из	2	7
369	что ни	3	7
370	того же	3	7
371	если мы	16	7
372	будто бы	4	7
373	всяком случае	11	7
374	по его	3	7
375	как на	3	7
376	это мы	2	7
377	между тем	3	7
378	первый взгляд	2	7
379	совершенно не	7	7
380	и при	4	7
381	всякого рода	3	7
382	в эту	2	7
383	между собой	5	7
384	был бы	6	7
385	уже и	6	7
386	во многих	4	7
387	ли это	2	7
388	можно только	2	7
389	становится ясным	2	7
390	то он	3	7
391	думать что	2	7
392	им в	2	7
393	не есть	49	7
394	в области	8	7
395	самом деле	10	7
396	что оно	4	7
397	не знал	5	7
398	уже давно	7	7
399	для него	2	7
400	для того	10	6
401	нам кажется	2	6
402	можно ли	9	6
403	нет ничего	12	6
404	себе не	3	6
405	были бы	2	6
406	не потому	2	6
407	ничем не	2	6
408	в другое	2	6
409	что все	9	6
410	он является	2	6
411	с большим	2	6
412	и уже	4	6
413	на эту	2	6
414	уже на	3	6
415	самого начала	2	6
416	той же	2	6
417	к сожалению	6	6
418	быть и	5	6
419	то в	6	6
420	его как	2	6
421	даже не	3	6
422	это за	2	6
423	не на	4	6
424	говорят о	2	6
425	или как	4	6
426	также и	22	6
427	но что	3	6
428	здесь кроется	2	6
429	сводится к	3	6
430	его от	4	6
431	только по	2	6
432	только о	8	6
433	и тогда	2	6
434	этих двух	2	6
435	чтобы он	2	6
436	же и	4	6
437	отношения к	2	6
438	в область	3	5
439	в каком	7	5
440	уже с	4	5
441	это только	4	5
442	такого рода	20	5
443	тоже не	12	5
444	тут и	3	5
445	как нечто	10	5
446	только как	2	5
447	никак не	13	5
448	или не	5	5
449	это было	3	5
450	только для	3	5
451	в своих	3	5
452	как таковой	4	5
453	или иное	2	5
454	друг другу	2	5
455	в одно	5	5
456	по своему	14	5
457	том числе	2	5
458	для чего	2	5
459	для них	5	5
460	в ряд	2	5
461	особого рода	3	5
462	что если	5	5
463	но при	2	5
464	это в	3	5
465	хотя в	3	5
466	бы в	3	5
467	на тот	4	5
468	основана на	2	5
469	о котором	4	5
470	несмотря на	6	5
471	мы в	4	5
472	указывают на	2	5
473	о природе	2	5
474	но даже	3	5
475	не хочет	3	5
476	в виду	10	5
477	может иметь	3	5
478	до наших	3	5
479	переходит в	2	5
480	в нашей	3	5
481	отличается от	2	5
482	д и	4	5
483	прийти к	3	5
484	самый факт	2	5
485	оно не	6	5
486	или другого	2	5
487	что между	2	5
488	или иначе	7	5
489	мы и	8	5
490	без всякого	5	5
491	ясно и	2	5
492	что под	3	5
493	подобного рода	8	5
494	нас не	5	5
495	не годится	2	5
496	и очень	3	5
497	мы это	3	5
498	и может	2	5
499	других случаях	2	5
500	да и	11	5
501	которые не	5	5
502	как о	4	5
503	в таком	18	5
504	нами в	3	5
505	но когда	2	5
506	однако не	3	5
507	чем перейти	2	4
508	по тому	2	4
509	бы его	3	4
510	здесь как	3	4
511	этих предметов	2	4
512	нисколько не	3	4
513	и во	4	4
514	и вообще	13	4
515	все время	3	4
516	тем более	13	4
517	чистом виде	4	4
518	все они	2	4
519	находятся в	2	4
520	в наших	2	4
521	быть только	3	4
522	часто бывает	2	4
523	входить в	3	4
524	каждый из	3	4
525	правда в	3	4
526	где же	2	4
527	с этими	4	4
528	или вообще	6	4
529	здесь необходимо	4	4
530	и больше	2	4
531	в поисках	2	4
532	во всей	4	4
533	особенно в	3	4
534	в результате	6	4
535	нельзя было	3	4
536	для этой	2	4
537	сами по	5	4
538	если же	4	4
539	не существует	12	4
540	в человеческом	2	4
541	как раз	20	4
542	он сам	2	4
543	что было	2	4
544	как человек	2	4
545	без всяких	2	4
546	не содержит	2	4
547	в чистом	3	4
548	а его	2	4
549	и этот	4	4
550	так или	7	4
551	или его	4	4
552	не хватает	2	4
553	но вот	2	4
554	в литературе	4	4
555	содержит в	7	4
556	и должно	2	4
557	мысль о	3	4
558	иметь в	5	4
559	нас в	4	4
560	на почве	2	4
561	здесь только	5	4
562	отнюдь не	15	4
563	с точки	3	4
564	что их	4	4
565	в действительности	5	4
566	не раз	2	4
567	а это	5	4
568	еще и	9	4
569	войти в	3	4
570	с которой	3	4
571	и те	2	4
572	о его	2	4
573	содержится в	2	4
574	дело в	3	4
575	под этим	4	4
576	нет никаких	2	4
577	только то	6	4
578	и которые	6	4
579	есть в	9	4
580	нами как	2	4
581	человека с	2	4
582	в самом	10	4
583	перейти к	4	4
584	сожалению однако	2	4
585	бы что	3	4
586	по содержанию	3	4
587	как же	6	3
588	нам уже	2	3
589	хотелось бы	3	3
590	и поэтому	2	3
591	из числа	2	3
592	он будет	2	3
593	которого он	2	3
594	обратим внимание	2	3
595	относятся к	3	3
596	просто как	4	3
597	от нас	6	3
598	в такой	3	3
599	это всегда	2	3
600	в голове	2	3
601	речь идет	2	3
602	нельзя сказать	3	3
603	сейчас же	3	3
604	со всем	2	3
605	такое положение	2	3
606	а есть	4	3
607	и многие	2	3
608	только один	3	3
609	будет сказать	3	3
610	на всю	2	3
611	бы он	2	3
612	при таком	2	3
613	хотели бы	3	3
614	и та	2	3
615	и весь	4	3
616	понимать как	2	3
617	себе что	4	3
618	или другой	6	3
619	чтобы понять	3	3
620	идет речь	2	3
621	здесь перед	3	3
622	о них	3	3
623	бы дать	2	3
624	мы могли	2	3
625	или когда	2	3
626	из других	2	3
627	чтобы не	3	3
628	она должна	3	3
629	оно и	3	3
630	предметы в	4	3
631	собой и	3	3
632	можно будет	3	3
633	вот в	2	3
634	на один	2	3
635	является в	3	3
636	здесь идет	2	3
637	он всегда	3	3
638	казалось бы	11	3
639	и пусть	3	3
640	была бы	2	3
641	именно как	7	3
642	говорит и	3	3
643	есть знак	13	3
644	о двух	2	3
645	мы находим	2	3
646	совсем не	9	3
647	всегда есть	7	3
648	бы то	2	3
649	только мы	2	3
650	как оно	3	3
651	должно быть	3	3
652	на одном	2	3
653	он стоит	2	3
654	как они	3	3
655	они все	3	3
656	поэтому в	2	3
657	это то	4	3
658	многие другие	2	3
659	к самому	2	3
660	как его	2	3
661	тем же	2	3
662	в системе	3	3
663	ниже мы	2	3
664	или другие	2	3
665	этому поводу	5	3
666	больше и	2	3
667	нам в	3	3
668	без всякой	7	3
669	могли бы	2	3
670	у древних	3	3
671	то ни	3	3
672	оказалось что	3	3
673	но зато	3	3
674	например на	2	3
675	и нет	2	3
676	в языке	13	3
677	все равно	7	3
678	от всех	2	3
679	и хочет	2	3
680	только не	4	3
681	внимание на	4	3
682	раз и	13	3
683	является не	4	3
684	но еще	2	3
685	и делает	3	3
686	направление в	3	3
687	другом случае	2	3
688	может считаться	2	3
689	к его	2	3
690	но можно	2	3
691	для всех	3	3
692	в науке	4	3
693	едва ли	10	3
694	и эту	2	3
695	связаны между	2	3
696	как нам	2	3
697	даже и	18	3
698	же здесь	2	3
699	и до	3	3
700	и той	4	3
701	больше чем	2	3
702	не обязательно	3	3
703	даже если	4	3
704	есть та	2	3
705	бы не	4	3
706	и вполне	6	3
707	говорили что	2	3
708	никуда не	2	3
709	сколько бы	2	3
710	язык и	2	3
711	тех пор	4	3
712	заметим что	2	3
713	это ясно	2	3
714	но их	2	3
715	а пока	2	3
716	момент в	2	3
717	просто на	3	3
718	не о	7	2
719	как ее	2	2
720	не стал	2	2
721	мы бы	3	2
722	для всего	2	2
723	относиться к	2	2
724	нас на	2	2
725	все наше	3	2
726	действительно есть	2	2
727	чего он	3	2
728	в момент	2	2
729	совсем другое	2	2
730	это обстоятельство	3	2
731	не мешает	2	2
732	свидетельствует о	5	2
733	к нашему	2	2
734	однако все	2	2
735	естественно что	2	2
736	предмета который	2	2
737	только самый	2	2
738	не имел	2	2
739	числе и	2	2
740	мы считаем	3	2
741	не стоит	2	2
742	значение и	7	2
743	человека а	2	2
744	и ничего	4	2
745	этого предмета	2	2
746	лишь в	4	2
747	частности в	2	2
748	еще очень	3	2
749	она является	3	2
750	при ближайшем	2	2
751	есть выражение	2	2
752	можно говорить	3	2
753	только одной	3	2
754	же категории	2	2
755	выясняется что	2	2
756	работ по	2	2
757	от которых	2	2
758	свое место	2	2
759	первый план	3	2
760	в нашем	3	2
761	тем и	3	2
762	просто в	2	2
763	совершенно правильно	3	2
764	что изучение	2	2
765	указанием на	2	2
766	наше внимание	2	2
767	помнить что	3	2
768	что к	2	2
769	не обязательна	2	2
770	это будет	2	2
771	вещи и	13	2
772	и самый	3	2
773	в сущности	2	2
774	это нужно	2	2
775	но все-таки	2	2
776	самого себя	2	2
777	а уж	2	2
778	с такими	3	2
779	только одного	2	2
780	же это	3	2
781	и еще	3	2
782	и конечно	2	2
783	самое время	4	2
784	сама по	6	2
785	к другу	2	2
786	то или	3	2
787	здесь тоже	2	2
788	есть отражение	4	2
789	говорили о	2	2
790	как иначе	2	2
791	мы ни	3	2
792	это совершенно	6	2
793	совпадает с	2	2
794	чтобы его	2	2
795	и можно	3	2
796	перестает быть	3	2
797	еще пока	2	2
798	он есть	5	2
799	этот вывод	2	2
800	предмет и	2	2
801	и следовательно	6	2
802	тому чтобы	2	2
803	и этого	2	2
804	к другим	2	2
805	который является	2	2
806	можно судить	2	2
807	таком случае	14	2
808	для такой	2	2
809	может и	3	2
810	многие из	2	2
811	которой они	2	2
812	общего с	10	2
813	мы хотим	3	2
814	то с	9	2
815	из самых	3	2
816	мы возьмем	2	2
817	который он	2	2
818	очень долго	2	2
819	в данной	2	2
820	а может	3	2
821	или точнее	4	2
822	отказаться от	2	2
823	которые мы	3	2
824	свой смысл	3	2
825	сказать о	2	2
826	этим мы	2	2
827	предмета и	5	2
828	в самой	3	2
829	себе но	3	2
830	мы получаем	3	2
831	или иных	2	2
832	бы нам	2	2
833	пока еще	12	2
834	от других	3	2
835	выражена в	2	2
836	и другим	2	2
837	требует от	2	2
838	и должны	3	2
839	сам по	7	2
840	а тем	3	2
841	поскольку они	2	2
842	сколько угодно	4	2
843	у вас	2	2
844	других предметов	3	2
845	которых мы	2	2
846	что для	4	2
847	есть нечто	13	2
848	между этими	2	2
849	что вы	3	2
850	или о	3	2
851	стоит и	2	2
852	того или	8	2
853	только потому	4	2
854	одно целое	2	2
855	место в	2	2
856	и свои	3	2
857	что с	2	2
858	случае не	6	2
859	образом что	2	2
860	с которыми	4	2
861	мышления и	6	2
862	есть просто	2	2
863	не должны	4	2
864	в сознании	5	2
865	гораздо больше	2	2
866	все другие	4	2
867	на свете	2	2
868	не нужно	6	2
869	случае если	2	2
870	от другого	4	2
871	ничего общего	14	2
872	думается что	2	2
873	нет и	5	2
874	в и	2	2
875	же именно	3	2
876	он часто	2	2
877	вопрос что	2	2
878	не для	3	2
879	смысле и	2	2
880	вообще с	2	2
881	говорить о	14	2
882	чем же	2	2
883	не значит	4	2
884	учение о	5	2
885	предмет который	4	2
