N	2gram	Propp_Isto	Psycholo
169	есть только	4	14
170	это и	4	14
171	прежде всего	3	14
172	одной и	2	14
173	того как	3	14
174	показывает что	13	14
175	и той	2	14
176	такой же	3	14
177	к которым	3	14
178	в жизни	3	14
179	те же	2	14
180	всяком случае	2	14
181	то время	2	14
182	или в	14	14
183	этих двух	2	14
184	но он	8	14
185	должен был	5	13
186	могло бы	2	13
187	указывает что	3	13
188	этот вопрос	3	13
189	со стороны	3	13
190	и он	2	13
191	знаем что	9	13
192	но если	2	12
193	и этот	2	12
194	состоит в	4	12
195	что этот	4	12
196	в этих	18	12
197	их в	6	12
198	в свою	5	12
199	ничего не	12	12
200	и очень	2	12
201	не менее	6	12
202	и другие	6	12
203	что не	3	12
204	например в	3	12
205	я не	3	12
206	что по	2	12
207	это в	2	12
208	и уже	2	12
209	об этом	8	12
210	что его	2	12
211	и с	10	12
212	как только	2	12
213	образом и	2	11
214	как к	2	11
215	он должен	3	11
216	так например	3	11
217	подобно тому	3	11
218	исходя из	2	11
219	этого слова	3	11
220	по сравнению	2	11
221	утверждать что	2	11
222	ли это	2	11
223	сравнению с	2	11
224	его в	7	11
225	на все	2	11
226	мы видели	18	11
227	на это	4	11
228	не было	2	11
229	конечно не	3	11
230	данном случае	6	10
231	от него	3	10
232	в тех	3	10
233	все те	2	10
234	в состоянии	2	10
235	в другом	11	10
236	что ни	3	10
237	здесь мы	6	10
238	только тогда	2	10
239	и их	4	10
240	во всем	3	10
241	но как	2	10
242	в одной	4	10
243	и у	6	10
244	в данном	7	10
245	именно на	2	10
246	ее в	3	10
247	и от	3	10
248	тому же	4	10
249	вопрос о	4	9
250	и ее	3	9
251	оказывается что	2	9
252	в силу	2	9
253	и говорит	10	9
254	ту же	2	9
255	на его	5	9
256	и по	6	9
257	под влиянием	2	9
258	мы найдем	2	9
259	на него	4	9
260	но все	5	9
261	не есть	3	9
262	роль в	2	9
263	если же	2	9
264	к чему	2	9
265	в виде	2	9
266	в чем	4	9
267	в него	3	9
268	по этому	2	9
269	точно так	8	9
270	можно сказать	3	9
271	из его	2	9
272	с ее	2	9
273	его и	6	9
274	в самых	3	9
275	он все	5	8
276	в нее	2	8
277	смысле этого	3	8
278	из того	2	8
279	такое же	4	8
280	из которого	3	8
281	что же	2	8
282	и тот	3	8
283	стороны и	3	8
284	наряду с	4	8
285	себе и	2	8
286	и более	3	8
287	представление о	3	8
288	эти два	3	8
289	образом мы	2	8
290	о нем	2	8
291	с другом	2	8
292	он в	3	8
293	во время	8	8
294	относится к	3	8
295	уже давно	2	8
296	к нему	12	8
297	друг с	2	8
298	о ней	2	7
299	он видит	3	7
300	что здесь	8	7
301	и эти	5	7
302	же мы	2	7
303	одно из	2	7
304	они не	4	7
305	если это	4	7
306	здесь в	2	7
307	связи с	9	7
308	за ним	4	7
309	действующие лица	2	7
310	все что	4	7
311	представляет собой	6	7
312	если он	2	7
313	же в	6	7
314	а как	2	7
315	во все	4	7
316	в глаза	2	7
317	и при	2	7
318	а на	5	7
319	и действительно	5	7
320	на другой	3	7
321	в качестве	4	7
322	и там	6	7
323	в особенности	3	7
324	в течение	6	7
325	к этой	2	7
326	на которых	2	7
327	на том	3	7
328	к жизни	2	7
329	для нее	2	6
330	отношение к	4	6
331	то мы	3	6
332	он же	2	6
333	еще более	3	6
334	или его	2	6
335	не могла	3	6
336	его с	2	6
337	не все	7	6
338	тем не	6	6
339	иное как	6	6
340	как не	2	6
341	что как	2	6
342	мы сейчас	2	6
343	что иное	6	6
344	из него	3	6
345	в себя	3	6
346	на нее	4	6
347	что за	3	6
348	в сторону	3	6
349	и затем	2	6
350	только после	2	6
351	у меня	5	6
352	не дает	3	6
353	даже в	4	6
354	не что	6	6
355	или же	2	6
356	после этого	2	6
357	ничем не	2	6
358	только с	2	6
359	она была	2	6
360	так в	8	6
361	в русской	5	6
362	о его	2	6
363	почти всегда	2	6
364	образом в	2	6
365	да и	2	6
366	очень часто	4	6
367	то и	7	6
368	независимо от	3	6
369	всех этих	3	6
370	к ней	4	6
371	никто не	2	6
372	бы что	2	6
373	что я	2	6
374	уже не	11	6
375	заметить что	2	6
376	в русском	3	6
377	это мы	2	6
378	одного из	2	5
379	видим в	3	5
380	что дело	2	5
381	не имеют	2	5
382	все равно	3	5
383	ни одной	3	5
384	в других	6	5
385	связь с	12	5
386	между собой	2	5
387	и она	5	5
388	то чего	2	5
389	а затем	6	5
390	принадлежит к	4	5
391	в одну	3	5
392	а я	3	5
393	здесь дело	2	5
394	это делает	2	5
395	но они	2	5
396	указывают на	2	5
397	не мог	2	5
398	и наоборот	2	5
399	видели что	8	5
400	в другой	6	5
401	не следует	2	5
402	не знает	2	5
403	в очень	2	5
404	вот как	2	5
405	его к	5	5
406	к которому	6	5
407	или не	3	5
408	его не	3	5
409	и было	2	5
410	можно ли	3	5
411	представляют собой	5	5
412	указать на	4	5
413	человеком и	2	5
414	хотя и	4	5
415	но она	2	5
416	себя в	2	5
417	из этой	2	5
418	дело не	3	5
419	человека в	2	5
420	она может	2	5
421	он является	3	5
422	а то	2	5
423	чтобы он	3	5
424	однако не	2	5
425	и за	3	5
426	что ее	3	4
427	вплоть до	2	4
428	должны были	4	4
429	уже с	3	4
430	от своего	3	4
431	одном из	3	4
432	к своему	3	4
433	но по	4	4
434	предположить что	11	4
435	всю жизнь	2	4
436	не с	2	4
437	дает нам	3	4
438	не на	2	4
439	как у	2	4
440	после того	5	4
441	все еще	7	4
442	с собой	4	4
443	имеем в	6	4
444	если не	2	4
445	находится в	4	4
446	говорят что	2	4
447	что герой	6	4
448	случае в	2	4
449	но для	2	4
450	по отношению	2	4
451	на один	2	4
452	является в	2	4
453	но эта	2	4
454	его от	3	4
455	частный случай	4	4
456	в свете	6	4
457	здесь не	6	4
458	вступить в	3	4
459	с ними	5	4
460	вот почему	3	4
461	мы читаем	2	4
462	в связи	5	4
463	другую сторону	2	4
464	это еще	2	4
465	т е	36	4
466	с ней	6	4
467	показывает как	2	4
468	в несколько	2	4
469	где он	2	4
470	мы опять	2	4
471	это означало	2	4
472	в пределах	5	4
473	на кладбище	2	4
474	или наоборот	2	4
475	а когда	2	4
476	перейти к	2	4
477	этот материал	3	4
478	в некоторых	9	4
479	к тем	2	4
480	его на	6	3
481	что им	3	3
482	одним из	4	3
483	означало бы	2	3
484	следующим образом	3	3
485	этот случай	15	3
486	же не	2	3
487	между двумя	6	3
488	героя а	2	3
489	как нечто	3	3
490	смерти в	3	3
491	можно найти	8	3
492	а также	5	3
493	на котором	2	3
494	что так	2	3
495	второй раз	2	3
496	у нее	4	3
497	если я	3	3
498	к себе	3	3
499	превращается в	10	3
500	мы рассмотрим	6	3
501	она живет	2	3
502	стоит в	2	3
503	человеческого тела	2	3
504	очень много	3	3
505	мы еще	3	3
506	в малой	2	3
507	чтобы заставить	2	3
508	говорит не	2	3
509	ни один	2	3
510	только одна	3	3
511	уже знаем	3	3
512	увидим ниже	4	3
513	со своей	2	3
514	которой он	3	3
515	а у	2	3
516	выражается в	2	3
517	на одну	2	3
518	мире в	2	3
519	связь и	2	3
520	вступает в	4	3
521	несомненно что	2	3
522	даже не	2	3
523	пришел к	2	3
524	за счет	2	3
525	героя в	6	3
526	как таковой	3	3
527	здесь на	3	3
528	останавливаться на	2	3
529	связано с	4	3
530	в руки	3	3
531	в отдельности	3	3
532	вор и	3	3
533	могло быть	3	3
534	равно как	3	3
535	нет ничего	3	3
536	часто в	3	3
537	бы она	2	3
538	их с	2	3
539	на них	2	3
540	и др	4	3
541	связь между	2	3
542	этом случае	8	3
543	показывает нам	2	3
544	под этим	2	3
545	он сам	2	3
546	интересно что	3	3
547	их от	2	3
548	в этот	6	3
549	в таких	3	3
550	связана с	4	3
551	на земле	2	3
552	отношению к	2	3
553	что весь	2	3
554	на нем	4	3
555	быть и	3	3
556	там же	2	3
557	к своей	4	3
558	их и	4	3
559	он и	4	3
560	другими словами	2	2
561	мать и	2	2
562	указать что	6	2
563	хотелось бы	2	2
564	или нет	2	2
565	своей цели	2	2
566	все три	2	2
567	это делается	2	2
568	случае к	2	2
569	бы составить	2	2
570	должно было	2	2
571	когда его	2	2
572	к более	2	2
573	не хочет	3	2
574	он весь	2	2
575	случае мы	4	2
576	он к	3	2
577	представления о	2	2
578	они имеют	2	2
579	лицо и	2	2
580	имеет свою	3	2
581	на этой	2	2
582	с большим	5	2
583	с того	5	2
584	а если	3	2
585	которая в	2	2
586	тех случаях	2	2
587	однако что	4	2
588	для них	3	2
589	ту роль	2	2
590	переходит в	4	2
591	он делает	2	2
592	сюда же	2	2
593	к нашей	2	2
594	почти никогда	2	2
595	не один	2	2
596	говорят о	2	2
597	здесь несколько	2	2
598	узнает что	2	2
599	власть над	12	2
600	во многих	2	2
601	тех же	2	2
602	можно только	3	2
603	роль которую	3	2
604	не знаю	9	2
605	и толстой	2	2
606	говорит я	2	2
607	два типа	2	2
608	и потом	2	2
609	дает ему	2	2
610	уже на	3	2
611	является и	3	2
612	с целью	2	2
613	вообще не	2	2
614	эта форма	3	2
615	на одной	4	2
616	а через	3	2
617	не вполне	7	2
618	на которой	3	2
619	он на	2	2
620	приводят к	2	2
621	так часто	4	2
622	друг другу	2	2
623	та что	2	2
624	на ту	2	2
625	и становится	2	2
626	от которых	2	2
627	другом случае	3	2
628	просто в	2	2
629	имеет своей	2	2
630	есть ли	4	2
631	целом не	2	2
632	исторической действительности	2	2
633	не раз	2	2
634	тут же	4	2
635	составить предмет	2	2
636	не всегда	7	2
637	несколько дней	3	2
638	не годится	4	2
639	они и	3	2
640	вводится в	2	2
641	этим объясняется	4	2
642	которую в	2	2
643	живет в	8	2
644	над ними	2	2
645	ней в	2	2
646	и некоторые	3	2
647	и герой	3	2
648	ясно показывает	2	2
649	и всей	2	2
650	никому не	2	2
651	от них	5	2
652	в начале	2	2
653	нельзя было	2	2
654	о себе	3	2
655	герой и	2	2
656	ведет к	2	2
657	здесь все	2	2
658	по ходу	2	2
659	на тот	2	2
660	случаи когда	7	2
661	превращение в	2	2
662	они в	2	2
663	с миром	3	2
664	друг друга	6	2
665	в немецкой	3	2
666	не говорит	2	2
667	представления об	2	2
668	что было	3	2
669	это происходит	2	2
670	таким же	5	2
671	с животными	2	2
672	и вновь	2	2
673	объединены в	2	2
