N	2gram	Vygotskiy_	FransuaR
312	одном из	2	8
313	и при	3	8
314	смерти в	2	8
315	на первый	2	8
316	понятно что	6	8
317	речи и	2	8
318	он как	2	8
319	тому же	4	8
320	то время	4	8
321	к этим	2	7
322	а как	3	7
323	шекспира и	5	7
324	точка зрения	4	7
325	и та	5	7
326	никак не	10	7
327	не как	3	7
328	себе и	4	7
329	искусства и	8	7
330	что у	7	7
331	в свою	3	7
332	должен быть	3	7
333	тому как	3	7
334	мы говорили	4	7
335	мы будем	3	7
336	есть только	3	7
337	взглянуть на	3	7
338	и за	4	7
339	его не	2	7
340	только с	3	7
341	на том	4	7
342	по этому	5	7
343	в виде	3	7
344	во всяком	2	7
345	себя в	4	7
346	вот как	2	7
347	из которых	5	7
348	в таком	4	7
349	в состоянии	3	7
350	был бы	8	7
351	в последней	3	7
352	на него	4	7
353	думать что	3	7
354	и если	13	7
355	но его	2	7
356	нас не	2	7
357	вино и	2	7
358	и очень	5	7
359	и там	2	7
360	но она	3	7
361	в некоторых	2	7
362	мы найдем	5	7
363	что по	3	7
364	нет и	2	7
365	в нее	3	6
366	за этим	2	6
367	что здесь	3	6
368	мы знаем	4	6
369	в искусстве	12	6
370	смысле слова	2	6
371	видит в	3	6
372	и под	3	6
373	в центре	2	6
374	и тот	2	6
375	нет ни	4	6
376	он может	3	6
377	что эта	8	6
378	не дает	2	6
379	ее в	2	6
380	своего героя	3	6
381	казалось бы	11	6
382	могут быть	8	6
383	что она	10	6
384	в противоположность	3	6
385	котором мы	3	6
386	совершенно не	11	6
387	к его	2	6
388	во времени	2	6
389	и следовательно	3	6
390	его на	2	6
391	в вино	2	6
392	преимущественно в	2	6
393	его и	2	6
394	и эти	3	6
395	самого начала	5	6
396	для своего	2	6
397	не могли	4	6
398	дает нам	2	6
399	хотя бы	5	6
400	сцены в	2	6
401	от того	6	6
402	остановимся на	4	6
403	то он	2	6
404	с таким	2	6
405	мысль и	2	6
406	как она	9	6
407	находится в	2	6
408	как будто	7	6
409	за то	3	6
410	тем же	3	6
411	которые в	2	6
412	в корне	2	6
413	еще один	2	6
414	но мы	4	5
415	стремление к	2	5
416	к самому	3	5
417	почти не	2	5
418	нисколько не	3	5
419	должна быть	2	5
420	которую он	2	5
421	из его	4	5
422	из важнейших	2	5
423	говорит что	13	5
424	друг с	6	5
425	но только	3	5
426	различия между	2	5
427	с собой	3	5
428	когда он	10	5
429	не является	3	5
430	что мы	12	5
431	чем в	3	5
432	для его	2	5
433	каждый из	2	5
434	есть не	7	5
435	и дает	3	5
436	с другом	6	5
437	совсем не	3	5
438	и когда	12	5
439	на язык	2	5
440	как например	2	5
441	должно быть	6	5
442	и этот	2	5
443	ко всем	2	5
444	должен был	7	5
445	одного и	2	5
446	сравнению с	4	5
447	дело здесь	2	5
448	если мы	24	5
449	которых он	3	5
450	по его	5	5
451	и только	5	5
452	же самое	13	5
453	что дело	3	5
454	оказывается что	2	5
455	со всей	4	5
456	не могла	2	5
457	в трех	5	5
458	страх и	3	5
459	себя и	3	5
460	входят в	2	5
461	по сравнению	4	5
462	в собственном	2	5
463	но уже	2	5
464	и из	3	5
465	у шекспира	8	5
466	стороны и	5	5
467	один раз	2	5
468	же как	4	5
469	мы в	3	5
470	жизни с	3	5
471	мы имеем	10	5
472	больше чем	3	5
473	значение имеет	2	5
474	человека в	3	5
475	по ходу	2	5
476	на то	27	5
477	он знает	3	5
478	в каждом	2	4
479	короля и	4	4
480	он должен	8	4
481	ни о	2	4
482	же мы	3	4
483	лицо и	2	4
484	значение для	2	4
485	мы узнаем	2	4
486	что этот	3	4
487	совершенно иначе	3	4
488	в известном	2	4
489	в уста	3	4
490	ее не	2	4
491	в некоторой	2	4
492	когда они	2	4
493	но если	3	4
494	о них	2	4
495	евангельское чудо	2	4
496	и заставляет	2	4
497	кажется что	2	4
498	образом все	2	4
499	одной и	4	4
500	говорит он	2	4
501	дело с	5	4
502	к этой	2	4
503	они дают	2	4
504	это есть	3	4
505	что эти	4	4
506	на это	3	4
507	нигде не	2	4
508	но ведь	2	4
509	что касается	4	4
510	заключается в	13	4
511	если же	3	4
512	и сейчас	5	4
513	находит себе	5	4
514	со своим	2	4
515	и именно	8	4
516	связь между	2	4
517	и времени	2	4
518	и где	2	4
519	находит свое	2	4
520	это действительно	2	4
521	он мог	3	4
522	о которых	3	4
523	что даже	3	4
524	даны в	2	4
525	не так	4	4
526	при анализе	2	4
527	же не	2	4
528	ни одного	5	4
529	быть и	2	4
530	одно и	3	4
531	в живописи	2	4
532	которых мы	5	4
533	оно не	2	4
534	этот вопрос	6	4
535	что между	2	4
536	только не	5	4
537	внимание на	4	4
538	имеет дело	4	4
539	он только	3	4
540	мы и	2	4
541	без всякого	3	4
542	в действительности	2	4
543	роль и	2	4
544	не раз	2	4
545	есть нечто	3	4
546	и тем	6	4
547	утверждает что	6	4
548	над ним	2	4
549	и смысл	3	4
550	все события	3	4
551	когда в	2	4
552	и той	4	4
553	из этой	2	4
554	в словах	3	4
555	к ней	3	4
556	эти три	3	4
557	нами в	2	4
558	не могло	2	4
559	ни на	3	4
560	знаем что	5	4
561	по себе	13	4
562	собственном смысле	2	4
563	в каком	7	3
564	он видит	5	3
565	должно было	2	3
566	которого он	2	3
567	это только	5	3
568	друг от	2	3
569	места и	2	3
570	в полной	2	3
571	в художественном	4	3
572	же самые	2	3
573	и другим	2	3
574	когда она	3	3
575	на нее	2	3
576	о смерти	9	3
577	не что	2	3
578	что иное	2	3
579	чем не	2	3
580	почти на	2	3
581	именно потому	4	3
582	которое в	2	3
583	ближе к	2	3
584	от друга	2	3
585	и того	2	3
586	даже прямо	2	3
587	просто в	2	3
588	в каждой	3	3
589	совершенно правильно	3	3
590	указывает на	8	3
591	ни одной	2	3
592	не потому	2	3
593	которые он	4	3
594	со стороны	3	3
595	смысл в	2	3
596	никому не	2	3
597	тому что	11	3
598	которым мы	2	3
599	из которой	2	3
600	равно как	2	3
601	видим таким	2	3
602	целом ряде	2	3
603	и совершенно	8	3
604	в поэзии	5	3
605	на другой	2	3
606	имеет место	3	3
607	есть то	2	3
608	из нее	2	3
609	и конечно	3	3
610	всех трех	3	3
611	что его	2	3
612	он является	2	3
613	время как	5	3
614	стороны он	4	3
615	рассказывает о	2	3
616	это совершенно	4	3
617	не существует	3	3
618	всякий раз	6	3
619	не из	2	3
620	которое он	2	3
621	имеет и	2	3
622	нам придется	4	3
623	из того	4	3
624	в эпосе	2	3
625	этого романа	2	3
626	иное как	2	3
627	в силу	3	3
628	что их	2	3
629	или с	2	3
630	они должны	2	3
631	этим он	3	3
632	между собой	2	3
633	а с	7	3
634	действующих лиц	9	3
635	вперед по	2	3
636	и другими	2	3
637	что тот	2	3
638	о шекспире	2	3
639	не будет	3	3
640	именно поэтому	2	3
641	во внешнем	2	3
642	эти два	3	3
643	какой бы	3	3
644	от этой	3	3
645	за ним	3	3
646	отца и	2	3
647	все три	2	3
648	или на	2	3
649	том чтобы	7	3
650	этой цели	3	3
651	которого мы	3	3
652	в городе	2	3
653	которую мы	2	3
654	характера и	8	3
655	но еще	3	3
656	и хотя	3	3
657	ясно что	10	3
658	будто бы	3	3
659	связь и	2	3
660	он заставляет	4	3
661	части романа	2	3
662	этом смысле	4	3
663	в глаза	2	3
664	именно эта	2	3
665	что именно	7	3
666	тем как	2	3
667	на которых	2	3
668	с которой	2	3
669	искусстве и	3	3
670	что с	8	3
671	и может	3	3
672	дает ему	2	3
673	же точно	11	3
674	признать что	4	3
675	и мы	28	3
676	могла бы	4	3
677	и уже	4	3
678	то это	6	3
679	которые не	2	3
680	указывает что	7	3
681	уже давно	4	3
682	в сферу	2	3
683	жизни но	3	3
684	не есть	4	3
685	в понимании	2	3
686	именно это	5	3
687	приводит к	2	3
688	здесь совершенно	2	3
689	по традиции	2	3
690	в лучшем	3	3
691	так чтобы	2	3
692	не для	4	3
693	чтобы показать	2	3
694	мы все	8	3
695	этих двух	8	3
696	он все	2	2
697	находятся в	4	2
698	при помощи	5	2
699	мы должны	10	2
700	действия и	5	2
701	не больше	3	2
702	и поэтому	4	2
703	бы мы	7	2
704	совершенно неправильно	2	2
705	то мы	2	2
706	что ему	4	2
707	бы его	3	2
708	мы сейчас	4	2
709	в комедии	3	2
710	от нас	2	2
711	совершается в	3	2
712	в стороне	2	2
713	материал для	2	2
714	так вот	2	2
715	произведение в	2	2
716	как ни	4	2
717	этому поводу	4	2
718	из четырех	2	2
719	его с	2	2
720	нем нет	3	2
721	при таком	4	2
722	что нет	3	2
723	мы всегда	2	2
724	чем больше	3	2
725	учения о	3	2
726	что такое	2	2
727	строго говоря	2	2
728	это так	2	2
729	элемента в	2	2
730	как все	4	2
731	если не	2	2
732	если он	2	2
733	есть как	2	2
734	друг к	5	2
735	это же	2	2
736	одним и	3	2
737	король и	2	2
738	вслед за	3	2
739	в знаменитой	2	2
740	несколько дней	2	2
741	одна и	2	2
742	может и	2	2
743	здесь вовсе	2	2
744	говорили выше	2	2
745	что всякий	2	2
746	сейчас увидим	3	2
747	к сожалению	2	2
748	на сцене	8	2
749	в состав	3	2
750	с теми	3	2
751	в каком-то	2	2
752	в двух	9	2
753	никогда еще	3	2
754	нет в	2	2
755	и действительно	2	2
756	что если	9	2
757	и жизнь	2	2
758	собой в	2	2
759	нам кажется	6	2
760	совершенно справедливо	4	2
761	на самое	3	2
762	к другу	5	2
763	которые с	3	2
764	нет никакой	2	2
765	в какой	5	2
766	что есть	3	2
767	он изображает	2	2
768	это по	2	2
769	в самых	4	2
770	и другую	3	2
771	говорится о	2	2
772	которое не	2	2
773	или наоборот	3	2
774	повод для	3	2
775	и первый	2	2
776	мог бы	3	2
777	с в	2	2
778	образом что	6	2
779	этот материал	2	2
780	уже во	2	2
781	заложены в	2	2
782	высокое и	2	2
783	умирает и	2	2
784	когда его	2	2
785	и таким	3	2
786	глазах и	2	2
787	знает что	2	2
788	что ни	4	2
789	смотреть на	3	2
790	гораздо более	3	2
791	мы называем	2	2
792	он делает	2	2
793	с такой	5	2
794	и дальше	3	2
795	что от	2	2
796	к которой	4	2
797	в нашей	5	2
798	что вся	3	2
799	отличается от	4	2
800	кажется нам	8	2
801	это делает	3	2
802	все остальное	2	2
803	том и	3	2
804	и самым	2	2
805	с совершенно	3	2
806	в пьесе	3	2
807	нас от	2	2
808	такое понимание	2	2
809	бы нам	2	2
810	внутреннее противоречие	3	2
811	полагает что	9	2
812	оба эти	3	2
813	в сторону	2	2
814	сам по	4	2
815	очень хорошо	2	2
816	и чтобы	3	2
817	в конечном	2	2
818	с это	2	2
819	могло быть	2	2
820	нас и	2	2
821	с двумя	3	2
822	все и	2	2
823	происходит как	2	2
824	на которые	2	2
825	героя в	3	2
826	здесь уже	2	2
827	что может	2	2
828	только он	2	2
829	был глубоко	2	2
830	больше того	3	2
831	не можем	8	2
832	уже совершенно	4	2
833	что оно	12	2
834	этом случае	2	2
835	не все	3	2
836	он ставит	2	2
837	конечном счете	2	2
838	бы на	2	2
839	такого же	2	2
840	которое мы	3	2
841	что должно	2	2
842	чем у	3	2
843	только о	2	2
844	как только	5	2
845	не с	2	2
846	и говорит	4	2
847	и является	2	2
848	котором говорит	4	2
849	оно может	2	2
850	в последних	2	2
851	что при	5	2
852	жизни а	2	2
853	сейчас же	16	2
854	из той	2	2
855	ином виде	2	2
856	бы что	2	2
857	этот характер	2	2
