N	2gram	Losev_Dial	Problema
182	то это	6	19
183	он не	5	19
184	с ним	9	19
185	уже в	5	19
186	самом деле	6	19
187	в них	4	19
188	это есть	13	19
189	как в	3	19
190	этом смысле	4	19
191	жизни и	9	19
192	не будет	2	18
193	в ее	3	18
194	в этих	6	18
195	мы и	3	18
196	и ни	7	18
197	не было	7	18
198	не существует	8	18
199	в ней	4	18
200	ни о	5	17
201	что здесь	4	17
202	мы уже	8	17
203	гораздо более	3	17
204	но уже	3	17
205	без всякого	3	17
206	это и	6	17
207	что они	8	17
208	тех или	5	17
209	совершенно не	13	17
210	во всех	3	17
211	к тому	6	16
212	но все	5	16
213	же в	2	16
214	между собою	3	16
215	в одно	5	16
216	далеко не	2	16
217	для этого	2	16
218	как это	8	16
219	точно так	3	16
220	случае не	4	16
221	что она	18	16
222	будто бы	3	16
223	он и	2	16
224	в чем	9	15
225	общего с	6	15
226	здесь в	3	15
227	и более	7	15
228	в частности	4	15
229	у него	2	15
230	что не	13	15
231	с этим	5	15
232	в той	4	15
233	нет никакой	2	14
234	не что	4	14
235	что все	2	14
236	говорит о	6	14
237	за пределы	4	14
238	в дальнейшем	6	14
239	уже и	5	14
240	иное как	4	14
241	все равно	7	14
242	что иное	4	14
243	сих пор	4	14
244	в котором	5	14
245	а это	2	14
246	нас не	2	14
247	с другими	2	14
248	об его	2	14
249	только о	3	14
250	до сих	4	14
251	иной раз	7	13
252	или другой	7	13
253	из этого	2	13
254	в их	5	13
255	бы и	4	13
256	действительности и	4	13
257	тому что	4	13
258	мы имеем	4	13
259	в области	2	13
260	всегда есть	4	13
261	есть ни	7	13
262	должны сказать	2	13
263	мы в	2	13
264	уже давно	2	13
265	же и	11	13
266	сами по	4	13
267	ни на	8	13
268	из них	5	13
269	учение о	11	13
270	нисколько не	7	12
271	при условии	3	12
272	каком случае	5	12
273	так или	3	12
274	что этот	3	12
275	в которой	3	12
276	на первый	2	12
277	в другом	6	12
278	с одной	4	12
279	и очень	2	12
280	или по	2	12
281	что это	21	12
282	на земле	3	12
283	время как	7	12
284	в смысле	5	12
285	или иначе	3	12
286	он сам	6	12
287	и можно	3	12
288	то время	3	12
289	не о	5	11
290	и следовательно	7	11
291	вообще не	2	11
292	мы говорим	6	11
293	только не	2	11
294	у пушкина	6	11
295	о которых	2	11
296	не могут	4	11
297	одной стороны	3	11
298	и у	2	11
299	том или	2	11
300	и тогда	4	11
301	и другое	3	11
302	и их	5	11
303	к нему	12	11
304	заключается в	4	11
305	в искусстве	2	11
306	состоит из	3	10
307	не то	9	10
308	один из	3	10
309	быть и	7	10
310	все время	4	10
311	отличается от	3	10
312	быть только	3	10
313	ни с	8	10
314	очень много	4	10
315	что у	3	10
316	что для	3	10
317	собственно говоря	5	10
318	в одном	4	10
319	и всякий	3	10
320	или менее	5	10
321	то или	5	10
322	это будет	2	10
323	что оно	9	10
324	относится к	2	10
325	только то	7	10
326	со всеми	2	10
327	есть то	2	10
328	более или	5	10
329	даже если	4	10
330	однако это	2	10
331	но он	3	10
332	находим в	2	9
333	вопрос о	3	9
334	как же	8	9
335	человеческой жизни	2	9
336	или как	2	9
337	тогда когда	6	9
338	здесь как	2	9
339	только тогда	9	9
340	она не	10	9
341	представить себе	2	9
342	не всякий	2	9
343	что тут	5	9
344	в тех	2	9
345	и до	2	9
346	это вовсе	2	9
347	идет речь	2	9
348	миф о	2	9
349	имеется в	3	9
350	то он	2	9
351	их в	2	9
352	имеет ничего	3	9
353	на себе	3	9
354	не был	3	9
355	но эта	4	9
356	не очень	2	9
357	нет и	2	9
358	именно как	2	9
359	в которых	2	9
360	что даже	2	9
361	того как	3	9
362	что если	4	9
363	бы в	3	9
364	это было	4	9
365	с ней	2	9
366	о котором	2	9
367	не нужно	2	9
368	поэтому и	3	9
369	д и	3	9
370	не мешает	8	9
371	жизнь и	5	9
372	в жизни	3	9
373	бы мы	2	8
374	а потом	9	8
375	и тут	6	8
376	были бы	3	8
377	как он	5	8
378	от всего	2	8
379	от этого	5	8
380	иметь в	4	8
381	и по	5	8
382	никто не	2	8
383	для него	2	8
384	если в	5	8
385	самом же	2	8
386	и нет	2	8
387	только что	5	8
388	с этой	3	8
389	в силу	6	8
390	себе и	5	8
391	еще в	2	8
392	является не	3	8
393	если же	2	8
394	тем же	3	8
395	идея и	8	8
396	к его	2	8
397	вплоть до	3	8
398	в сознании	3	8
399	только с	3	8
400	к сожалению	2	8
401	из этих	2	8
402	и больше	2	8
403	почти всегда	4	8
404	с самого	2	8
405	и он	6	8
406	только потому	4	8
407	которые не	2	8
408	как они	2	8
409	если и	2	8
410	но ведь	2	8
411	и при	3	8
412	ни было	2	8
413	это уже	2	8
414	и образ	6	8
415	только еще	2	8
416	не значит	6	8
417	но для	2	8
418	во всем	3	8
419	же деле	2	8
420	мы будем	2	8
421	конечно не	9	8
422	он есть	6	8
423	как только	4	8
424	и все-таки	3	7
425	что на	2	7
426	времени и	10	7
427	это только	3	7
428	самого начала	2	7
429	а с	2	7
430	может иметь	6	7
431	она есть	12	7
432	тут и	2	7
433	говорят о	2	7
434	но вот	5	7
435	в основе	4	7
436	в эпоху	2	7
437	же не	4	7
438	сознания и	8	7
439	или других	4	7
440	и так	2	7
441	все они	2	7
442	понимать как	2	7
443	чем не	2	7
444	себе но	2	7
445	учения о	2	7
446	еще более	3	7
447	в какой	3	7
448	оно не	2	7
449	сливаются в	2	7
450	или иное	5	7
451	уже с	2	7
452	ни от	2	7
453	все в	2	7
454	не указывает	2	7
455	даже в	6	7
456	что их	2	7
457	в науке	3	7
458	даже не	4	7
459	не раз	2	7
460	человека но	2	7
461	но что	10	7
462	была бы	4	7
463	мере в	3	7
464	мира и	2	7
465	для чего	2	7
466	или вообще	3	7
467	же как	3	7
468	же это	6	7
469	о своем	2	7
470	что касается	3	7
471	на тот	2	7
472	ее в	2	7
473	меньше всего	4	7
474	не обязательно	5	7
475	тому же	3	7
476	первый взгляд	2	6
477	без всяких	2	6
478	не как	4	6
479	с той	2	6
480	то мы	2	6
481	просто как	2	6
482	идеи и	5	6
483	имеет никакого	3	6
484	нельзя сказать	4	6
485	тем или	2	6
486	а есть	4	6
487	есть он	2	6
488	или не	5	6
489	в зависимости	2	6
490	само по	7	6
491	можно только	4	6
492	и символом	3	6
493	себе а	2	6
494	только к	2	6
495	есть просто	6	6
496	на него	2	6
497	по своей	5	6
498	ни к	2	6
499	нечто иное	2	6
500	когда он	2	6
501	есть уже	2	6
502	как таковой	6	6
503	том смысле	4	6
504	та или	4	6
505	что именно	3	6
506	не знает	2	6
507	но с	4	6
508	чтобы не	6	6
509	и об	4	6
510	для меня	5	6
511	что под	3	6
512	есть и	11	6
513	не всегда	2	6
514	после этого	3	6
515	видно что	2	6
516	только как	3	6
517	в отдельности	3	6
518	по существу	2	6
519	стороны и	4	6
520	в общем	2	6
521	в античном	2	6
522	могут быть	6	6
523	вещи не	2	6
524	в мифе	23	6
525	и может	7	6
526	от всякой	2	6
527	во время	2	6
528	но она	4	6
529	и уже	4	6
530	независимо от	2	6
531	поэтический образ	7	6
532	необходимо чтобы	2	6
533	дело не	3	6
534	образ и	5	6
535	на свете	5	6
536	к ней	4	6
537	есть тоже	3	6
538	в него	2	6
539	и символа	3	6
540	мы еще	2	6
541	зависимости от	2	6
542	этом отношении	2	6
543	природы и	2	6
544	смысл вещи	2	6
545	можно найти	2	6
546	не к	2	6
547	жизнь в	2	6
548	отношения к	3	6
549	ровно ничего	5	6
550	в первую	2	5
551	не больше	5	5
552	и этого	2	5
553	человека и	2	5
554	науки и	5	5
555	отношение к	5	5
556	что ни	3	5
557	с первого	2	5
558	пусть не	2	5
559	тот кто	2	5
560	к самому	3	5
561	своей собственной	2	5
562	для всякого	2	5
563	об этой	2	5
564	часто даже	2	5
565	по одному	4	5
566	только один	2	5
567	одно и	8	5
568	первого взгляда	2	5
569	об ее	3	5
570	это за	5	5
571	миф есть	8	5
572	о самом	2	5
573	нет ни	4	5
574	себе не	7	5
575	или на	3	5
576	чтобы понять	3	5
577	тотчас же	2	5
578	тут тоже	3	5
579	все что	2	5
580	образом и	3	5
581	взятая в	2	5
582	о чем-то	3	5
583	или что	2	5
584	я не	9	5
585	во внимание	2	5
586	без этого	4	5
587	что эта	5	5
588	в каких	2	5
589	не что-нибудь	3	5
590	между тем	3	5
591	от того	2	5
592	ведь это	3	5
593	ничем не	4	5
594	его не	7	5
595	но символ	2	5
596	утверждать что	3	5
597	тех пор	2	5
598	или иная	4	5
599	с теми	2	5
600	и когда	5	5
601	что с	2	5
602	вещи в	4	5
603	к этому	2	5
604	или другим	2	5
605	хотя в	3	5
606	и еще	4	5
607	в противоположность	6	5
608	должно быть	7	5
609	себя в	2	5
610	быть очень	3	5
611	смысле что	3	5
612	они не	3	5
613	раз в	2	5
614	которая не	2	5
615	в каждом	4	5
616	от него	4	4
617	с чем	2	4
618	для нее	2	4
619	если иметь	2	4
620	на всю	6	4
621	но всегда	2	4
622	должен быть	2	4
623	себе как	3	4
624	действительно есть	3	4
625	у них	3	4
626	и вы	3	4
627	и образа	2	4
628	одно из	2	4
629	для своего	3	4
630	живое существо	2	4
631	или его	2	4
632	предмет а	2	4
633	она и	2	4
634	которое в	2	4
635	то не	4	4
636	со всем	2	4
637	и они	3	4
638	это можно	2	4
639	в одну	8	4
640	смысла и	3	4
641	эти два	4	4
642	на нее	2	4
643	дает нам	2	4
644	и времени	4	4
645	и часто	3	4
646	все на	3	4
647	тут не	5	4
648	или точнее	2	4
649	еще на	3	4
650	не стоит	2	4
651	свой смысл	2	4
652	с целью	3	4
653	можно говорить	2	4
654	мы получаем	4	4
655	если это	3	4
656	но к	2	4
657	они вовсе	2	4
658	он с	2	4
659	я в	3	4
660	друг к	2	4
661	даже просто	4	4
662	разница между	2	4
663	совершенно неверно	2	4
664	момент в	2	4
665	и нечто	3	4
666	время и	2	4
667	я могу	2	4
668	и почти	6	4
669	явлений и	3	4
670	предметы в	2	4
671	не потому	5	4
672	несет на	2	4
673	сразу же	2	4
674	он всегда	3	4
675	в каком-то	5	4
676	это все	2	4
677	в корне	2	4
678	но мы	3	4
679	же тут	4	4
680	этой точки	2	4
681	и вместе	2	4
682	всегда и	4	4
683	с нею	3	4
684	говорим что	3	4
685	и др	2	4
686	в разных	6	4
687	в сущности	2	4
688	бы только	2	4
689	например в	2	4
690	что эти	3	4
691	сразу и	3	4
692	с их	2	4
693	любви к	2	4
694	если она	4	4
695	отождествляется с	7	4
696	к ним	3	4
697	а главное	2	4
698	к другу	2	4
699	мы увидим	2	4
700	человек и	2	4
701	смысл и	6	4
702	и пр	7	4
703	больше ничего	3	4
704	ничто не	3	4
705	не быть	3	4
706	неизвестно чего	3	4
707	но они	2	4
708	это время	3	4
709	на что	3	4
710	с которым	2	4
711	мог бы	3	4
712	так чтобы	2	4
713	образа и	2	4
714	и значит	4	4
715	это мы	6	4
716	чем он	2	4
717	до бесконечности	3	3
718	есть сама	2	3
719	значило бы	2	3
720	но чисто	2	3
721	достаточно только	2	3
722	из того	2	3
723	самый термин	2	3
724	что уже	3	3
725	еще раз	2	3
726	мысли в	2	3
727	и явление	2	3
728	же только	2	3
729	опять-таки не	2	3
730	будет в	2	3
731	сосредоточиться на	2	3
732	к выводу	2	3
733	может и	5	3
734	сами не	2	3
735	в душе	8	3
736	ничего нового	2	3
737	но так	2	3
738	мифа в	4	3
739	времени в	2	3
740	а потому	3	3
741	даже больше	2	3
742	и та	8	3
743	сравнению с	2	3
744	нуждается в	6	3
745	зеленый цвет	4	3
746	есть своя	3	3
747	того и	3	3
748	должна быть	5	3
749	развития и	2	3
750	то как	3	3
751	говорил о	2	3
752	по сравнению	2	3
753	ли это	4	3
754	его с	6	3
755	выражение есть	2	3
756	время не	3	3
757	понимать не	2	3
758	мысль о	2	3
759	так то	2	3
760	каком-то смысле	2	3
761	превращается в	2	3
762	поэтического образа	2	3
763	эти последние	3	3
764	и никакого	2	3
765	и прочих	2	3
766	думать что	3	3
767	он может	3	3
768	символом и	3	3
769	был в	2	3
770	человеческого сознания	2	3
771	связанные с	3	3
772	вещей и	5	3
773	отвлеченная идея	3	3
774	но я	4	3
775	заметить что	2	3
776	как она	7	3
777	говорят что	4	3
778	весь мир	2	3
779	и жизни	4	3
780	друг другу	4	3
781	и должно	3	3
782	каждом из	2	3
783	в москве	2	3
784	она должна	2	3
785	в очень	3	3
786	оно есть	5	3
787	помнить что	2	3
788	что всякая	2	3
789	мифа и	5	3
790	и говорить	4	3
791	в одной	4	3
792	с реальными	2	3
793	же есть	3	3
794	и земли	2	3
795	если брать	3	3
796	выводу что	2	3
797	но есть	2	3
798	проявляется в	2	3
799	хотя это	3	3
800	со стороны	2	3
801	вещь или	2	3
802	следовательно в	2	3
803	поэтому если	2	3
804	и где	5	3
805	со всей	2	3
806	происходит в	2	3
807	всякая вещь	2	3
808	нем и	2	3
809	для науки	3	3
810	в голову	2	3
811	почему же	2	3
812	пока не	2	3
813	быть в	5	3
814	но тут	3	3
815	аллегории и	3	3
816	что-нибудь иное	2	3
817	с ними	4	3
818	мы видим	6	3
819	образа в	2	3
820	и состоит	2	3
821	миф и	6	3
822	и мы	8	3
823	т е	49	3
824	говорит что	3	3
825	есть миф	6	3
826	который не	2	3
827	из нее	2	3
828	остается только	2	3
829	потому и	2	3
830	от самого	3	3
831	а он	4	3
832	мысли и	3	3
833	больше всего	2	3
834	образ не	3	3
835	это конечно	5	3
836	говорить что	2	3
837	оно всегда	2	3
838	речь идет	2	3
839	свою собственную	2	3
840	на нем	2	3
841	знаем что	2	3
842	сама вещь	2	3
843	она ни	3	3
844	на этом	4	3
845	вещь но	2	3
846	и всех	4	3
847	сейчас же	3	3
848	не говорит	4	3
849	я и	3	3
850	что смысл	3	3
851	и поэтический	2	3
852	есть та	2	3
853	не сама	3	3
854	в системе	2	3
855	и необходима	2	2
856	желтый цвет	5	2
857	ни была	2	2
858	поэтому необходимо	2	2
859	бы все	2	2
860	ясность и	2	2
861	символом он	2	2
862	и надо	3	2
863	действительность есть	4	2
864	наконец и	2	2
865	не нуждается	9	2
866	относиться к	3	2
867	является как	2	2
868	значение может	2	2
869	в состоянии	2	2
870	уже нельзя	2	2
871	от их	2	2
872	до полной	3	2
873	бы она	2	2
874	или хотя	2	2
875	и эти	2	2
876	тех кто	2	2
877	как здесь	2	2
878	же можно	2	2
879	просто не	2	2
880	как результат	2	2
881	вообще на	2	2
882	и науки	3	2
883	чтобы все	3	2
884	и этой	2	2
885	очень мало	2	2
886	совершенно ничего	2	2
887	в один	3	2
888	такой же	2	2
889	буквально и	2	2
890	символ для	2	2
891	то оно	4	2
892	они были	2	2
893	пространстве и	2	2
894	в мифологии	7	2
895	а без	3	2
896	и начинает	2	2
897	точка зрения	3	2
898	иначе и	3	2
899	содержание и	2	2
900	в узком	2	2
901	считать что	3	2
902	ли что	2	2
903	нужно понимать	2	2
904	и другого	3	2
905	в нас	2	2
906	и аллегорией	4	2
907	если вы	2	2
908	для мифа	4	2
909	и мифа	2	2
910	больше как	4	2
911	и эта	3	2
912	же он	2	2
913	когда есть	2	2
914	есть выражение	4	2
915	а я	3	2
916	и вот	10	2
917	обратим внимание	2	2
918	как у	3	2
919	когда они	3	2
920	цветов и	2	2
921	не должен	2	2
922	самый факт	2	2
923	почти все	2	2
924	внутреннее и	6	2
925	более и	2	2
926	д все	2	2
927	на почве	2	2
928	не важно	2	2
929	которая делает	2	2
930	от которой	2	2
931	он на	2	2
932	перед лицом	2	2
933	и жизнь	2	2
934	такие образы	2	2
935	будет ли	2	2
936	этих вещей	2	2
937	у меня	4	2
938	образы которые	2	2
939	и остается	2	2
940	сознания которые	2	2
941	мало ли	3	2
942	в определенном	2	2
943	содержанием и	2	2
944	вслед за	2	2
945	однако тут	2	2
946	представлять себе	2	2
947	в облаках	2	2
948	говоря о	2	2
949	значит ли	2	2
950	если для	2	2
951	на все	2	2
952	у вас	2	2
953	в другое	2	2
954	есть ли	3	2
955	отличное от	2	2
956	не зная	2	2
957	т п	3	2
958	что имеется	2	2
959	стремится к	2	2
960	по линии	2	2
961	сказали что	2	2
962	как например	2	2
963	цвета и	2	2
964	всю ее	2	2
965	аллегория но	4	2
966	к мифу	3	2
967	больше того	5	2
968	и смысл	3	2
969	все его	3	2
970	и мало	2	2
971	которые были	2	2
972	мифологии и	9	2
973	к мифологии	2	2
974	на сцене	3	2
975	ее на	2	2
976	и совершенно	4	2
977	в черном	2	2
978	ни аллегория	3	2
979	она сама	2	2
980	с бесконечно	2	2
981	и я	3	2
982	раз навсегда	2	2
983	же вещь	2	2
984	мифологию с	3	2
985	красный цвет	3	2
986	как смысл	3	2
987	нечего и	2	2
988	всего символ	2	2
989	идею и	4	2
990	идти дальше	2	2
991	каждая вещь	2	2
992	небо и	2	2
993	содержать в	3	2
994	принять во	2	2
995	что человек	2	2
996	необходимым образом	3	2
997	из жизни	2	2
998	следовательно не	2	2
999	в изображении	2	2
1000	лишь как	3	2
1001	что есть	2	2
1002	не с	5	2
1003	не будучи	3	2
1004	что по	3	2
1005	нельзя ли	2	2
1006	надо считать	2	2
1007	со своими	2	2
1008	только благодаря	2	2
1009	и сейчас	3	2
1010	мне не	2	2
1011	что я	5	2
1012	вы не	3	2
1013	как с	2	2
1014	должны быть	2	2
1015	и отличается	3	2
1016	не отличаются	2	2
1017	ко всему	3	2
1018	есть его	2	2
1019	форму и	2	2
1020	бы ни	3	2
1021	в меру	5	2
1022	солнце и	3	2
1023	вещь не	3	2
1024	широком смысле	2	2
1025	исторического процесса	2	2
1026	с мифологией	5	2
1027	же эти	2	2
