N	2gram	Losev_Dial	Literetu
105	и тем	3	7
106	это как	3	7
107	так в	2	7
108	для этого	3	7
109	другой стороны	4	7
110	в противоположность	3	7
111	и для	5	7
112	по преимуществу	2	7
113	перестает быть	2	7
114	у нас	7	7
115	именно в	5	7
116	в самом	9	7
117	и с	10	7
118	в одном	3	7
119	он и	3	7
120	личности в	9	7
121	тому как	5	7
122	в нем	7	7
123	и жизни	8	7
124	он не	8	7
125	тому же	2	7
126	в сфере	3	7
127	еще и	2	6
128	его в	2	6
129	в виду	12	6
130	самом деле	7	6
131	уже о	7	6
132	и он	3	6
133	при всем	5	6
134	было бы	13	6
135	не было	6	6
136	например в	3	6
137	и то	7	6
138	то в	5	6
139	то и	5	6
140	во всех	2	6
141	с ее	10	6
142	и наконец	2	6
143	как о	6	6
144	подобно тому	5	6
145	в ней	4	6
146	и только	6	6
147	у него	2	6
148	как на	6	6
149	как будто	3	6
150	в слове	3	6
151	или иной	4	5
152	так как	12	5
153	от себя	5	5
154	как он	4	5
155	так что	11	5
156	не знает	4	5
157	всего в	2	5
158	как я	2	5
159	к этой	2	5
160	несмотря на	2	5
161	этой точки	4	5
162	что и	8	5
163	себя и	3	5
164	мир в	3	5
165	в сущности	10	5
166	в связи	3	5
167	все еще	2	5
168	место в	2	5
169	хотя бы	9	5
170	должно быть	7	5
171	мы не	11	5
172	на свете	8	5
173	тем не	10	5
174	а я	3	5
175	в силу	5	5
176	в себя	4	5
177	и если	5	5
178	и к	5	5
179	личности с	3	5
180	быть не	3	5
181	однако не	2	5
182	я с	2	4
183	для нас	2	4
184	как к	2	4
185	и прежде	6	4
186	объект и	2	4
187	все время	4	4
188	выше и	2	4
189	не всегда	3	4
190	от своего	2	4
191	не надо	3	4
192	только на	8	4
193	знает что	2	4
194	с тем	4	4
195	и все	17	4
196	и само	3	4
197	могут быть	5	4
198	в них	6	4
199	более не	2	4
200	в природе	5	4
201	хотя и	9	4
202	как мы	4	4
203	во всяком	5	4
204	бы то	3	4
205	одной из	3	4
206	тех же	2	4
207	нас самих	2	4
208	нет ничего	14	4
209	то это	9	4
210	но это	10	4
211	за пределы	3	4
212	к этому	3	4
213	но лишь	2	4
214	он один	2	4
215	и вот	13	4
216	от самого	3	4
217	для того	4	4
218	совершенно не	6	4
219	со всеми	2	4
220	что его	5	4
221	ни к	3	4
222	можно сказать	5	4
223	на то	5	4
224	на этом	3	4
225	не могу	2	4
226	не вполне	2	4
227	вовсе не	18	4
228	из этого	3	4
229	и что	21	4
230	то ни	4	4
231	что было	2	4
232	таким образом	14	4
233	и есть	24	4
234	не мог	3	4
235	отношения к	4	4
236	и нет	9	4
237	на самом	2	3
238	вопрос о	9	3
239	ничего не	29	3
240	имеется в	5	3
241	и потому	6	3
242	от всего	6	3
243	бытия в	2	3
244	так же	7	3
245	но как	3	3
246	о чем	2	3
247	как таковое	5	3
248	по себе	31	3
249	тех пор	3	3
250	крайней мере	10	3
251	именно так	2	3
252	свободы и	4	3
253	есть не	11	3
254	в первом	2	3
255	этого не	2	3
256	о нем	6	3
257	и о	9	3
258	это уже	2	3
259	они не	3	3
260	но только	7	3
261	той или	3	3
262	что же	12	3
263	или нет?	2	3
264	же как	4	3
265	все эти	4	3
266	и тогда	6	3
267	не на	7	3
268	в истории	7	3
269	должна быть	11	3
270	и т	41	3
271	ее в	3	3
272	да и	4	3
273	и от	4	3
274	как например	2	3
275	только то	2	3
276	же это	4	3
277	сознания и	5	3
278	бы и	2	3
279	с их	4	3
280	в этот	3	3
281	которая не	2	3
282	если бы	10	3
283	превращается в	6	3
284	также и	6	3
285	в особенности	9	3
286	был бы	2	3
287	в этих	3	3
288	все равно	5	3
289	себе не	3	3
290	а для	2	3
291	по крайней	10	3
292	она и	3	3
293	я говорю	2	3
294	не будучи	2	3
295	что для	5	3
296	ни с	4	3
297	не имеет	18	3
298	и является	2	3
299	а то	2	3
300	в чем	11	3
301	что такое	25	3
302	когда он	3	3
303	не есть	95	3
304	если не	3	3
305	из которых	4	3
306	всяком случае	3	3
307	жизни с	2	3
308	все что	3	3
309	здесь не	2	3
310	и уже	5	3
311	говорить о	13	3
312	не просто	20	3
313	ничего общего	2	3
314	же и	2	3
315	мира и	3	3
316	в глубине	3	3
317	с ним	3	3
318	мы и	4	3
319	чтобы не	4	2
320	перед нами	5	2
321	с тех	2	2
322	руки и	2	2
323	для меня	2	2
324	и сама	6	2
325	от него	2	2
326	это будет	6	2
327	человека и	2	2
328	сам не	2	2
329	и притом	10	2
330	того кто	4	2
331	и где	2	2
332	и одно	2	2
333	и у	3	2
334	я должен	4	2
335	есть и	14	2
336	ведь это	2	2
337	это и	12	2
338	а как	2	2
339	к ее	2	2
340	нас к	2	2
341	если оно	4	2
342	и при	4	2
343	не зная	2	2
344	при таком	2	2
345	была бы	5	2
346	быть в	4	2
347	его не	3	2
348	одной личности	5	2
349	я вижу	4	2
350	только ты	4	2
351	собственно говоря	5	2
352	в него	2	2
353	и тех	2	2
354	в сравнении	6	2
355	тому что	5	2
356	к нему	4	2
357	она не	10	2
358	а только	2	2
359	это тоже	2	2
360	можно и	6	2
361	а если	5	2
362	и об	2	2
363	даже и	9	2
364	и без	4	2
365	что на	3	2
366	тогда когда	9	2
367	себя как	3	2
368	с которой	2	2
369	жизнь и	9	2
370	в сферу	4	2
371	с ними	3	2
372	то как	5	2
373	сюда же	2	2
374	о ней	3	2
375	повествование о	2	2
376	и по	2	2
377	в нас	2	2
378	бытия и	5	2
379	дело не	2	2
380	что они	2	2
381	и ее	8	2
382	жизнь не	2	2
383	только как	7	2
384	уже и	3	2
385	может и	3	2
386	одно и	6	2
387	сказать что	7	2
388	никак не	3	2
389	и мы	6	2
390	не от	2	2
391	бы в	5	2
392	в результате	7	2
393	и души	2	2
394	из этих	5	2
395	тем более	5	2
396	бы быть	2	2
397	в это	4	2
398	для такого	2	2
399	который не	2	2
400	своего собственного	2	2
401	себя самого	4	2
402	сравнении с	5	2
403	и всякое	2	2
404	та же	5	2
405	из двух	4	2
406	прошлое и	2	2
407	на нем	3	2
408	между собою	3	2
409	но даже	4	2
410	быть только	2	2
411	что есть	6	2
412	культуры и	2	2
413	есть по	2	2
414	есть в	4	2
415	сила и	2	2
416	нет и	5	2
417	и судьба	2	2
418	с другим	2	2
419	что у	2	2
420	их не	3	2
421	мир и	6	2
422	в котором	2	2
423	если это	2	2
424	как с	2	2
425	оно не	7	2
426	или иных	2	2
427	свою собственную	2	2
428	как все	3	2
429	только не	10	2
430	и самой	2	2
431	не можем	3	2
432	мог бы	2	2
433	так чтобы	4	2
434	раз и	3	2
435	тех или	6	2
436	можно назвать	3	2
437	субъект и	2	2
438	данный момент	2	2
439	но еще	2	2
440	в таком	15	2
441	нового времени	2	2
442	во всем	5	2
443	на первый	4	2
444	от бога	2	2
445	имеем дело	2	2
446	мы имеем	3	2
447	но он	3	2
448	но зато	2	2
