N	2gram	Propp_Isto	Problema
238	в жизни	3	9
239	мы здесь	7	8
240	между собой	2	8
241	а если	3	8
242	на его	5	8
243	и по	6	8
244	никто не	2	8
245	не все	7	8
246	только что	3	8
247	с этой	3	8
248	в силу	2	8
249	мы сейчас	2	8
250	себе и	2	8
251	если же	2	8
252	вплоть до	2	8
253	является в	2	8
254	только с	2	8
255	а то	2	8
256	из этих	5	8
257	почти всегда	2	8
258	и он	2	8
259	и этот	2	8
260	с ее	2	8
261	и при	2	8
262	это уже	3	8
263	но для	2	8
264	во всем	3	8
265	конечно не	3	8
266	как только	2	8
267	что при	3	8
268	за это	2	7
269	что на	6	7
270	друг друга	6	7
271	это только	2	7
272	на этой	2	7
273	на землю	2	7
274	говорят о	2	7
275	же не	2	7
276	и так	3	7
277	еще более	3	7
278	уже с	3	7
279	даже в	4	7
280	во все	4	7
281	не на	2	7
282	даже не	2	7
283	не раз	2	7
284	его от	3	7
285	себе в	2	7
286	же как	8	7
287	он является	3	7
288	на тот	2	7
289	это в	2	7
290	ее в	3	7
291	перейти к	2	7
292	не можем	2	7
293	тому же	4	7
294	то мы	3	6
295	или другие	3	6
296	или не	3	6
297	можно только	3	6
298	на него	4	6
299	этого слова	3	6
300	когда он	2	6
301	имеем в	6	6
302	этот вопрос	3	6
303	часто бывает	2	6
304	как таковой	3	6
305	если он	2	6
306	именно на	2	6
307	не знает	2	6
308	есть и	7	6
309	не всегда	7	6
310	после этого	2	6
311	видно что	5	6
312	в отдельности	3	6
313	по существу	3	6
314	стороны и	3	6
315	могут быть	9	6
316	же мы	2	6
317	в мифе	2	6
318	содержится в	2	6
319	во время	8	6
320	под этим	2	6
321	но она	2	6
322	и уже	2	6
323	и той	2	6
324	независимо от	3	6
325	дело не	3	6
326	особенно в	2	6
327	к ней	4	6
328	в него	3	6
329	мы еще	3	6
330	уже на	3	6
331	к своему	3	6
332	можно найти	8	6
333	не мог	2	6
334	в нее	2	5
335	его на	6	5
336	одна из	2	5
337	отношение к	4	5
338	он должен	3	5
339	но по	4	5
340	солнца и	3	5
341	что ни	3	5
342	имеет свою	3	5
343	с большим	5	5
344	об этой	2	5
345	в поисках	2	5
346	видели выше	4	5
347	о себе	3	5
348	и тот	3	5
349	в наших	2	5
350	из земли	4	5
351	все что	4	5
352	образом и	2	5
353	тому как	3	5
354	которой он	3	5
355	я не	3	5
356	что эта	2	5
357	на одну	2	5
358	доходит до	2	5
359	между тем	2	5
360	от того	3	5
361	ничем не	2	5
362	во многих	2	5
363	его не	3	5
364	мы видели	18	5
365	о нем	2	5
366	утверждать что	2	5
367	на себя	5	5
368	там где	8	5
369	о его	2	5
370	здесь и	2	5
371	не знал	2	5
372	к этому	10	5
373	огонь и	5	5
374	себя в	2	5
375	в этот	6	5
376	в свете	6	5
377	человека в	2	5
378	одним из	4	5
379	в пределах	5	5
380	они не	4	5
381	подобно тому	3	5
382	а мы	3	5
383	этих случаях	14	5
384	от него	3	4
385	для нее	2	4
386	именно так	3	4
387	должны были	4	4
388	наряду с	4	4
389	не хочет	3	4
390	действительно есть	2	4
391	а как	2	4
392	пока только	2	4
393	одно из	2	4
394	так например	3	4
395	могло бы	2	4
396	или его	2	4
397	указывают на	2	4
398	от своих	2	4
399	переходит в	4	4
400	и она	5	4
401	этот же	2	4
402	то не	2	4
403	действительность но	2	4
404	под влиянием	2	4
405	и они	4	4
406	в одну	3	4
407	эти два	3	4
408	на нее	4	4
409	дает нам	3	4
410	она уже	2	4
411	таких случаях	2	4
412	за ним	4	4
413	в брак	14	4
414	еще на	2	4
415	является и	3	4
416	с целью	2	4
417	если это	4	4
418	только после	2	4
419	той же	3	4
420	просто в	2	4
421	особого рода	3	4
422	в глаза	2	4
423	этот мотив	8	4
424	и за	3	4
425	где же	2	4
426	на котором	2	4
427	дело с	2	4
428	к этой	2	4
429	одного из	2	4
430	говорит и	2	4
431	мы это	2	4
432	их с	2	4
433	и др	4	4
434	и всей	2	4
435	например в	3	4
436	нельзя было	2	4
437	по всему	2	4
438	очень часто	4	4
439	из него	3	4
440	на это	4	4
441	другом случае	3	4
442	мы увидим	6	4
443	одном случае	5	4
444	бы что	2	4
445	и пр	19	4
446	в свою	5	4
447	но они	2	4
448	равно как	3	4
449	в русской	5	4
450	в человеческом	2	4
451	ему в	2	4
452	это мы	2	4
453	он все	5	3
454	из трех	3	3
455	о ней	2	3
456	из того	2	3
457	нам уже	2	3
458	что дело	2	3
459	его из	3	3
460	всем мире	3	3
461	от своего	3	3
462	на месте	2	3
463	которые здесь	2	3
464	которая в	2	3
465	тех случаях	2	3
466	нет никаких	2	3
467	только самый	2	3
468	в образе	2	3
469	сравнению с	2	3
470	то чего	2	3
471	должна быть	2	3
472	оказалось что	2	3
473	по сравнению	2	3
474	ли это	2	3
475	его с	2	3
476	указать на	4	3
477	если я	3	3
478	в некотором	3	3
479	превращается в	10	3
480	после того	5	3
481	случаях когда	2	3
482	но тем	2	3
483	говорит не	2	3
484	представляет собой	6	3
485	заметить что	2	3
486	увидим ниже	4	3
487	как она	2	3
488	совершенно ясно	2	3
489	он видит	3	3
490	находится в	4	3
491	говорят что	2	3
492	выражается в	2	3
493	земли и	2	3
494	друг другу	2	3
495	многих других	2	3
496	в очень	2	3
497	его к	5	3
498	в одной	4	3
499	боги и	2	3
500	в человека	2	3
501	но есть	3	3
502	со стороны	3	3
503	ни один	2	3
504	образом в	2	3
505	от них	5	3
506	говорилось выше	4	3
507	одной и	2	3
508	происходит в	4	3
509	от которых	2	3
510	не годится	4	3
511	пока не	3	3
512	выше мы	5	3
513	на другой	3	3
514	с ними	5	3
515	вот почему	3	3
516	мы видим	15	3
517	уже видели	4	3
518	и действительно	5	3
519	т е	36	3
520	говорит что	4	3
521	чем перейти	2	3
522	но этот	3	3
523	он стоит	2	3
524	должен был	5	3
525	а он	6	3
526	никуда не	2	3
527	где он	2	3
528	не говорят	2	3
529	связан с	5	3
530	в самых	3	3
531	на нем	4	3
532	знаем что	9	3
533	там же	2	3
534	на этом	5	3
535	не говорит	2	3
536	что было	3	3
537	этих двух	2	3
538	стоит на	3	2
539	здесь может	2	2
540	становится ясным	2	2
541	она может	2	2
542	в знак	2	2
543	все те	2	2
544	в состоянии	2	2
545	бы она	2	2
546	этого брака	2	2
547	почему в	3	2
548	и эти	5	2
549	случае мы	4	2
550	же можно	2	2
551	что за	3	2
552	огонь в	2	2
553	такое же	4	2
554	то она	2	2
555	такой же	3	2
556	ниже в	3	2
557	и говорит	10	2
558	ту же	2	2
559	поставить вопрос	2	2
560	сам он	2	2
561	и и	6	2
562	уже нет	2	2
563	же он	3	2
564	а я	3	2
565	в материалах	2	2
566	известно что	3	2
567	это происходит	2	2
568	и вот	3	2
569	он уже	2	2
570	как у	2	2
571	самый факт	2	2
572	видели что	8	2
573	на одной	4	2
574	только одна	3	2
575	за него	3	2
576	на которой	3	2
577	вступает в	4	2
578	образом на	2	2
579	и один	3	2
580	со своей	2	2
581	роль в	2	2
582	эта связь	4	2
583	он на	2	2
584	у меня	5	2
585	не дает	3	2
586	который был	2	2
587	мы пока	2	2
588	по отношению	2	2
589	на один	2	2
590	жизни так	2	2
591	или же	2	2
592	за счет	2	2
593	к которым	3	2
594	а на	5	2
595	здесь на	3	2
596	на все	2	2
597	о связи	5	2
598	есть ли	4	2
599	героя в	6	2
600	здесь можно	10	2
601	право на	2	2
602	по линии	2	2
603	никому не	2	2
604	они могут	2	2
605	чтобы он	3	2
606	они и	3	2
607	дает ему	2	2
608	что представление	2	2
609	имеются в	2	2
610	а после	2	2
611	часто в	3	2
612	с одним	2	2
613	большинстве случаев	3	2
614	на них	2	2
615	с переходом	4	2
616	над ними	2	2
617	и некоторые	3	2
618	силу и	2	2
619	других случаях	2	2
620	здесь были	3	2
621	можно усмотреть	2	2
622	будем здесь	2	2
623	и там	6	2
624	также в	2	2
625	что ее	3	2
626	отношению к	2	2
627	не с	2	2
628	что по	2	2
629	человека с	2	2
630	не случайно	2	2
631	со своими	2	2
632	они в	2	2
633	чтобы быть	3	2
634	что я	2	2
635	имеется у	3	2
636	их и	4	2
637	достаточно указать	3	2
638	дом и	4	2
639	землю и	2	2
640	него и	2	2
641	однако несомненно	2	2
642	никакого сомнения	2	2
643	можно проследить	3	2
644	и говорят	3	2
