N	2gram	Bakhtin_Pr	Problema
359	есть и	4	6
360	не всегда	3	6
361	по существу	7	6
362	в общем	2	6
363	могут быть	5	6
364	с его	4	6
365	но она	3	6
366	и уже	2	6
367	и той	4	6
368	одновременно и	5	6
369	особенно в	7	6
370	на свете	2	6
371	к ней	3	6
372	в него	4	6
373	мы еще	4	6
374	уже у	3	6
375	зависимости от	3	6
376	прежде чем	2	6
377	уже на	4	6
378	нового времени	8	6
379	к своему	4	6
380	не к	3	6
381	жизнь в	4	6
382	в слове	2	6
383	ровно ничего	2	6
384	и пусть	2	5
385	в область	2	5
386	слова но	3	5
387	предмет и	2	5
388	говорили что	2	5
389	если оно	3	5
390	человека и	10	5
391	одна из	9	5
392	отношение к	14	5
393	и прежде	6	5
394	знает что	2	5
395	нам кажется	4	5
396	к самому	5	5
397	по одному	2	5
398	нужно сказать	2	5
399	вот что	2	5
400	о себе	2	5
401	и тот	4	5
402	нет ни	2	5
403	в известной	3	5
404	или на	3	5
405	из самых	3	5
406	образом и	3	5
407	я не	6	5
408	данное слово	2	5
409	если только	3	5
410	оно и	2	5
411	в собственном	3	5
412	между тем	2	5
413	ведь это	2	5
414	и вся	4	5
415	ничем не	3	5
416	во многих	2	5
417	мы видели	2	5
418	о нем	2	5
419	том числе	15	5
420	на себя	3	5
421	у достоевского	30	5
422	там где	3	5
423	здесь и	7	5
424	к этому	5	5
425	и еще	2	5
426	должно быть	4	5
427	и мышления	2	5
428	человека в	6	5
429	да еще	2	5
430	одним из	6	5
431	человека из	2	5
432	в пределах	8	5
433	они не	5	5
434	раз в	2	5
435	в каждом	5	5
436	как его	2	5
437	собственном смысле	3	5
438	или к	2	5
439	от него	3	4
440	к другим	4	4
441	в духе	10	4
442	наряду с	6	4
443	следовательно и	2	4
444	а как	4	4
445	друг от	2	4
446	говорить здесь	2	4
447	символики и	2	4
448	так например	2	4
449	здесь конечно	5	4
450	в эту	3	4
451	могло бы	3	4
452	от своих	2	4
453	и она	2	4
454	для ее	3	4
455	числе и	13	4
456	себя и	3	4
457	и они	4	4
458	кажется что	3	4
459	не могли	2	4
460	эти два	3	4
461	и времени	2	4
462	конечно и	7	4
463	или точнее	2	4
464	античности и	5	4
465	новое время	4	4
466	но к	4	4
467	от друга	2	4
468	этом мы	3	4
469	и никогда	2	4
470	той же	6	4
471	время и	3	4
472	начиная с	4	4
473	и почти	3	4
474	и которая	2	4
475	но на	2	4
476	для построения	2	4
477	это все	2	4
478	xix века	2	4
479	к этой	3	4
480	всегда и	3	4
481	и др	18	4
482	в разных	4	4
483	можно назвать	2	4
484	в сущности	15	4
485	войти в	3	4
486	мы сказали	4	4
487	например в	8	4
488	образов и	7	4
489	очень часто	4	4
490	с их	3	4
491	он как	2	4
492	там и	2	4
493	но эти	3	4
494	к ним	5	4
495	а главное	3	4
496	себя самого	3	4
497	мы конечно	2	4
498	и самое	2	4
499	они все	2	4
500	человек и	2	4
501	этот образ	2	4
502	при всем	3	4
503	но они	5	4
504	смысле и	3	4
505	художественных образов	2	4
506	человеческих отношений	2	4
507	нам уже	3	3
508	как человек	2	3
509	что уже	2	3
510	еще раз	6	3
511	котором он	2	3
512	всем мире	2	3
513	они должны	3	3
514	самой жизни	2	3
515	в какой-то	5	3
516	имеет и	2	3
517	рассказ о	2	3
518	для этой	2	3
519	смысле не	2	3
520	есть с	2	3
521	в более	5	3
522	в образе	3	3
523	сравнению с	6	3
524	до наших	3	3
525	и заключается	2	3
526	того и	3	3
527	отношений между	2	3
528	вообще в	2	3
529	по сравнению	6	3
530	в чисто	2	3
531	его с	2	3
532	всего этого	4	3
533	превращается в	5	3
534	и нужно	2	3
535	остановимся на	5	3
536	и соответствующие	2	3
537	много и	3	3
538	он может	2	3
539	и другой	4	3
540	связанные с	3	3
541	являются и	2	3
542	это был	2	3
543	и жизни	3	3
544	остается на	2	3
545	каждом из	3	3
546	и других	12	3
547	с помощью	4	3
548	чем в	2	3
549	в очень	2	3
550	мифа и	2	3
551	в одной	4	3
552	и человека	5	3
553	проявляется в	4	3
554	слово и	2	3
555	так называемая	2	3
556	в атмосфере	4	3
557	в романе	9	3
558	характерное для	2	3
559	образом в	2	3
560	от них	2	3
561	от которых	2	3
562	при всех	2	3
563	всем этим	2	3
564	и символы	2	3
565	время в	2	3
566	которого оно	2	3
567	символическое значение	2	3
568	на ее	2	3
569	всех других	2	3
570	с ними	2	3
571	мы видим	2	3
572	и смерти	3	3
573	этих произведениях	2	3
574	в первой	2	3
575	не за	3	3
576	конечно в	2	3
577	и действительно	3	3
578	но при	2	3
579	представлений о	2	3
580	который не	2	3
581	но этот	2	3
582	является предметом	2	3
583	а для	2	3
584	мысли и	2	3
585	формы и	3	3
586	и свой	2	3
587	это конечно	3	3
588	нас здесь	2	3
589	и строго	2	3
590	самим собою	6	3
591	связан с	2	3
592	в самых	2	3
593	всей своей	2	3
594	знаком с	2	3
595	он часто	2	3
596	на этом	4	3
597	в процессе	4	3
598	можем говорить	2	3
599	я и	2	3
600	что было	2	3
601	собою и	2	3
602	место в	3	3
603	а следовательно	2	3
604	этих двух	5	3
605	форме и	2	3
606	какой-то мере	5	2
607	все более	2	2
608	и могут	2	2
609	в плане	3	2
610	к действительности	3	2
611	этого романа	3	2
612	и любовь	2	2
613	именно тем	2	2
614	известной мере	3	2
615	особенно ярко	3	2
616	а во	3	2
617	его по	2	2
618	в один	3	2
619	тот и	2	2
620	является одним	2	2
621	и элемент	2	2
622	мысли о	3	2
623	мы наблюдаем	4	2
624	ту же	2	2
625	например как	2	2
626	своего рода	7	2
627	между этими	2	2
628	и под	4	2
629	и художественной	2	2
630	и другого	2	2
631	власти и	2	2
632	несколько слов	3	2
633	нем только	2	2
634	скупой рыцарь	2	2
635	которой мы	3	2
636	в романах	5	2
637	еще недостаточно	3	2
638	не исключает	2	2
639	здесь также	2	2
640	языка а	2	2
641	же он	2	2
642	а я	3	2
643	только они	2	2
644	но во	2	2
645	вовсе нет	2	2
646	братьях карамазовых	4	2
647	к античной	2	2
648	как у	5	2
649	в рассказе	2	2
650	обе эти	3	2
651	всеми другими	2	2
652	его жизни	2	2
653	видели что	2	2
654	от всех	2	2
655	жить и	4	2
656	строго говоря	2	2
657	и глубоко	2	2
658	за него	2	2
659	друг в	4	2
660	на которой	2	2
661	о тех	2	2
662	жизни как	4	2
663	есть если	2	2
664	со своей	2	2
665	и отдельных	2	2
666	и жизнь	2	2
667	не дает	3	2
668	всей мировой	3	2
669	остается в	2	2
670	широкое и	2	2
671	по отношению	6	2
672	этом произведении	3	2
673	у вольтера	3	2
674	в произведениях	2	2
675	в средневековой	2	2
676	слово в	5	2
677	а на	2	2
678	здесь на	3	2
679	типа в	3	2
680	на все	4	2
681	героя в	2	2
682	в свое	4	2
683	во многом	3	2
684	может стать	4	2
685	для понимания	3	2
686	они могут	3	2
687	здесь очень	2	2
688	они и	3	2
689	все его	3	2
690	у платона	4	2
691	преступления и	3	2
692	из подполья	6	2
693	к самой	2	2
694	он остается	2	2
695	большинстве случаев	9	2
696	и совершенно	3	2
697	на них	2	2
698	ивана карамазова	4	2
699	и некоторые	2	2
700	уже сказали	2	2
701	по типу	2	2
702	и полное	2	2
703	на язык	4	2
704	на миг	2	2
705	на пол	2	2
706	то перед	5	2
707	и между	5	2
708	здесь о	2	2
709	и душа	2	2
710	словом и	2	2
711	и конечно	2	2
712	в бесах	3	2
713	единство и	2	2
714	друга но	2	2
715	всего его	2	2
716	возможны и	3	2
717	отношению к	5	2
718	силы и	2	2
719	в братьях	4	2
720	наших дней	3	2
721	человека к	3	2
722	человека с	3	2
723	здесь еще	3	2
724	и событий	3	2
725	в роли	2	2
726	с большой	3	2
727	человек в	2	2
728	мне не	2	2
729	слова в	3	2
730	что я	2	2
731	жизни не	2	2
732	должны быть	2	2
733	в большей	5	2
734	и стал	2	2
735	есть от	2	2
736	до ее	2	2
737	автора в	2	2
738	хотя они	2	2
739	вполне понятно	2	2
740	широком смысле	3	2
741	достоевского все	3	2
742	говорили в	2	2
743	подчеркнуть что	4	2
744	на основе	4	2
