N	2gram	Vygotskiy_	KulturaY
153	не просто	7	10
154	очевидно что	4	9
155	то мы	2	9
156	в целом	8	9
157	здесь не	3	9
158	что все	10	9
159	и для	4	9
160	в своей	6	9
161	можно сказать	2	9
162	или иного	2	9
163	но это	6	9
164	в которой	8	9
165	и вот	6	9
166	слова как	3	9
167	не имеет	8	9
168	на то	25	9
169	ни в	6	9
170	что мы	6	9
171	и есть	3	9
172	на самом	3	8
173	в частности	3	8
174	мы видели	7	8
175	в своих	6	8
176	тех пор	2	8
177	состоит в	4	8
178	что на	4	8
179	в чем	3	8
180	с одной	7	8
181	и о	6	8
182	в тех	5	8
183	был бы	4	8
184	что они	9	8
185	слов и	2	8
186	с его	2	8
187	то и	3	8
188	независимо от	2	8
189	по преимуществу	2	8
190	и как	10	8
191	об этом	4	8
192	в этих	3	8
193	тому что	10	8
194	смысл и	8	8
195	заключается в	13	8
196	но все	2	8
197	далеко не	3	8
198	может служить	8	8
199	отнюдь не	2	8
200	в таком	6	8
201	тому же	2	8
202	же в	2	8
203	до конца	5	7
204	в свою	6	7
205	идет о	8	7
206	казалось бы	7	7
207	как он	2	7
208	свою очередь	3	7
209	была бы	5	7
210	смысле этого	5	7
211	бы сказать	4	7
212	а с	4	7
213	она не	10	7
214	следует что	2	7
215	нам не	2	7
216	одной стороны	6	7
217	нисколько не	3	7
218	при чем	2	7
219	стоит в	2	7
220	например в	5	7
221	никак не	12	7
222	когда мы	5	7
223	так сказать	6	7
224	указать на	3	7
225	том случае	4	7
226	до тех	2	7
227	в истории	3	7
228	не следует	3	7
229	что касается	2	7
230	и более	4	7
231	в самой	9	7
232	есть в	3	7
233	на этот	2	7
234	столь же	5	7
235	в котором	7	7
236	когда он	8	7
237	с ним	6	7
238	в одном	9	7
239	внимание на	4	7
240	только как	2	7
241	пор пока	2	7
242	даже в	2	6
243	перед нами	12	6
244	слов в	2	6
245	данном случае	5	6
246	его к	2	6
247	в себе	9	6
248	как к	6	6
249	роль в	2	6
250	на этом	6	6
251	это конечно	3	6
252	были бы	5	6
253	это только	4	6
254	мы знаем	3	6
255	от этого	4	6
256	гораздо более	2	6
257	этой точки	2	6
258	что оно	5	6
259	в ее	9	6
260	когда в	4	6
261	что с	4	6
262	что эти	5	6
263	указывает что	2	6
264	как будто	13	6
265	что если	6	6
266	только то	3	6
267	то это	5	6
268	дело не	3	6
269	мы не	7	6
270	отличается от	2	6
271	что как	4	6
272	или в	6	6
273	только для	3	6
274	но только	10	6
275	не с	2	6
276	только что	10	6
277	могли бы	6	6
278	главным образом	6	6
279	чтобы не	2	6
280	что именно	3	6
281	никогда не	9	5
282	в конечном	2	5
283	к его	2	5
284	как же	2	5
285	и к	5	5
286	мы должны	3	5
287	относится к	2	5
288	все те	5	5
289	а на	2	5
290	к себе	2	5
291	в другом	6	5
292	в конце	5	5
293	но если	6	5
294	слово в	2	5
295	не надо	2	5
296	так что	10	5
297	по своему	6	5
298	о нем	2	5
299	не так	4	5
300	бы на	2	5
301	на которых	4	5
302	но как	3	5
303	не то	7	5
304	в двух	11	5
305	время в	5	5
306	и он	5	5
307	и еще	2	5
308	всех этих	2	5
309	и даже	4	5
310	могло бы	4	5
311	как не	3	5
312	кроме того	2	5
313	одного и	2	5
314	уже из	6	5
315	для нашей	3	5
316	у него	6	5
317	отношение к	2	5
318	формы в	2	5
319	о котором	5	5
320	еще более	2	5
321	или иначе	2	5
322	есть не	2	5
323	но что	3	5
324	и их	2	5
325	только не	3	5
326	доказать что	2	5
327	мы в	4	5
328	на примере	3	5
329	и только	8	5
330	быть не	2	5
331	но с	2	5
332	все они	3	4
333	его в	5	4
334	о которых	10	4
335	на который	2	4
336	не имеют	4	4
337	при том	2	4
338	еще раз	3	4
339	которых мы	6	4
340	или же	2	4
341	к которому	3	4
342	в виде	5	4
343	и где	2	4
344	же мы	2	4
345	в такой	5	4
346	как нельзя	3	4
347	увидим что	11	4
348	характер и	2	4
349	одно из	4	4
350	так например	5	4
351	нам в	3	4
352	и все	14	4
353	к нему	2	4
354	к этой	3	4
355	и было	2	4
356	совершенно ясно	19	4
357	и без	2	4
358	одного из	2	4
359	что так	2	4
360	точно так	3	4
361	аналогии с	2	4
362	же как	3	4
363	что даже	2	4
364	что когда	2	4
365	почти всегда	3	4
366	на все	2	4
367	иначе говоря	10	4
368	здесь мы	6	4
369	это есть	3	4
370	эти слова	5	4
371	в известных	2	4
372	как известно	2	4
373	всего этого	3	4
374	могла бы	6	4
375	интересно что	3	4
376	утверждать что	2	4
377	ли это	3	4
378	к другой	2	4
379	это в	3	4
380	однако и	3	4
381	на это	6	4
382	который не	7	4
383	и по	2	4
384	как я	2	4
385	из области	4	4
386	мы можем	12	4
387	мы увидим	14	4
388	как они	2	4
389	бы не	5	4
390	уяснить себе	2	4
391	что ничего	2	4
392	на те	2	4
393	по словам	2	4
394	такой же	2	4
395	на деле	4	4
396	том и	3	4
397	наше время	2	4
398	я говорю	4	4
399	отношения к	3	4
400	иначе как	3	4
401	не к	5	4
402	что для	6	4
403	будто бы	3	4
404	и это	13	4
405	из которых	6	4
406	из них	10	4
407	что за	4	4
408	в лучшем	2	4
409	сам по	2	4
410	только после	4	4
411	не более	3	4
412	нельзя не	2	4
413	как только	4	4
414	именно на	3	4
415	если же	3	4
416	но он	5	4
417	не мог	4	4
418	он все	4	3
419	эта фраза	2	3
420	но мы	4	3
421	и следовательно	2	3
422	действия и	3	3
423	как ты	2	3
424	том как	5	3
425	на эту	2	3
426	за этим	3	3
427	в наше	2	3
428	каждый из	3	3
429	можно убедиться	2	3
430	что здесь	2	3
431	с той	8	3
432	наряду с	4	3
433	заключается не	2	3
434	и вместе	3	3
435	всю свою	2	3
436	и эти	2	3
437	и мы	19	3
438	вместо того	3	3
439	и другие	3	3
440	с таким	4	3
441	том смысле	2	3
442	в романе	2	3
443	он действительно	2	3
444	показать что	13	3
445	и такие	2	3
446	в искусстве	2	3
447	все время	36	3
448	и дает	3	3
449	который мы	4	3
450	но так	2	3
451	лучшем случае	2	3
452	на него	3	3
453	она была	5	3
454	к ним	3	3
455	тому чтобы	4	3
456	несоответствие между	2	3
457	именно как	3	3
458	в сторону	2	3
459	как именно	2	3
460	представить себе	2	3
461	на его	2	3
462	поэзии и	3	3
463	о его	2	3
464	и дальше	3	3
465	и может	5	3
466	и я	3	3
467	со всем	2	3
468	во время	4	3
469	из одного	3	3
470	следовало бы	2	3
471	признать что	2	3
472	в обычном	2	3
473	в одну	2	3
474	под этим	2	3
475	показывает что	4	3
476	если в	2	3
477	смысла и	3	3
478	в стихах	3	3
479	до крайности	4	3
480	говорит что	17	3
481	по аналогии	2	3
482	то время	4	3
483	которое мы	4	3
484	случае если	4	3
485	все дело	2	3
486	мысли и	2	3
487	так то	2	3
488	в первый	2	3
489	по своим	2	3
490	так называемой	4	3
491	та же	6	3
492	разве не	3	3
493	одним из	2	3
494	как у	2	3
495	более чем	2	3
496	не по	3	3
497	что его	3	3
498	она может	4	3
499	для него	4	3
500	из всего	3	3
501	что у	7	3
502	и сейчас	2	3
503	он в	3	3
504	какой мере	3	3
505	что сам	2	3
506	знаем что	4	3
507	все что	2	3
508	форма и	2	3
509	заметить что	2	3
510	смысл этого	3	3
511	со своей	3	3
512	и действительно	2	3
513	мы сразу	2	3
514	и уже	5	3
515	в некоторых	2	3
516	мы могли	5	3
517	мы будем	4	3
518	однако он	2	2
519	все более	4	2
520	наших глазах	2	2
521	в действительности	3	2
522	из всех	3	2
523	показывают что	2	2
524	этой фразы	3	2
525	слова а	2	2
526	слишком много	3	2
527	от него	2	2
528	в одной	2	2
529	для нее	2	2
530	у читателя	4	2
531	наше внимание	3	2
532	эти два	4	2
533	она должна	3	2
534	конечно в	3	2
535	нам о	3	2
536	в глаза	3	2
537	и той	4	2
538	у них	2	2
539	он должен	2	2
540	это понятие	2	2
541	это все	2	2
542	к своему	2	2
543	а вовсе	2	2
544	здесь совершенно	4	2
545	ничем не	3	2
546	но сам	2	2
547	одной и	4	2
548	свою мысль	2	2
549	нами в	3	2
550	когда говорит	2	2
551	что самое	2	2
552	с которыми	2	2
553	сторону от	2	2
554	говорит он	3	2
555	указывает на	8	2
556	просто и	3	2
557	нас совершенно	4	2
558	он говорит	9	2
559	что прежде	2	2
560	что одна	2	2
561	что этот	5	2
562	к самому	4	2
563	именно это	3	2
564	на той	2	2
565	этот прием	2	2
566	не могла	2	2
567	и те	2	2
568	когда она	4	2
569	она стала	2	2
570	для чего	2	2
571	относительно того	4	2
572	и говорит	4	2
573	здесь в	4	2
574	жизни и	6	2
575	думать что	3	2
576	с такой	7	2
577	и когда	8	2
578	и до	4	2
579	и самый	2	2
580	человек который	2	2
581	которой мы	4	2
582	прав когда	3	2
583	мы получим	4	2
584	ее в	7	2
585	вслед за	4	2
586	в прямом	2	2
587	очень часто	2	2
588	с этими	2	2
589	одна из	6	2
590	с совершенно	3	2
591	конечно только	2	2
592	имеет в	2	2
593	с такими	2	2
594	оказывается что	2	2
595	в круг	2	2
596	не до	2	2
597	лежит в	4	2
598	же с	2	2
599	в словах	2	2
600	у нее	2	2
601	это было	4	2
602	которые не	2	2
603	и там	2	2
604	совершенно справедливо	2	2
605	имеет место	2	2
606	мы найдем	2	2
607	дело с	5	2
608	и часто	2	2
609	общего с	2	2
610	здесь дело	3	2
611	и ничего	2	2
612	к тем	3	2
613	сказал бы	2	2
614	должен был	4	2
615	по его	3	2
616	то здесь	2	2
617	не является	2	2
618	ничего общего	3	2
619	в несколько	2	2
620	где он	3	2
621	отказаться от	2	2
622	каждый раз	2	2
623	но они	2	2
624	бы что	2	2
625	когда речь	2	2
626	и значение	4	2
627	что только	3	2
628	время как	6	2
629	едва ли	4	2
630	сами по	3	2
631	с историей	2	2
632	в жизни	6	2
633	от одной	2	2
634	свой смысл	2	2
635	и так	4	2
636	не будет	2	2
637	бы совершенно	6	2
638	или еще	2	2
639	зависит от	2	2
640	этот закон	2	2
641	на наших	2	2
642	который как	2	2
643	перейти к	3	2
644	имеем в	3	2
645	в день	3	2
646	так ли	2	2
647	и прежде	2	2
648	всякий раз	6	2
649	и одновременно	2	2
650	это можно	2	2
651	увидим ниже	2	2
652	не можем	4	2
653	он будет	2	2
654	не знаем	2	2
655	есть конечно	3	2
656	чтобы показать	2	2
657	что эта	8	2
658	это был	2	2
659	это же	2	2
660	в русской	4	2
661	большей частью	4	2
662	друг другу	2	2
663	поэтического произведения	2	2
664	во всем	2	2
665	в совершенно	3	2
666	дано в	4	2
667	и остается	2	2
668	тем и	2	2
669	как с	2	2
670	материалом для	2	2
