N	2gram	Propp_Isto	Morfolog
335	с одной	2	2
336	по ночам	3	2
337	должна быть	2	2
338	или просто	2	2
339	на птице	2	2
340	и более	3	2
341	вопрос не	2	2
342	не с	2	2
343	увидим что	2	2
344	с тем	3	2
345	и этот	2	2
346	в самых	3	2
347	не имеет	3	2
348	мужа в	3	2
349	вообще не	2	2
350	она не	4	2
351	или наоборот	2	2
352	нарушение запрета	4	2
353	дома в	8	2
354	или по	5	2
355	их в	6	2
356	ни одной	3	2
357	затем уже	2	2
358	ту же	2	2
359	перейти к	2	2
360	тех случаях	2	2
361	что там	2	2
362	быть и	3	2
363	три ночи	3	2
364	но они	2	2
365	в которых	7	2
366	как таковой	3	2
367	этим же	2	2
368	ином царстве	2	2
369	если он	2	2
370	но здесь	2	2
371	для нас	6	2
372	очень много	3	2
373	что мы	5	2
374	сына в	4	2
375	что же	2	2
376	точно так	8	2
377	что этот	4	2
378	в одной	4	2
379	всяком случае	2	2
380	самых разнообразных	2	2
381	сказки это	3	2
382	других случаях	2	2
383	этот же	2	2
384	тогда как	6	2
385	что эта	2	2
386	конь который	2	2
387	сказке о	6	2
388	все это	4	2
389	а впоследствии	3	2
390	поставить вопрос	2	2
391	у него	4	2
392	как будто	2	2
393	и конь	2	2
394	эти формы	2	2
395	случаях когда	2	2
396	например в	3	2
397	уже видели	4	2
398	можно сказать	3	2
399	из его	2	2
400	и сказка	4	2
401	это мы	2	2
402	в одном	9	2
403	во всяком	2	2
404	в лесу	39	2
405	многих других	2	2
406	того как	3	2
