N	2gram	Vygotskiy_	Analitik
266	в чем	2	4
267	в известном	6	4
268	здесь в	2	4
269	и другого	2	4
270	с ними	3	4
271	того чтобы	15	4
272	и во	4	4
273	и тогда	2	4
274	бы и	2	4
275	сказать что	10	4
276	и от	5	4
277	по своему	14	4
278	с этим	6	4
279	но это	7	4
280	однако и	2	4
281	что она	7	4
282	бы в	5	4
283	в которой	4	4
284	который не	3	4
285	отличается от	5	4
286	об этом	2	4
287	на него	2	4
288	лишь на	2	4
289	ни было	2	4
290	что по	2	4
291	ее в	2	4
292	мы уже	8	4
293	между ними	6	4
294	в своих	3	4
295	на которой	2	4
296	могли бы	16	4
297	этом смысле	7	4
298	или даже	2	4
299	является по	2	4
300	на основе	29	4
301	в собственном	12	4
302	вопрос о	2	3
303	это означает	3	3
304	которые в	5	3
305	означает что	2	3
306	идет о	2	3
307	мы должны	15	3
308	с целью	2	3
309	один и	6	3
310	человека и	6	3
311	включает в	2	3
312	в обоих	2	3
313	говоря о	2	3
314	видеть в	4	3
315	в виду	4	3
316	которого он	2	3
317	тем как	4	3
318	одной и	6	3
319	в такой	3	3
320	на котором	3	3
321	с тем	18	3
322	же не	3	3
323	мы узнаем	2	3
324	речи и	11	3
325	при анализе	2	3
326	том числе	3	3
327	в ней	3	3
328	остается в	2	3
329	в восприятии	3	3
330	быть может	2	3
331	и те	3	3
332	между собой	15	3
333	случае в	2	3
334	только к	2	3
335	и заключается	2	3
336	что все	2	3
337	в зависимости	6	3
338	в тех	2	3
339	заключается в	22	3
340	связи с	14	3
341	в связи	9	3
342	что они	23	3
343	во время	3	3
344	все еще	2	3
345	вопрос об	2	3
346	содержит в	2	3
347	для этого	3	3
348	например в	2	3
349	тех же	2	3
350	и той	7	3
351	независимо от	5	3
352	так как	19	3
353	можно было	10	3
354	бы ни	2	3
355	должно быть	3	3
356	образом не	2	3
357	всех этих	2	3
358	о котором	2	3
359	речи в	7	3
360	и тот	6	3
361	зависимости от	7	3
362	и может	4	3
363	что как	3	3
364	в речи	4	3
365	в жизни	3	3
366	с этой	6	3
367	в центр	3	3
368	возникает в	2	3
369	в какой	5	3
370	сами по	4	3
371	на этот	5	3
372	они не	4	3
373	одни и	3	3
374	также и	3	3
375	что у	3	3
376	поэтому в	3	3
377	на то	7	3
378	оно может	2	3
379	на каждом	4	3
380	когда он	5	3
381	оно не	3	3
382	и с	5	3
383	тогда когда	10	3
384	другого в	2	3
385	мог бы	5	3
386	на место	2	3
387	сам по	2	3
388	по нашему	2	3
389	слова в	8	3
390	как на	2	3
391	же самое	9	3
392	быть не	2	3
393	всякий раз	2	3
394	мы могли	14	3
395	все более	2	2
396	к одному	10	2
397	начиная с	2	2
398	при помощи	3	2
399	бы с	3	2
400	с теми	2	2
401	для человека	2	2
402	слова не	3	2
403	могло бы	4	2
404	так же	26	2
405	для нас	6	2
406	в процессе	33	2
407	не имеют	2	2
408	для всего	2	2
409	и процессы	2	2
410	долгое время	2	2
411	бы мы	2	2
412	выступает в	3	2
413	обе эти	5	2
414	является в	4	2
415	вообще и	2	2
416	к которому	6	2
417	в следующем	4	2
418	на пути	2	2
419	и эти	2	2
420	как показывает	4	2
421	что именно	3	2
422	том же	3	2
423	имеет в	2	2
424	и при	3	2
425	когда мы	2	2
426	оно становится	2	2
427	или менее	5	2
428	может ли	2	2
429	от других	2	2
430	не являются	4	2
431	со всей	5	2
432	тому что	3	2
433	на этой	7	2
434	с другом	10	2
435	более или	3	2
436	собой и	2	2
437	все его	2	2
438	что этот	2	2
439	этой точки	4	2
440	не бывает	2	2
441	тому или	4	2
442	в готовом	3	2
443	по этому	6	2
444	с нею	2	2
445	смысле этого	10	2
446	на все	2	2
447	там где	4	2
448	по одному	3	2
449	что с	8	2
450	и другими	2	2
451	здесь мы	4	2
452	же точно	4	2
453	т.е в	2	2
454	во всей	3	2
455	который по	2	2
456	слов и	5	2
457	уже и	5	2
458	для обозначения	4	2
459	по существу	4	2
460	или нет	2	2
461	одно и	7	2
462	мы видим	13	2
463	под этим	3	2
464	этого момента	2	2
465	к другим	2	2
466	что это	8	2
467	собой не	2	2
468	окружающими его	2	2
469	во многих	3	2
470	то и	5	2
471	они могут	3	2
472	анализа мы	2	2
473	к истории	3	2
474	и слово	3	2
475	мы можем	13	2
476	в глаза	2	2
477	значение в	5	2
478	этой второй	3	2
479	и тех	2	2
480	или иному	4	2
481	на первый	5	2
482	как если	2	2
483	та же	3	2
484	должен был	2	2
485	все равно	4	2
486	встречается в	5	2
487	со всеми	9	2
488	не по	2	2
489	в течение	2	2
490	от всех	2	2
491	известно из	2	2
492	не означает	2	2
493	обратимся к	4	2
494	но они	4	2
495	сих пор	3	2
496	речевого общения	5	2
497	но если	2	2
498	моментов в	3	2
499	друг с	10	2
500	но всегда	2	2
501	от его	2	2
502	обоих случаях	2	2
503	не имеет	3	2
504	связаны с	4	2
505	с целым	3	2
506	в дальнейшем	3	2
507	вообще не	3	2
508	уже по	2	2
509	их в	6	2
510	целым рядом	3	2
511	что при	3	2
512	отношения между	6	2
513	этот вопрос	5	2
514	поведения в	2	2
515	значения и	6	2
516	ко всем	2	2
517	не можем	4	2
518	которой он	2	2
519	этих моментов	2	2
520	перед ним	4	2
521	к другому	2	2
522	мы и	4	2
523	не просто	3	2
524	и только	4	2
525	в форме	2	2
526	же слова	3	2
527	до сих	3	2
528	связь между	7	2
529	мы будем	4	2
530	тем же	8	2
