N	2gram	Vygotskiy_	Myslijsy
178	и только	5	11
179	быть не	2	11
180	и следовательно	3	10
181	одной стороны	15	10
182	представить себе	2	10
183	и для	13	10
184	хотя бы	5	10
185	если же	3	10
186	тем же	3	10
187	одной и	4	10
188	тому что	11	10
189	тех пор	2	10
190	так в	4	10
191	находится в	2	10
192	мы видим	13	10
193	и от	2	10
194	и мы	28	10
195	в словах	3	10
196	бы в	7	10
197	и другое	6	10
198	он не	10	10
199	если мы	24	10
200	и с	3	10
201	то время	4	10
202	и есть	7	10
203	что при	5	10
204	в нее	3	9
205	вопрос о	6	9
206	и других	2	9
207	нам кажется	6	9
208	могли бы	6	9
209	не будет	3	9
210	никто не	4	9
211	не все	3	9
212	это было	4	9
213	и даже	4	9
214	на него	4	9
215	себе не	2	9
216	и о	5	9
217	далеко не	4	9
218	с точки	5	9
219	и того	2	9
220	от нее	2	9
221	связь между	2	9
222	самом деле	17	9
223	один из	9	9
224	в целом	7	9
225	во время	4	9
226	можно сказать	4	9
227	на язык	2	9
228	что она	10	9
229	до тех	2	9
230	одного и	2	9
231	ко всем	2	9
232	с в	2	9
233	чувство и	5	9
234	на самом	9	8
235	то мы	2	8
236	при помощи	5	8
237	что даже	3	8
238	так например	5	8
239	мы называем	2	8
240	тот же	5	8
241	одно и	3	8
242	не как	3	8
243	что они	11	8
244	все равно	3	8
245	с и	11	8
246	в глазах	2	8
247	но все	5	8
248	это содержание	2	8
249	их в	4	8
250	именно в	9	8
251	в которых	4	8
252	только не	5	8
253	внимание на	4	8
254	во всем	3	8
255	вслед за	3	8
256	была бы	4	8
257	и той	4	8
258	между ними	2	8
259	на все	2	8
260	этом случае	2	8
261	не так	4	8
262	которые не	2	8
263	по его	5	8
264	художественное произведение	5	8
265	от одного	2	8
266	что есть	3	8
267	что по	3	8
268	не из	2	8
269	мы в	3	8
270	или в	6	8
271	но мы	4	7
272	к другим	2	7
273	а как	3	7
274	одном из	2	7
275	от нас	2	7
276	самого начала	5	7
277	в искусстве	12	7
278	в эту	2	7
279	с самого	5	7
280	и та	5	7
281	и во	2	7
282	себя и	3	7
283	значение и	2	7
284	дает нам	2	7
285	его с	2	7
286	все эти	5	7
287	в собственном	2	7
288	и тот	2	7
289	за ним	3	7
290	превращается в	2	7
291	находятся в	4	7
292	с этой	5	7
293	что у	7	7
294	в своих	9	7
295	но что	3	7
296	как она	9	7
297	и теперь	2	7
298	но как	3	7
299	образом мы	3	7
300	что именно	7	7
301	тем как	2	7
302	для понимания	3	7
303	даже и	2	7
304	могла бы	4	7
305	в данном	4	7
306	на это	3	7
307	к этому	5	7
308	о котором	9	7
309	которое мы	3	7
310	сама по	3	7
311	не с	2	7
312	в жизни	2	7
313	этом смысле	4	7
314	не существует	3	7
315	несмотря на	5	7
316	с но	2	7
317	его на	2	6
318	но если	3	6
319	в виду	5	6
320	как он	6	6
321	друг от	2	6
322	что ни	4	6
323	увидим что	13	6
324	в стороне	2	6
325	на его	4	6
326	могло бы	4	6
327	предположить что	2	6
328	она есть	2	6
329	в ее	3	6
330	в своей	8	6
331	не имеем	2	6
332	должна быть	2	6
333	в этой	15	6
334	несомненно что	2	6
335	никак не	10	6
336	при таком	4	6
337	художественного произведения	3	6
338	у нас	7	6
339	на нее	2	6
340	то он	2	6
341	от друга	2	6
342	с таким	2	6
343	что между	2	6
344	главным образом	3	6
345	заставляет нас	6	6
346	образом и	3	6
347	каким образом	2	6
348	оно есть	2	6
349	в каждой	3	6
350	и к	5	6
351	заключить что	2	6
352	давно уже	2	6
353	в их	3	6
354	в виде	3	6
355	его не	2	6
356	это будет	2	6
357	что с	8	6
358	и до	4	6
359	в сущности	14	6
360	нас в	2	6
361	да и	4	6
362	показывает что	3	6
363	есть то	2	6
364	как например	2	6
365	об этом	5	6
366	что его	2	6
367	не могло	2	6
368	же самое	13	6
369	заключается в	13	6
370	мог бы	3	6
371	жизни и	8	6
372	и уже	4	6
373	у него	9	6
374	мы уже	7	6
375	но он	6	6
376	из того	4	5
377	бы для	2	5
378	и таким	3	5
379	всех остальных	2	5
380	были бы	3	5
381	оба эти	3	5
382	а с	7	5
383	можно было	6	5
384	они не	3	5
385	состоит в	3	5
386	ее не	2	5
387	рядом с	6	5
388	и другим	2	5
389	одна из	6	5
390	но только	3	5
391	вытекает из	2	5
392	том чтобы	7	5
393	нашего организма	5	5
394	если это	4	5
395	этот вопрос	6	5
396	о которых	3	5
397	полагает что	9	5
398	которое в	2	5
399	во внимание	5	5
400	в нашем	3	5
401	чем в	3	5
402	даже в	2	5
403	перед нами	5	5
404	отношения между	3	5
405	в области	2	5
406	что может	2	5
407	на том	4	5
408	чувства в	3	5
409	ответ на	5	5
410	и чувства	2	5
411	когда в	2	5
412	что вообще	2	5
413	что эти	4	5
414	слов и	2	5
415	ли мы	3	5
416	все то	6	5
417	мы имеем	10	5
418	времени и	5	5
419	по мнению	6	5
420	или от	2	5
421	человека в	3	5
422	что то	2	5
423	в течение	2	5
424	в какой	5	5
425	время как	5	5
426	на этот	7	5
427	но уже	2	5
428	и здесь	11	5
429	что чувство	4	5
430	в той	3	5
431	к другому	2	5
432	образом что	6	5
433	конечно не	3	5
434	данном случае	4	4
435	его мнению	4	4
436	с чем	3	4
437	бы мы	7	4
438	иное как	2	4
439	не что	2	4
440	в другом	3	4
441	не могла	2	4
442	в поэзии	5	4
443	а нечто	3	4
444	в ту	2	4
445	ту же	3	4
446	был бы	8	4
447	том и	3	4
448	кажется что	2	4
449	иметь в	3	4
450	дело в	4	4
451	но совершенно	3	4
452	кажется нам	8	4
453	но во	2	4
454	та же	6	4
455	все они	2	4
456	что иное	2	4
457	остановимся на	4	4
458	чем больше	3	4
459	он может	3	4
460	ни в	5	4
461	еще более	2	4
462	это так	2	4
463	равно как	2	4
464	и затем	2	4
465	из этого	7	4
466	и хотя	3	4
467	одним и	3	4
468	не дает	2	4
469	он должен	8	4
470	ничего не	4	4
471	не потому	2	4
472	не знает	2	4
473	мы только	3	4
474	одна и	2	4
475	говорит он	2	4
476	есть к	2	4
477	он в	3	4
478	нам не	2	4
479	этой точки	3	4
480	мы находим	2	4
481	по этому	5	4
482	должны будем	3	4
483	на них	3	4
484	на другой	2	4
485	это есть	3	4
486	в строении	3	4
487	имеет место	3	4
488	с его	6	4
489	но она	3	4
490	и между	4	4
491	только о	2	4
492	из нее	2	4
493	стороны и	5	4
494	этом отношении	3	4
495	такой же	2	4
496	что касается	4	4
497	говоря что	2	4
498	к которым	3	4
499	и так	4	4
500	он говорит	5	4
501	из двух	3	4
502	без которого	2	4
503	обратить внимание	2	4
504	этой теории	2	4
505	на этом	11	4
506	со своим	2	4
507	стремление к	2	4
508	в некоторых	2	4
509	мы могли	5	4
510	отношения к	2	4
511	собственном смысле	2	4
512	взгляд на	2	4
513	что ему	4	3
514	ни о	2	3
515	к этим	2	3
516	вносит в	3	3
517	чувство не	3	3
518	нисколько не	3	3
519	в отношении	2	3
520	он видит	5	3
521	и поэтому	4	3
522	есть одна	2	3
523	что здесь	3	3
524	должно было	2	3
525	мы и	2	3
526	эти звуки	2	3
527	должен быть	3	3
528	это только	5	3
529	искусство есть	6	3
530	от себя	2	3
531	с так	3	3
532	же мы	3	3
533	отличие от	3	3
534	и др	2	3
535	мы знаем	4	3
536	здесь мы	2	3
537	одной из	2	3
538	что этот	3	3
539	к самому	3	3
540	мы хотим	4	3
541	как ни	4	3
542	в известном	2	3
543	именно то	5	3
544	входят в	2	3
545	художественном произведении	3	3
546	для этого	12	3
547	что от	2	3
548	в нашей	5	3
549	в теории	2	3
550	и наконец	5	3
551	себе и	4	3
552	и из	3	3
553	их не	2	3
554	чтобы понять	3	3
555	искусства и	8	3
556	никакой возможности	3	3
557	этой цели	3	3
558	что всякое	4	3
559	с психологической	3	3
560	есть как	2	3
561	действие на	2	3
562	мысль и	2	3
563	нечто такое	3	3
564	которую мы	2	3
565	что эта	8	3
566	как будто	7	3
567	именно на	6	3
568	в себя	2	3
569	мы будем	3	3
570	без всякого	3	3
571	к таким	3	3
572	ясно что	10	3
573	которые в	2	3
574	в одной	4	3
575	которых мы	5	3
576	как это	16	3
577	утверждает что	6	3
578	как нельзя	2	3
579	дело с	5	3
580	к этой	2	3
581	чувством и	2	3
582	с которой	2	3
583	и совершенно	8	3
584	совсем не	3	3
585	это чувство	2	3
586	и когда	12	3
587	это значит	2	3
588	в двух	9	3
589	признать что	4	3
590	с здесь	5	3
591	это в	5	3
592	на одном	5	3
593	вызывает в	4	3
594	в результате	6	3
595	такого же	2	3
596	образом если	2	3
597	мы увидим	11	3
598	должен был	7	3
599	что нет	3	3
600	котором мы	3	3
601	которым мы	2	3
602	в самых	4	3
603	ее в	2	3
604	которое не	2	3
605	пор пока	2	3
606	или наоборот	3	3
607	не заметно	2	3
608	с которым	5	3
609	чтобы показать	2	3
610	на первый	2	3
611	в форме	2	3
612	бы что	2	3
613	в большей	2	3
614	он все	2	2
615	основано на	2	2
616	во времени	2	2
617	имеет и	2	2
618	должны признать	2	2
619	что дело	3	2
620	еще раз	2	2
621	как из	3	2
622	о чувстве	3	2
623	во все	4	2
624	и эти	3	2
625	уже с	2	2
626	факт что	8	2
627	на чувство	2	2
628	которого он	2	2
629	самую мысль	2	2
630	или с	2	2
631	которое он	2	2
632	такое что	3	2
633	что самое	6	2
634	они были	3	2
635	значение для	2	2
636	следующим образом	2	2
637	для своего	2	2
638	все остальное	2	2
639	ни одна	2	2
640	произведение в	2	2
641	же не	2	2
642	формы и	4	2
643	исходя из	7	2
644	с такой	5	2
645	совершенно верно	8	2
646	мы получим	2	2
647	быть и	2	2
648	чувства как	2	2
649	не могли	4	2
650	какой бы	3	2
651	и эта	2	2
652	если я	2	2
653	целый ряд	5	2
654	что когда	2	2
655	и почему	3	2
656	говорит нам	3	2
657	нет ни	4	2
658	понятно что	6	2
659	другому и	2	2
660	нами в	2	2
661	или на	2	2
662	с не	2	2
663	мы еще	2	2
664	действие и	3	2
665	тому же	4	2
666	этот закон	4	2
667	но никак	2	2
668	когда он	10	2
669	если он	2	2
670	двух противоположных	8	2
671	ближе к	2	2
672	друг к	5	2
673	имеет дело	4	2
674	на самое	3	2
675	но еще	3	2
676	том в	2	2
677	в это	2	2
678	к своей	3	2
679	она еще	2	2
680	нам что	3	2
681	связь и	2	2
682	и заставляет	2	2
683	каждый из	2	2
684	еще один	2	2
685	могло быть	2	2
686	нуждается в	3	2
687	нам только	4	2
688	чувства не	3	2
689	вопроса о	2	2
690	в глаза	2	2
691	с двумя	3	2
692	едва ли	3	2
693	является в	2	2
694	на которые	2	2
695	это и	7	2
696	нам представляется	2	2
697	и за	4	2
698	нас не	2	2
699	о нем	3	2
700	бы на	2	2
701	входящий в	2	2
702	может и	2	2
703	только с	3	2
704	и было	2	2
705	и там	2	2
706	не имея	2	2
707	искусство может	2	2
708	для чего	4	2
709	и искусство	2	2
710	и говорит	4	2
711	с теми	3	2
712	же как	4	2
713	приходим к	2	2
714	на которое	2	2
715	мнение что	2	2
716	из его	4	2
717	это возможно	2	2
718	от той	2	2
719	никогда еще	3	2
720	он как	2	2
721	что поэт	3	2
722	чувства которые	3	2
723	показать что	17	2
724	в противоположность	3	2
725	не кажется	2	2
726	всех этих	3	2
727	себя в	4	2
728	что должно	2	2
729	совершенно справедливо	4	2
730	к делу	2	2
731	отличается от	4	2
732	есть та	2	2
733	его и	2	2
734	видит в	3	2
735	и насколько	4	2
736	эту мысль	2	2
737	нет и	2	2
738	говорится о	2	2
739	большее количество	2	2
740	оно может	2	2
741	знаем что	5	2
742	в которое	2	2
743	мы легко	5	2
744	к его	2	2
745	к другу	5	2
746	произведения искусства	2	2
747	из которых	5	2
748	именно из	2	2
749	всякий раз	6	2
750	зависимости от	9	2
751	не для	4	2
752	которое было	2	2
753	связи которая	2	2
754	не найдем	2	2
755	жизни но	3	2
756	этих двух	8	2
757	до самого	2	2
